index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
6301,A COST-EFFECTIVENESS ANALYSIS OF THREE TREATMENTS FOR AGE-RELATED MACULAR DEGENERATION,"PURPOSE:: The purpose of this study was to evaluate the cost effectiveness of pegaptanib sodium and ranibizumab injections compared with photodynamic therapy (PDT) with verteporfin for the treatment of choroidal neovascularization secondary to age-related macular degeneration. METHODS:: The analyses were performed using outcomes data from the pivotal trials for each treatment and the medicare reimbursable costs for each treatment and associated medical procedures. A multistate transition model with 3-month cycles was created to compare incremental medical costs associated with pegaptanib or ranibizumab versus PDT for patients with starting vision of 20/40, 20/80, and 20/200 Snellen equivalent. RESULTS:: Two-year medical treatment costs ranged from $3,100 to $54,100 depending on treatment and lesion type. Photodynamic therapy was less costly and more effective than pegaptanib for predominantly classic and minimally classic lesions. Ranibizumab was not only more effective but also more costly than PDT for all lesion types. CONCLUSION:: Compared with PDT, pegaptanib is inferior in both cost and effectiveness, whereas ranibizumab has a greater effectiveness. Because ranibizumab does not meet 1 of the common thresholds for being considered cost effective (<$50,000 per quality-adjusted life year), there is rationale to seek other therapies that are more cost effective.",2009-01-05736,19940805,Retina,Emily W Gower,2009,/,,No,19940805,"Emily W Gower; Sandra D Cassard; Eric B Bass; Oliver D Schein; Neil M Bressler; A COST-EFFECTIVENESS ANALYSIS OF THREE TREATMENTS FOR AGE-RELATED MACULAR DEGENERATION, Retina, 2009-Nov-23; ():0275-004X",QALY,Not Stated,Not Stated,Not Stated,Pagaptanib sodium injection vs. Photodynamic therapy (PDT) with verteporfin,Not Stated,Not Stated,Not Stated,"Female, Male",Full,2 Years,3.00,3.00,-915500,United States,2009,-1104431.73
6302,Cost-Effectiveness of the Boston Keratoprosthesis,"PURPOSE: To conduct a cost-utility analysis and determine the cost-effectiveness of the Boston Keratoprosthesis (Boston Kpro). DESIGN: Retrospective cohort study. METHODS: setting: The Massachusetts Eye and Ear Infirmary corneal service. patients: Inclusion required a minimum 2-year follow-up. Patients with autoimmune diseases and chemical burns were excluded. Eighty-two patients were included with various indications for surgery. intervention: The keratoprosthesis is a collar button-shaped polymethylmethacrylate (PMMA) device consisting of 2 curved plates sandwiched around a corneal donor (allo)graft. The device is assembled intraoperatively and sutured to a patient's eye after removing the diseased cornea. main outcome measures: Average cost-effectiveness of the keratoprosthesis was determined by cost-utility analysis, using expected-value calculations and time-tradeoff utilities. The comparative effectiveness, or gain in quality-adjusted life years (QALYs), was also sought. Cost-effectiveness was compared to recently published data on penetrating keratoplasty (PK). RESULTS: A total discounted incremental QALY gain for the Boston Kpro of 0.763 correlated with a conferred QALY gain of 20.3% for the average patient. The average cost-effectiveness of the keratoprosthesis was $16 140 per QALY. CONCLUSIONS: Comparable to corneal transplantation, with a cost-effectiveness between $12 000 and $16 000 per QALY, the keratoprosthesis can be considered highly cost-effective.",2009-01-05739,19939347,Am J Ophthalmol,Jared D Ament,2009,/,,No,19939347,"Jared D Ament; Tomasz P Stryjewski; Joseph B Ciolino; Amit Todani; James Chodosh; Claes H Dohlman; Cost-Effectiveness of the Boston Keratoprosthesis, Am J Ophthalmol, 2009-Nov-23; ():0002-9394",QALY,United States of America,Not Stated,Not Stated,Boston Keratoprosthesis vs. Corneal transplantation,Not Stated,Not Stated,Not Stated,"Female, Male",Full,5 Years,3.00,3.00,16140,United States,2009,19470.81
6303,Cost-effectiveness of multifaceted evidence implementation programs for the prevention of glucocorticoid-induced osteoporosis,"Using a computer simulation model, we determined that an intervention aimed at improving the management of glucocorticoid-induced osteoporosis is likely to be cost-effective to third-party health insurers only if it focuses on individuals with very high fracture risk and the proportion of prescriptions for generic bisphosphonates increases substantially. INTRODUCTION: The purpose of this study is to determine whether an evidence implementation program (intervention) focused on increasing appropriate management of glucocorticoid-induced osteoporosis (GIOP) might be cost-effective compared with current practice (no intervention) from the perspective of a third-party health insurer. METHODS: We developed a Markov microsimulation model to determine the cost-effectiveness of the intervention. The hypothetical patient cohort was of current chronic glucocorticoid users 50-65 years old and 70% female. Model parameters were derived from published literature, and sensitivity analyses were performed. RESULTS: The intervention resulted in incremental cost-effectiveness ratios (ICERs) of $298,000 per quality adjusted life year (QALY) and $206,000 per hip fracture averted. If the cohort's baseline risk of fracture was increased by 50% (10-year cumulative incidence of hip fracture of 14%), the ICERs improved significantly: $105,000 per QALY and $137,000 per hip fracture averted. The ICERs improved significantly if the proportion of prescriptions for generic bisphosphonates was increased to 75%, with $113,000 per QALY and $77,900 per hip fracture averted. CONCLUSIONS: Evidence implementation programs for the management of GIOP are likely to be cost-effective to third-party health insurers only if they are targeted at individuals with a very high risk of fracture and the proportion of prescriptions for less expensive generic bisphosphonates increases substantially.",2009-01-05744,19937227,Osteoporos Int,T Beukelman,2009,/,,No,19937227,"T Beukelman; K G Saag; J R Curtis; M L Kilgore; M Pisu; Cost-effectiveness of multifaceted evidence implementation programs for the prevention of glucocorticoid-induced osteoporosis, Osteoporos Int, 2009-Nov-24; ():0937-941X",QALY,United States of America,Not Stated,Not Stated,Appropriate management of glucocorticoid-induced osteoporosis vs. Current practice (no intervention),Not Stated,65 Years,50 Years,Female,Full,10 Years,3.00,3.00,298000,United States,2007,371973.25
6304,The Cost Effectiveness and Cost Utility of Valsartan in Chronic Heart Failure Therapy in Italy: A Probabilistic Markov Model,"To evaluate the cost effectiveness and cost utility of the use of valsartan in addition to standard therapy for the treatment of patients with chronic heart failure with low left ventricular ejection fraction (LVEF). The study was conducted by means of a cohort simulation based on a probabilistic Markov model and projecting the 23-month follow-up results of the Val-HeFT (Valsartan Heart Failure Trial) study over a 10-year time horizon. The model included four states (New York Heart Association [NYHA] classes II, III, IV, and death), and had a cycle duration of 1 month. Probabilistic simulations were performed using the WinBUGS software for Bayesian analysis. The distribution of patient parameters (sex, age, use of beta-adrenoceptor antagonists, and ACE inhibitors) in the simulated population were derived from the Italian heart failure patient population. Individual mortality data were derived from general mortality data by multiplying by a NYHA state-specific relative risk, while the probability of changing NYHA class was taken from the Val-HeFT data. Costs (2007 values) were calculated from the perspective of the Italian Health Service (IHS) and included costs for drugs and heart failure hospitalizations. Quality-of-life (QOL) weights were obtained by using published health-related QOL data for heart failure patients. A 3.5% annual discount rate was applied. Probabilistic sensitivity analysis was performed on each parameter using original-source 95% confidence interval (CI) values, or a +/-10% range when 95% CI values were unavailable. For the 10-year time horizon, patients were estimated to live for an average of 2.3 years or 1.7 quality-adjusted life-years (QALYs), with slight increases in the valsartan group. In this group, hospitalizations for worsening heart failure were predicted to be significantly reduced and overall treatment costs per patient to decrease by about &U20AC;550. In subgroup analyses, valsartan lost dominance in patients in NYHA II, and in those receiving beta-adrenoceptor antagonists or ACE inhibitors; the mean incremental cost-utility ratio for these groups was 21 240, 129 200, and 36 500 &U20AC;/QALY, respectively. Valsartan in addition to standard therapy is predicted to dominate standard therapy alone in Italian patients with mild to severe heart failure and low LVEF. There are relevant differences among various patient subgroups, and valsartan is expected to be good value for money particularly in the treatment of the most severe and less intensively treated (no ACE inhibitors, no beta-adrenoceptor antagonist) heart failure patients.",2009-01-05756,19929036,Am J Cardiovasc Drugs,Lorenzo Pradelli,2009,9 / 6,383-392,No,19929036,"Lorenzo Pradelli; Sergio Iannazzo; Orietta Zaniolo; The Cost Effectiveness and Cost Utility of Valsartan in Chronic Heart Failure Therapy in Italy: A Probabilistic Markov Model, Am J Cardiovasc Drugs, 2009-Dec-01; 9(6):1175-3277; 383-392",QALY,Not Stated,Not Stated,Not Stated,Valsartan vs. Standard therapy,Not Stated,Not Stated,Not Stated,"Female, Male",Full,10 Years,3.50,3.50,-36933.34,Euro,2007,-63207.9
6305,Evaluating the cost-effectiveness of rabies post-exposure prophylaxis: a case study in Tanzania,"Although fatal if untreated, human rabies can be prevented through post-exposure prophylaxis (PEP), which involves a course of vaccination and immunoglobulin administered immediately after exposure. However, high costs and frequent lack of rabies vaccine and immunoglobulin lead to about 55,000 deaths per year worldwide. Using data from a detailed study of rabies in Tanzania, we calculate a cost-effectiveness ratio for PEP when the WHO-recommended Essen regimen, a 5-dose intramuscular vaccination schedule, is adopted. Our analyses indicate a cost-effectiveness ratio for PEP of $27/quality-adjusted life year (QALY) from a health care perspective and $32/QALY from a societal perspective in Tanzania. From both perspectives, it is ""very cost-effective"" to administer PEP to patients bitten by an animal suspected to be rabid. Moreover, PEP remains ""very cost-effective"" provided that at least 1% of doses are administered to people who were actually exposed to rabies.",2009-01-05760,19925948,Vaccine,Eunha Shim,2009,27 / 51,7167-72,Yes,19925948,"Eunha Shim; Evaluating the cost-effectiveness of rabies post-exposure prophylaxis: a case study in Tanzania, Vaccine, 2009-Nov-27; 27(51):1873-2518; 7167-72",QALY,Not Stated,Not Stated,Not Stated,"PEP vaccine administered vs. Control, did not receive administration of PEP",Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated,3.00,3.00,32,United States,2007,39.94
6306,Evaluating the cost-effectiveness of rabies post-exposure prophylaxis: a case study in Tanzania,"Although fatal if untreated, human rabies can be prevented through post-exposure prophylaxis (PEP), which involves a course of vaccination and immunoglobulin administered immediately after exposure. However, high costs and frequent lack of rabies vaccine and immunoglobulin lead to about 55,000 deaths per year worldwide. Using data from a detailed study of rabies in Tanzania, we calculate a cost-effectiveness ratio for PEP when the WHO-recommended Essen regimen, a 5-dose intramuscular vaccination schedule, is adopted. Our analyses indicate a cost-effectiveness ratio for PEP of $27/quality-adjusted life year (QALY) from a health care perspective and $32/QALY from a societal perspective in Tanzania. From both perspectives, it is ""very cost-effective"" to administer PEP to patients bitten by an animal suspected to be rabid. Moreover, PEP remains ""very cost-effective"" provided that at least 1% of doses are administered to people who were actually exposed to rabies.",2009-01-05760,19925948,Vaccine,Eunha Shim,2009,27 / 51,7167-72,Yes,19925948,"Eunha Shim; Evaluating the cost-effectiveness of rabies post-exposure prophylaxis: a case study in Tanzania, Vaccine, 2009-Nov-27; 27(51):1873-2518; 7167-72",QALY,Not Stated,Not Stated,Not Stated,"PEP vaccine administered vs. Control, did not receive administration of PEP",Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated,3.00,3.00,27,United States,2007,33.7
6307,Cost-effectiveness of balloon kyphoplasty in patients with symptomatic vertebral compression fractures in a UK setting,"Balloon kyphoplasty (BKP) is a procedure used to treat vertebral compression fractures (VCFs). We developed a cost-effectiveness model to evaluate BKP in United Kingsdom patients with hospitalised VCFs and estimated the cost-effectiveness of BKP compared to non-surgical management. The results indicate that BKP provides a cost-effective alternative for treating these patients. INTRODUCTION: VCFs of osteoporotic patients are associated with chronic pain, a reduction in health-related quality of life (QoL) and high healthcare costs. BKP is a minimally invasive procedure that has resulted in pain relief, vertebral body height-restoration, decreased kyphosis and improved physical functioning in patients with symptomatic VCFs. BKP was shown to improve health-related QoL in a 12-month interim analysis of a randomised phase-III trial. METHODS: The objectives of this study were to develop a Markov cost-effectiveness model to evaluate BKP in patients with painful hospitalised VCFs and to estimate the cost-effectiveness of BKP compared with non-surgical management in a UK setting. It was assumed that QoL-benefits found at 12 months linearly approached zero during another 2 years, and that patients receiving BKP warranted six fewer hospital bed days compared with patients given non-surgical management. RESULTS: The procedure was associated with quality-adjusted life-years (QALY)-gains of 0.17 and cost/QALY-gains at pound8,800. The results were sensitive to assumptions about avoided length of hospital-stay and persistence of kyphoplasty-related QoL-benefits. CONCLUSION: In conclusion, the results indicate that BKP provides a cost-effective alternative for treating patients with hospitalised VCFs in a UK-setting.",2009-01-05762,19924497,Osteoporos Int,O Ström,2009,/,,No,19924497,"O Ström; Cost-effectiveness of balloon kyphoplasty in patients with symptomatic vertebral compression fractures in a UK setting, Osteoporos Int, 2009-Nov-19; ():0937-941X",QALY,Not Stated,Not Stated,Not Stated,Balloon kyphoplasty vs. Non-surgical management,Not Stated,70 Years,70 Years,"Female, Male",Full,Lifetime,3.50,3.50,8840,United Kingdom,2008,19706.39
6308,Results of a Markov model analysis to assess the cost-effectiveness of a single tablet of fixed-dose amlodipine and atorvastatin for the primary prevention of cardiovascular disease in Korea,"BACKGROUND: In Korea, the treatment of hypertension and dyslipidemia constitutes an important strategy for the prevention of cardiovascular disease (CVD). OBJECTIVE: This study sought to investigate the cost-effectiveness (from the Korean health care system perspective) of prescribing a proprietary formulation single-tablet fixed-dose combination of amlodipine and atorvastatin (at weighted mean doses of 5 mg and 10.25 mg, respectively) to all eligible patients aged > or = 45 years for the primary prevention of CVD (ie, coronary heart disease and ischemic stroke) in Korea, compared with currently observed patterns of blood-pressure and lipid-lowering medication prescription and use. METHODS: A Markov model was developed with 4 health states: alive without CVD, alive with CVD, dead from CVD, and dead from non-CVD causes. The model population comprised 244 Koreans aged >/=45 years from the 2005 Korean National Health and Nutrition Examination Survey (KNHNES) without a history of myocardial infarction (MI) or stroke who met current criteria for both blood-pressure and lipid-lowering treatment. From a 2008 baseline, follow-up was simulated for 40 years. Cardiovascular risk was estimated for each subject individually using a multivariate, Asian population-specific equation, and updated with ongoing cycles. Decision analysis compared the effects of prescribing the fixed-dose combination to all subjects versus currently observed patterns of treatment. Data regarding the blood-pressure and lipid-lowering efficacies of combination therapy were drawn from the Respond trial. Costs of the fixed-dose combination tablet and CVD were sourced from pharmaceutical pricing lists and Korean Health Insurance Review and Assessment Services estimates, respectively. Utility values for CVD were obtained from a large Korean utility study. RESULTS: In the model, of the 244 treatment-eligible subjects, 126 (51.6%) and 13 (5.3%) were taking blood-pressure and lipid-lowering therapy, respectively. Use of single-tablet fixed-dose combination amlodipine and atorvastatin by all subjects was associated with estimated incremental cost-effectiveness ratios of 7,773,063 Korean won (KRW) per quality-adjusted life-year gained and 10,378,230 KRW per overall life-year gained (1300 KRW approximately US $1). Sensitivity and uncertainty analyses indicated these results to be robust. CONCLUSIONS: In this model, based on data from the 2005 KNHNES, hypertension and dyslipidemia were undertreated among Koreans aged > or = 45 years without a history of MI or stroke. The administration of single-tablet fixed-dose combination amlodipine and atorvastatin to all such individuals was likely to represent a cost-effective means of preventing first-onset CVD (ie, coronary heart disease and ischemic stroke) in this subgroup, compared with current patterns of treatment.",2009-01-05763,19922890,Clin Ther,Danny Liew,2009,31 / 10,2189-203; discussion 2150-1,Yes,19922890,"Danny Liew; Results of a Markov model analysis to assess the cost-effectiveness of a single tablet of fixed-dose amlodipine and atorvastatin for the primary prevention of cardiovascular disease in Korea, Clin Ther, ; 31(10):1879-114X; 2189-203; discussion 2150-1",QALY,Not Stated,Not Stated,Not Stated,Single-tablet fixed-dose combination amlodipine and atorvastatin vs. Current therapy,Not Stated,Not Stated,45 Years,"Female, Male",Full,Lifetime,5.00,5.00,7773063,Korean Won,2007,10445.81
6309,Cost-effectiveness of postural exercise therapy versus physiotherapy in computer screen-workers with early non-specific work-related upper limb disorders (WRULD); a randomized controlled trial,"BACKGROUND: Exercise therapies generate substantial costs in computer workers with non-specific work-related upper limb disorders (WRULD). AIMS: To study if postural exercise therapy is cost-effective compared to regular physiotherapy in screen-workers with early complaints, both from health care and societal perspective. METHODS: Prospective randomized trial including cost-effectiveness analysis; one year follow-up. Participants: Eighty-eight screen-workers with early non-specific WRULD; six drop-outs. Interventions: A ten week postural exercise program versus regular physiotherapy. Outcome measures: Effectiveness measures: Pain: visual analogous scale (VAS), self-perceived WRULD (yes/no). Functional outcome: Disabilities of Arm, Shoulder and Hand- Dutch Language Version (DASH-DLV). Quality of life outcome: EQ-5D.Economic measures: health care costs including patient and family costs and productivity costs resulting in societal costs. Cost-effectiveness measures: health care costs and societal costs related to the effectiveness measures. Outcome measures were assessed at baseline; three, six and twelve months after baseline. RESULTS: At baseline both groups were comparable for baseline characteristics except scores on the Pain Catastrophizing Scale and comparable for costs. No significant differences between the groups concerning effectiveness at one year follow-up were found. Effectiveness scores slightly improved over time. After one year 55% of participants were free of complaints. After one year the postural exercise group had higher mean total health care costs, but lower productivity costs compared to the physiotherapy group. Mean societal costs after one year (therefore) were in favor of postural exercise therapy [- euro622; 95% CI -2087; +590)]. After one year, only self- perceived WRULD seemed to result in acceptable cost-effectiveness of the postural exercise strategy over physiotherapy; however the probability of acceptable cost-effectiveness did not exceed 60%.Considering societal costs related to QALYs, postural exercise therapy had a probability of over 80% to be cost-effective over a wide range of cost-effectiveness ceiling ratios; however based on a marginal QALY-difference of 0.1 over a 12 month time frame. CONCLUSION: Although our trial failed to find significant differences in VAS, QALYs and ICERs based on VAS and QALYs at one-year follow-up, CEACs suggest that postural exercise therapy according to Mensendieck/Cesar has a higher probability of being cost-effective compared to regular physiotherapy; however further research is required. TRIAL REGISTRATION: ISRCTN 15872455.",2009-01-05764,19922603,Trials,Marjon D van Eijsden,2009,10 /,103,No,19922603,"Marjon D van Eijsden; Cost-effectiveness of postural exercise therapy versus physiotherapy in computer screen-workers with early non-specific work-related upper limb disorders (WRULD); a randomized controlled trial, Trials, 2009; 10():1745-6215; 103",QALY,Not Stated,Not Stated,Not Stated,10-week postural exercise program vs. Regular Physiotherapy,Not Stated,Not Stated,Not Stated,"Female, Male",Full,1 Year,Not Stated,Not Stated,-31100,Euro,2005,-51305.65
6310,The Cost-Effectiveness of an Extended Course (12 + 12 Weeks) of Varenicline Compared with Other Available Smoking Cessation Strategies in the United States: An Extension and Update to the BENESCO Model,"ABSTRACT Objectives: This study aimed to estimate the cost-effectiveness of an extended (12 + 12 weeks) course of varenicline using the (Benefits of Smoking Cessation on Outcomes) BENESCO smoking cessation model. Methods: Data on the efficacy of 12 + 12 weeks varenicline therapy in aiding smoking cessation were analyzed in conjunction with the efficacy data for 12 weeks of varenicline, bupropion, and placebo previously included in the BENESCO model, by using a mixed treatment comparison. This analysis provided updated efficacy estimates for all the interventions, and these were used to update the model to estimate the relative cost-effectiveness of all smoking cessation interventions considered, now including 12 + 12 weeks of varenicline. Results: The updated 1-year abstinence estimates derived from the mixed treatment comparison were, for 12 + 12 weeks of varenicline, 12 weeks of varenicline, 12 weeks of bupropion, and 12 weeks of placebo, respectively: 27.7%, 22.9%, 15.9%, and 9.3%. The average cost of the course of 12 + 12 weeks of varenicline was estimated at $603.89, based on a 12-week course followed by a further 12 weeks for successful quitters. Over all subjects' lifetimes, 12 + 12 weeks of varenicline is less costly and more effective than (dominates) all other strategies compared in the updated BENESCO model, with the exception of 12 weeks of varenicline. In this comparison, 12 + 12 weeks of varenicline is a very cost-effective alternative to the 12-week course, with an incremental cost of less than $1000 per quality-adjusted life year (QALY) gained. Conclusions: A total of 12 weeks of varenicline followed by a further 12-week course for successful quitters is a highly cost-effective alternative compared with currently available smoking cessation options.",2009-01-05773,19912599,Value Health,Chris Knight,2009,/,,Yes,19912599,"Chris Knight; The Cost-Effectiveness of an Extended Course (12 + 12 Weeks) of Varenicline Compared with Other Available Smoking Cessation Strategies in the United States: An Extension and Update to the BENESCO Model, Value Health, 2009-Nov-13; ():1098-3015",QALY,United States of America,Not Stated,Not Stated,"12 weeks of initial therapy with 1 mg varenicline twice daily, followed by 12 weeks maintenance therapy, again 1 mg twice daily. The maintenance therapy was only provided to those subjects who were successfully abstinent after the initial 12 weeks of varenicline. vs. 12 weeks of initial therapy with 1 mg varenicline twice daily.",Not Stated,Not Stated,18 Years,"Female, Male",Full,Lifetime,3.00,3.00,972,United States,2005,1288.09
