index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
8501,Screening for malignancy after augmentation cystoplasty in children with spina bifida: a decision analysis,"Augmentation cystoplasty is the mainstay of surgical treatment for medically refractory neurogenic bladder in patients with spina bifida. Concerns regarding an increased risk of malignancy have prompted many centers to consider routine postoperative screening. We examine the potential cost-effectiveness of such screening.A Markov model was used to compare 2 screening strategies among patients with spina bifida after cystoplasty, namely annual screening cystoscopy and cytology and usual care. Model parameters were informed via a systematic review of post-augmentation malignancy and cost estimates from published reports or government sources.In a hypothetical cohort the individual increase in life expectancy for the entire cohort was 2.3 months with an average lifetime cost of $55,200 per capita, for an incremental cost-effectiveness ratio of $273,718 per life-year gained. One-way and two-way sensitivity analyses suggest the screening strategy could be cost effective if the annual rate of cancer development were more than 0.26% (12.8% lifetime risk) or there were a greater than 50% increase in screening effectiveness and cancer risk after augmentation. After adjusting for multiple levels of uncertainty the screening strategy had only an 11% chance of being cost effective at a $100,000 per life-year threshold or a less than 3% chance of being cost effective at $100,000 per quality adjusted life-year.Annual screening for malignancy among patients with spina bifida with cystoplasty using cystoscopy and cytology is unlikely to be cost effective at commonly accepted willingness to pay thresholds. This conclusion is sensitive to a higher than expected risk of malignancy and to highly optimistic estimates of screening effectiveness.",2011-01-08068,21855939,J Urol,Paul J Kokorowski,2011,186 /,1437-43,No,21855939,"Paul J Kokorowski; Jonathan C Routh; Joseph G Borer; Carlos R Estrada; Stuart B Bauer; Caleb P Nelson; Screening for malignancy after augmentation cystoplasty in children with spina bifida: a decision analysis, J Urol, ; 186 ():0022-5347; 1437-43",QALY,Not Stated,Not Stated,Not Stated,Annual screening for malignancy using cystoscopy and cytology and usual care vs. Usual care (annual office visit and renal ultrasound),Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,3.00,Not Stated,United States,2010,Not Stated
8502,Modelling the cost-effectiveness of biologic treatments for psoriatic arthritis,"A probabilistic model was developed to determine the cost-effectiveness of three biologics, etanercept, infliximab and adalimumab, compared with palliative care for the treatment of active and progressive PsA in patients who have an inadequate response to standard treatment (including DMARDs).A previous model was revised to evaluate the impact of biologics on both skin and joint disease and to include new evidence from the clinical review and evidence synthesis. Initial response to biologics was determined using the PsA response criteria. The impact of biologics on the arthritis component of the disease is then modelled via a change in the HAQ and the impact of the psoriasis component measured using the Psoriasis Area and Severity Index.For PsA patients with mild to moderate skin disease, the incremental cost-effectiveness ratio (ICER) for etanercept vs palliative care is around ?18 000, and the ICER for infliximab vs etanercept is around ?44 000 per quality-adjusted life year (QALY). Adalimumab is extendedly dominated. The probability that etanercept is cost effective is 0.436 at a threshold of ?20 000 per QALY. Etanercept is also likely to be cost effective for patients with moderate to severe psoriasis or negligible skin involvement.Further investigation is required to reduce uncertainties around a number of model parameters, in particular the length of time over which biologics are assumed to be effective and the progression of HAQ on and off treatment.",2011-01-08070,21859705,Rheumatology (Oxford),Laura Bojke,2011,50 Suppl 4 /,iv39-iv47,No,21859705,"Laura Bojke; David Epstein; Dawn Craig; Mark Rodgers; Nerys Woolacott; Huiqin Yang; Mark Sculpher; Modelling the cost-effectiveness of biologic treatments for psoriatic arthritis, Rheumatology (Oxford), ; 50 Suppl 4 ():1462-0324; iv39-iv47",QALY,Not Stated,Not Stated,Not Stated,Etanercept vs. Palliative care,Not Stated,Not Stated,Not Stated,"Female, Male",Full,40 Years,3.50,3.50,15986,United Kingdom,2008,35636.47
8503,Modelling the cost-effectiveness of biologic treatments for psoriatic arthritis,"A probabilistic model was developed to determine the cost-effectiveness of three biologics, etanercept, infliximab and adalimumab, compared with palliative care for the treatment of active and progressive PsA in patients who have an inadequate response to standard treatment (including DMARDs).A previous model was revised to evaluate the impact of biologics on both skin and joint disease and to include new evidence from the clinical review and evidence synthesis. Initial response to biologics was determined using the PsA response criteria. The impact of biologics on the arthritis component of the disease is then modelled via a change in the HAQ and the impact of the psoriasis component measured using the Psoriasis Area and Severity Index.For PsA patients with mild to moderate skin disease, the incremental cost-effectiveness ratio (ICER) for etanercept vs palliative care is around ?18 000, and the ICER for infliximab vs etanercept is around ?44 000 per quality-adjusted life year (QALY). Adalimumab is extendedly dominated. The probability that etanercept is cost effective is 0.436 at a threshold of ?20 000 per QALY. Etanercept is also likely to be cost effective for patients with moderate to severe psoriasis or negligible skin involvement.Further investigation is required to reduce uncertainties around a number of model parameters, in particular the length of time over which biologics are assumed to be effective and the progression of HAQ on and off treatment.",2011-01-08070,21859705,Rheumatology (Oxford),Laura Bojke,2011,50 Suppl 4 /,iv39-iv47,No,21859705,"Laura Bojke; David Epstein; Dawn Craig; Mark Rodgers; Nerys Woolacott; Huiqin Yang; Mark Sculpher; Modelling the cost-effectiveness of biologic treatments for psoriatic arthritis, Rheumatology (Oxford), ; 50 Suppl 4 ():1462-0324; iv39-iv47",QALY,Not Stated,Not Stated,Not Stated,Infliximab vs. Etanercept,Not Stated,Not Stated,Not Stated,"Female, Male",Full,40 Years,3.50,3.50,53742.86,United Kingdom,2008,119805.19
8504,Modelling the cost-effectiveness of biologic treatments for psoriatic arthritis,"A probabilistic model was developed to determine the cost-effectiveness of three biologics, etanercept, infliximab and adalimumab, compared with palliative care for the treatment of active and progressive PsA in patients who have an inadequate response to standard treatment (including DMARDs).A previous model was revised to evaluate the impact of biologics on both skin and joint disease and to include new evidence from the clinical review and evidence synthesis. Initial response to biologics was determined using the PsA response criteria. The impact of biologics on the arthritis component of the disease is then modelled via a change in the HAQ and the impact of the psoriasis component measured using the Psoriasis Area and Severity Index.For PsA patients with mild to moderate skin disease, the incremental cost-effectiveness ratio (ICER) for etanercept vs palliative care is around ?18 000, and the ICER for infliximab vs etanercept is around ?44 000 per quality-adjusted life year (QALY). Adalimumab is extendedly dominated. The probability that etanercept is cost effective is 0.436 at a threshold of ?20 000 per QALY. Etanercept is also likely to be cost effective for patients with moderate to severe psoriasis or negligible skin involvement.Further investigation is required to reduce uncertainties around a number of model parameters, in particular the length of time over which biologics are assumed to be effective and the progression of HAQ on and off treatment.",2011-01-08070,21859705,Rheumatology (Oxford),Laura Bojke,2011,50 Suppl 4 /,iv39-iv47,No,21859705,"Laura Bojke; David Epstein; Dawn Craig; Mark Rodgers; Nerys Woolacott; Huiqin Yang; Mark Sculpher; Modelling the cost-effectiveness of biologic treatments for psoriatic arthritis, Rheumatology (Oxford), ; 50 Suppl 4 ():1462-0324; iv39-iv47",QALY,Not Stated,Not Stated,Not Stated,Adalimumab vs. Palliative care,Not Stated,Not Stated,Not Stated,"Female, Male",Full,40 Years,3.50,3.50,17275.52,United Kingdom,2008,38511.1
8505,Cost effectiveness of chemoprevention for prostate cancer with dutasteride in a high-risk population based on results from the REDUCE clinical trial,"The REDUCE trial examined whether chemoprevention with the dual 5-alpha reductase inhibitor, dutasteride, reduced risk of prostate cancer (PCa) detection on biopsy.We examined the cost effectiveness of dutasteride compared with placebo in preventing PCa in men at increased risk as seen in REDUCE, from a US payer perspective.A Markov model was developed to compare costs and outcomes of chemoprevention with dutasteride 0.5?mg/day or placebo with usual care in men aged 50-75 years, with serum prostate-specific antigen (PSA) of 2.5-10?ng/mL (men aged <60 years) or 3.0-10?ng/mL (men aged =60 years), and with a single negative prostate biopsy in the prior 6 months. The model simulated the REDUCE cohort annually through different health states over 4-, 10-year and lifetime time horizons. Risks of PCa for men receiving placebo and dutasteride were obtained from REDUCE. Rates of acute urinary retention events and benign prostate hyperplasia-related surgeries also came from REDUCE. Costs and utilities were obtained from published literature. All costs are reported in $US, year 2009 values. Results: The model indicated that, over 10 years, dutasteride patients would experience fewer PCas (251 vs 312 per 1000 patients) at increased cost ($US15?341 vs $US12?316) than placebo patients. Although life-years were not substantially affected, the model calculated an increase in QALYs of 0.14 for dutasteride patients. Chemoprevention with dutasteride appeared to be cost effective, with an incremental cost per QALY of $US21?781 and cost per PCa avoided of $US50?254. The 4-year and lifetime incremental costs per QALY were $US18?409 and $US22?498, respectively.Despite increased cost due to taking a drug for prevention, dutasteride 0.5?mg/day may be cost effective in men at increased risk for PCa.",2011-01-08073,21875161,Appl Health Econ Health Policy,Michael W Kattan,2011,9 /,305-15,Yes,21875161,"Michael W Kattan; Stephanie R Earnshaw; Cheryl L McDade; Libby K Black; Gerald L Andriole; Cost effectiveness of chemoprevention for prostate cancer with dutasteride in a high-risk population based on results from the REDUCE clinical trial, Appl Health Econ Health Policy, ; 9 ():1179-1896; 305-15",QALY,Not Stated,Not Stated,Not Stated,Usual care plus chemoprevention with dutasteride (0.5 mg/day) vs. Usual care plus placebo,Not Stated,75 Years,50 Years,Male,Full,Lifetime,Not Stated,Not Stated,21781,United States,2009,26275.94
8506,Cost-utility of bariatric surgery for morbid obesity in Finland,"The aim of this study was to evaluate the cost-utility of bariatric surgery (gastric bypass, sleeve gastrectomy and gastric banding) compared with ordinary treatment in the Finnish healthcare system.Analysis was done from a healthcare provider's perspective using a combination of a decision tree and a Markov model, with a time horizon of 10 years. Health-related quality of life was estimated from a representative population survey, and other parameter values were based on registers, systematic reviews, controlled studies and expert opinion.In the base-case analysis, bariatric surgery was both more effective and less costly than the ordinary treatment. The mean costs were ?33,870 and ?50,495, and the mean number of quality-adjusted life-years 7?63 and 7?05, for bariatric surgery and ordinary treatment respectively. Uncertainty around the parameter values was tested comprehensively in sensitivity analyses, and the results were robust.Surgery for morbid obesity increases health-related quality of life, and reduces the need for further treatments and total healthcare costs. According to this analysis, non-operative care would be more costly for the Finnish healthcare system on average after 5 years following surgery.",2011-01-08077,21887777,J Clin Psychopharmacol,S M?klin,2011,98 /,1422-9,No,21887777,"S M?klin; A Malmivaara; M Linna; M Victorzon; V Koivukangas; H Sintonen; Cost-utility of bariatric surgery for morbid obesity in Finland, J Clin Psychopharmacol, ; 98 ():0271-0749; 1422-9",QALY,Not Stated,Not Stated,Not Stated,Bariatric surgery (all types) vs. Brief advice to intensive conservative treatment,Not Stated,Not Stated,Not Stated,"Female, Male",Full,10 Years,3.00,3.00,-40301.73,Euro,2010,-63305.53
8507,Cost-utility of bariatric surgery for morbid obesity in Finland,"The aim of this study was to evaluate the cost-utility of bariatric surgery (gastric bypass, sleeve gastrectomy and gastric banding) compared with ordinary treatment in the Finnish healthcare system.Analysis was done from a healthcare provider's perspective using a combination of a decision tree and a Markov model, with a time horizon of 10 years. Health-related quality of life was estimated from a representative population survey, and other parameter values were based on registers, systematic reviews, controlled studies and expert opinion.In the base-case analysis, bariatric surgery was both more effective and less costly than the ordinary treatment. The mean costs were ?33,870 and ?50,495, and the mean number of quality-adjusted life-years 7?63 and 7?05, for bariatric surgery and ordinary treatment respectively. Uncertainty around the parameter values was tested comprehensively in sensitivity analyses, and the results were robust.Surgery for morbid obesity increases health-related quality of life, and reduces the need for further treatments and total healthcare costs. According to this analysis, non-operative care would be more costly for the Finnish healthcare system on average after 5 years following surgery.",2011-01-08077,21887777,J Clin Psychopharmacol,S M?klin,2011,98 /,1422-9,No,21887777,"S M?klin; A Malmivaara; M Linna; M Victorzon; V Koivukangas; H Sintonen; Cost-utility of bariatric surgery for morbid obesity in Finland, J Clin Psychopharmacol, ; 98 ():0271-0749; 1422-9",QALY,Not Stated,Not Stated,Not Stated,Gastric bypass vs. Brief advice to intensive conservative treatment,Not Stated,Not Stated,Not Stated,"Female, Male",Full,10 Years,3.00,3.00,-27441.27,Euro,2010,-43104.46
8508,Cost-utility of bariatric surgery for morbid obesity in Finland,"The aim of this study was to evaluate the cost-utility of bariatric surgery (gastric bypass, sleeve gastrectomy and gastric banding) compared with ordinary treatment in the Finnish healthcare system.Analysis was done from a healthcare provider's perspective using a combination of a decision tree and a Markov model, with a time horizon of 10 years. Health-related quality of life was estimated from a representative population survey, and other parameter values were based on registers, systematic reviews, controlled studies and expert opinion.In the base-case analysis, bariatric surgery was both more effective and less costly than the ordinary treatment. The mean costs were ?33,870 and ?50,495, and the mean number of quality-adjusted life-years 7?63 and 7?05, for bariatric surgery and ordinary treatment respectively. Uncertainty around the parameter values was tested comprehensively in sensitivity analyses, and the results were robust.Surgery for morbid obesity increases health-related quality of life, and reduces the need for further treatments and total healthcare costs. According to this analysis, non-operative care would be more costly for the Finnish healthcare system on average after 5 years following surgery.",2011-01-08077,21887777,J Clin Psychopharmacol,S M?klin,2011,98 /,1422-9,No,21887777,"S M?klin; A Malmivaara; M Linna; M Victorzon; V Koivukangas; H Sintonen; Cost-utility of bariatric surgery for morbid obesity in Finland, J Clin Psychopharmacol, ; 98 ():0271-0749; 1422-9",QALY,Not Stated,Not Stated,Not Stated,Sleeve gastrectomy vs. Brief advice to intensive conservative treatment,Not Stated,Not Stated,Not Stated,"Female, Male",Full,10 Years,3.00,3.00,-29684.91,Euro,2010,-46628.74
8509,Cost-utility of bariatric surgery for morbid obesity in Finland,"The aim of this study was to evaluate the cost-utility of bariatric surgery (gastric bypass, sleeve gastrectomy and gastric banding) compared with ordinary treatment in the Finnish healthcare system.Analysis was done from a healthcare provider's perspective using a combination of a decision tree and a Markov model, with a time horizon of 10 years. Health-related quality of life was estimated from a representative population survey, and other parameter values were based on registers, systematic reviews, controlled studies and expert opinion.In the base-case analysis, bariatric surgery was both more effective and less costly than the ordinary treatment. The mean costs were ?33,870 and ?50,495, and the mean number of quality-adjusted life-years 7?63 and 7?05, for bariatric surgery and ordinary treatment respectively. Uncertainty around the parameter values was tested comprehensively in sensitivity analyses, and the results were robust.Surgery for morbid obesity increases health-related quality of life, and reduces the need for further treatments and total healthcare costs. According to this analysis, non-operative care would be more costly for the Finnish healthcare system on average after 5 years following surgery.",2011-01-08077,21887777,J Clin Psychopharmacol,S M?klin,2011,98 /,1422-9,No,21887777,"S M?klin; A Malmivaara; M Linna; M Victorzon; V Koivukangas; H Sintonen; Cost-utility of bariatric surgery for morbid obesity in Finland, J Clin Psychopharmacol, ; 98 ():0271-0749; 1422-9",QALY,Not Stated,Not Stated,Not Stated,Gastric banding vs. Brief advice to intensive conservative treatment,Not Stated,Not Stated,Not Stated,"Female, Male",Full,10 Years,3.00,3.00,-37380,Euro,2010,-58716.11
8510,Cost-utility of bariatric surgery for morbid obesity in Finland (Br J Surg 2011; 98: 1422?1429) [corrected],No abstract available,2011-01-08078,21887778,J Clin Psychopharmacol,M Adamina,2011,98 /,1430,No,21887778,"M Adamina; Cost-utility of bariatric surgery for morbid obesity in Finland (Br J Surg 2011; 98: 1422?1429) [corrected], J Clin Psychopharmacol, ; 98 ():0271-0749; 1430",QALY,Not Stated,Not Stated,Not Stated,Gastric banding bariatric surgery vs. Ordinary treatment including brief advice from physicians and intensive conservative treatment,Not Stated,Not Stated,Not Stated,"Female, Male",Full,10 Years,3.00,3.00,-37380,Euro,2010,-58716.11
