index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
7901,Comparative Effectiveness and Cost-Effectiveness of the Implantable Miniature Telescope,"OBJECTIVE: To assess the preference-based comparative effectiveness (human value gain) and the cost-utility (cost-effectiveness) of a telescope prosthesis (implantable miniature telescope) for the treatment of end-stage, age-related macular degeneration (AMD). DESIGN: A value-based medicine, second-eye model, cost-utility analysis was performed to quantify the comparative effectiveness and cost-effectiveness of therapy with the telescope prosthesis. PARTICIPANTS: Published, evidence-based data from the IMT002 Study Group clinical trial. Ophthalmic utilities were obtained from a validated cohort of >1000 patients with ocular diseases. METHODS: Comparative effectiveness data were converted from visual acuity to utility (value-based) format. The incremental costs (Medicare) of therapy versus no therapy were integrated with the value gain conferred by the telescope prosthesis to assess its average cost-utility. The incremental value gains and incremental costs of therapy referent to (1) a fellow eye cohort and (2) a fellow eye cohort of those who underwent intra-study cataract surgery were integrated in incremental cost-utility analyses. All value outcomes and costs were discounted at a 3% annual rate, as per the Panel on Cost-Effectiveness in Health and Medicine. MAIN OUTCOME MEASURES: Comparative effectiveness was quantified using the (1) quality-adjusted life-year (QALY) gain and (2) percent human value gain (improvement in quality of life). The QALY gain was integrated with incremental costs into the cost-utility ratio ($/QALY, or US dollars expended per QALY gained). RESULTS: The mean, discounted QALY gain associated with use of the telescope prosthesis over 12 years was 0.7577. When the QALY loss of 0.0004 attributable to the adverse events was factored into the model, the final QALY gain was 0.7573. This resulted in a 12.5% quality of life gain for the average patient during the 12 years of the model. The average cost-utility versus no therapy for use of the telescope prosthesis was $14389/QALY. The incremental cost-utility referent to control fellow eyes was $14063/QALY, whereas the incremental cost-utility referent to fellow eyes that underwent intra-study cataract surgery was $11805/QALY. CONCLUSIONS: Therapy with the telescope prosthesis considerably improves quality of life and at the same time is cost-effective by conventional standards. FINANCIAL DISCLOSURE(S): Proprietary or commercial disclosure may be found after the references.",2011-01-07485,21723614,Ophthalmology,Gary C Brown,2011,/,,No,21723614,"Gary C Brown; Melissa M Brown; Heidi B Lieske; Philip A Lieske; Kathryn S Brown; Stephen S Lane; Comparative Effectiveness and Cost-Effectiveness of the Implantable Miniature Telescope, Ophthalmology, 2011-Jun-30; ():0161-6420",QALY,United States of America,Not Stated,Not Stated,"All fellow eyes, including cataract extraction eyes vs. None",Not Stated,Not Stated,56 Years,"Female, Male",Full,12 Years,3.00,3.00,11381,United States,2010,13508.13
7902,Comparative Effectiveness and Cost-Effectiveness of the Implantable Miniature Telescope,"OBJECTIVE: To assess the preference-based comparative effectiveness (human value gain) and the cost-utility (cost-effectiveness) of a telescope prosthesis (implantable miniature telescope) for the treatment of end-stage, age-related macular degeneration (AMD). DESIGN: A value-based medicine, second-eye model, cost-utility analysis was performed to quantify the comparative effectiveness and cost-effectiveness of therapy with the telescope prosthesis. PARTICIPANTS: Published, evidence-based data from the IMT002 Study Group clinical trial. Ophthalmic utilities were obtained from a validated cohort of >1000 patients with ocular diseases. METHODS: Comparative effectiveness data were converted from visual acuity to utility (value-based) format. The incremental costs (Medicare) of therapy versus no therapy were integrated with the value gain conferred by the telescope prosthesis to assess its average cost-utility. The incremental value gains and incremental costs of therapy referent to (1) a fellow eye cohort and (2) a fellow eye cohort of those who underwent intra-study cataract surgery were integrated in incremental cost-utility analyses. All value outcomes and costs were discounted at a 3% annual rate, as per the Panel on Cost-Effectiveness in Health and Medicine. MAIN OUTCOME MEASURES: Comparative effectiveness was quantified using the (1) quality-adjusted life-year (QALY) gain and (2) percent human value gain (improvement in quality of life). The QALY gain was integrated with incremental costs into the cost-utility ratio ($/QALY, or US dollars expended per QALY gained). RESULTS: The mean, discounted QALY gain associated with use of the telescope prosthesis over 12 years was 0.7577. When the QALY loss of 0.0004 attributable to the adverse events was factored into the model, the final QALY gain was 0.7573. This resulted in a 12.5% quality of life gain for the average patient during the 12 years of the model. The average cost-utility versus no therapy for use of the telescope prosthesis was $14389/QALY. The incremental cost-utility referent to control fellow eyes was $14063/QALY, whereas the incremental cost-utility referent to fellow eyes that underwent intra-study cataract surgery was $11805/QALY. CONCLUSIONS: Therapy with the telescope prosthesis considerably improves quality of life and at the same time is cost-effective by conventional standards. FINANCIAL DISCLOSURE(S): Proprietary or commercial disclosure may be found after the references.",2011-01-07485,21723614,Ophthalmology,Gary C Brown,2011,/,,No,21723614,"Gary C Brown; Melissa M Brown; Heidi B Lieske; Philip A Lieske; Kathryn S Brown; Stephen S Lane; Comparative Effectiveness and Cost-Effectiveness of the Implantable Miniature Telescope, Ophthalmology, 2011-Jun-30; ():0161-6420",QALY,United States of America,Not Stated,Not Stated,Cataract Extraction in fellow eyes vs. None,Not Stated,Not Stated,56 Years,"Female, Male",Full,12 Years,3.00,3.00,120016,United States,2010,142447.17
7903,Cost-effectiveness of implementing the chronic care model for diabetes care in a military population,"Background: Applying the chronic care model (CCM) for diabetes management helps improve health outcomes and patient care. The CCM was implemented at U.S. Air Force Wilford Hall Medical Center through the Diabetes Outreach Clinic (DOC) in 2006, but its cost-effectiveness in this setting is unknown. Methods: We constructed a Markov decision model to estimate DOC cost-effectiveness compared with usual care (UC) over a 20-year period. Based on empirical, post-intervention demographic and clinical data, we applied United Kingdom Prospective Diabetes Study risk equations to predict long-term probabilities of developing microvascular or macrovascular complications. Health care system and societal perspectives were considered, discounting costs and benefits at 3% annually. Intervention costs and outcomes were obtained from military data, while other costs, disease progression data, and utilities were drawn from published literature. Results: From a health care system perspective, the DOC cost $45,495 per quality-adjusted life-year (QALY) compared with UC; from a societal perspective, the DOC compared with UC cost $42,051/QALY (when the model started with the uncomplicated diabetes cohort), $61,243/QALY (when starting with the DOC cohort), or $61,813/QALY (when starting with the UC cohort). In one-way sensitivity analyses, results were most sensitive to yearly costs for specialty care visits. In probabilistic sensitivity analysis, the DOC was favored in 51% of model iterations using an acceptability threshold of $50,000/QALY and in 72% at a threshold of $100,000/QALY. Conclusions: The DOC strategy for diabetes care, performed with the CCM methodology in a military population, appears to be economically reasonable compared with UC.",2011-01-07486,21722566,J Diabetes Sci Technol,Shihchen Kuo,2011,5 / 3,501-13,No,21722566,"Shihchen Kuo; Cindy L Bryce; Janice C Zgibor; Donna L Wolf; Mark S Roberts; Kenneth J Smith; Cost-effectiveness of implementing the chronic care model for diabetes care in a military population, J Diabetes Sci Technol, 2011; 5(3):1932-2968; 501-13",QALY,Not Stated,Not Stated,Not Stated,Diabetes outreach clinic (DOC) vs. Usual care,Not Stated,50 Years,50 Years,"Female, Male",Full,20 Years,3.00,3.00,45495,United States,2010,53998.09
7904,Cost-effectiveness of implementing the chronic care model for diabetes care in a military population,"Background: Applying the chronic care model (CCM) for diabetes management helps improve health outcomes and patient care. The CCM was implemented at U.S. Air Force Wilford Hall Medical Center through the Diabetes Outreach Clinic (DOC) in 2006, but its cost-effectiveness in this setting is unknown. Methods: We constructed a Markov decision model to estimate DOC cost-effectiveness compared with usual care (UC) over a 20-year period. Based on empirical, post-intervention demographic and clinical data, we applied United Kingdom Prospective Diabetes Study risk equations to predict long-term probabilities of developing microvascular or macrovascular complications. Health care system and societal perspectives were considered, discounting costs and benefits at 3% annually. Intervention costs and outcomes were obtained from military data, while other costs, disease progression data, and utilities were drawn from published literature. Results: From a health care system perspective, the DOC cost $45,495 per quality-adjusted life-year (QALY) compared with UC; from a societal perspective, the DOC compared with UC cost $42,051/QALY (when the model started with the uncomplicated diabetes cohort), $61,243/QALY (when starting with the DOC cohort), or $61,813/QALY (when starting with the UC cohort). In one-way sensitivity analyses, results were most sensitive to yearly costs for specialty care visits. In probabilistic sensitivity analysis, the DOC was favored in 51% of model iterations using an acceptability threshold of $50,000/QALY and in 72% at a threshold of $100,000/QALY. Conclusions: The DOC strategy for diabetes care, performed with the CCM methodology in a military population, appears to be economically reasonable compared with UC.",2011-01-07486,21722566,J Diabetes Sci Technol,Shihchen Kuo,2011,5 / 3,501-13,No,21722566,"Shihchen Kuo; Cindy L Bryce; Janice C Zgibor; Donna L Wolf; Mark S Roberts; Kenneth J Smith; Cost-effectiveness of implementing the chronic care model for diabetes care in a military population, J Diabetes Sci Technol, 2011; 5(3):1932-2968; 501-13",QALY,Not Stated,Not Stated,Not Stated,Diabetes outreach clinic (DOC) vs. Usual care,Not Stated,50 Years,50 Years,"Female, Male",Full,20 Years,3.00,3.00,42051,United States,2010,49910.4
7905,Cost-Effectiveness of Tissue-Type Plasminogen Activator in the 3- to 4.5-Hour Time Window for Acute Ischemic Stroke,"BACKGROUND AND PURPOSE: The aim of this study was to determine the cost-effectiveness of tissue-type plasminogen activator (tPA) treatment in the 3- to 4.5-hour time window after ischemic stroke. METHODS: Decision-analytic and Markov state-transition models were created to determine the cost-effectiveness of treatment of ischemic stroke patients with intravenous tPA administered in the 3- to 4.5-hour time window compared with medical therapy without tPA. Health benefits were measured in quality-adjusted life-years (QALYs). The economic outcome measure of the model was the difference in estimated healthcare costs between the 2 treatment alternatives. The incremental cost-effectiveness ratio was calculated by dividing the cost difference by the difference in QALYs. One-way sensitivity and probabilistic analyses were performed to test the robustness of the model. RESULTS: The administration of tPA compared with standard medical therapy resulted in a lifetime gain of 0.28 QALYs for an additional cost of $6050, yielding an incremental cost-effectiveness ratio of $21 978 per QALY. One-way sensitivity analyses demonstrated that the incremental cost-effectiveness ratio was most sensitive to the cost of hospitalization for patients who received tPA. Based on probabilistic analysis, there is an 88% probability that tPA is the preferred treatment at a willingness-to-pay threshold of $50 000 per QALY. CONCLUSIONS: The balance of costs and benefits favors treatment with intravenous tPA in the 3- to 4.5-hour time window. This supports, from a societal perspective, the use of tPA therapy in this treatment time window for acute ischemic stroke.",2011-01-07488,21719767,Stroke,Christie E Tung,2011,/,,No,21719767,"Christie E Tung; Sandra S Win; Maarten G Lansberg; Cost-Effectiveness of Tissue-Type Plasminogen Activator in the 3- to 4.5-Hour Time Window for Acute Ischemic Stroke, Stroke, 2011-Jun-30; ():1524-4628",QALY,Not Stated,Not Stated,Not Stated,Tissue-type plasminogen activator (tPA) treatment in the 3-4.5 hour time window after ischemic stroke vs. Standard of care,Not Stated,Not Stated,Not Stated,"Female, Male",Full,30 Years,3.00,3.00,21978,United States,2010,26085.72
7906,Cost-effectiveness of exenatide versus insulin glargine in Spanish patients with obesity and type 2 diabetes mellitus,"BACKGROUND AND OBJECTIVES: Exenatide, a GLP-1 receptor agonist for adjuvant treatment of type 2 diabetes mellitus (T2DM), has been shown to be as effective as insulin glargine (IG) for reducing glycated hemoglobin levels combined with metformin or/and sulphonylureas. Exenatide is associated to weight reduction and a higher incidence of gastrointestinal adverse events. The objective of this study was to assess the cost-effectiveness of exenatide as compared to IG in obese patients with T2DM not achieving an adequate blood glucose control from the perspective of the Spanish healthcare system. METHODS: Pharmacoeconomic model inputs were obtained from an obese subpopulation (BMI = 30 k/m(2)) of an international, randomized, controlled clinical trial comparing exenatide with IG in poorly controlled T2DM patients, and were supplemented with country-specific data. RESULTS: Exenatide was associated to improvements in life-years gained and quality-adjusted life years (QALYs) by 0.11 and 0.62 respectively versus IG. Direct costs were € 9,306 higher as compared to IG (€ 47,010 versus € 37,704, with increased pharmacy costs as the main driver). Exenatideís incremental cost-effectiveness ratio was € 15,068 per QALY gained versus IG. CONCLUSIONS: Exenatide was associated to greater clinical benefits and higher costs in obese T2DM patients as compared to IG. Considering a willingness-to-pay threshold of € 30,000 per QALY gained in the Spanish setting, exenatide represents an efficient option in comparison with IG.",2011-01-07489,21719364,Endocrinol Nutr,Gordon Goodall,2011,/,,No,21719364,"Gordon Goodall; Mar?a Costi; Louise Timlin; Jes?s Reviriego; Jos? Antonio Sacrist?n; Jayne Smith-Palmer; Tatiana Dilla; Cost-effectiveness of exenatide versus insulin glargine in Spanish patients with obesity and type 2 diabetes mellitus, Endocrinol Nutr, 2011-Jun-28; ():1579-2021",QALY,Spain,Not Stated,Not Stated,Exenatide administered in combination with oral antidiabetics (twice dailty) vs. Insulin glargine (IG) administered in combination with oral antidiabetics (once daily),Not Stated,Not Stated,Not Stated,"Female, Male",Full,35 Years,3.00,3.00,15068,Euro,2007,25787.45
7907,Sustained Economic Benefits of Resistance Training in Community-Dwelling Senior Women,"To determine whether the health and cost benefits of resistance training were sustained 12 months after formal cessation of the intervention. DESIGN: Cost-utility analysis conducted alongside a randomized controlled trial. SETTING: Community-dwelling women aged 65 to 75 living in Vancouver, British Columbia. PARTICIPANTS: One hundred twenty-three of the 155 community-dwelling women aged 65 to 75 years who originally were randomly allocated to once-weekly resistance training (n=54), twice-weekly resistance training (n=52), or twice-weekly balance and tone exercises (control group; n=49) participated in the 12-month follow-up study. Of these, 98 took part in the economic evaluation (twice-weekly balance and tone exercises, n=28; once-weekly resistance training, n=35; twice-weekly resistance training, n=35). MEASUREMENTS: The primary outcome measure was incremental cost per quality-adjusted life year (QALY) gained. Healthcare resource utilization was assessed over 21 months (2009 prices); health status was assessed using the EuroQol-5D to calculate QALYs using a 21-month time horizon. RESULTS: Once- and twice-weekly resistance training were less costly than balance and tone classes, with incremental mean healthcare costs of Canadian dollars (CAD$)1,857 and CAD$1,077, respectively. The incremental QALYs for once- and twice-weekly resistance training were -0.051 and -0.081, respectively, compared with balance and tone exercises. CONCLUSION: The cost benefits of participating in a 12-month resistance training intervention were sustained for the once- and twice-weekly resistance training group, whereas the health benefits were not.",2011-01-07492,21718265,J Am Geriatr Soc,Jennifer C Davis,2011,/,,No,21718265,"Jennifer C Davis; Carlo A Marra; M Clare Robertson; Mehdi Najafzadeh; Teresa Liu-Ambrose; Sustained Economic Benefits of Resistance Training in Community-Dwelling Senior Women, J Am Geriatr Soc, 2011-Jun-30; ():0002-8614",QALY,Canada,Not Stated,Not Stated,Once weekly resistance training vs. Balance and tone classes,Not Stated,75 Years,65 Years,Female,Full,12 Months,Not Stated,Not Stated,364117.63,Canada,2009,386699.48
7908,Sustained Economic Benefits of Resistance Training in Community-Dwelling Senior Women,"To determine whether the health and cost benefits of resistance training were sustained 12 months after formal cessation of the intervention. DESIGN: Cost-utility analysis conducted alongside a randomized controlled trial. SETTING: Community-dwelling women aged 65 to 75 living in Vancouver, British Columbia. PARTICIPANTS: One hundred twenty-three of the 155 community-dwelling women aged 65 to 75 years who originally were randomly allocated to once-weekly resistance training (n=54), twice-weekly resistance training (n=52), or twice-weekly balance and tone exercises (control group; n=49) participated in the 12-month follow-up study. Of these, 98 took part in the economic evaluation (twice-weekly balance and tone exercises, n=28; once-weekly resistance training, n=35; twice-weekly resistance training, n=35). MEASUREMENTS: The primary outcome measure was incremental cost per quality-adjusted life year (QALY) gained. Healthcare resource utilization was assessed over 21 months (2009 prices); health status was assessed using the EuroQol-5D to calculate QALYs using a 21-month time horizon. RESULTS: Once- and twice-weekly resistance training were less costly than balance and tone classes, with incremental mean healthcare costs of Canadian dollars (CAD$)1,857 and CAD$1,077, respectively. The incremental QALYs for once- and twice-weekly resistance training were -0.051 and -0.081, respectively, compared with balance and tone exercises. CONCLUSION: The cost benefits of participating in a 12-month resistance training intervention were sustained for the once- and twice-weekly resistance training group, whereas the health benefits were not.",2011-01-07492,21718265,J Am Geriatr Soc,Jennifer C Davis,2011,/,,No,21718265,"Jennifer C Davis; Carlo A Marra; M Clare Robertson; Mehdi Najafzadeh; Teresa Liu-Ambrose; Sustained Economic Benefits of Resistance Training in Community-Dwelling Senior Women, J Am Geriatr Soc, 2011-Jun-30; ():0002-8614",QALY,Canada,Not Stated,Not Stated,Twice weekly resistance training vs. Balance and tone classes,Not Stated,75 Years,65 Years,Female,Full,12 Months,Not Stated,Not Stated,13296.3,Canada,2009,14120.91
7909,The Business Case for Quality Improvement: Oral Anticoagulation for Atrial Fibrillation,"Background The potential to save money within a short time frame provides a more compelling ""business case"" for quality improvement than merely demonstrating cost-effectiveness. Our objective was to demonstrate the potential for cost savings from improved control in patients anticoagulated for atrial fibrillation. Methods and Results Our population consisted of 67 077 Veterans Health Administration patients anticoagulated for atrial fibrillation between October 1, 2006, and September 30, 2008. We simulated the number of adverse events and their associated costs and utilities, both before and after various degrees of improvement in percent time in therapeutic range (TTR). The simulation had a 2-year time horizon, and costs were calculated from the perspective of the payer. In the base-case analysis, improving TTR by 5% prevented 1114 adverse events, including 662 deaths; it gained 863 quality-adjusted life-years and saved $15.9 million compared with the status quo, not accounting for the cost of the quality improvement program. Improving TTR by 10% prevented 2087 events, gained 1606 quality-adjusted life-years, and saved $29.7 million. In sensitivity analyses, costs were most sensitive to the estimated risk of stroke and the expected stroke reduction from improved TTR. Utilities were most sensitive to the estimated risk of death and the expected mortality benefit from improved TTR. Conclusions A quality improvement program to improve anticoagulation control probably would be cost-saving for the payer, even if it were only modestly effective in improving control and even without considering the value of improved health. This study demonstrates how to make a business case for a quality improvement initiative.",2011-01-07499,21712521,Circ Cardiovasc Qual Outcomes,Adam J Rose,2011,/,,No,21712521,"Adam J Rose; Dan R Berlowitz; Arlene S Ash; Al Ozonoff; Elaine M Hylek; Jeremy D Goldhaber-Fiebert; The Business Case for Quality Improvement: Oral Anticoagulation for Atrial Fibrillation, Circ Cardiovasc Qual Outcomes, 2011-Jun-28; ():1941-7705",QALY,Not Stated,Not Stated,Not Stated,Quality improvement (QI) program vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,2 Years,Not Stated,Not Stated,18424.1,United States,2008,22147.21
7910,Does combining antiretroviral agents in a single dosage form enhance quality of life of HIV/AIDS patients? A cost-utility study,"BACKGROUND: Combining various antiretroviral agents into one single dosage form has been a strategy to reduce pill burden and enhance medication adherence among human immunodeficiency virus /AIDS (HIV/AIDS) patients. OBJECTIVES: This is a cost-utility study from a health care system's perspective comparing coformulated fixed dose (FXD) strategy versus multiple free dose combination (FRC) in antiretroviral therapy. METHOD: The Medical Expenditure Panel Survey (MEPS) was used to identify HIV/AIDS patients with =2 active antiretroviral medications. Patients on FXD were matched in 1:1 ratio with the FRC group using propensity scores. All medical costs excluding those paid by patients and families were included. Utility was measured using SF-6D scores from the SF-12 questionnaire. Incremental cost-utility ratios (ICURs) were calculated using the mean annual estimates. A cost-effectiveness acceptability curve was determined using a Monte Carlo probabilistic simulation technique. RESULTS: Nine FXD antiretroviral formulations approved by the U.S. Food and Drug Administration by 2005 was included in this study. One hundred seventy HIV/AIDS patients with =2 antiretroviral agents were identified from the MEPS database, of which 53% (n=92) were on FXD formulation. On matching, 70 patients from FXD had a match from the FRC group. No differences in sociodemographic and health status variables were observed between the matched groups. The mean annual cost was $15,766.15 for FXD patients and $11,875.21 for FRC patients. The mean utility gained by using FXD over FRC was 0.085; however, this difference was not statistically significant. The ICUR for the FXD treatment over FRC treatment was $45,540.49/quality-adjusted life years (QALYs). Probabilistic sensitivity analysis showed FXD to dominate FRC (>50% probability of being cost-effective) above the $40,000 threshold. CONCLUSION: Although the cost-effectiveness of a single-pill strategy was within the acceptable willingness-to-pay threshold, the QALY difference were minimal. Further research is recommended to explore the long-term impact of the strategy.",2011-01-07500,21712147,Res Social Adm Pharm,Arijit Ganguli,2011,/,,No,21712147,"Arijit Ganguli; Junling Wang; Dick R Gourley; Does combining antiretroviral agents in a single dosage form enhance quality of life of HIV/AIDS patients? A cost-utility study, Res Social Adm Pharm, 2011-Jun-27; ():1934-8150",QALY,Not Stated,Not Stated,Not Stated,Conformulated fixed dose (FXD) antiretroviral therapy vs. Multiople free dose combination (FRC) antiretroviral therapy,Not Stated,Not Stated,18 Years,"Female, Male",Full,1 Year,Not Stated,Not Stated,45540.49,United States,2006,58464.19
