index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
101,Is screening for abdominal aortic aneurysm worthwhile?,A calculation is made of the cost for an ultrasound screening programme for abdominal aortic aneurysm. From this is derived the cost of a QALY (Quality Adjusted Life Year) for different ages and sex. The cost of a QALY in this programme compares well with other types of screening programme. It is found that a screening programme should include both men and women.,1990-01-01749,2182268,Clin Radiol,J G Russell,1990,41 / 3,182-4,No,2182268,"J G Russell; Is screening for abdominal aortic aneurysm worthwhile?, Clin Radiol, 1990-Mar; 41(3):0009-9260; 182-4",QALY,Not Stated,Not Stated,Not Stated,Ultrasonic screening and treatment for abdominal aortic aneurysm in men 60 yo vs. No screening program,Not Stated,60 Years,60 Years,Male,Full,Not Stated / None,5.00,5.00,440,United Kingdom,1989,1504.46
102,Is screening for abdominal aortic aneurysm worthwhile?,A calculation is made of the cost for an ultrasound screening programme for abdominal aortic aneurysm. From this is derived the cost of a QALY (Quality Adjusted Life Year) for different ages and sex. The cost of a QALY in this programme compares well with other types of screening programme. It is found that a screening programme should include both men and women.,1990-01-01749,2182268,Clin Radiol,J G Russell,1990,41 / 3,182-4,No,2182268,"J G Russell; Is screening for abdominal aortic aneurysm worthwhile?, Clin Radiol, 1990-Mar; 41(3):0009-9260; 182-4",QALY,Not Stated,Not Stated,Not Stated,Screening and treatment for abdominal aortic aneurysm using ultrasonic scanning of the lower abdominal aorta vs. No screening program,Not Stated,65 Years,65 Years,Male,Full,Not Stated / None,5.00,5.00,560,United Kingdom,1989,1914.77
103,Is screening for abdominal aortic aneurysm worthwhile?,A calculation is made of the cost for an ultrasound screening programme for abdominal aortic aneurysm. From this is derived the cost of a QALY (Quality Adjusted Life Year) for different ages and sex. The cost of a QALY in this programme compares well with other types of screening programme. It is found that a screening programme should include both men and women.,1990-01-01749,2182268,Clin Radiol,J G Russell,1990,41 / 3,182-4,No,2182268,"J G Russell; Is screening for abdominal aortic aneurysm worthwhile?, Clin Radiol, 1990-Mar; 41(3):0009-9260; 182-4",QALY,Not Stated,Not Stated,Not Stated,Screening and treatment for abdominal aortic aneurysm using ultrasonic scanning of the lower abdominal aorta vs. No screening program,Not Stated,70 Years,70 Years,Male,Full,Not Stated / None,5.00,5.00,720,United Kingdom,1989,2461.85
104,Is screening for abdominal aortic aneurysm worthwhile?,A calculation is made of the cost for an ultrasound screening programme for abdominal aortic aneurysm. From this is derived the cost of a QALY (Quality Adjusted Life Year) for different ages and sex. The cost of a QALY in this programme compares well with other types of screening programme. It is found that a screening programme should include both men and women.,1990-01-01749,2182268,Clin Radiol,J G Russell,1990,41 / 3,182-4,No,2182268,"J G Russell; Is screening for abdominal aortic aneurysm worthwhile?, Clin Radiol, 1990-Mar; 41(3):0009-9260; 182-4",QALY,Not Stated,Not Stated,Not Stated,Screening and treatment for abdominal aortic aneurysm using ultrasonic scanning of the lower abdominal aorta vs. No screening program,Not Stated,75 Years,75 Years,Male,Full,Not Stated / None,5.00,5.00,925,United Kingdom,1989,3162.79
105,Is screening for abdominal aortic aneurysm worthwhile?,A calculation is made of the cost for an ultrasound screening programme for abdominal aortic aneurysm. From this is derived the cost of a QALY (Quality Adjusted Life Year) for different ages and sex. The cost of a QALY in this programme compares well with other types of screening programme. It is found that a screening programme should include both men and women.,1990-01-01749,2182268,Clin Radiol,J G Russell,1990,41 / 3,182-4,No,2182268,"J G Russell; Is screening for abdominal aortic aneurysm worthwhile?, Clin Radiol, 1990-Mar; 41(3):0009-9260; 182-4",QALY,Not Stated,Not Stated,Not Stated,Ultrasonic screening and treatment for abdominal aortic aneurysm in men 80 yo vs. No screening program,Not Stated,80 Years,80 Years,Male,Full,Not Stated / None,5.00,5.00,1260,United Kingdom,1989,4308.23
106,Is screening for abdominal aortic aneurysm worthwhile?,A calculation is made of the cost for an ultrasound screening programme for abdominal aortic aneurysm. From this is derived the cost of a QALY (Quality Adjusted Life Year) for different ages and sex. The cost of a QALY in this programme compares well with other types of screening programme. It is found that a screening programme should include both men and women.,1990-01-01749,2182268,Clin Radiol,J G Russell,1990,41 / 3,182-4,No,2182268,"J G Russell; Is screening for abdominal aortic aneurysm worthwhile?, Clin Radiol, 1990-Mar; 41(3):0009-9260; 182-4",QALY,Not Stated,Not Stated,Not Stated,Ultrasonic screening and treatment for abdominal aortic aneurysm in women 60 yo vs. No screening program,Not Stated,60 Years,60 Years,Female,Full,Not Stated / None,5.00,5.00,525,United Kingdom,1989,1795.1
107,Is screening for abdominal aortic aneurysm worthwhile?,A calculation is made of the cost for an ultrasound screening programme for abdominal aortic aneurysm. From this is derived the cost of a QALY (Quality Adjusted Life Year) for different ages and sex. The cost of a QALY in this programme compares well with other types of screening programme. It is found that a screening programme should include both men and women.,1990-01-01749,2182268,Clin Radiol,J G Russell,1990,41 / 3,182-4,No,2182268,"J G Russell; Is screening for abdominal aortic aneurysm worthwhile?, Clin Radiol, 1990-Mar; 41(3):0009-9260; 182-4",QALY,Not Stated,Not Stated,Not Stated,Screening and treatment for abdominal aortic aneurysm using ultrasonic scanning of the lower abdominal aorta vs. No screening program,Not Stated,65 Years,65 Years,Female,Full,Not Stated / None,5.00,5.00,645,United Kingdom,1989,2205.4
108,Is screening for abdominal aortic aneurysm worthwhile?,A calculation is made of the cost for an ultrasound screening programme for abdominal aortic aneurysm. From this is derived the cost of a QALY (Quality Adjusted Life Year) for different ages and sex. The cost of a QALY in this programme compares well with other types of screening programme. It is found that a screening programme should include both men and women.,1990-01-01749,2182268,Clin Radiol,J G Russell,1990,41 / 3,182-4,No,2182268,"J G Russell; Is screening for abdominal aortic aneurysm worthwhile?, Clin Radiol, 1990-Mar; 41(3):0009-9260; 182-4",QALY,Not Stated,Not Stated,Not Stated,Screening and treatment for abdominal aortic aneurysm using ultrasonic scanning of the lower abdominal aorta vs. No screening program,Not Stated,70 Years,70 Years,Female,Full,Not Stated / None,5.00,5.00,830,United Kingdom,1989,2837.96
109,Is screening for abdominal aortic aneurysm worthwhile?,A calculation is made of the cost for an ultrasound screening programme for abdominal aortic aneurysm. From this is derived the cost of a QALY (Quality Adjusted Life Year) for different ages and sex. The cost of a QALY in this programme compares well with other types of screening programme. It is found that a screening programme should include both men and women.,1990-01-01749,2182268,Clin Radiol,J G Russell,1990,41 / 3,182-4,No,2182268,"J G Russell; Is screening for abdominal aortic aneurysm worthwhile?, Clin Radiol, 1990-Mar; 41(3):0009-9260; 182-4",QALY,Not Stated,Not Stated,Not Stated,Screening and treatment for abdominal aortic aneurysm using ultrasonic scanning of the lower abdominal aorta vs. No screening program,Not Stated,75 Years,75 Years,Female,Full,Not Stated / None,5.00,5.00,1110,United Kingdom,1989,3795.35
110,Is screening for abdominal aortic aneurysm worthwhile?,A calculation is made of the cost for an ultrasound screening programme for abdominal aortic aneurysm. From this is derived the cost of a QALY (Quality Adjusted Life Year) for different ages and sex. The cost of a QALY in this programme compares well with other types of screening programme. It is found that a screening programme should include both men and women.,1990-01-01749,2182268,Clin Radiol,J G Russell,1990,41 / 3,182-4,No,2182268,"J G Russell; Is screening for abdominal aortic aneurysm worthwhile?, Clin Radiol, 1990-Mar; 41(3):0009-9260; 182-4",QALY,Not Stated,Not Stated,Not Stated,Ultrasonic screening and treatment for abdominal aortic aneurysm in women 80 yo vs. No screening program,Not Stated,80 Years,80 Years,Female,Full,Not Stated / None,5.00,5.00,1510,United Kingdom,1989,5163.04
