index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
2001,Cost-effectiveness of bypass surgery versus stenting in patients with multivessel coronary artery disease,"PURPOSE: To compare the cost-effectiveness of surgical and angioplasty-based coronary artery revascularization techniques, in particular, angioplasty with primary stenting. METHODS: We used data from the Study of Economics and Quality of Life, a substudy of the Bypass Angioplasty Revascularization Investigation (BARI), to measure the outcomes and costs of angioplasty and bypass surgery in patients with multivessel coronary artery disease who had not undergone prior coronary artery revascularization. Using a Markov decision model, we updated the outcomes and costs to reflect technology changes since the time of enrollment in BARI, and projected the lifetime costs and quality-adjusted life-years (QALYs) for the two procedures from the time of initial treatment through death. We accounted for the effects of improved procedural safety and efficiency, and prolonged therapeutic effects of both surgery and stenting. This study was conducted from a societal perspective. RESULTS: Surgical revascularization was less costly and resulted in better outcomes than catheter-based intervention including stenting. It remained the preferred strategy after adjusting the stent outcomes to eliminate the costs and events associated with target lesion restenosis. Among angioplasty-based strategies, primary stent use cost an additional 189,000 US dollars per QALY gained compared with a strategy that reserved stent use for treatment of suboptimal balloon angioplasty results. CONCLUSION: Bypass surgery results in better outcomes than angioplasty in patients with multivessel disease, and at a lower cost.",2003-01-00565,14553874,Am J Med,Cynthia A Yock,2003,115 / 5,382-9,No,14553874,"Cynthia A Yock; Derek B Boothroyd; Douglas K Owens; Alan M Garber; Mark A Hlatky; Cost-effectiveness of bypass surgery versus stenting in patients with multivessel coronary artery disease, Am J Med, 2003-Oct-01; 115(5):0002-9343; 382-9",QALY,Not Stated,Not Stated,Not Stated,Coronary artery bypass graft surgery (surgical-based coronary artery revascularization) vs. Angioplasty (angioplasty-based coronary artery revascularization),Not Stated,Not Stated,Not Stated,Not Stated,Full,Not Stated / None,3.00,3.00,Not Stated,United States,2000,Not Stated
2002,Regional variation in the cost effectiveness of childhood hepatitis A immunization,"BACKGROUND: Routine childhood hepatitis A immunization is recommended in regions with incidence rates twice the national average, but it may be cost-effective in a wider geographic area. OBJECTIVE: To evaluate the costs and benefits of potential hepatitis A immunization of healthy US children in regions with varying hepatitis A incidences. METHODS: We considered vaccination of the 2000 US birth cohort in states defined by historic hepatitis A incidence rates. Infections among potential vaccinees and their personal contacts were predicted from age 2 through 85 years. Net vaccination costs were estimated from health system and societal perspectives and were compared with life-years saved and quality-adjusted life years (QALYs) gained using a 3% discount rate.RESULTS Nationally vaccination would prevent >75 000 cases of overt hepatitis A disease. Approximately two-thirds of health benefits would accrue to personal contacts rather than to vaccinees themselves. In states with incidence rates of > or =200%, 100 to 199%, 50 to 99% and <50% the national average, societal costs per QALY gained would be <0, <0, 13,800 and 63,000 US dollars, respectively. Nationally vaccination would cost 9100 US dollars per QALY gained from the perspective of the health system and 1400 US dollars per QALY gained from society""s perspective. Results are most sensitive to vaccination costs and rates of disease transmission through personal contact. CONCLUSION: Childhood hepatitis A vaccination is most cost-effective in areas with the highest incidence rates but would also meet accepted standards of economic efficiency in most of the US. A national immunization policy would prevent substantial morbidity and mortality, with cost effectiveness similar to that of other childhood immunizations.",2003-01-00566,14551492,Pediatr Infect Dis J,R Jake Jacobs,2003,22 / 10,904-14,No,14551492,"R Jake Jacobs; David P Greenberg; Raymond S Koff; Sammy Saab; Allen S Meyerhoff; Regional variation in the cost effectiveness of childhood hepatitis A immunization, Pediatr Infect Dis J, 2003-Oct; 22(10):0891-3668; 904-14",QALY,United States of America,Not Stated,Not Stated,Hepatitis A immunization at 2 years of age vs. No immunization,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,3.00,-7121.46,United States,2002,-10245.21
2003,Regional variation in the cost effectiveness of childhood hepatitis A immunization,"BACKGROUND: Routine childhood hepatitis A immunization is recommended in regions with incidence rates twice the national average, but it may be cost-effective in a wider geographic area. OBJECTIVE: To evaluate the costs and benefits of potential hepatitis A immunization of healthy US children in regions with varying hepatitis A incidences. METHODS: We considered vaccination of the 2000 US birth cohort in states defined by historic hepatitis A incidence rates. Infections among potential vaccinees and their personal contacts were predicted from age 2 through 85 years. Net vaccination costs were estimated from health system and societal perspectives and were compared with life-years saved and quality-adjusted life years (QALYs) gained using a 3% discount rate.RESULTS Nationally vaccination would prevent >75 000 cases of overt hepatitis A disease. Approximately two-thirds of health benefits would accrue to personal contacts rather than to vaccinees themselves. In states with incidence rates of > or =200%, 100 to 199%, 50 to 99% and <50% the national average, societal costs per QALY gained would be <0, <0, 13,800 and 63,000 US dollars, respectively. Nationally vaccination would cost 9100 US dollars per QALY gained from the perspective of the health system and 1400 US dollars per QALY gained from society""s perspective. Results are most sensitive to vaccination costs and rates of disease transmission through personal contact. CONCLUSION: Childhood hepatitis A vaccination is most cost-effective in areas with the highest incidence rates but would also meet accepted standards of economic efficiency in most of the US. A national immunization policy would prevent substantial morbidity and mortality, with cost effectiveness similar to that of other childhood immunizations.",2003-01-00566,14551492,Pediatr Infect Dis J,R Jake Jacobs,2003,22 / 10,904-14,No,14551492,"R Jake Jacobs; David P Greenberg; Raymond S Koff; Sammy Saab; Allen S Meyerhoff; Regional variation in the cost effectiveness of childhood hepatitis A immunization, Pediatr Infect Dis J, 2003-Oct; 22(10):0891-3668; 904-14",QALY,United States of America,Not Stated,Not Stated,Hepatitis A immunization at 2 years of age vs. No immunization,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,3.00,-5555.4,United States,2002,-7992.22
2004,Regional variation in the cost effectiveness of childhood hepatitis A immunization,"BACKGROUND: Routine childhood hepatitis A immunization is recommended in regions with incidence rates twice the national average, but it may be cost-effective in a wider geographic area. OBJECTIVE: To evaluate the costs and benefits of potential hepatitis A immunization of healthy US children in regions with varying hepatitis A incidences. METHODS: We considered vaccination of the 2000 US birth cohort in states defined by historic hepatitis A incidence rates. Infections among potential vaccinees and their personal contacts were predicted from age 2 through 85 years. Net vaccination costs were estimated from health system and societal perspectives and were compared with life-years saved and quality-adjusted life years (QALYs) gained using a 3% discount rate.RESULTS Nationally vaccination would prevent >75 000 cases of overt hepatitis A disease. Approximately two-thirds of health benefits would accrue to personal contacts rather than to vaccinees themselves. In states with incidence rates of > or =200%, 100 to 199%, 50 to 99% and <50% the national average, societal costs per QALY gained would be <0, <0, 13,800 and 63,000 US dollars, respectively. Nationally vaccination would cost 9100 US dollars per QALY gained from the perspective of the health system and 1400 US dollars per QALY gained from society""s perspective. Results are most sensitive to vaccination costs and rates of disease transmission through personal contact. CONCLUSION: Childhood hepatitis A vaccination is most cost-effective in areas with the highest incidence rates but would also meet accepted standards of economic efficiency in most of the US. A national immunization policy would prevent substantial morbidity and mortality, with cost effectiveness similar to that of other childhood immunizations.",2003-01-00566,14551492,Pediatr Infect Dis J,R Jake Jacobs,2003,22 / 10,904-14,No,14551492,"R Jake Jacobs; David P Greenberg; Raymond S Koff; Sammy Saab; Allen S Meyerhoff; Regional variation in the cost effectiveness of childhood hepatitis A immunization, Pediatr Infect Dis J, 2003-Oct; 22(10):0891-3668; 904-14",QALY,United States of America,Not Stated,Not Stated,Hepatitis A immunization at 2 years of age vs. No immunization,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,3.00,13800,United States,2002,19853.21
2005,Regional variation in the cost effectiveness of childhood hepatitis A immunization,"BACKGROUND: Routine childhood hepatitis A immunization is recommended in regions with incidence rates twice the national average, but it may be cost-effective in a wider geographic area. OBJECTIVE: To evaluate the costs and benefits of potential hepatitis A immunization of healthy US children in regions with varying hepatitis A incidences. METHODS: We considered vaccination of the 2000 US birth cohort in states defined by historic hepatitis A incidence rates. Infections among potential vaccinees and their personal contacts were predicted from age 2 through 85 years. Net vaccination costs were estimated from health system and societal perspectives and were compared with life-years saved and quality-adjusted life years (QALYs) gained using a 3% discount rate.RESULTS Nationally vaccination would prevent >75 000 cases of overt hepatitis A disease. Approximately two-thirds of health benefits would accrue to personal contacts rather than to vaccinees themselves. In states with incidence rates of > or =200%, 100 to 199%, 50 to 99% and <50% the national average, societal costs per QALY gained would be <0, <0, 13,800 and 63,000 US dollars, respectively. Nationally vaccination would cost 9100 US dollars per QALY gained from the perspective of the health system and 1400 US dollars per QALY gained from society""s perspective. Results are most sensitive to vaccination costs and rates of disease transmission through personal contact. CONCLUSION: Childhood hepatitis A vaccination is most cost-effective in areas with the highest incidence rates but would also meet accepted standards of economic efficiency in most of the US. A national immunization policy would prevent substantial morbidity and mortality, with cost effectiveness similar to that of other childhood immunizations.",2003-01-00566,14551492,Pediatr Infect Dis J,R Jake Jacobs,2003,22 / 10,904-14,No,14551492,"R Jake Jacobs; David P Greenberg; Raymond S Koff; Sammy Saab; Allen S Meyerhoff; Regional variation in the cost effectiveness of childhood hepatitis A immunization, Pediatr Infect Dis J, 2003-Oct; 22(10):0891-3668; 904-14",QALY,United States of America,Not Stated,Not Stated,Hepatitis A immunization at 2 years of age vs. No immunization,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,3.00,63000,United States,2002,90634.2
2006,Regional variation in the cost effectiveness of childhood hepatitis A immunization,"BACKGROUND: Routine childhood hepatitis A immunization is recommended in regions with incidence rates twice the national average, but it may be cost-effective in a wider geographic area. OBJECTIVE: To evaluate the costs and benefits of potential hepatitis A immunization of healthy US children in regions with varying hepatitis A incidences. METHODS: We considered vaccination of the 2000 US birth cohort in states defined by historic hepatitis A incidence rates. Infections among potential vaccinees and their personal contacts were predicted from age 2 through 85 years. Net vaccination costs were estimated from health system and societal perspectives and were compared with life-years saved and quality-adjusted life years (QALYs) gained using a 3% discount rate.RESULTS Nationally vaccination would prevent >75 000 cases of overt hepatitis A disease. Approximately two-thirds of health benefits would accrue to personal contacts rather than to vaccinees themselves. In states with incidence rates of > or =200%, 100 to 199%, 50 to 99% and <50% the national average, societal costs per QALY gained would be <0, <0, 13,800 and 63,000 US dollars, respectively. Nationally vaccination would cost 9100 US dollars per QALY gained from the perspective of the health system and 1400 US dollars per QALY gained from society""s perspective. Results are most sensitive to vaccination costs and rates of disease transmission through personal contact. CONCLUSION: Childhood hepatitis A vaccination is most cost-effective in areas with the highest incidence rates but would also meet accepted standards of economic efficiency in most of the US. A national immunization policy would prevent substantial morbidity and mortality, with cost effectiveness similar to that of other childhood immunizations.",2003-01-00566,14551492,Pediatr Infect Dis J,R Jake Jacobs,2003,22 / 10,904-14,No,14551492,"R Jake Jacobs; David P Greenberg; Raymond S Koff; Sammy Saab; Allen S Meyerhoff; Regional variation in the cost effectiveness of childhood hepatitis A immunization, Pediatr Infect Dis J, 2003-Oct; 22(10):0891-3668; 904-14",QALY,United States of America,Not Stated,Not Stated,Hepatitis A immunization at 2 years of age vs. No immunization,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,3.00,1400,United States,2002,2014.09
2007,Management of influenza symptoms in healthy adults,"OBJECTIVE: To determine the cost-effectiveness of rapid diagnostic testing and empiric antiviral therapy for healthy adults with symptoms of influenza. DESIGN: Cost-effectiveness analysis using a decision model based on previously published data. Outcome measures included costs and quality-adjusted life expectancy. SETTING: Physician""s office. PATIENTS/PARTICIPANTS: Hypothetically healthy, working adults < 65 years of age presenting with cough and fever during the influenza season. INTERVENTIONS: Rapid testing or clinical diagnosis followed by treatment with amantadine, rimantadine, oseltamivir, or zanamivir compared with no antiviral therapy. RESULTS: Base-case analysis: not giving antiviral therapy is the most expensive and least effective strategy, costing 471 dollars per patient, mostly owing to time lost from work. Amantadine treatment increases life expectancy by 0.0014 quality-adjusted life years (QALYs) while saving 108 dollars per patient relative to no antiviral therapy. Zanamivir is slightly more effective than amantadine, adding 0.0002 QALYs at an incremental cost of 31 dollars, or 133,000 dollars per QALY saved. All other strategies, including testing strategies, are both less effective and more expensive. SENSITIVITY ANALYSIS: The model is sensitive to the probability of influenza infection, proportion of influenza caused by type B, the relative efficacy of the various drugs, and the value of a workday. At a clinical probability of influenza infection > 20%, antiviral therapy is favored. As the proportion of influenza B increases, zanamivir is favored over amantadine. Testing is rarely indicated. Ignoring the costs of lost workdays, amantadine treatment costs 1,200 dollars/QALY saved. CONCLUSIONS: Antiviral therapy with either amantadine or zanamivir is cost-effective for healthy, young patients with influenza-like illness during the influenza season, depending on the prevalence of influenza B.",2003-01-00570,14521643,J Gen Intern Med,Michael B Rothberg,2003,18 / 10,808-15,No,14521643,"Michael B Rothberg; Shunian He; David N Rose; Management of influenza symptoms in healthy adults, J Gen Intern Med, 2003-Oct; 18(10):1525-1497; 808-15",QALY,Not Stated,Not Stated,Not Stated,Treatment with zanamivir vs. Treatment with amantadine,Not Stated,50 Years,20 Years,"Female, Male",Full,Not Stated / None,Not Stated,Not Stated,155000,United States,2001,226514.43
2008,Management of influenza symptoms in healthy adults,"OBJECTIVE: To determine the cost-effectiveness of rapid diagnostic testing and empiric antiviral therapy for healthy adults with symptoms of influenza. DESIGN: Cost-effectiveness analysis using a decision model based on previously published data. Outcome measures included costs and quality-adjusted life expectancy. SETTING: Physician""s office. PATIENTS/PARTICIPANTS: Hypothetically healthy, working adults < 65 years of age presenting with cough and fever during the influenza season. INTERVENTIONS: Rapid testing or clinical diagnosis followed by treatment with amantadine, rimantadine, oseltamivir, or zanamivir compared with no antiviral therapy. RESULTS: Base-case analysis: not giving antiviral therapy is the most expensive and least effective strategy, costing 471 dollars per patient, mostly owing to time lost from work. Amantadine treatment increases life expectancy by 0.0014 quality-adjusted life years (QALYs) while saving 108 dollars per patient relative to no antiviral therapy. Zanamivir is slightly more effective than amantadine, adding 0.0002 QALYs at an incremental cost of 31 dollars, or 133,000 dollars per QALY saved. All other strategies, including testing strategies, are both less effective and more expensive. SENSITIVITY ANALYSIS: The model is sensitive to the probability of influenza infection, proportion of influenza caused by type B, the relative efficacy of the various drugs, and the value of a workday. At a clinical probability of influenza infection > 20%, antiviral therapy is favored. As the proportion of influenza B increases, zanamivir is favored over amantadine. Testing is rarely indicated. Ignoring the costs of lost workdays, amantadine treatment costs 1,200 dollars/QALY saved. CONCLUSIONS: Antiviral therapy with either amantadine or zanamivir is cost-effective for healthy, young patients with influenza-like illness during the influenza season, depending on the prevalence of influenza B.",2003-01-00570,14521643,J Gen Intern Med,Michael B Rothberg,2003,18 / 10,808-15,No,14521643,"Michael B Rothberg; Shunian He; David N Rose; Management of influenza symptoms in healthy adults, J Gen Intern Med, 2003-Oct; 18(10):1525-1497; 808-15",QALY,Not Stated,Not Stated,Not Stated,Treatment with amantadine vs. No antiviral treatment,Not Stated,50 Years,20 Years,"Female, Male",Full,Not Stated / None,Not Stated,Not Stated,-77142.86,United States,2001,-112735.29
2009,Cost-effectiveness of intraoperative facial nerve monitoring in middle ear or mastoid surgery,"OBJECTIVES: Despite the utility of intraoperative facial nerve monitoring in reducing the risk of iatrogenic facial nerve injury during neurotologic surgery, its routine use during primary or revision surgery remains controversial. One of the major barriers to its acceptance is cost. This study evaluates the cost-effectiveness of intraoperative facial nerve monitoring during middle ear or mastoid surgery. RESEARCH DESIGN/METHODS: A simple decision analytic cost-effectiveness model and a societal approach were used to evaluate three cohorts of individuals who received (1) intraoperative facial nerve monitoring for both primary and revision middle ear or mastoid surgeries, or (2) facial nerve monitoring for revision surgeries only, or (3) no monitoring for any middle ear or mastoid surgeries. RESULTS: Our results strongly favored the use of intraoperative facial nerve monitoring in all patients undergoing middle ear or mastoid surgery, adding about $222.73 to $528.00 US dollars to the total cost. The strategy to monitor primary and revision surgeries had the greatest effectiveness and lowest cost, with an average quality-adjusted life-year (QALY) of 45.68 at an average cost of $238 US dollars. Facial nerve monitoring in revision patients only had similar QALYs (45.67) and higher costs ($292.1). Finally, the strategy not to monitor had the lowest QALY (45.65) and highest cost ($449.8). The analysis was robust across a wide range of changes in both costs and probabilities. CONCLUSIONS: Facial nerve monitoring is cost-effective, and its routine use should be adopted to reduce the risk of iatrogenic facial nerve injury during otologic surgery.",2003-01-00571,14520099,Laryngoscope,Leslie Wilson,2003,113 / 10,1736-45,No,14520099,"Leslie Wilson; Eddie Lin; Anil Lalwani; Cost-effectiveness of intraoperative facial nerve monitoring in middle ear or mastoid surgery, Laryngoscope, 2003-Oct; 113(10):0023-852X; 1736-45",QALY,Not Stated,Not Stated,Not Stated,Intraoperative facial nerve monitoring during both revision and primary surgery vs. Intraoperative facial nerve monitoring during revision surgery only,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,Not Stated,-5410,United States,2001,-7906.08
2010,Cost-effectiveness of intraoperative facial nerve monitoring in middle ear or mastoid surgery,"OBJECTIVES: Despite the utility of intraoperative facial nerve monitoring in reducing the risk of iatrogenic facial nerve injury during neurotologic surgery, its routine use during primary or revision surgery remains controversial. One of the major barriers to its acceptance is cost. This study evaluates the cost-effectiveness of intraoperative facial nerve monitoring during middle ear or mastoid surgery. RESEARCH DESIGN/METHODS: A simple decision analytic cost-effectiveness model and a societal approach were used to evaluate three cohorts of individuals who received (1) intraoperative facial nerve monitoring for both primary and revision middle ear or mastoid surgeries, or (2) facial nerve monitoring for revision surgeries only, or (3) no monitoring for any middle ear or mastoid surgeries. RESULTS: Our results strongly favored the use of intraoperative facial nerve monitoring in all patients undergoing middle ear or mastoid surgery, adding about $222.73 to $528.00 US dollars to the total cost. The strategy to monitor primary and revision surgeries had the greatest effectiveness and lowest cost, with an average quality-adjusted life-year (QALY) of 45.68 at an average cost of $238 US dollars. Facial nerve monitoring in revision patients only had similar QALYs (45.67) and higher costs ($292.1). Finally, the strategy not to monitor had the lowest QALY (45.65) and highest cost ($449.8). The analysis was robust across a wide range of changes in both costs and probabilities. CONCLUSIONS: Facial nerve monitoring is cost-effective, and its routine use should be adopted to reduce the risk of iatrogenic facial nerve injury during otologic surgery.",2003-01-00571,14520099,Laryngoscope,Leslie Wilson,2003,113 / 10,1736-45,No,14520099,"Leslie Wilson; Eddie Lin; Anil Lalwani; Cost-effectiveness of intraoperative facial nerve monitoring in middle ear or mastoid surgery, Laryngoscope, 2003-Oct; 113(10):0023-852X; 1736-45",QALY,Not Stated,Not Stated,Not Stated,Intraoperative facial nerve monitoring during revision surgery only vs. No intraoperative facial monitoring during primary or revision surgery,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,Not Stated,-13141.67,United States,2001,-19205.01
