index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
10201,Cost-effectiveness analysis of rosuvastatin vs generic atorvastatin in Spain,"Abstract Objective: The objective of this study was to carry out a long-term cost-effectiveness analysis of rosuvastatin compared with generic atorvastatin in the treatment of patients at high cardiovascular (CV) risk (=5% Systematic COronary Risk Evaluation [SCORE]) and patients with prior cardiovascular disease (CVD) in Spain. Methods: The efficacy data from the Statin Therapies for Elevated Lipid Levels compared Across doses to Rosuvastatin (STELLAR) study were used to simulate achievement of low-density lipoprotein cholesterol targets with different doses of rosuvastatin and generic atorvastatin for an initial period of 1 year. A Markov model was used to estimate the number of CV complications, quality-adjusted life years (QALYs), and healthcare costs (lipid-lowering treatment and CV events) for up to 20 years after initial treatment. The analysis was carried out from the perspective of the Spanish National Health System, with costs (in year 2010 euros) and effects being discounted at 3% per year. Results: Compared with generic atorvastatin, rosuvastatin was cost-effective (cost per QALY gained of less than ?30,000) for the primary prevention of CV events in high-risk patients in most sub-groups analyzed. In patients with prior CVD, rosuvastatin was cost-effective in all sub-groups of men and most sub-groups of women. Key limitations of this study were the need to extrapolate data from a single trial to long-term modeled outcomes and the absence of other treatment options in the analysis. Conclusions: For the treatment of dyslipidemic patients with high CV risk, rosuvastatin is more effective than generic atorvastatin in terms of survival and quality-of-life adjusted survival, with incremental cost-effectiveness ratios within the range generally used in Spain, in most sub-populations defined by various combinations of CV risk factors.",2012-01-09716,22954062,J Med Econ,Vivencio Barrios,2012,15Suppl1 /,45-54,Yes,22954062,"Vivencio Barrios; Jos? M Lobos; Adalberto Serrano; Max Brosa; Margarita Capel; Concha Alvarez Sanz; Cost-effectiveness analysis of rosuvastatin vs generic atorvastatin in Spain, J Med Econ, ; 15Suppl1():1369-6998; 45-54",QALY,Spain,Not Stated,Not Stated,Rosuvastatin vs. Atorvastatin,Not Stated,Not Stated,Not Stated,Male,Full,20 Years,3.00,3.00,11000,Euro,2010,17278.68
10202,Cost-effectiveness analysis of rosuvastatin vs generic atorvastatin in Spain,"Abstract Objective: The objective of this study was to carry out a long-term cost-effectiveness analysis of rosuvastatin compared with generic atorvastatin in the treatment of patients at high cardiovascular (CV) risk (=5% Systematic COronary Risk Evaluation [SCORE]) and patients with prior cardiovascular disease (CVD) in Spain. Methods: The efficacy data from the Statin Therapies for Elevated Lipid Levels compared Across doses to Rosuvastatin (STELLAR) study were used to simulate achievement of low-density lipoprotein cholesterol targets with different doses of rosuvastatin and generic atorvastatin for an initial period of 1 year. A Markov model was used to estimate the number of CV complications, quality-adjusted life years (QALYs), and healthcare costs (lipid-lowering treatment and CV events) for up to 20 years after initial treatment. The analysis was carried out from the perspective of the Spanish National Health System, with costs (in year 2010 euros) and effects being discounted at 3% per year. Results: Compared with generic atorvastatin, rosuvastatin was cost-effective (cost per QALY gained of less than ?30,000) for the primary prevention of CV events in high-risk patients in most sub-groups analyzed. In patients with prior CVD, rosuvastatin was cost-effective in all sub-groups of men and most sub-groups of women. Key limitations of this study were the need to extrapolate data from a single trial to long-term modeled outcomes and the absence of other treatment options in the analysis. Conclusions: For the treatment of dyslipidemic patients with high CV risk, rosuvastatin is more effective than generic atorvastatin in terms of survival and quality-of-life adjusted survival, with incremental cost-effectiveness ratios within the range generally used in Spain, in most sub-populations defined by various combinations of CV risk factors.",2012-01-09716,22954062,J Med Econ,Vivencio Barrios,2012,15Suppl1 /,45-54,Yes,22954062,"Vivencio Barrios; Jos? M Lobos; Adalberto Serrano; Max Brosa; Margarita Capel; Concha Alvarez Sanz; Cost-effectiveness analysis of rosuvastatin vs generic atorvastatin in Spain, J Med Econ, ; 15Suppl1():1369-6998; 45-54",QALY,Spain,Not Stated,Not Stated,Rosuvastatin vs. Atorvastatin,Not Stated,55 Years,55 Years,Female,Full,20 Years,3.00,3.00,39000,Euro,2010,61260.79
10203,Cost-effectiveness analysis of rosuvastatin vs generic atorvastatin in Spain,"Abstract Objective: The objective of this study was to carry out a long-term cost-effectiveness analysis of rosuvastatin compared with generic atorvastatin in the treatment of patients at high cardiovascular (CV) risk (=5% Systematic COronary Risk Evaluation [SCORE]) and patients with prior cardiovascular disease (CVD) in Spain. Methods: The efficacy data from the Statin Therapies for Elevated Lipid Levels compared Across doses to Rosuvastatin (STELLAR) study were used to simulate achievement of low-density lipoprotein cholesterol targets with different doses of rosuvastatin and generic atorvastatin for an initial period of 1 year. A Markov model was used to estimate the number of CV complications, quality-adjusted life years (QALYs), and healthcare costs (lipid-lowering treatment and CV events) for up to 20 years after initial treatment. The analysis was carried out from the perspective of the Spanish National Health System, with costs (in year 2010 euros) and effects being discounted at 3% per year. Results: Compared with generic atorvastatin, rosuvastatin was cost-effective (cost per QALY gained of less than ?30,000) for the primary prevention of CV events in high-risk patients in most sub-groups analyzed. In patients with prior CVD, rosuvastatin was cost-effective in all sub-groups of men and most sub-groups of women. Key limitations of this study were the need to extrapolate data from a single trial to long-term modeled outcomes and the absence of other treatment options in the analysis. Conclusions: For the treatment of dyslipidemic patients with high CV risk, rosuvastatin is more effective than generic atorvastatin in terms of survival and quality-of-life adjusted survival, with incremental cost-effectiveness ratios within the range generally used in Spain, in most sub-populations defined by various combinations of CV risk factors.",2012-01-09716,22954062,J Med Econ,Vivencio Barrios,2012,15Suppl1 /,45-54,Yes,22954062,"Vivencio Barrios; Jos? M Lobos; Adalberto Serrano; Max Brosa; Margarita Capel; Concha Alvarez Sanz; Cost-effectiveness analysis of rosuvastatin vs generic atorvastatin in Spain, J Med Econ, ; 15Suppl1():1369-6998; 45-54",QALY,Spain,Not Stated,Not Stated,Rosuvastatin vs. Atorvastatin,Not Stated,55 Years,55 Years,Female,Full,20 Years,3.00,3.00,28000,Euro,2010,43982.1
10204,Cost-effectiveness analysis of rosuvastatin vs generic atorvastatin in Spain,"Abstract Objective: The objective of this study was to carry out a long-term cost-effectiveness analysis of rosuvastatin compared with generic atorvastatin in the treatment of patients at high cardiovascular (CV) risk (=5% Systematic COronary Risk Evaluation [SCORE]) and patients with prior cardiovascular disease (CVD) in Spain. Methods: The efficacy data from the Statin Therapies for Elevated Lipid Levels compared Across doses to Rosuvastatin (STELLAR) study were used to simulate achievement of low-density lipoprotein cholesterol targets with different doses of rosuvastatin and generic atorvastatin for an initial period of 1 year. A Markov model was used to estimate the number of CV complications, quality-adjusted life years (QALYs), and healthcare costs (lipid-lowering treatment and CV events) for up to 20 years after initial treatment. The analysis was carried out from the perspective of the Spanish National Health System, with costs (in year 2010 euros) and effects being discounted at 3% per year. Results: Compared with generic atorvastatin, rosuvastatin was cost-effective (cost per QALY gained of less than ?30,000) for the primary prevention of CV events in high-risk patients in most sub-groups analyzed. In patients with prior CVD, rosuvastatin was cost-effective in all sub-groups of men and most sub-groups of women. Key limitations of this study were the need to extrapolate data from a single trial to long-term modeled outcomes and the absence of other treatment options in the analysis. Conclusions: For the treatment of dyslipidemic patients with high CV risk, rosuvastatin is more effective than generic atorvastatin in terms of survival and quality-of-life adjusted survival, with incremental cost-effectiveness ratios within the range generally used in Spain, in most sub-populations defined by various combinations of CV risk factors.",2012-01-09716,22954062,J Med Econ,Vivencio Barrios,2012,15Suppl1 /,45-54,Yes,22954062,"Vivencio Barrios; Jos? M Lobos; Adalberto Serrano; Max Brosa; Margarita Capel; Concha Alvarez Sanz; Cost-effectiveness analysis of rosuvastatin vs generic atorvastatin in Spain, J Med Econ, ; 15Suppl1():1369-6998; 45-54",QALY,Spain,Not Stated,Not Stated,Rosuvastatin vs. Atorvastatin,Not Stated,55 Years,55 Years,Male,Full,20 Years,3.00,3.00,10000,Euro,2010,15707.89
10205,Cost-effectiveness analysis of rosuvastatin vs generic atorvastatin in Spain,"Abstract Objective: The objective of this study was to carry out a long-term cost-effectiveness analysis of rosuvastatin compared with generic atorvastatin in the treatment of patients at high cardiovascular (CV) risk (=5% Systematic COronary Risk Evaluation [SCORE]) and patients with prior cardiovascular disease (CVD) in Spain. Methods: The efficacy data from the Statin Therapies for Elevated Lipid Levels compared Across doses to Rosuvastatin (STELLAR) study were used to simulate achievement of low-density lipoprotein cholesterol targets with different doses of rosuvastatin and generic atorvastatin for an initial period of 1 year. A Markov model was used to estimate the number of CV complications, quality-adjusted life years (QALYs), and healthcare costs (lipid-lowering treatment and CV events) for up to 20 years after initial treatment. The analysis was carried out from the perspective of the Spanish National Health System, with costs (in year 2010 euros) and effects being discounted at 3% per year. Results: Compared with generic atorvastatin, rosuvastatin was cost-effective (cost per QALY gained of less than ?30,000) for the primary prevention of CV events in high-risk patients in most sub-groups analyzed. In patients with prior CVD, rosuvastatin was cost-effective in all sub-groups of men and most sub-groups of women. Key limitations of this study were the need to extrapolate data from a single trial to long-term modeled outcomes and the absence of other treatment options in the analysis. Conclusions: For the treatment of dyslipidemic patients with high CV risk, rosuvastatin is more effective than generic atorvastatin in terms of survival and quality-of-life adjusted survival, with incremental cost-effectiveness ratios within the range generally used in Spain, in most sub-populations defined by various combinations of CV risk factors.",2012-01-09716,22954062,J Med Econ,Vivencio Barrios,2012,15Suppl1 /,45-54,Yes,22954062,"Vivencio Barrios; Jos? M Lobos; Adalberto Serrano; Max Brosa; Margarita Capel; Concha Alvarez Sanz; Cost-effectiveness analysis of rosuvastatin vs generic atorvastatin in Spain, J Med Econ, ; 15Suppl1():1369-6998; 45-54",QALY,Spain,Not Stated,Not Stated,Rosuvastatin vs. Atorvastatin,Not Stated,55 Years,55 Years,Male,Full,20 Years,3.00,3.00,13000,Euro,2010,20420.26
10206,Cost-effectiveness of HLA-B*1502 genotyping in adult patients with newly diagnosed epilepsy in Singapore,"Asians who carry the HLA-B*1502 allele have an elevated risk of developing Stevens-Johnson syndrome (SJS) and toxic epidermal necrolysis (TEN) when treated with the antiepileptic drugs (AEDs) carbamazepine (CBZ) and phenytoin (PHT). With a focus on Singapore, this analysis identifies circumstances in which genotyping and targeted treatment with alternative AEDs that do not induce SJS/TEN is likely to be more cost-effective than 1) treatment with CBZ or PHT without genotyping or 2) providing a more expensive drug that does not induce SJS/TEN to all patients without genotyping.A decision tree model was developed in TreeAge. The model takes into account costs of epilepsy treatments and genotyping, reductions in quality of life and increased costs resulting from SJS/TEN complications, the prevalence of the risk allele, the positive predictive value (PPV) of genotyping, life expectancy, and other factors.Compared with no genotyping and providing CBZ to all, genotyping results in an incremental cost-effectiveness ratio of $37,030/quality-adjusted life year (QALY) for Chinese patients, $7,930/QALY for Malays, and $136,630/QALY for Indians in Singapore.Because of the different population allele frequencies of HLA-B*1502 among different ethnic groups, genotyping for HLA-B*1502 and providing alternate AEDs to those who test positive is cost-effective for Singaporean Chinese and Malays, but not for Singaporean Indians. Population frequency of HLA-B*1502, PPV, duration of treatment relative to life expectancy, and costs of alternative drugs are the key drivers influencing cost-effectiveness.",2012-01-09718,22955130,Neurology,Di Dong,2012,79 / 12,1259-67,No,22955130,"Di Dong; Cynthia Sung; Eric Andrew Finkelstein; Cost-effectiveness of HLA-B*1502 genotyping in adult patients with newly diagnosed epilepsy in Singapore, Neurology, Sep/18/2012; 79(12):1526-632X; 1259-67",QALY,Singapore,Not Stated,Not Stated,Genotyping and providing valproate (VPA) for patients who test positive and carbamazepine (CBZ)/phenytoin (PTH) for patients who test negative vs. No genotyping and CBZ or PHT for all patients,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,3.00,29750,United States,2010,35310.32
10207,Cost-effectiveness of HLA-B*1502 genotyping in adult patients with newly diagnosed epilepsy in Singapore,"Asians who carry the HLA-B*1502 allele have an elevated risk of developing Stevens-Johnson syndrome (SJS) and toxic epidermal necrolysis (TEN) when treated with the antiepileptic drugs (AEDs) carbamazepine (CBZ) and phenytoin (PHT). With a focus on Singapore, this analysis identifies circumstances in which genotyping and targeted treatment with alternative AEDs that do not induce SJS/TEN is likely to be more cost-effective than 1) treatment with CBZ or PHT without genotyping or 2) providing a more expensive drug that does not induce SJS/TEN to all patients without genotyping.A decision tree model was developed in TreeAge. The model takes into account costs of epilepsy treatments and genotyping, reductions in quality of life and increased costs resulting from SJS/TEN complications, the prevalence of the risk allele, the positive predictive value (PPV) of genotyping, life expectancy, and other factors.Compared with no genotyping and providing CBZ to all, genotyping results in an incremental cost-effectiveness ratio of $37,030/quality-adjusted life year (QALY) for Chinese patients, $7,930/QALY for Malays, and $136,630/QALY for Indians in Singapore.Because of the different population allele frequencies of HLA-B*1502 among different ethnic groups, genotyping for HLA-B*1502 and providing alternate AEDs to those who test positive is cost-effective for Singaporean Chinese and Malays, but not for Singaporean Indians. Population frequency of HLA-B*1502, PPV, duration of treatment relative to life expectancy, and costs of alternative drugs are the key drivers influencing cost-effectiveness.",2012-01-09718,22955130,Neurology,Di Dong,2012,79 / 12,1259-67,No,22955130,"Di Dong; Cynthia Sung; Eric Andrew Finkelstein; Cost-effectiveness of HLA-B*1502 genotyping in adult patients with newly diagnosed epilepsy in Singapore, Neurology, Sep/18/2012; 79(12):1526-632X; 1259-67",QALY,Singapore,Not Stated,Not Stated,Genotyping and providing valproate (VPA) for patients who test positive and carbamazepine (CBZ)/phenytoin (PTH) for patients who test negative vs. No genotyping and CBZ or PHT for all patients,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,3.00,37030,United States,2010,43950.96
10208,Cost-effectiveness of HLA-B*1502 genotyping in adult patients with newly diagnosed epilepsy in Singapore,"Asians who carry the HLA-B*1502 allele have an elevated risk of developing Stevens-Johnson syndrome (SJS) and toxic epidermal necrolysis (TEN) when treated with the antiepileptic drugs (AEDs) carbamazepine (CBZ) and phenytoin (PHT). With a focus on Singapore, this analysis identifies circumstances in which genotyping and targeted treatment with alternative AEDs that do not induce SJS/TEN is likely to be more cost-effective than 1) treatment with CBZ or PHT without genotyping or 2) providing a more expensive drug that does not induce SJS/TEN to all patients without genotyping.A decision tree model was developed in TreeAge. The model takes into account costs of epilepsy treatments and genotyping, reductions in quality of life and increased costs resulting from SJS/TEN complications, the prevalence of the risk allele, the positive predictive value (PPV) of genotyping, life expectancy, and other factors.Compared with no genotyping and providing CBZ to all, genotyping results in an incremental cost-effectiveness ratio of $37,030/quality-adjusted life year (QALY) for Chinese patients, $7,930/QALY for Malays, and $136,630/QALY for Indians in Singapore.Because of the different population allele frequencies of HLA-B*1502 among different ethnic groups, genotyping for HLA-B*1502 and providing alternate AEDs to those who test positive is cost-effective for Singaporean Chinese and Malays, but not for Singaporean Indians. Population frequency of HLA-B*1502, PPV, duration of treatment relative to life expectancy, and costs of alternative drugs are the key drivers influencing cost-effectiveness.",2012-01-09718,22955130,Neurology,Di Dong,2012,79 / 12,1259-67,No,22955130,"Di Dong; Cynthia Sung; Eric Andrew Finkelstein; Cost-effectiveness of HLA-B*1502 genotyping in adult patients with newly diagnosed epilepsy in Singapore, Neurology, Sep/18/2012; 79(12):1526-632X; 1259-67",QALY,Singapore,Not Stated,Not Stated,Genotyping and providing valproate (VPA) for patients who test positive and carbamazepine (CBZ)/phenytoin (PTH) for patients who test negative vs. No genotyping and CBZ or PHT for all patients,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,3.00,7930,United States,2010,9412.13
10209,Cost-effectiveness of HLA-B*1502 genotyping in adult patients with newly diagnosed epilepsy in Singapore,"Asians who carry the HLA-B*1502 allele have an elevated risk of developing Stevens-Johnson syndrome (SJS) and toxic epidermal necrolysis (TEN) when treated with the antiepileptic drugs (AEDs) carbamazepine (CBZ) and phenytoin (PHT). With a focus on Singapore, this analysis identifies circumstances in which genotyping and targeted treatment with alternative AEDs that do not induce SJS/TEN is likely to be more cost-effective than 1) treatment with CBZ or PHT without genotyping or 2) providing a more expensive drug that does not induce SJS/TEN to all patients without genotyping.A decision tree model was developed in TreeAge. The model takes into account costs of epilepsy treatments and genotyping, reductions in quality of life and increased costs resulting from SJS/TEN complications, the prevalence of the risk allele, the positive predictive value (PPV) of genotyping, life expectancy, and other factors.Compared with no genotyping and providing CBZ to all, genotyping results in an incremental cost-effectiveness ratio of $37,030/quality-adjusted life year (QALY) for Chinese patients, $7,930/QALY for Malays, and $136,630/QALY for Indians in Singapore.Because of the different population allele frequencies of HLA-B*1502 among different ethnic groups, genotyping for HLA-B*1502 and providing alternate AEDs to those who test positive is cost-effective for Singaporean Chinese and Malays, but not for Singaporean Indians. Population frequency of HLA-B*1502, PPV, duration of treatment relative to life expectancy, and costs of alternative drugs are the key drivers influencing cost-effectiveness.",2012-01-09718,22955130,Neurology,Di Dong,2012,79 / 12,1259-67,No,22955130,"Di Dong; Cynthia Sung; Eric Andrew Finkelstein; Cost-effectiveness of HLA-B*1502 genotyping in adult patients with newly diagnosed epilepsy in Singapore, Neurology, Sep/18/2012; 79(12):1526-632X; 1259-67",QALY,Singapore,Not Stated,Not Stated,Genotyping and providing valproate (VPA) for patients who test positive and carbamazepine (CBZ)/phenytoin (PTH) for patients who test negative vs. No genotyping and CBZ or PHT for all patients,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,3.00,136630,United States,2010,162166.36
10210,Cost-effective treatment of low-risk carcinoma not invading bladder muscle,"Study Type - Therapy (cost effectiveness analysis) Level of Evidence 2a What''s known on the subject? and What does the study add? Bladder cancer is one of the costliest malignancies to treat throughout the life of a patient. The most cost-effective management for low-risk non-muscle-invasive bladder cancer is not known. The current study shows that employing cystoscopic office fulguration for low-risk appearing bladder cancer recurrences can materially impact the cost-effectiveness of therapy. In a follow-up protocol where office fulguration is routinely employed for low-risk bladder cancers, peri-operative intravesical chemotherapy may not provide any additional cost-effectiveness benefit. OBJECTIVE: To examine the cost-effectiveness of fulguration vs transurethral resection of bladder tumour (TURBT) with and without perioperative intravesical chemotherapy (PIC) for managing low-risk carcinoma not invading bladder muscle (NMIBC). Low-risk NMIBC carries a low progression rate, lending support to the use of office-based fulguration for small recurrences rather than traditional TURBT. MATERIALS AND METHODS: A Markov state transition model was created to simulate treatment of NMIBC with vs without PIC, with recurrence treated by formal TURBT vs treatment with fulguration. Costing data were obtained from the Medicare Resource Based Relative Value Scale. Data regarding the success of PIC were obtained from the peer-reviewed literature, as were corresponding utilities for bladder cancer-related procedures. Sensitivity analyses were performed. RESULTS: At 5-year follow-up, a strategy of fulguration without PIC was the most cost-effective (mean cost-effectiveness = US $654.8/quality-adjusted life year), despite a lower recurrence rate with PIC. Both fulguration strategies dominated each TURBT strategy. Sensitivity analysis showed that fulguration without PIC dominated all other strategies when the recurrence rate after PIC was increased to >/=14.2% per year. Similarly, the cost-effectiveness of TURBT becomes more competitive with fulguration when the total cost of TURBT declines < US $1175. CONCLUSIONS: The present study shows that fulguration without PIC was the most cost-effective strategy for treating low-risk NMIBC. The effectiveness of PIC and the cost of TURBT can materially impact the cost-effectiveness of the different management strategies. These results should be considered in treatment decisions in the context of preserving oncological control.",2012-01-09725,22958598,BJU Int,David A Green,2013,111 / 3 Pt B,,No,22958598,"David A Green; Michael Rink; Eugene K Cha; Evanguelos Xylinas; Bilal Chughtai; Douglas S Scherr; Shahrokh F Shariat; Richard K Lee; Cost-effective treatment of low-risk carcinoma not invading bladder muscle, BJU Int, 2013 Mar; 111(3 Pt B):1464-4096",QALY,Not Stated,Not Stated,Not Stated,Perioperative intravesical chemotherapy (PIC) + fulguration vs. Perioperative intravesical chemotherapy (PIC) + transurethral resection of bladder tumor (TURBT),Not Stated,Not Stated,Not Stated,"Female, Male",Full,5 Years,Not Stated,Not Stated,-46720.5,United States,2010,-55452.63
