index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
20602,Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis,"RATIONALE & OBJECTIVE: In countries with a low tuberculosis (TB) incidence, TB disproportionately affects populations born abroad. TB persists in these populations through reactivation of latent TB infection (LTBI) acquired before immigration. Those with chronic kidney disease (CKD) are at increased risk for reactivation and may benefit from LTBI screening and treatment. STUDY DESIGN: Health administrative data from British Columbia, Canada, were used to inform a cost-effectiveness analysis evaluating LTBI screening in those diagnosed with stage 4 or 5 CKD not requiring dialysis (late-stage CKD) and those who began dialysis therapy. SETTING & POPULATION: Permanent residents establishing residency in British Columbia, Canada, between 1985 and 2012 who had late-stage CKD diagnosed or began dialysis therapy. INTERVENTIONS: Screening with the tuberculin skin test or interferon-gamma release assay (IGRA) compared to no LTBI screening at the time of late-stage CKD diagnosis and time of dialysis therapy initiation. Treatment for those who tested positive was isoniazid for 9 months. OUTCOMES: Costs (2016 Can $), TB cases, and quality-adjusted life-years (QALYs). The incremental cost-effectiveness ratio for QALYs gained was calculated. MODEL, PERSPECTIVE, & TIMEFRAME: Discrete event simulation model using a health care system perspective, 1.5% discount rate, and 5-year time horizon. RESULTS: Screening with IGRA was superior to the tuberculin skin test in all situations. Screening with IGRA was less expensive and resulted in better outcomes compared to no screening in those initiating dialysis therapy from countries with an elevated TB incidence. In individuals with late-stage CKD, screening with IGRA was only cost-effective in those 60 years or older (cost per QALY gained, <$48,000) from countries with an elevated TB incidence. LIMITATIONS: This study has limitations in generalizability to different epidemiologic settings and in modeling complicated clinical decisions. CONCLUSIONS: LTBI screening should be considered in non-Canadian-born residents initiating dialysis therapy and those with late stage CKD who are older.",2019-01-28855,30269868,Am J Kidney Dis,Jonathon R Campbell,2019,73 / 1,39-50,No,30269868,"Jonathon R Campbell; James C Johnston; Lisa A Ronald; Mohsen Sadatsafavi; Robert F Balshaw; Victoria J Cook; Adeera Levin; Fawziah Marra; Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis, Am J Kidney Dis, 2019 Jan; 73(1):1523-6838; 39-50",QALY,Canada,Not Stated,Screening,Screening for latent tuberculosis using tuberculin skin test /isoniazid vs. Standard/Usual Care- No screening for latent tuberculosis,Migrants; high TB incidence in country of origin,59 Years,Not Stated,"Female, Male",Full,5 Years,1.50,1.50,251443,Canada,2016,204932.28
20603,Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis,"RATIONALE & OBJECTIVE: In countries with a low tuberculosis (TB) incidence, TB disproportionately affects populations born abroad. TB persists in these populations through reactivation of latent TB infection (LTBI) acquired before immigration. Those with chronic kidney disease (CKD) are at increased risk for reactivation and may benefit from LTBI screening and treatment. STUDY DESIGN: Health administrative data from British Columbia, Canada, were used to inform a cost-effectiveness analysis evaluating LTBI screening in those diagnosed with stage 4 or 5 CKD not requiring dialysis (late-stage CKD) and those who began dialysis therapy. SETTING & POPULATION: Permanent residents establishing residency in British Columbia, Canada, between 1985 and 2012 who had late-stage CKD diagnosed or began dialysis therapy. INTERVENTIONS: Screening with the tuberculin skin test or interferon-gamma release assay (IGRA) compared to no LTBI screening at the time of late-stage CKD diagnosis and time of dialysis therapy initiation. Treatment for those who tested positive was isoniazid for 9 months. OUTCOMES: Costs (2016 Can $), TB cases, and quality-adjusted life-years (QALYs). The incremental cost-effectiveness ratio for QALYs gained was calculated. MODEL, PERSPECTIVE, & TIMEFRAME: Discrete event simulation model using a health care system perspective, 1.5% discount rate, and 5-year time horizon. RESULTS: Screening with IGRA was superior to the tuberculin skin test in all situations. Screening with IGRA was less expensive and resulted in better outcomes compared to no screening in those initiating dialysis therapy from countries with an elevated TB incidence. In individuals with late-stage CKD, screening with IGRA was only cost-effective in those 60 years or older (cost per QALY gained, <$48,000) from countries with an elevated TB incidence. LIMITATIONS: This study has limitations in generalizability to different epidemiologic settings and in modeling complicated clinical decisions. CONCLUSIONS: LTBI screening should be considered in non-Canadian-born residents initiating dialysis therapy and those with late stage CKD who are older.",2019-01-28855,30269868,Am J Kidney Dis,Jonathon R Campbell,2019,73 / 1,39-50,No,30269868,"Jonathon R Campbell; James C Johnston; Lisa A Ronald; Mohsen Sadatsafavi; Robert F Balshaw; Victoria J Cook; Adeera Levin; Fawziah Marra; Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis, Am J Kidney Dis, 2019 Jan; 73(1):1523-6838; 39-50",QALY,Canada,Not Stated,Screening,Screening for latent tuberculosis using interferon-gamma release assay /isoniazid vs. Standard/Usual Care- No screening for latent tuberculosis,Migrants; very high TB incidence in country of origin,59 Years,Not Stated,"Female, Male",Full,5 Years,1.50,1.50,84423,Canada,2016,68806.84
20604,Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis,"RATIONALE & OBJECTIVE: In countries with a low tuberculosis (TB) incidence, TB disproportionately affects populations born abroad. TB persists in these populations through reactivation of latent TB infection (LTBI) acquired before immigration. Those with chronic kidney disease (CKD) are at increased risk for reactivation and may benefit from LTBI screening and treatment. STUDY DESIGN: Health administrative data from British Columbia, Canada, were used to inform a cost-effectiveness analysis evaluating LTBI screening in those diagnosed with stage 4 or 5 CKD not requiring dialysis (late-stage CKD) and those who began dialysis therapy. SETTING & POPULATION: Permanent residents establishing residency in British Columbia, Canada, between 1985 and 2012 who had late-stage CKD diagnosed or began dialysis therapy. INTERVENTIONS: Screening with the tuberculin skin test or interferon-gamma release assay (IGRA) compared to no LTBI screening at the time of late-stage CKD diagnosis and time of dialysis therapy initiation. Treatment for those who tested positive was isoniazid for 9 months. OUTCOMES: Costs (2016 Can $), TB cases, and quality-adjusted life-years (QALYs). The incremental cost-effectiveness ratio for QALYs gained was calculated. MODEL, PERSPECTIVE, & TIMEFRAME: Discrete event simulation model using a health care system perspective, 1.5% discount rate, and 5-year time horizon. RESULTS: Screening with IGRA was superior to the tuberculin skin test in all situations. Screening with IGRA was less expensive and resulted in better outcomes compared to no screening in those initiating dialysis therapy from countries with an elevated TB incidence. In individuals with late-stage CKD, screening with IGRA was only cost-effective in those 60 years or older (cost per QALY gained, <$48,000) from countries with an elevated TB incidence. LIMITATIONS: This study has limitations in generalizability to different epidemiologic settings and in modeling complicated clinical decisions. CONCLUSIONS: LTBI screening should be considered in non-Canadian-born residents initiating dialysis therapy and those with late stage CKD who are older.",2019-01-28855,30269868,Am J Kidney Dis,Jonathon R Campbell,2019,73 / 1,39-50,No,30269868,"Jonathon R Campbell; James C Johnston; Lisa A Ronald; Mohsen Sadatsafavi; Robert F Balshaw; Victoria J Cook; Adeera Levin; Fawziah Marra; Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis, Am J Kidney Dis, 2019 Jan; 73(1):1523-6838; 39-50",QALY,Canada,Not Stated,Screening,Screening for latent tuberculosis using tuberculin skin test /isoniazid vs. Standard/Usual Care- No screening for latent tuberculosis,Migrants; very high TB incidence in country of origin,59 Years,Not Stated,"Female, Male",Full,5 Years,1.50,1.50,155758,Canada,2016,126946.63
20605,Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis,"RATIONALE & OBJECTIVE: In countries with a low tuberculosis (TB) incidence, TB disproportionately affects populations born abroad. TB persists in these populations through reactivation of latent TB infection (LTBI) acquired before immigration. Those with chronic kidney disease (CKD) are at increased risk for reactivation and may benefit from LTBI screening and treatment. STUDY DESIGN: Health administrative data from British Columbia, Canada, were used to inform a cost-effectiveness analysis evaluating LTBI screening in those diagnosed with stage 4 or 5 CKD not requiring dialysis (late-stage CKD) and those who began dialysis therapy. SETTING & POPULATION: Permanent residents establishing residency in British Columbia, Canada, between 1985 and 2012 who had late-stage CKD diagnosed or began dialysis therapy. INTERVENTIONS: Screening with the tuberculin skin test or interferon-gamma release assay (IGRA) compared to no LTBI screening at the time of late-stage CKD diagnosis and time of dialysis therapy initiation. Treatment for those who tested positive was isoniazid for 9 months. OUTCOMES: Costs (2016 Can $), TB cases, and quality-adjusted life-years (QALYs). The incremental cost-effectiveness ratio for QALYs gained was calculated. MODEL, PERSPECTIVE, & TIMEFRAME: Discrete event simulation model using a health care system perspective, 1.5% discount rate, and 5-year time horizon. RESULTS: Screening with IGRA was superior to the tuberculin skin test in all situations. Screening with IGRA was less expensive and resulted in better outcomes compared to no screening in those initiating dialysis therapy from countries with an elevated TB incidence. In individuals with late-stage CKD, screening with IGRA was only cost-effective in those 60 years or older (cost per QALY gained, <$48,000) from countries with an elevated TB incidence. LIMITATIONS: This study has limitations in generalizability to different epidemiologic settings and in modeling complicated clinical decisions. CONCLUSIONS: LTBI screening should be considered in non-Canadian-born residents initiating dialysis therapy and those with late stage CKD who are older.",2019-01-28855,30269868,Am J Kidney Dis,Jonathon R Campbell,2019,73 / 1,39-50,No,30269868,"Jonathon R Campbell; James C Johnston; Lisa A Ronald; Mohsen Sadatsafavi; Robert F Balshaw; Victoria J Cook; Adeera Levin; Fawziah Marra; Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis, Am J Kidney Dis, 2019 Jan; 73(1):1523-6838; 39-50",QALY,Canada,Not Stated,Screening,Screening for latent tuberculosis using interferon-gamma release assay /isoniazid vs. Standard/Usual Care- No screening for latent tuberculosis,Migrants; low TB incidence in country of origin,Not Stated,60 Years,"Female, Male",Full,5 Years,1.50,1.50,223426,Canada,2016,182097.73
20606,Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis,"RATIONALE & OBJECTIVE: In countries with a low tuberculosis (TB) incidence, TB disproportionately affects populations born abroad. TB persists in these populations through reactivation of latent TB infection (LTBI) acquired before immigration. Those with chronic kidney disease (CKD) are at increased risk for reactivation and may benefit from LTBI screening and treatment. STUDY DESIGN: Health administrative data from British Columbia, Canada, were used to inform a cost-effectiveness analysis evaluating LTBI screening in those diagnosed with stage 4 or 5 CKD not requiring dialysis (late-stage CKD) and those who began dialysis therapy. SETTING & POPULATION: Permanent residents establishing residency in British Columbia, Canada, between 1985 and 2012 who had late-stage CKD diagnosed or began dialysis therapy. INTERVENTIONS: Screening with the tuberculin skin test or interferon-gamma release assay (IGRA) compared to no LTBI screening at the time of late-stage CKD diagnosis and time of dialysis therapy initiation. Treatment for those who tested positive was isoniazid for 9 months. OUTCOMES: Costs (2016 Can $), TB cases, and quality-adjusted life-years (QALYs). The incremental cost-effectiveness ratio for QALYs gained was calculated. MODEL, PERSPECTIVE, & TIMEFRAME: Discrete event simulation model using a health care system perspective, 1.5% discount rate, and 5-year time horizon. RESULTS: Screening with IGRA was superior to the tuberculin skin test in all situations. Screening with IGRA was less expensive and resulted in better outcomes compared to no screening in those initiating dialysis therapy from countries with an elevated TB incidence. In individuals with late-stage CKD, screening with IGRA was only cost-effective in those 60 years or older (cost per QALY gained, <$48,000) from countries with an elevated TB incidence. LIMITATIONS: This study has limitations in generalizability to different epidemiologic settings and in modeling complicated clinical decisions. CONCLUSIONS: LTBI screening should be considered in non-Canadian-born residents initiating dialysis therapy and those with late stage CKD who are older.",2019-01-28855,30269868,Am J Kidney Dis,Jonathon R Campbell,2019,73 / 1,39-50,No,30269868,"Jonathon R Campbell; James C Johnston; Lisa A Ronald; Mohsen Sadatsafavi; Robert F Balshaw; Victoria J Cook; Adeera Levin; Fawziah Marra; Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis, Am J Kidney Dis, 2019 Jan; 73(1):1523-6838; 39-50",QALY,Canada,Not Stated,Screening,Screening for latent tuberculosis using tuberculin skin test /isoniazid vs. Standard/Usual Care- No screening for latent tuberculosis,Migrants; low TB incidence in country of origin,Not Stated,60 Years,"Female, Male",Full,5 Years,1.50,1.50,561380,Canada,2016,457538.62
20607,Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis,"RATIONALE & OBJECTIVE: In countries with a low tuberculosis (TB) incidence, TB disproportionately affects populations born abroad. TB persists in these populations through reactivation of latent TB infection (LTBI) acquired before immigration. Those with chronic kidney disease (CKD) are at increased risk for reactivation and may benefit from LTBI screening and treatment. STUDY DESIGN: Health administrative data from British Columbia, Canada, were used to inform a cost-effectiveness analysis evaluating LTBI screening in those diagnosed with stage 4 or 5 CKD not requiring dialysis (late-stage CKD) and those who began dialysis therapy. SETTING & POPULATION: Permanent residents establishing residency in British Columbia, Canada, between 1985 and 2012 who had late-stage CKD diagnosed or began dialysis therapy. INTERVENTIONS: Screening with the tuberculin skin test or interferon-gamma release assay (IGRA) compared to no LTBI screening at the time of late-stage CKD diagnosis and time of dialysis therapy initiation. Treatment for those who tested positive was isoniazid for 9 months. OUTCOMES: Costs (2016 Can $), TB cases, and quality-adjusted life-years (QALYs). The incremental cost-effectiveness ratio for QALYs gained was calculated. MODEL, PERSPECTIVE, & TIMEFRAME: Discrete event simulation model using a health care system perspective, 1.5% discount rate, and 5-year time horizon. RESULTS: Screening with IGRA was superior to the tuberculin skin test in all situations. Screening with IGRA was less expensive and resulted in better outcomes compared to no screening in those initiating dialysis therapy from countries with an elevated TB incidence. In individuals with late-stage CKD, screening with IGRA was only cost-effective in those 60 years or older (cost per QALY gained, <$48,000) from countries with an elevated TB incidence. LIMITATIONS: This study has limitations in generalizability to different epidemiologic settings and in modeling complicated clinical decisions. CONCLUSIONS: LTBI screening should be considered in non-Canadian-born residents initiating dialysis therapy and those with late stage CKD who are older.",2019-01-28855,30269868,Am J Kidney Dis,Jonathon R Campbell,2019,73 / 1,39-50,No,30269868,"Jonathon R Campbell; James C Johnston; Lisa A Ronald; Mohsen Sadatsafavi; Robert F Balshaw; Victoria J Cook; Adeera Levin; Fawziah Marra; Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis, Am J Kidney Dis, 2019 Jan; 73(1):1523-6838; 39-50",QALY,Canada,Not Stated,Screening,Screening for latent tuberculosis using interferon-gamma release assay /isoniazid vs. Standard/Usual Care- No screening for latent tuberculosis,Migrants; moderate TB incidence in country of origin,Not Stated,60 Years,"Female, Male",Full,5 Years,1.50,1.50,46309,Canada,2016,37742.98
20608,Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis,"RATIONALE & OBJECTIVE: In countries with a low tuberculosis (TB) incidence, TB disproportionately affects populations born abroad. TB persists in these populations through reactivation of latent TB infection (LTBI) acquired before immigration. Those with chronic kidney disease (CKD) are at increased risk for reactivation and may benefit from LTBI screening and treatment. STUDY DESIGN: Health administrative data from British Columbia, Canada, were used to inform a cost-effectiveness analysis evaluating LTBI screening in those diagnosed with stage 4 or 5 CKD not requiring dialysis (late-stage CKD) and those who began dialysis therapy. SETTING & POPULATION: Permanent residents establishing residency in British Columbia, Canada, between 1985 and 2012 who had late-stage CKD diagnosed or began dialysis therapy. INTERVENTIONS: Screening with the tuberculin skin test or interferon-gamma release assay (IGRA) compared to no LTBI screening at the time of late-stage CKD diagnosis and time of dialysis therapy initiation. Treatment for those who tested positive was isoniazid for 9 months. OUTCOMES: Costs (2016 Can $), TB cases, and quality-adjusted life-years (QALYs). The incremental cost-effectiveness ratio for QALYs gained was calculated. MODEL, PERSPECTIVE, & TIMEFRAME: Discrete event simulation model using a health care system perspective, 1.5% discount rate, and 5-year time horizon. RESULTS: Screening with IGRA was superior to the tuberculin skin test in all situations. Screening with IGRA was less expensive and resulted in better outcomes compared to no screening in those initiating dialysis therapy from countries with an elevated TB incidence. In individuals with late-stage CKD, screening with IGRA was only cost-effective in those 60 years or older (cost per QALY gained, <$48,000) from countries with an elevated TB incidence. LIMITATIONS: This study has limitations in generalizability to different epidemiologic settings and in modeling complicated clinical decisions. CONCLUSIONS: LTBI screening should be considered in non-Canadian-born residents initiating dialysis therapy and those with late stage CKD who are older.",2019-01-28855,30269868,Am J Kidney Dis,Jonathon R Campbell,2019,73 / 1,39-50,No,30269868,"Jonathon R Campbell; James C Johnston; Lisa A Ronald; Mohsen Sadatsafavi; Robert F Balshaw; Victoria J Cook; Adeera Levin; Fawziah Marra; Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis, Am J Kidney Dis, 2019 Jan; 73(1):1523-6838; 39-50",QALY,Canada,Not Stated,Screening,Screening for latent tuberculosis using tuberculin skin test /isoniazid vs. Standard/Usual Care- No screening for latent tuberculosis,Migrants; moderate TB incidence in country of origin,60 Years,60 Years,"Female, Male",Full,5 Years,1.50,1.50,125199,Canada,2016,102040.29
20609,Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis,"RATIONALE & OBJECTIVE: In countries with a low tuberculosis (TB) incidence, TB disproportionately affects populations born abroad. TB persists in these populations through reactivation of latent TB infection (LTBI) acquired before immigration. Those with chronic kidney disease (CKD) are at increased risk for reactivation and may benefit from LTBI screening and treatment. STUDY DESIGN: Health administrative data from British Columbia, Canada, were used to inform a cost-effectiveness analysis evaluating LTBI screening in those diagnosed with stage 4 or 5 CKD not requiring dialysis (late-stage CKD) and those who began dialysis therapy. SETTING & POPULATION: Permanent residents establishing residency in British Columbia, Canada, between 1985 and 2012 who had late-stage CKD diagnosed or began dialysis therapy. INTERVENTIONS: Screening with the tuberculin skin test or interferon-gamma release assay (IGRA) compared to no LTBI screening at the time of late-stage CKD diagnosis and time of dialysis therapy initiation. Treatment for those who tested positive was isoniazid for 9 months. OUTCOMES: Costs (2016 Can $), TB cases, and quality-adjusted life-years (QALYs). The incremental cost-effectiveness ratio for QALYs gained was calculated. MODEL, PERSPECTIVE, & TIMEFRAME: Discrete event simulation model using a health care system perspective, 1.5% discount rate, and 5-year time horizon. RESULTS: Screening with IGRA was superior to the tuberculin skin test in all situations. Screening with IGRA was less expensive and resulted in better outcomes compared to no screening in those initiating dialysis therapy from countries with an elevated TB incidence. In individuals with late-stage CKD, screening with IGRA was only cost-effective in those 60 years or older (cost per QALY gained, <$48,000) from countries with an elevated TB incidence. LIMITATIONS: This study has limitations in generalizability to different epidemiologic settings and in modeling complicated clinical decisions. CONCLUSIONS: LTBI screening should be considered in non-Canadian-born residents initiating dialysis therapy and those with late stage CKD who are older.",2019-01-28855,30269868,Am J Kidney Dis,Jonathon R Campbell,2019,73 / 1,39-50,No,30269868,"Jonathon R Campbell; James C Johnston; Lisa A Ronald; Mohsen Sadatsafavi; Robert F Balshaw; Victoria J Cook; Adeera Levin; Fawziah Marra; Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis, Am J Kidney Dis, 2019 Jan; 73(1):1523-6838; 39-50",QALY,Canada,Not Stated,Screening,Screening for latent tuberculosis using interferon-gamma release assay /isoniazid vs. Standard/Usual Care- No screening for latent tuberculosis,Migrants; high TB incidence in country of origin,60 Years,60 Years,"Female, Male",Full,5 Years,1.50,1.50,42281,Canada,2016,34460.06
20610,Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis,"RATIONALE & OBJECTIVE: In countries with a low tuberculosis (TB) incidence, TB disproportionately affects populations born abroad. TB persists in these populations through reactivation of latent TB infection (LTBI) acquired before immigration. Those with chronic kidney disease (CKD) are at increased risk for reactivation and may benefit from LTBI screening and treatment. STUDY DESIGN: Health administrative data from British Columbia, Canada, were used to inform a cost-effectiveness analysis evaluating LTBI screening in those diagnosed with stage 4 or 5 CKD not requiring dialysis (late-stage CKD) and those who began dialysis therapy. SETTING & POPULATION: Permanent residents establishing residency in British Columbia, Canada, between 1985 and 2012 who had late-stage CKD diagnosed or began dialysis therapy. INTERVENTIONS: Screening with the tuberculin skin test or interferon-gamma release assay (IGRA) compared to no LTBI screening at the time of late-stage CKD diagnosis and time of dialysis therapy initiation. Treatment for those who tested positive was isoniazid for 9 months. OUTCOMES: Costs (2016 Can $), TB cases, and quality-adjusted life-years (QALYs). The incremental cost-effectiveness ratio for QALYs gained was calculated. MODEL, PERSPECTIVE, & TIMEFRAME: Discrete event simulation model using a health care system perspective, 1.5% discount rate, and 5-year time horizon. RESULTS: Screening with IGRA was superior to the tuberculin skin test in all situations. Screening with IGRA was less expensive and resulted in better outcomes compared to no screening in those initiating dialysis therapy from countries with an elevated TB incidence. In individuals with late-stage CKD, screening with IGRA was only cost-effective in those 60 years or older (cost per QALY gained, <$48,000) from countries with an elevated TB incidence. LIMITATIONS: This study has limitations in generalizability to different epidemiologic settings and in modeling complicated clinical decisions. CONCLUSIONS: LTBI screening should be considered in non-Canadian-born residents initiating dialysis therapy and those with late stage CKD who are older.",2019-01-28855,30269868,Am J Kidney Dis,Jonathon R Campbell,2019,73 / 1,39-50,No,30269868,"Jonathon R Campbell; James C Johnston; Lisa A Ronald; Mohsen Sadatsafavi; Robert F Balshaw; Victoria J Cook; Adeera Levin; Fawziah Marra; Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis, Am J Kidney Dis, 2019 Jan; 73(1):1523-6838; 39-50",QALY,Canada,Not Stated,Screening,Screening for latent tuberculosis using tuberculin skin test /isoniazid vs. Standard/Usual Care- No screening for latent tuberculosis,Migrants; high TB incidence in country of origin,Not Stated,60 Years,"Female, Male",Full,5 Years,1.50,1.50,97966,Canada,2016,79844.72
20611,Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis,"RATIONALE & OBJECTIVE: In countries with a low tuberculosis (TB) incidence, TB disproportionately affects populations born abroad. TB persists in these populations through reactivation of latent TB infection (LTBI) acquired before immigration. Those with chronic kidney disease (CKD) are at increased risk for reactivation and may benefit from LTBI screening and treatment. STUDY DESIGN: Health administrative data from British Columbia, Canada, were used to inform a cost-effectiveness analysis evaluating LTBI screening in those diagnosed with stage 4 or 5 CKD not requiring dialysis (late-stage CKD) and those who began dialysis therapy. SETTING & POPULATION: Permanent residents establishing residency in British Columbia, Canada, between 1985 and 2012 who had late-stage CKD diagnosed or began dialysis therapy. INTERVENTIONS: Screening with the tuberculin skin test or interferon-gamma release assay (IGRA) compared to no LTBI screening at the time of late-stage CKD diagnosis and time of dialysis therapy initiation. Treatment for those who tested positive was isoniazid for 9 months. OUTCOMES: Costs (2016 Can $), TB cases, and quality-adjusted life-years (QALYs). The incremental cost-effectiveness ratio for QALYs gained was calculated. MODEL, PERSPECTIVE, & TIMEFRAME: Discrete event simulation model using a health care system perspective, 1.5% discount rate, and 5-year time horizon. RESULTS: Screening with IGRA was superior to the tuberculin skin test in all situations. Screening with IGRA was less expensive and resulted in better outcomes compared to no screening in those initiating dialysis therapy from countries with an elevated TB incidence. In individuals with late-stage CKD, screening with IGRA was only cost-effective in those 60 years or older (cost per QALY gained, <$48,000) from countries with an elevated TB incidence. LIMITATIONS: This study has limitations in generalizability to different epidemiologic settings and in modeling complicated clinical decisions. CONCLUSIONS: LTBI screening should be considered in non-Canadian-born residents initiating dialysis therapy and those with late stage CKD who are older.",2019-01-28855,30269868,Am J Kidney Dis,Jonathon R Campbell,2019,73 / 1,39-50,No,30269868,"Jonathon R Campbell; James C Johnston; Lisa A Ronald; Mohsen Sadatsafavi; Robert F Balshaw; Victoria J Cook; Adeera Levin; Fawziah Marra; Screening for Latent Tuberculosis Infection in Migrants With CKD: A Cost-effectiveness Analysis, Am J Kidney Dis, 2019 Jan; 73(1):1523-6838; 39-50",QALY,Canada,Not Stated,Screening,Screening for latent tuberculosis using interferon-gamma release assay /isoniazid vs. Standard/Usual Care- No screening for latent tuberculosis,Migrants; very high TB incidence in country of origin,Not Stated,60 Years,"Female, Male",Full,5 Years,1.50,1.50,27636,Canada,2016,22524.03
