index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
30801,Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study,"BACKGROUND: Cervical cancer is currently the leading cause of cancer mortality among women in South Vietnam and the second leading cause of cancer mortality in North Vietnam. Human papillomavirus (HPV) vaccination has the potential to substantially decrease this burden. The World Health Organization (WHO) recommends that a cost-effectiveness analysis of HPV vaccination is conducted before nationwide introduction. METHODS: The Papillomavirus Rapid Interface for Modeling and Economics (PRIME) model was used to evaluate the cost-effectiveness of HPV vaccine introduction. A costing study based on expert panel discussions, interviews and hospital case note reviews was conducted to explore the cost of cervical cancer care. RESULTS: The cost of cervical cancer treatment ranged from US$368 - 11400 depending on the type of hospital and treatment involved. Under Gavi-negotiated prices of US$4.55, HPV vaccination is likely to be very cost-effective with an incremental cost per disability-adjusted life year (DALY) averted in the range US$780 - 1120. However, under list prices for Cervarix and Gardasil in Vietnam, the incremental cost per DALY averted for HPV vaccination can exceed US$8000. CONCLUSION: HPV vaccine introduction appears to be economically attractive only if Vietnam is able to procure the vaccine at Gavi prices. This highlights the importance of initiating a nationwide vaccination programme while such prices are still available.",2017-99-23149,28506297,BMC Health Serv Res,Hoang Van Minh,2017,17 / 1,353,Yes,28506297,"Hoang Van Minh; Nguyen Thi Tuyet My; Mark Jit; Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study, BMC Health Serv Res, 2017 May 15; 17(1):1472-6963; 353",DALY,Viet Nam,Not Stated,Pharmaceutical,Cervarix vaccine with 106.8 US$ for 3 doses-Scenario 6 vs. Standard/Usual Care,Not Stated,Not Stated,19 Years,Female,Full,,3.00,3.00,4675,United States,2015,5104.87
30802,Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study,"BACKGROUND: Cervical cancer is currently the leading cause of cancer mortality among women in South Vietnam and the second leading cause of cancer mortality in North Vietnam. Human papillomavirus (HPV) vaccination has the potential to substantially decrease this burden. The World Health Organization (WHO) recommends that a cost-effectiveness analysis of HPV vaccination is conducted before nationwide introduction. METHODS: The Papillomavirus Rapid Interface for Modeling and Economics (PRIME) model was used to evaluate the cost-effectiveness of HPV vaccine introduction. A costing study based on expert panel discussions, interviews and hospital case note reviews was conducted to explore the cost of cervical cancer care. RESULTS: The cost of cervical cancer treatment ranged from US$368 - 11400 depending on the type of hospital and treatment involved. Under Gavi-negotiated prices of US$4.55, HPV vaccination is likely to be very cost-effective with an incremental cost per disability-adjusted life year (DALY) averted in the range US$780 - 1120. However, under list prices for Cervarix and Gardasil in Vietnam, the incremental cost per DALY averted for HPV vaccination can exceed US$8000. CONCLUSION: HPV vaccine introduction appears to be economically attractive only if Vietnam is able to procure the vaccine at Gavi prices. This highlights the importance of initiating a nationwide vaccination programme while such prices are still available.",2017-99-23149,28506297,BMC Health Serv Res,Hoang Van Minh,2017,17 / 1,353,Yes,28506297,"Hoang Van Minh; Nguyen Thi Tuyet My; Mark Jit; Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study, BMC Health Serv Res, 2017 May 15; 17(1):1472-6963; 353",DALY,Viet Nam,Not Stated,Pharmaceutical,Cervarix vaccine with 106.8 US$ for 3 doses-Scenario 7 vs. Standard/Usual Care,Not Stated,Not Stated,19 Years,Female,Full,,3.00,3.00,5331,United States,2015,5821.19
30803,Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study,"BACKGROUND: Cervical cancer is currently the leading cause of cancer mortality among women in South Vietnam and the second leading cause of cancer mortality in North Vietnam. Human papillomavirus (HPV) vaccination has the potential to substantially decrease this burden. The World Health Organization (WHO) recommends that a cost-effectiveness analysis of HPV vaccination is conducted before nationwide introduction. METHODS: The Papillomavirus Rapid Interface for Modeling and Economics (PRIME) model was used to evaluate the cost-effectiveness of HPV vaccine introduction. A costing study based on expert panel discussions, interviews and hospital case note reviews was conducted to explore the cost of cervical cancer care. RESULTS: The cost of cervical cancer treatment ranged from US$368 - 11400 depending on the type of hospital and treatment involved. Under Gavi-negotiated prices of US$4.55, HPV vaccination is likely to be very cost-effective with an incremental cost per disability-adjusted life year (DALY) averted in the range US$780 - 1120. However, under list prices for Cervarix and Gardasil in Vietnam, the incremental cost per DALY averted for HPV vaccination can exceed US$8000. CONCLUSION: HPV vaccine introduction appears to be economically attractive only if Vietnam is able to procure the vaccine at Gavi prices. This highlights the importance of initiating a nationwide vaccination programme while such prices are still available.",2017-99-23149,28506297,BMC Health Serv Res,Hoang Van Minh,2017,17 / 1,353,Yes,28506297,"Hoang Van Minh; Nguyen Thi Tuyet My; Mark Jit; Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study, BMC Health Serv Res, 2017 May 15; 17(1):1472-6963; 353",DALY,Viet Nam,Not Stated,Pharmaceutical,Cervarix vaccine with 106.8 US$ for 3 doses-Scenario 8 vs. Standard/Usual Care,Not Stated,Not Stated,19 Years,Female,Full,,3.00,3.00,5408,United States,2015,5905.27
30804,Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study,"BACKGROUND: Cervical cancer is currently the leading cause of cancer mortality among women in South Vietnam and the second leading cause of cancer mortality in North Vietnam. Human papillomavirus (HPV) vaccination has the potential to substantially decrease this burden. The World Health Organization (WHO) recommends that a cost-effectiveness analysis of HPV vaccination is conducted before nationwide introduction. METHODS: The Papillomavirus Rapid Interface for Modeling and Economics (PRIME) model was used to evaluate the cost-effectiveness of HPV vaccine introduction. A costing study based on expert panel discussions, interviews and hospital case note reviews was conducted to explore the cost of cervical cancer care. RESULTS: The cost of cervical cancer treatment ranged from US$368 - 11400 depending on the type of hospital and treatment involved. Under Gavi-negotiated prices of US$4.55, HPV vaccination is likely to be very cost-effective with an incremental cost per disability-adjusted life year (DALY) averted in the range US$780 - 1120. However, under list prices for Cervarix and Gardasil in Vietnam, the incremental cost per DALY averted for HPV vaccination can exceed US$8000. CONCLUSION: HPV vaccine introduction appears to be economically attractive only if Vietnam is able to procure the vaccine at Gavi prices. This highlights the importance of initiating a nationwide vaccination programme while such prices are still available.",2017-99-23149,28506297,BMC Health Serv Res,Hoang Van Minh,2017,17 / 1,353,Yes,28506297,"Hoang Van Minh; Nguyen Thi Tuyet My; Mark Jit; Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study, BMC Health Serv Res, 2017 May 15; 17(1):1472-6963; 353",DALY,Viet Nam,Not Stated,Pharmaceutical,Cervarix vaccine with 106.8 US$ for 3 doses-Scenario 9 vs. Standard/Usual Care,Not Stated,Not Stated,19 Years,Female,Full,,3.00,3.00,4397,United States,2015,4801.31
30805,Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study,"BACKGROUND: Cervical cancer is currently the leading cause of cancer mortality among women in South Vietnam and the second leading cause of cancer mortality in North Vietnam. Human papillomavirus (HPV) vaccination has the potential to substantially decrease this burden. The World Health Organization (WHO) recommends that a cost-effectiveness analysis of HPV vaccination is conducted before nationwide introduction. METHODS: The Papillomavirus Rapid Interface for Modeling and Economics (PRIME) model was used to evaluate the cost-effectiveness of HPV vaccine introduction. A costing study based on expert panel discussions, interviews and hospital case note reviews was conducted to explore the cost of cervical cancer care. RESULTS: The cost of cervical cancer treatment ranged from US$368 - 11400 depending on the type of hospital and treatment involved. Under Gavi-negotiated prices of US$4.55, HPV vaccination is likely to be very cost-effective with an incremental cost per disability-adjusted life year (DALY) averted in the range US$780 - 1120. However, under list prices for Cervarix and Gardasil in Vietnam, the incremental cost per DALY averted for HPV vaccination can exceed US$8000. CONCLUSION: HPV vaccine introduction appears to be economically attractive only if Vietnam is able to procure the vaccine at Gavi prices. This highlights the importance of initiating a nationwide vaccination programme while such prices are still available.",2017-99-23149,28506297,BMC Health Serv Res,Hoang Van Minh,2017,17 / 1,353,Yes,28506297,"Hoang Van Minh; Nguyen Thi Tuyet My; Mark Jit; Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study, BMC Health Serv Res, 2017 May 15; 17(1):1472-6963; 353",DALY,Viet Nam,Not Stated,Pharmaceutical,Cervarix vaccine with 106.8 US$ for 3 doses-Scenario 10 vs. Standard/Usual Care,Not Stated,Not Stated,19 Years,Female,Full,,3.00,3.00,5032,United States,2015,5494.7
30806,Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study,"BACKGROUND: Cervical cancer is currently the leading cause of cancer mortality among women in South Vietnam and the second leading cause of cancer mortality in North Vietnam. Human papillomavirus (HPV) vaccination has the potential to substantially decrease this burden. The World Health Organization (WHO) recommends that a cost-effectiveness analysis of HPV vaccination is conducted before nationwide introduction. METHODS: The Papillomavirus Rapid Interface for Modeling and Economics (PRIME) model was used to evaluate the cost-effectiveness of HPV vaccine introduction. A costing study based on expert panel discussions, interviews and hospital case note reviews was conducted to explore the cost of cervical cancer care. RESULTS: The cost of cervical cancer treatment ranged from US$368 - 11400 depending on the type of hospital and treatment involved. Under Gavi-negotiated prices of US$4.55, HPV vaccination is likely to be very cost-effective with an incremental cost per disability-adjusted life year (DALY) averted in the range US$780 - 1120. However, under list prices for Cervarix and Gardasil in Vietnam, the incremental cost per DALY averted for HPV vaccination can exceed US$8000. CONCLUSION: HPV vaccine introduction appears to be economically attractive only if Vietnam is able to procure the vaccine at Gavi prices. This highlights the importance of initiating a nationwide vaccination programme while such prices are still available.",2017-99-23149,28506297,BMC Health Serv Res,Hoang Van Minh,2017,17 / 1,353,Yes,28506297,"Hoang Van Minh; Nguyen Thi Tuyet My; Mark Jit; Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study, BMC Health Serv Res, 2017 May 15; 17(1):1472-6963; 353",DALY,Viet Nam,Not Stated,Pharmaceutical,Cervarix vaccine with 106.8 US$ for 3 doses-Scenario 11 vs. Standard/Usual Care,Not Stated,Not Stated,19 Years,Female,Full,,3.00,3.00,5060,United States,2015,5525.27
30807,Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study,"BACKGROUND: Cervical cancer is currently the leading cause of cancer mortality among women in South Vietnam and the second leading cause of cancer mortality in North Vietnam. Human papillomavirus (HPV) vaccination has the potential to substantially decrease this burden. The World Health Organization (WHO) recommends that a cost-effectiveness analysis of HPV vaccination is conducted before nationwide introduction. METHODS: The Papillomavirus Rapid Interface for Modeling and Economics (PRIME) model was used to evaluate the cost-effectiveness of HPV vaccine introduction. A costing study based on expert panel discussions, interviews and hospital case note reviews was conducted to explore the cost of cervical cancer care. RESULTS: The cost of cervical cancer treatment ranged from US$368 - 11400 depending on the type of hospital and treatment involved. Under Gavi-negotiated prices of US$4.55, HPV vaccination is likely to be very cost-effective with an incremental cost per disability-adjusted life year (DALY) averted in the range US$780 - 1120. However, under list prices for Cervarix and Gardasil in Vietnam, the incremental cost per DALY averted for HPV vaccination can exceed US$8000. CONCLUSION: HPV vaccine introduction appears to be economically attractive only if Vietnam is able to procure the vaccine at Gavi prices. This highlights the importance of initiating a nationwide vaccination programme while such prices are still available.",2017-99-23149,28506297,BMC Health Serv Res,Hoang Van Minh,2017,17 / 1,353,Yes,28506297,"Hoang Van Minh; Nguyen Thi Tuyet My; Mark Jit; Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study, BMC Health Serv Res, 2017 May 15; 17(1):1472-6963; 353",DALY,Viet Nam,Not Stated,Pharmaceutical,Gardasil vaccine with 167.4 US$ for 3 doses- Scenario 5 vs. Standard/Usual Care,Not Stated,Not Stated,19 Years,Female,Full,,3.00,3.00,8390,United States,2015,9161.47
30808,Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study,"BACKGROUND: Cervical cancer is currently the leading cause of cancer mortality among women in South Vietnam and the second leading cause of cancer mortality in North Vietnam. Human papillomavirus (HPV) vaccination has the potential to substantially decrease this burden. The World Health Organization (WHO) recommends that a cost-effectiveness analysis of HPV vaccination is conducted before nationwide introduction. METHODS: The Papillomavirus Rapid Interface for Modeling and Economics (PRIME) model was used to evaluate the cost-effectiveness of HPV vaccine introduction. A costing study based on expert panel discussions, interviews and hospital case note reviews was conducted to explore the cost of cervical cancer care. RESULTS: The cost of cervical cancer treatment ranged from US$368 - 11400 depending on the type of hospital and treatment involved. Under Gavi-negotiated prices of US$4.55, HPV vaccination is likely to be very cost-effective with an incremental cost per disability-adjusted life year (DALY) averted in the range US$780 - 1120. However, under list prices for Cervarix and Gardasil in Vietnam, the incremental cost per DALY averted for HPV vaccination can exceed US$8000. CONCLUSION: HPV vaccine introduction appears to be economically attractive only if Vietnam is able to procure the vaccine at Gavi prices. This highlights the importance of initiating a nationwide vaccination programme while such prices are still available.",2017-99-23149,28506297,BMC Health Serv Res,Hoang Van Minh,2017,17 / 1,353,Yes,28506297,"Hoang Van Minh; Nguyen Thi Tuyet My; Mark Jit; Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study, BMC Health Serv Res, 2017 May 15; 17(1):1472-6963; 353",DALY,Viet Nam,Not Stated,Pharmaceutical,Gardasil vaccine with 167.4 US$ for 3 doses- Scenario 6 vs. Standard/Usual Care,Not Stated,Not Stated,19 Years,Female,Full,,3.00,3.00,7547,United States,2015,8240.96
30809,Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study,"BACKGROUND: Cervical cancer is currently the leading cause of cancer mortality among women in South Vietnam and the second leading cause of cancer mortality in North Vietnam. Human papillomavirus (HPV) vaccination has the potential to substantially decrease this burden. The World Health Organization (WHO) recommends that a cost-effectiveness analysis of HPV vaccination is conducted before nationwide introduction. METHODS: The Papillomavirus Rapid Interface for Modeling and Economics (PRIME) model was used to evaluate the cost-effectiveness of HPV vaccine introduction. A costing study based on expert panel discussions, interviews and hospital case note reviews was conducted to explore the cost of cervical cancer care. RESULTS: The cost of cervical cancer treatment ranged from US$368 - 11400 depending on the type of hospital and treatment involved. Under Gavi-negotiated prices of US$4.55, HPV vaccination is likely to be very cost-effective with an incremental cost per disability-adjusted life year (DALY) averted in the range US$780 - 1120. However, under list prices for Cervarix and Gardasil in Vietnam, the incremental cost per DALY averted for HPV vaccination can exceed US$8000. CONCLUSION: HPV vaccine introduction appears to be economically attractive only if Vietnam is able to procure the vaccine at Gavi prices. This highlights the importance of initiating a nationwide vaccination programme while such prices are still available.",2017-99-23149,28506297,BMC Health Serv Res,Hoang Van Minh,2017,17 / 1,353,Yes,28506297,"Hoang Van Minh; Nguyen Thi Tuyet My; Mark Jit; Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study, BMC Health Serv Res, 2017 May 15; 17(1):1472-6963; 353",DALY,Viet Nam,Not Stated,Pharmaceutical,Gardasil vaccine with 167.4 US$ for 3 doses- Scenario 7 vs. Standard/Usual Care,Not Stated,Not Stated,19 Years,Female,Full,,3.00,3.00,8203,United States,2015,8957.28
30810,Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study,"BACKGROUND: Cervical cancer is currently the leading cause of cancer mortality among women in South Vietnam and the second leading cause of cancer mortality in North Vietnam. Human papillomavirus (HPV) vaccination has the potential to substantially decrease this burden. The World Health Organization (WHO) recommends that a cost-effectiveness analysis of HPV vaccination is conducted before nationwide introduction. METHODS: The Papillomavirus Rapid Interface for Modeling and Economics (PRIME) model was used to evaluate the cost-effectiveness of HPV vaccine introduction. A costing study based on expert panel discussions, interviews and hospital case note reviews was conducted to explore the cost of cervical cancer care. RESULTS: The cost of cervical cancer treatment ranged from US$368 - 11400 depending on the type of hospital and treatment involved. Under Gavi-negotiated prices of US$4.55, HPV vaccination is likely to be very cost-effective with an incremental cost per disability-adjusted life year (DALY) averted in the range US$780 - 1120. However, under list prices for Cervarix and Gardasil in Vietnam, the incremental cost per DALY averted for HPV vaccination can exceed US$8000. CONCLUSION: HPV vaccine introduction appears to be economically attractive only if Vietnam is able to procure the vaccine at Gavi prices. This highlights the importance of initiating a nationwide vaccination programme while such prices are still available.",2017-99-23149,28506297,BMC Health Serv Res,Hoang Van Minh,2017,17 / 1,353,Yes,28506297,"Hoang Van Minh; Nguyen Thi Tuyet My; Mark Jit; Cervical cancer treatment costs and cost-effectiveness analysis of human papillomavirus vaccination in Vietnam: a PRIME modeling study, BMC Health Serv Res, 2017 May 15; 17(1):1472-6963; 353",DALY,Viet Nam,Not Stated,Pharmaceutical,Gardasil vaccine with 167.4 US$ for 3 doses- Scenario 8 vs. Standard/Usual Care,Not Stated,Not Stated,19 Years,Female,Full,,3.00,3.00,8280,United States,2015,9041.36
