index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
15009,Home testing and counselling to reduce HIV incidence in a generalised epidemic setting: a mathematical modelling analysis,"BACKGROUND: Home HIV testing and counselling (HTC) achieves high levels of HIV testing and linkage to care. Periodic home HTC, particularly targeted to those with high HIV viral load, might facilitate expansion of antiretroviral therapy (ART) coverage. We used a mathematical model to assess the effect of periodic home HTC programmes on HIV incidence in KwaZulu-Natal, South Africa. METHODS: We developed a dynamic HIV transmission model with parameters, primary cost data, and measures of viral suppression collected from a prospective study of home HTC in KwaZulu-Natal. In our model, we assumed home HTC took place every 5 years with ART initiation for people with CD4 counts of 350 cells per muL or less. For individuals with CD4 counts of more than 350 cells per muL, we compared increasing ART coverage for those with 350-500 cells per muL with initiating treatment for those who have viral loads of more than 10 000 copies per mL. FINDINGS: Maintaining the presently observed level of 36% viral suppression in HIV-positive people, HIV incidence decreases by 33.8% over 10 years. Home HTC every 5 years with linkage to care with ART initiation at CD4 counts of 350 cells per muL or less reduces HIV incidence by 40.6% over 10 years. Expansion of ART to people with CD4 counts of more than 350 cells per muL who also have a viral load of 10 000 copies per mL or more decreases HIV incidence by 51.6%, and this was the most cost-effective strategy for prevention of HIV infections at US$2960 per infection averted. Expansion of ART eligibility CD4 counts of 350-500 cells per muL is cost-effective at $900 per quality-adjusted life-year gained. Following health economic guidelines, expansion of ART use to individuals who have viral loads of more than 10 000 copies per mL among those with CD4 counts of more than 350 cells per muL was cost-effective to reduce HIV-related morbidity. INTERPRETATION: Our results show that province-wide home HTC every 5 years can be a cost-effective strategy to increase ART coverage and reduce HIV burden. Expanded ART initiation criteria that includes individuals with high viral load will improve the effectiveness of home HTC in linking individuals to ART who are at high risk of transmitting HIV, thereby preventing morbidity and onward transmission. FUNDING: National Institutes of Health.",2016-01-19356,27240790,Lancet HIV,Roger Ying,2016,3 / 6,e275-82,No,27240790,"Roger Ying; Monisha Sharma; Connie Celum; Jared M Baeten; Heidi van Rooyen; James P Hughes; Geoff Garnett; Ruanne V Barnabas; Home testing and counselling to reduce HIV incidence in a generalised epidemic setting: a mathematical modelling analysis, Lancet HIV, 2016 Jun; 3(6):2352-3018; e275-82",QALY,South Africa,Not Stated,Not Stated,Home HIV testing and counseling (HTC) every 5 years with antiretroviral therapy (ART) initiation vs. None,CD4 counts of 350 cells per µL or less,Not Stated,19 Years,"Female, Male",Full,10 Years,3.00,3.00,860,United States,2013,955.44
15010,Home testing and counselling to reduce HIV incidence in a generalised epidemic setting: a mathematical modelling analysis,"BACKGROUND: Home HIV testing and counselling (HTC) achieves high levels of HIV testing and linkage to care. Periodic home HTC, particularly targeted to those with high HIV viral load, might facilitate expansion of antiretroviral therapy (ART) coverage. We used a mathematical model to assess the effect of periodic home HTC programmes on HIV incidence in KwaZulu-Natal, South Africa. METHODS: We developed a dynamic HIV transmission model with parameters, primary cost data, and measures of viral suppression collected from a prospective study of home HTC in KwaZulu-Natal. In our model, we assumed home HTC took place every 5 years with ART initiation for people with CD4 counts of 350 cells per muL or less. For individuals with CD4 counts of more than 350 cells per muL, we compared increasing ART coverage for those with 350-500 cells per muL with initiating treatment for those who have viral loads of more than 10 000 copies per mL. FINDINGS: Maintaining the presently observed level of 36% viral suppression in HIV-positive people, HIV incidence decreases by 33.8% over 10 years. Home HTC every 5 years with linkage to care with ART initiation at CD4 counts of 350 cells per muL or less reduces HIV incidence by 40.6% over 10 years. Expansion of ART to people with CD4 counts of more than 350 cells per muL who also have a viral load of 10 000 copies per mL or more decreases HIV incidence by 51.6%, and this was the most cost-effective strategy for prevention of HIV infections at US$2960 per infection averted. Expansion of ART eligibility CD4 counts of 350-500 cells per muL is cost-effective at $900 per quality-adjusted life-year gained. Following health economic guidelines, expansion of ART use to individuals who have viral loads of more than 10 000 copies per mL among those with CD4 counts of more than 350 cells per muL was cost-effective to reduce HIV-related morbidity. INTERPRETATION: Our results show that province-wide home HTC every 5 years can be a cost-effective strategy to increase ART coverage and reduce HIV burden. Expanded ART initiation criteria that includes individuals with high viral load will improve the effectiveness of home HTC in linking individuals to ART who are at high risk of transmitting HIV, thereby preventing morbidity and onward transmission. FUNDING: National Institutes of Health.",2016-01-19356,27240790,Lancet HIV,Roger Ying,2016,3 / 6,e275-82,No,27240790,"Roger Ying; Monisha Sharma; Connie Celum; Jared M Baeten; Heidi van Rooyen; James P Hughes; Geoff Garnett; Ruanne V Barnabas; Home testing and counselling to reduce HIV incidence in a generalised epidemic setting: a mathematical modelling analysis, Lancet HIV, 2016 Jun; 3(6):2352-3018; e275-82",QALY,South Africa,Not Stated,Not Stated,Home HIV testing and counseling (HTC) every 5 years plus additional antiretroviral therapy (ART) vs. None,CD4 counts of 350-500 cells per µL or less,Not Stated,19 Years,"Female, Male",Full,10 Years,3.00,3.00,900,United States,2013,999.88
15011,Home testing and counselling to reduce HIV incidence in a generalised epidemic setting: a mathematical modelling analysis,"BACKGROUND: Home HIV testing and counselling (HTC) achieves high levels of HIV testing and linkage to care. Periodic home HTC, particularly targeted to those with high HIV viral load, might facilitate expansion of antiretroviral therapy (ART) coverage. We used a mathematical model to assess the effect of periodic home HTC programmes on HIV incidence in KwaZulu-Natal, South Africa. METHODS: We developed a dynamic HIV transmission model with parameters, primary cost data, and measures of viral suppression collected from a prospective study of home HTC in KwaZulu-Natal. In our model, we assumed home HTC took place every 5 years with ART initiation for people with CD4 counts of 350 cells per muL or less. For individuals with CD4 counts of more than 350 cells per muL, we compared increasing ART coverage for those with 350-500 cells per muL with initiating treatment for those who have viral loads of more than 10 000 copies per mL. FINDINGS: Maintaining the presently observed level of 36% viral suppression in HIV-positive people, HIV incidence decreases by 33.8% over 10 years. Home HTC every 5 years with linkage to care with ART initiation at CD4 counts of 350 cells per muL or less reduces HIV incidence by 40.6% over 10 years. Expansion of ART to people with CD4 counts of more than 350 cells per muL who also have a viral load of 10 000 copies per mL or more decreases HIV incidence by 51.6%, and this was the most cost-effective strategy for prevention of HIV infections at US$2960 per infection averted. Expansion of ART eligibility CD4 counts of 350-500 cells per muL is cost-effective at $900 per quality-adjusted life-year gained. Following health economic guidelines, expansion of ART use to individuals who have viral loads of more than 10 000 copies per mL among those with CD4 counts of more than 350 cells per muL was cost-effective to reduce HIV-related morbidity. INTERPRETATION: Our results show that province-wide home HTC every 5 years can be a cost-effective strategy to increase ART coverage and reduce HIV burden. Expanded ART initiation criteria that includes individuals with high viral load will improve the effectiveness of home HTC in linking individuals to ART who are at high risk of transmitting HIV, thereby preventing morbidity and onward transmission. FUNDING: National Institutes of Health.",2016-01-19356,27240790,Lancet HIV,Roger Ying,2016,3 / 6,e275-82,No,27240790,"Roger Ying; Monisha Sharma; Connie Celum; Jared M Baeten; Heidi van Rooyen; James P Hughes; Geoff Garnett; Ruanne V Barnabas; Home testing and counselling to reduce HIV incidence in a generalised epidemic setting: a mathematical modelling analysis, Lancet HIV, 2016 Jun; 3(6):2352-3018; e275-82",QALY,South Africa,Not Stated,Not Stated,Home HIV testing and counseling (HTC) every 5 years plus additional antiretroviral therapy (ART) vs. None,"High viral load, >10,000 copies per mL",Not Stated,19 Years,"Female, Male",Full,10 Years,3.00,3.00,1710,United States,2013,1899.78
15012,Cost effectiveness of interferon-gamma release assay for tuberculosis screening using three months of rifapentine and isoniazid among long-term expatriates from low to high incidence countries,"BACKGROUND: Long-term expatriates from low to high tuberculosis (TB) incidence countries get high rates of active TB and latent TB infection (LTBI). TB screening for expatriates is important for occupational health. Interferon-gamma release assays are more accurate than tuberculin skin test (TST). Rifapentine plus isoniazid for 3 months (3HP) is as effective as 9 months of isoniazid (9H) with a higher treatment-completion rate. METHODS: Decision trees and Markov models were constructed using a societal perspective on a lifetime horizon. The target population was a hypothetical cohort of 30 year-old expatriates. Seven strategies; TST with 3HP or 9H, QuantiFERON(R)-TB Gold In-Tube (QFT) with 3HP or 9H, T-SPOT(R).TB (TSPOT) with 3HP or 9H and chest X-ray examination (CXR) were modeled. The main outcome measure of effectiveness was quality-adjusted life-years (QALYs) gained. RESULTS: QFT with 3HP yielded the greatest benefits with the lowest cost ($US 674.8; 25.95660 QALYs [year 2012 values]). CXR was the least cost-effective ($US 13,666.8; 24.62917 QALYs). Cost-effectiveness was sensitive to adherence rate of 3HP and QFT specificity, but not to BCG vaccination rate. CONCLUSIONS: Entry LTBI screening using QFT treated with 3HP is recommended on the basis of cost effectiveness among long-term expatriates from low to high incidence countries.",2016-01-19359,27238907,Travel Med Infect Dis,Akiko Kowada,2016,14 / 5,,No,27238907,"Akiko Kowada; Cost effectiveness of interferon-gamma release assay for tuberculosis screening using three months of rifapentine and isoniazid among long-term expatriates from low to high incidence countries, Travel Med Infect Dis, 2016 Sep - Oct; 14(5):1873-0442",QALY,Japan,Not Stated,Not Stated,TSPOT with 9 months of daily isoniazid (9H) for tuberculosis screening and treatment is positive vs. QuantiFERON-TB Gold In-Tube (QFT) with 3 months of once-weekly rifapentine plus isoniazid (3HP),immunocompetent expatriates in low-incidence countries who had a history of long-term residence in high-incidence countries,30 Years,30 Years,"Female, Male",Full,Lifetime,3.00,3.00,-12541.88,United States,2012,-14137.9
15013,Cost effectiveness of interferon-gamma release assay for tuberculosis screening using three months of rifapentine and isoniazid among long-term expatriates from low to high incidence countries,"BACKGROUND: Long-term expatriates from low to high tuberculosis (TB) incidence countries get high rates of active TB and latent TB infection (LTBI). TB screening for expatriates is important for occupational health. Interferon-gamma release assays are more accurate than tuberculin skin test (TST). Rifapentine plus isoniazid for 3 months (3HP) is as effective as 9 months of isoniazid (9H) with a higher treatment-completion rate. METHODS: Decision trees and Markov models were constructed using a societal perspective on a lifetime horizon. The target population was a hypothetical cohort of 30 year-old expatriates. Seven strategies; TST with 3HP or 9H, QuantiFERON(R)-TB Gold In-Tube (QFT) with 3HP or 9H, T-SPOT(R).TB (TSPOT) with 3HP or 9H and chest X-ray examination (CXR) were modeled. The main outcome measure of effectiveness was quality-adjusted life-years (QALYs) gained. RESULTS: QFT with 3HP yielded the greatest benefits with the lowest cost ($US 674.8; 25.95660 QALYs [year 2012 values]). CXR was the least cost-effective ($US 13,666.8; 24.62917 QALYs). Cost-effectiveness was sensitive to adherence rate of 3HP and QFT specificity, but not to BCG vaccination rate. CONCLUSIONS: Entry LTBI screening using QFT treated with 3HP is recommended on the basis of cost effectiveness among long-term expatriates from low to high incidence countries.",2016-01-19359,27238907,Travel Med Infect Dis,Akiko Kowada,2016,14 / 5,,No,27238907,"Akiko Kowada; Cost effectiveness of interferon-gamma release assay for tuberculosis screening using three months of rifapentine and isoniazid among long-term expatriates from low to high incidence countries, Travel Med Infect Dis, 2016 Sep - Oct; 14(5):1873-0442",QALY,Japan,Not Stated,Not Stated,Tuberculin skin test (TST) with 3 months of once-weekly rifapentine plus isoniazid (3HP)strategy for tuberculosis screening and treatment is positive vs. QuantiFERON-TB Gold In-Tube (QFT) with 3 months of once-weekly rifapentine plus isoniazid (3HP),immunocompetent expatriates in low-incidence countries who had a history of long-term residence in high-incidence countries,30 Years,30 Years,"Female, Male",Full,Lifetime,3.00,3.00,-8351.68,United States,2012,-9414.47
15014,Cost effectiveness of interferon-gamma release assay for tuberculosis screening using three months of rifapentine and isoniazid among long-term expatriates from low to high incidence countries,"BACKGROUND: Long-term expatriates from low to high tuberculosis (TB) incidence countries get high rates of active TB and latent TB infection (LTBI). TB screening for expatriates is important for occupational health. Interferon-gamma release assays are more accurate than tuberculin skin test (TST). Rifapentine plus isoniazid for 3 months (3HP) is as effective as 9 months of isoniazid (9H) with a higher treatment-completion rate. METHODS: Decision trees and Markov models were constructed using a societal perspective on a lifetime horizon. The target population was a hypothetical cohort of 30 year-old expatriates. Seven strategies; TST with 3HP or 9H, QuantiFERON(R)-TB Gold In-Tube (QFT) with 3HP or 9H, T-SPOT(R).TB (TSPOT) with 3HP or 9H and chest X-ray examination (CXR) were modeled. The main outcome measure of effectiveness was quality-adjusted life-years (QALYs) gained. RESULTS: QFT with 3HP yielded the greatest benefits with the lowest cost ($US 674.8; 25.95660 QALYs [year 2012 values]). CXR was the least cost-effective ($US 13,666.8; 24.62917 QALYs). Cost-effectiveness was sensitive to adherence rate of 3HP and QFT specificity, but not to BCG vaccination rate. CONCLUSIONS: Entry LTBI screening using QFT treated with 3HP is recommended on the basis of cost effectiveness among long-term expatriates from low to high incidence countries.",2016-01-19359,27238907,Travel Med Infect Dis,Akiko Kowada,2016,14 / 5,,No,27238907,"Akiko Kowada; Cost effectiveness of interferon-gamma release assay for tuberculosis screening using three months of rifapentine and isoniazid among long-term expatriates from low to high incidence countries, Travel Med Infect Dis, 2016 Sep - Oct; 14(5):1873-0442",QALY,Japan,Not Stated,Not Stated,Tuberculin skin test (TST) with 9 months of daily isoniazid (9H)strategy for tuberculosis screening and treatment is positive vs. QuantiFERON-TB Gold In-Tube (QFT) with 3 months of once-weekly rifapentine plus isoniazid (3HP),immunocompetent expatriates in low-incidence countries who had a history of long-term residence in high-incidence countries,30 Years,30 Years,"Female, Male",Full,Lifetime,3.00,3.00,-8676.13,United States,2012,-9780.22
15015,Cost effectiveness of interferon-gamma release assay for tuberculosis screening using three months of rifapentine and isoniazid among long-term expatriates from low to high incidence countries,"BACKGROUND: Long-term expatriates from low to high tuberculosis (TB) incidence countries get high rates of active TB and latent TB infection (LTBI). TB screening for expatriates is important for occupational health. Interferon-gamma release assays are more accurate than tuberculin skin test (TST). Rifapentine plus isoniazid for 3 months (3HP) is as effective as 9 months of isoniazid (9H) with a higher treatment-completion rate. METHODS: Decision trees and Markov models were constructed using a societal perspective on a lifetime horizon. The target population was a hypothetical cohort of 30 year-old expatriates. Seven strategies; TST with 3HP or 9H, QuantiFERON(R)-TB Gold In-Tube (QFT) with 3HP or 9H, T-SPOT(R).TB (TSPOT) with 3HP or 9H and chest X-ray examination (CXR) were modeled. The main outcome measure of effectiveness was quality-adjusted life-years (QALYs) gained. RESULTS: QFT with 3HP yielded the greatest benefits with the lowest cost ($US 674.8; 25.95660 QALYs [year 2012 values]). CXR was the least cost-effective ($US 13,666.8; 24.62917 QALYs). Cost-effectiveness was sensitive to adherence rate of 3HP and QFT specificity, but not to BCG vaccination rate. CONCLUSIONS: Entry LTBI screening using QFT treated with 3HP is recommended on the basis of cost effectiveness among long-term expatriates from low to high incidence countries.",2016-01-19359,27238907,Travel Med Infect Dis,Akiko Kowada,2016,14 / 5,,No,27238907,"Akiko Kowada; Cost effectiveness of interferon-gamma release assay for tuberculosis screening using three months of rifapentine and isoniazid among long-term expatriates from low to high incidence countries, Travel Med Infect Dis, 2016 Sep - Oct; 14(5):1873-0442",QALY,Japan,Not Stated,Not Stated,Chest X-ray examination (CXR) for tuberculosis screening and treatment is positive vs. QuantiFERON-TB Gold In-Tube (QFT) with 3 months of once-weekly rifapentine plus isoniazid (3HP),immunocompetent expatriates in low-incidence countries who had a history of long-term residence in high-incidence countries,30 Years,30 Years,"Female, Male",Full,Lifetime,3.00,3.00,-9787.33,United States,2012,-11032.82
15016,Cost effectiveness of interferon-gamma release assay for tuberculosis screening using three months of rifapentine and isoniazid among long-term expatriates from low to high incidence countries,"BACKGROUND: Long-term expatriates from low to high tuberculosis (TB) incidence countries get high rates of active TB and latent TB infection (LTBI). TB screening for expatriates is important for occupational health. Interferon-gamma release assays are more accurate than tuberculin skin test (TST). Rifapentine plus isoniazid for 3 months (3HP) is as effective as 9 months of isoniazid (9H) with a higher treatment-completion rate. METHODS: Decision trees and Markov models were constructed using a societal perspective on a lifetime horizon. The target population was a hypothetical cohort of 30 year-old expatriates. Seven strategies; TST with 3HP or 9H, QuantiFERON(R)-TB Gold In-Tube (QFT) with 3HP or 9H, T-SPOT(R).TB (TSPOT) with 3HP or 9H and chest X-ray examination (CXR) were modeled. The main outcome measure of effectiveness was quality-adjusted life-years (QALYs) gained. RESULTS: QFT with 3HP yielded the greatest benefits with the lowest cost ($US 674.8; 25.95660 QALYs [year 2012 values]). CXR was the least cost-effective ($US 13,666.8; 24.62917 QALYs). Cost-effectiveness was sensitive to adherence rate of 3HP and QFT specificity, but not to BCG vaccination rate. CONCLUSIONS: Entry LTBI screening using QFT treated with 3HP is recommended on the basis of cost effectiveness among long-term expatriates from low to high incidence countries.",2016-01-19359,27238907,Travel Med Infect Dis,Akiko Kowada,2016,14 / 5,,No,27238907,"Akiko Kowada; Cost effectiveness of interferon-gamma release assay for tuberculosis screening using three months of rifapentine and isoniazid among long-term expatriates from low to high incidence countries, Travel Med Infect Dis, 2016 Sep - Oct; 14(5):1873-0442",QALY,Japan,Not Stated,Not Stated,QuantiFERON-TB Gold In-Tube (QFT) with 9 months of daily isoniazid (9H) strategy for tuberculosis screening and treatment is positive vs. QuantiFERON-TB Gold In-Tube (QFT) with 3 months of once-weekly rifapentine plus isoniazid (3HP),immunocompetent expatriates in low-incidence countries who had a history of long-term residence in high-incidence countries,30 Years,30 Years,"Female, Male",Full,Lifetime,3.00,3.00,-8148.15,United States,2012,-9185.04
15017,Cost effectiveness of interferon-gamma release assay for tuberculosis screening using three months of rifapentine and isoniazid among long-term expatriates from low to high incidence countries,"BACKGROUND: Long-term expatriates from low to high tuberculosis (TB) incidence countries get high rates of active TB and latent TB infection (LTBI). TB screening for expatriates is important for occupational health. Interferon-gamma release assays are more accurate than tuberculin skin test (TST). Rifapentine plus isoniazid for 3 months (3HP) is as effective as 9 months of isoniazid (9H) with a higher treatment-completion rate. METHODS: Decision trees and Markov models were constructed using a societal perspective on a lifetime horizon. The target population was a hypothetical cohort of 30 year-old expatriates. Seven strategies; TST with 3HP or 9H, QuantiFERON(R)-TB Gold In-Tube (QFT) with 3HP or 9H, T-SPOT(R).TB (TSPOT) with 3HP or 9H and chest X-ray examination (CXR) were modeled. The main outcome measure of effectiveness was quality-adjusted life-years (QALYs) gained. RESULTS: QFT with 3HP yielded the greatest benefits with the lowest cost ($US 674.8; 25.95660 QALYs [year 2012 values]). CXR was the least cost-effective ($US 13,666.8; 24.62917 QALYs). Cost-effectiveness was sensitive to adherence rate of 3HP and QFT specificity, but not to BCG vaccination rate. CONCLUSIONS: Entry LTBI screening using QFT treated with 3HP is recommended on the basis of cost effectiveness among long-term expatriates from low to high incidence countries.",2016-01-19359,27238907,Travel Med Infect Dis,Akiko Kowada,2016,14 / 5,,No,27238907,"Akiko Kowada; Cost effectiveness of interferon-gamma release assay for tuberculosis screening using three months of rifapentine and isoniazid among long-term expatriates from low to high incidence countries, Travel Med Infect Dis, 2016 Sep - Oct; 14(5):1873-0442",QALY,Japan,Not Stated,Not Stated,TSPOT with 3 months of once-weekly rifapentine plus isoniazid (3HP) strategy for tuberculosis screening and treatment is positive vs. QuantiFERON-TB Gold In-Tube (QFT) with 3 months of once-weekly rifapentine plus isoniazid (3HP),immunocompetent expatriates in low-incidence countries who had a history of long-term residence in high-incidence countries,30 Years,30 Years,"Female, Male",Full,Lifetime,3.00,3.00,-12978.19,United States,2012,-14629.73
15018,Early Treatment in HCV: Is it a Cost-Utility Option from the Italian Perspective?,"BACKGROUND AND OBJECTIVE: In Italy, the Italian Pharmaceutical Agency (AIFA) criteria used F3-F4 fibrosis stages as the threshold to prioritise the treatment with interferon (IFN)-free regimens, while in genotype 1 chronic hepatitis C (G1 CHC) patients with fibrosis of liver stage 2, an approach with pegylated interferon (PEG-IFN)-based triple therapy with simeprevir was suggested. The key clinical question is whether, in an era of financial constraints, the application of a universal IFN-free strategy in naive G1 CHC patients is feasible within a short time horizon. The aim of this study is to perform an economic analysis to estimate the cost-utility of the early innovative therapy in Italy for managing hepatitis C virus (HCV)-infected patients. METHODS: The incremental cost-utility analysis was carried out to quantify the benefits of the early treatment approach in HCV subjects. A Markov simulation model including direct and indirect costs and health outcomes was developed from an Italian National Healthcare Service and societal perspective. A total of 5000 Monte Carlo simulations were performed on two distinct scenarios: standard of care (SoC) which includes 14,000 genotype 1 patients in Italy treated with innovative interferon-free regimens in the fibrosis of liver stages 3 and 4 (F3-F4) versus early-treatment scenario (ETS) where 2000 patients were additionally treated with simeprevir plus PEG-IFN and ribavirin in the fibrosis stage 2 (F2) (based on Italian Medicines Agency AIFA reimbursement criteria). A systematic literature review was carried out to identify epidemiological and economic data, which were subsequently used to inform the model. Furthermore, a one-way probabilistic sensitivity was performed to measure the relationship between the main parameters of the model and the cost-utility results. RESULTS: The model shows that, in terms of incremental cost-effectiveness ratio (ICER) per quality adjusted life year (QALY) gained, ETS appeared to be the most cost-utility option compared with both perspective societal (ICER = EUR11,396) and NHS (ICER = EUR14,733) over a time period of 10 years. The cost-utility of ETS is more sustainable as it extends the time period analysis [ICER = EUR 6778 per QALY to 20 years and EUR4474 per QALY to 30 years]. From the societal perspective, the ETS represents the dominant option at a time horizon of 30 years. If we consider the sub-group population of treated patients [16,000 patients of which 2000 not treated in the SoC, the ETS scenario was dominant after only 5 years and the cost-utility at 2 years of simulation. The one-way sensitivity analysis on the main variables confirmed the robustness of the model for the early-treatment approach. CONCLUSION: Our model represents a tool for policy makers and health-care professionals, and provided information on the cost-utility of the early-treatment approach in HCV-infected patients in Italy. Starting innovative treatment regimens earlier keeps HCV-infected patients in better health and reduces the incidence of HCV-related events; generating a gain both in terms of health of the patients and correct resource allocation.",2016-01-19360,27234943,Clin Drug Investig,Andrea Marcellusi,2016,36 / 8,,Yes,27234943,"Andrea Marcellusi; Raffaella Viti; Francesco Damele; Calogero Camma; Gloria Taliani; Francesco Saverio Mennini; Early Treatment in HCV: Is it a Cost-Utility Option from the Italian Perspective?, Clin Drug Investig, 2016 Aug; 36(8):1173-2563",QALY,Italy,Not Stated,Not Stated,Early-treatment strategy for ?brosis stage 2 (F2) with peginterferon alfa (PEG-IFN) based triple therapies (TT) using second generation protease inhibitors (PI) (Simeprevir) vs. restrictive-treatment strategy for ?brosis stages 3 or 4 (F3-F4) with interferon-free regimen,"treatment-naïve, genotype 1",Not Stated,19 Years,"Female, Male",Full,30 Years,3.00,3.00,4474,Euro,2015,5421.46
