index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
10901,Cost-effectiveness of a 10- versus 13-valent pneumococcal conjugate vaccine in Denmark and Sweden,"BACKGROUND: The introduction of a 7-valent pneumococcal polysaccharide-protein conjugate vaccine (PCV7) had profound public health effects across the globe. PCV7 vaccination in a national immunization program is generally considered cost-effective and potentially cost-saving. Two new PCVs have been launched, a 10-valent pneumococcal conjugate vaccine (PCV10) and a 13-valent pneumococcal conjugate vaccine (PCV13). OBJECTIVE: This article examines the public health and economic effects of pediatric national immunization programs of PCV10 and PCV13 in Denmark and Sweden. METHODS: A previously published decision-analytic model was used to estimate the impact of PCV10 and PCV13 on reducing cases of invasive pneumococcal disease (IPD), pneumonia (PNE), and acute otitis media (AOM) by using country-specific incidence, serotype coverage, disease sequelae, mortality, vaccine effectiveness, indirect effects, costs, and utilities. Direct effects for PCV13- and PCV10-covered serotypes were assumed similar to PCV7. PCV13 was assumed to confer an indirect effect, similar to PCV7, whereas PCV10 was not. Assumptions were tested in sensitivity analyses. RESULTS: PCV13 is expected to save 280.7 million DKK (Danish kroner) in Denmark and 288.2 million SEK (Swedish kronor) in Sweden in direct costs compared with a vaccination program with PCV10. In both Denmark and Sweden, the results of this study indicate that, compared with PCV10, PCV13 will have a greater impact on disease in life-years gained (LYG), quality-adjusted life-years (QALYs) gained, IPD cases avoided, PNE cases avoided, AOM cases avoided, and in deaths avoided. For Denmark PCV13, it was estimated to result in 10,051 LYG; 9063 QALYs gained; 237 additional IPD cases avoided; 12,094 additional PNE cases avoided; 958 additional cases of AOM avoided; and 882 additional deaths avoided. For Sweden PCV13, it was estimated to result in 4245 LYG; 3953 QALYs gained; 379 additional IPD cases avoided; 8210 additional PNE cases avoided; 1459 additional cases of AOM avoided; and 378 additional deaths avoided. In all sensitivity analyses, PCV13 was less costly and more effective compared with PCV10. CONCLUSIONS: In this analysis, a national immunization program with PCV13 was found to be good value for money and estimated to prevent additional cases of disease among children and nonvaccinated individuals and save additional costs due to treatment of pneumococcal disease, when compared with PCV10 in Denmark and Sweden.",2013-01-10743,23312274,Clin Ther,Rogier M Klok,2013,35 / 2,119-34,Yes,23312274,"Rogier M Klok; Rose-Marie Lindkvist; Mats Ekelund; Raymond A Farkouh; David R Strutton; Cost-effectiveness of a 10- versus 13-valent pneumococcal conjugate vaccine in Denmark and Sweden, Clin Ther, ; 35(2):1879-114X; 119-34",QALY,Denmark,Not Stated,Not Stated,National immunization programs (NIPs) with 13-valent pneumococcal polysaccharide-protein conjugate vaccine (PCV13) vs. NIP containing PCV10,Not Stated,18 Years,Not Stated,"Female, Male",Full,1 Year,Not Stated,3.00,-30972.08,Denmark,2012,-6031.6
10902,Cost-effectiveness of a 10- versus 13-valent pneumococcal conjugate vaccine in Denmark and Sweden,"BACKGROUND: The introduction of a 7-valent pneumococcal polysaccharide-protein conjugate vaccine (PCV7) had profound public health effects across the globe. PCV7 vaccination in a national immunization program is generally considered cost-effective and potentially cost-saving. Two new PCVs have been launched, a 10-valent pneumococcal conjugate vaccine (PCV10) and a 13-valent pneumococcal conjugate vaccine (PCV13). OBJECTIVE: This article examines the public health and economic effects of pediatric national immunization programs of PCV10 and PCV13 in Denmark and Sweden. METHODS: A previously published decision-analytic model was used to estimate the impact of PCV10 and PCV13 on reducing cases of invasive pneumococcal disease (IPD), pneumonia (PNE), and acute otitis media (AOM) by using country-specific incidence, serotype coverage, disease sequelae, mortality, vaccine effectiveness, indirect effects, costs, and utilities. Direct effects for PCV13- and PCV10-covered serotypes were assumed similar to PCV7. PCV13 was assumed to confer an indirect effect, similar to PCV7, whereas PCV10 was not. Assumptions were tested in sensitivity analyses. RESULTS: PCV13 is expected to save 280.7 million DKK (Danish kroner) in Denmark and 288.2 million SEK (Swedish kronor) in Sweden in direct costs compared with a vaccination program with PCV10. In both Denmark and Sweden, the results of this study indicate that, compared with PCV10, PCV13 will have a greater impact on disease in life-years gained (LYG), quality-adjusted life-years (QALYs) gained, IPD cases avoided, PNE cases avoided, AOM cases avoided, and in deaths avoided. For Denmark PCV13, it was estimated to result in 10,051 LYG; 9063 QALYs gained; 237 additional IPD cases avoided; 12,094 additional PNE cases avoided; 958 additional cases of AOM avoided; and 882 additional deaths avoided. For Sweden PCV13, it was estimated to result in 4245 LYG; 3953 QALYs gained; 379 additional IPD cases avoided; 8210 additional PNE cases avoided; 1459 additional cases of AOM avoided; and 378 additional deaths avoided. In all sensitivity analyses, PCV13 was less costly and more effective compared with PCV10. CONCLUSIONS: In this analysis, a national immunization program with PCV13 was found to be good value for money and estimated to prevent additional cases of disease among children and nonvaccinated individuals and save additional costs due to treatment of pneumococcal disease, when compared with PCV10 in Denmark and Sweden.",2013-01-10743,23312274,Clin Ther,Rogier M Klok,2013,35 / 2,119-34,Yes,23312274,"Rogier M Klok; Rose-Marie Lindkvist; Mats Ekelund; Raymond A Farkouh; David R Strutton; Cost-effectiveness of a 10- versus 13-valent pneumococcal conjugate vaccine in Denmark and Sweden, Clin Ther, ; 35(2):1879-114X; 119-34",QALY,Sweden,Not Stated,Not Stated,National immunization programs (NIPs) with 13-valent pneumococcal polysaccharide-protein conjugate vaccine (PCV13) vs. NIP containing PCV10,Not Stated,18 Years,Not Stated,"Female, Male",Full,1 Year,Not Stated,3.00,-72906.65,Denmark,2012,-14198.06
10903,Cost-effectiveness of adjuvant FOLFOX and 5FU/LV chemotherapy for patients with stage II colon cancer,"PURPOSE: We evaluated the cost-effectiveness of adjuvant chemotherapy using 5-fluorouracil, leucovorin (5FU/LV), and oxaliplatin (FOLFOX) compared with 5FU/LV alone and 5FU/LV compared with observation alone for patients who had resected stage II colon cancer. METHODS: We developed 2 Markov models to represent the adjuvant chemotherapy and follow-up periods and a single Markov model to represent the observation group. We used calibration to estimate the transition probabilities among different toxicity levels. The base case considered 60-year-old patients who had undergone an uncomplicated hemicolectomy for stage II colon cancer and were medically fit to receive 6 months of adjuvant chemotherapy. We measured health outcomes in quality-adjusted life-years (QALYs) and estimated costs using 2007 US dollars. RESULTS: In the base case, adjuvant chemotherapy of the FOLFOX regimen had an incremental cost-effectiveness ratio (ICER) of $54,359/QALY compared with the 5FU/LV regimen, and the 5FU/LV regimen had an ICER of $14,584/QALY compared with the observation group from the third-party payer perspective. The ICER values were most sensitive to 5-year relapse probability, cost of adjuvant chemotherapy, and the discount rate for the FOLFOX arm, whereas the ICER value of 5FU/LV was most sensitive to the 5-year relapse probability, 5-year survival probability, and the relapse cost. The probabilistic sensitivity analysis indicates that the ICER of 5FU/LV is less than $50,000/QALY with a probability of 99.62%, and the ICER of FOLFOX as compared with 5FU/LV is less than $50,000/QALY and $100,000/QALY with a probability of 44.48% and 97.24%, respectively. CONCLUSION: Although adjuvant chemotherapy with 5FU/LV is cost-effective at all ages for patients who have undergone an uncomplicated hemicolectomy for stage II colon cancer, FOLFOX is not likely to be cost-effective as compared with 5FU/LV.",2013-01-10746,23313932,Med Decis Making,Mehmet U S Ayvaci,2013,33 / 4,521-32,No,23313932,"Mehmet U S Ayvaci; Jinghua Shi; Oguzhan Alagoz; Sam J Lubner; Cost-effectiveness of adjuvant FOLFOX and 5FU/LV chemotherapy for patients with stage II colon cancer, Med Decis Making, ; 33(4):0272-989X; 521-32",QALY,United States of America,Not Stated,Not Stated,"5-fluorouracil, leucovorin (5FU/LV) and oxaliplatin (FOLFOX) vs. 5-fluorouracil, leucovorin (5FU/LV)",undergone an uncomplicated hemicolectomy,60 Years,60 Years,"Female, Male",Full,5 Years,3.00,3.00,54359,United States,2007,67852.66
10904,Cost-effectiveness of adjuvant FOLFOX and 5FU/LV chemotherapy for patients with stage II colon cancer,"PURPOSE: We evaluated the cost-effectiveness of adjuvant chemotherapy using 5-fluorouracil, leucovorin (5FU/LV), and oxaliplatin (FOLFOX) compared with 5FU/LV alone and 5FU/LV compared with observation alone for patients who had resected stage II colon cancer. METHODS: We developed 2 Markov models to represent the adjuvant chemotherapy and follow-up periods and a single Markov model to represent the observation group. We used calibration to estimate the transition probabilities among different toxicity levels. The base case considered 60-year-old patients who had undergone an uncomplicated hemicolectomy for stage II colon cancer and were medically fit to receive 6 months of adjuvant chemotherapy. We measured health outcomes in quality-adjusted life-years (QALYs) and estimated costs using 2007 US dollars. RESULTS: In the base case, adjuvant chemotherapy of the FOLFOX regimen had an incremental cost-effectiveness ratio (ICER) of $54,359/QALY compared with the 5FU/LV regimen, and the 5FU/LV regimen had an ICER of $14,584/QALY compared with the observation group from the third-party payer perspective. The ICER values were most sensitive to 5-year relapse probability, cost of adjuvant chemotherapy, and the discount rate for the FOLFOX arm, whereas the ICER value of 5FU/LV was most sensitive to the 5-year relapse probability, 5-year survival probability, and the relapse cost. The probabilistic sensitivity analysis indicates that the ICER of 5FU/LV is less than $50,000/QALY with a probability of 99.62%, and the ICER of FOLFOX as compared with 5FU/LV is less than $50,000/QALY and $100,000/QALY with a probability of 44.48% and 97.24%, respectively. CONCLUSION: Although adjuvant chemotherapy with 5FU/LV is cost-effective at all ages for patients who have undergone an uncomplicated hemicolectomy for stage II colon cancer, FOLFOX is not likely to be cost-effective as compared with 5FU/LV.",2013-01-10746,23313932,Med Decis Making,Mehmet U S Ayvaci,2013,33 / 4,521-32,No,23313932,"Mehmet U S Ayvaci; Jinghua Shi; Oguzhan Alagoz; Sam J Lubner; Cost-effectiveness of adjuvant FOLFOX and 5FU/LV chemotherapy for patients with stage II colon cancer, Med Decis Making, ; 33(4):0272-989X; 521-32",QALY,United States of America,Not Stated,Not Stated,"5-fluorouracil, leucovorin (5FU/LV) vs. None",undergone an uncomplicated hemicolectomy,64 Years,41 Years,"Female, Male",Full,5 Years,3.00,3.00,14584,United States,2007,18204.22
10905,Health economic evaluation of the Lund Integrated Medicines Management Model (LIMM) in elderly patients admitted to hospital,"OBJECTIVE: To evaluate the cost effectiveness of a multidisciplinary team including a pharmacist for systematic medication review and reconciliation from admission to discharge at hospital among elderly patients (the Lund Integrated Medicines Management (LIMM)) in order to reduce drug-related readmissions and outpatient visits. METHOD: Published data from the LIMM project group were used to design a probabilistic decision tree model for evaluating tools for (1) a systematic medication reconciliation and review process at initial hospital admission and during stay (admission part) and (2) a medication report for patients discharged from hospital to primary care (discharge part). The comparator was standard care. Inpatient, outpatient and staff time costs (Euros, 2009) were calculated during a 3-month period. Dis-utilities for hospital readmissions and outpatient visits due to medication errors were taken from the literature. RESULTS: The total cost for the LIMM model was euro290 compared to euro630 for standard care, in spite of a euro39 intervention cost. The main cost offset arose from avoided drug-related readmissions in the Admission part (euro262) whereas only euro66 was offset in the Discharge part as a result of fewer outpatient visits and correction time. The reduced disutility was estimated to 0.005 quality-adjusted life-years (QALY), indicating that LIMM was a dominant alternative. The probability that the intervention would be cost-effective at a zero willingness to pay for a gained QALY compared to standard care was estimated to 98%. CONCLUSIONS: The LIMM medication reconciliation (at admission and discharge) and medication review was both cost-saving and generated greater utility compared to standard care, foremost owing to avoided drug-related hospital readmissions. When implementing such a review process with a multidisciplinary team, it may be important to consider a learning curve in order to capture the full advantage.",2013-01-10749,23315436,BMJ Open,Ola Ghatnekar,2013,3 / 1,,No,23315436,"Ola Ghatnekar; Asa Bondesson; Ulf Persson; Tommy Eriksson; Health economic evaluation of the Lund Integrated Medicines Management Model (LIMM) in elderly patients admitted to hospital, BMJ Open , ; 3(1):2044-6055",QALY,Sweden,Not Stated,Not Stated,Lund Integrated Medicines Management (LIMM)- systematic patient centered and team-based activities and structured tools for medication review medication reconciliation to reduce drug-related readmissions and outpatient visits vs. Standard/Usual care,Elderly patients admitted to hospital,Not Stated,65 Years,"Female, Male",Full,3 Months,Not Stated,Not Stated,-68000,Euro,2009,-114317.08
10906,"Effectiveness of active case-finding strategies in tuberculosis control in Kampala, Uganda","BACKGROUND: Passive case finding (PCF) is the strategy implemented by most developing countries to detect new cases of tuberculosis (TB), but detection rates remain low. Active case finding (ACF) is an alternative strategy, although cost is a barrier to implementation. We estimated the cost-effectiveness of a city-wide ACF programme in Kampala, Uganda, compared to the PCF strategy. METHODS: We developed a decision tree and Markov model to compare ACF vs. PCF across several outcome measures. Parameter estimates for costs, probabilities and utility scores were obtained from published reports and peer-reviewed journal articles. The main outcome measures were TB cases detected, deaths averted, life years saved (LYS) and quality-adjusted life years (QALYs). RESULTS: Our model found that ACF implemented city-wide would result in an additional 1594 TB cases detected in 1 year, 675 deaths averted over a 5-year period, 21,928 LYS, and would cost an additional US$109 per additional QALY. The 25-34 year age group received most health benefits (556 cases detected, 229 deaths averted, 8058 LYS), and the programme was most cost-effective in the 45-54 year age group (US$51/QALY). CONCLUSIONS: ACF is an effective strategy for TB control and improving quality of life and is also cost-effective.",2013-01-10750,23317956,Int J Tuberc Lung Dis,E Mupere,2013,17 / 2,207-13,No,23317956,"E Mupere; N K Schiltz; E Mulogo; A Katamba; J Nabbuye-Sekandi; M E Singer; Effectiveness of active case-finding strategies in tuberculosis control in Kampala, Uganda, Int J Tuberc Lung Dis, ; 17(2):1027-3719; 207-13",QALY,Uganda,Not Stated,Not Stated,Active case finding (ACF) of symptomatic individuals combined with passive case finding (PCF) strategy in tuberculosis control vs. PCF alone,Not Stated,14 Years,10 Years,"Female, Male",Full,5 Years,3.00,3.00,537.85,United States,2011,618.84
10907,"Effectiveness of active case-finding strategies in tuberculosis control in Kampala, Uganda","BACKGROUND: Passive case finding (PCF) is the strategy implemented by most developing countries to detect new cases of tuberculosis (TB), but detection rates remain low. Active case finding (ACF) is an alternative strategy, although cost is a barrier to implementation. We estimated the cost-effectiveness of a city-wide ACF programme in Kampala, Uganda, compared to the PCF strategy. METHODS: We developed a decision tree and Markov model to compare ACF vs. PCF across several outcome measures. Parameter estimates for costs, probabilities and utility scores were obtained from published reports and peer-reviewed journal articles. The main outcome measures were TB cases detected, deaths averted, life years saved (LYS) and quality-adjusted life years (QALYs). RESULTS: Our model found that ACF implemented city-wide would result in an additional 1594 TB cases detected in 1 year, 675 deaths averted over a 5-year period, 21,928 LYS, and would cost an additional US$109 per additional QALY. The 25-34 year age group received most health benefits (556 cases detected, 229 deaths averted, 8058 LYS), and the programme was most cost-effective in the 45-54 year age group (US$51/QALY). CONCLUSIONS: ACF is an effective strategy for TB control and improving quality of life and is also cost-effective.",2013-01-10750,23317956,Int J Tuberc Lung Dis,E Mupere,2013,17 / 2,207-13,No,23317956,"E Mupere; N K Schiltz; E Mulogo; A Katamba; J Nabbuye-Sekandi; M E Singer; Effectiveness of active case-finding strategies in tuberculosis control in Kampala, Uganda, Int J Tuberc Lung Dis, ; 17(2):1027-3719; 207-13",QALY,Uganda,Not Stated,Not Stated,Active case finding (ACF) of symptomatic individuals combined with passive case finding (PCF) strategy in tuberculosis control vs. PCF alone,Not Stated,24 Years,15 Years,"Female, Male",Full,5 Years,3.00,3.00,218.73,United States,2011,251.67
10908,"Effectiveness of active case-finding strategies in tuberculosis control in Kampala, Uganda","BACKGROUND: Passive case finding (PCF) is the strategy implemented by most developing countries to detect new cases of tuberculosis (TB), but detection rates remain low. Active case finding (ACF) is an alternative strategy, although cost is a barrier to implementation. We estimated the cost-effectiveness of a city-wide ACF programme in Kampala, Uganda, compared to the PCF strategy. METHODS: We developed a decision tree and Markov model to compare ACF vs. PCF across several outcome measures. Parameter estimates for costs, probabilities and utility scores were obtained from published reports and peer-reviewed journal articles. The main outcome measures were TB cases detected, deaths averted, life years saved (LYS) and quality-adjusted life years (QALYs). RESULTS: Our model found that ACF implemented city-wide would result in an additional 1594 TB cases detected in 1 year, 675 deaths averted over a 5-year period, 21,928 LYS, and would cost an additional US$109 per additional QALY. The 25-34 year age group received most health benefits (556 cases detected, 229 deaths averted, 8058 LYS), and the programme was most cost-effective in the 45-54 year age group (US$51/QALY). CONCLUSIONS: ACF is an effective strategy for TB control and improving quality of life and is also cost-effective.",2013-01-10750,23317956,Int J Tuberc Lung Dis,E Mupere,2013,17 / 2,207-13,No,23317956,"E Mupere; N K Schiltz; E Mulogo; A Katamba; J Nabbuye-Sekandi; M E Singer; Effectiveness of active case-finding strategies in tuberculosis control in Kampala, Uganda, Int J Tuberc Lung Dis, ; 17(2):1027-3719; 207-13",QALY,Uganda,Not Stated,Not Stated,Active case finding (ACF) of symptomatic individuals combined with passive case finding (PCF) strategy in tuberculosis control vs. PCF alone,Not Stated,34 Years,25 Years,"Female, Male",Full,5 Years,3.00,3.00,85.49,United States,2011,98.36
10909,"Effectiveness of active case-finding strategies in tuberculosis control in Kampala, Uganda","BACKGROUND: Passive case finding (PCF) is the strategy implemented by most developing countries to detect new cases of tuberculosis (TB), but detection rates remain low. Active case finding (ACF) is an alternative strategy, although cost is a barrier to implementation. We estimated the cost-effectiveness of a city-wide ACF programme in Kampala, Uganda, compared to the PCF strategy. METHODS: We developed a decision tree and Markov model to compare ACF vs. PCF across several outcome measures. Parameter estimates for costs, probabilities and utility scores were obtained from published reports and peer-reviewed journal articles. The main outcome measures were TB cases detected, deaths averted, life years saved (LYS) and quality-adjusted life years (QALYs). RESULTS: Our model found that ACF implemented city-wide would result in an additional 1594 TB cases detected in 1 year, 675 deaths averted over a 5-year period, 21,928 LYS, and would cost an additional US$109 per additional QALY. The 25-34 year age group received most health benefits (556 cases detected, 229 deaths averted, 8058 LYS), and the programme was most cost-effective in the 45-54 year age group (US$51/QALY). CONCLUSIONS: ACF is an effective strategy for TB control and improving quality of life and is also cost-effective.",2013-01-10750,23317956,Int J Tuberc Lung Dis,E Mupere,2013,17 / 2,207-13,No,23317956,"E Mupere; N K Schiltz; E Mulogo; A Katamba; J Nabbuye-Sekandi; M E Singer; Effectiveness of active case-finding strategies in tuberculosis control in Kampala, Uganda, Int J Tuberc Lung Dis, ; 17(2):1027-3719; 207-13",QALY,Uganda,Not Stated,Not Stated,Active case finding (ACF) of symptomatic individuals combined with passive case finding (PCF) strategy in tuberculosis control vs. PCF alone,Not Stated,44 Years,35 Years,"Female, Male",Full,5 Years,3.00,3.00,53.33,United States,2011,61.36
10910,"Effectiveness of active case-finding strategies in tuberculosis control in Kampala, Uganda","BACKGROUND: Passive case finding (PCF) is the strategy implemented by most developing countries to detect new cases of tuberculosis (TB), but detection rates remain low. Active case finding (ACF) is an alternative strategy, although cost is a barrier to implementation. We estimated the cost-effectiveness of a city-wide ACF programme in Kampala, Uganda, compared to the PCF strategy. METHODS: We developed a decision tree and Markov model to compare ACF vs. PCF across several outcome measures. Parameter estimates for costs, probabilities and utility scores were obtained from published reports and peer-reviewed journal articles. The main outcome measures were TB cases detected, deaths averted, life years saved (LYS) and quality-adjusted life years (QALYs). RESULTS: Our model found that ACF implemented city-wide would result in an additional 1594 TB cases detected in 1 year, 675 deaths averted over a 5-year period, 21,928 LYS, and would cost an additional US$109 per additional QALY. The 25-34 year age group received most health benefits (556 cases detected, 229 deaths averted, 8058 LYS), and the programme was most cost-effective in the 45-54 year age group (US$51/QALY). CONCLUSIONS: ACF is an effective strategy for TB control and improving quality of life and is also cost-effective.",2013-01-10750,23317956,Int J Tuberc Lung Dis,E Mupere,2013,17 / 2,207-13,No,23317956,"E Mupere; N K Schiltz; E Mulogo; A Katamba; J Nabbuye-Sekandi; M E Singer; Effectiveness of active case-finding strategies in tuberculosis control in Kampala, Uganda, Int J Tuberc Lung Dis, ; 17(2):1027-3719; 207-13",QALY,Uganda,Not Stated,Not Stated,Active case finding (ACF) of symptomatic individuals combined with passive case finding (PCF) strategy in tuberculosis control vs. PCF alone,Not Stated,54 Years,45 Years,"Female, Male",Full,5 Years,3.00,3.00,50.59,United States,2011,58.21
