index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
25101,Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial Prostate Biopsy,"BACKGROUND: Clinical studies have suggested that prostate health index (phi) outperforms prostate-specific antigen (PSA) tests in prostate cancer detection. The cost-effectiveness of phi with different cutoffs is poorly understood in the context of decision making for prostate biopsy. METHODS: In a multicenter cohort, 3,348 men with elevated total PSA (tPSA) underwent initial prostate biopsy from August 2013 to May 2019. We constructed a decision model to evaluate the incremental cost-effectiveness ratios of different phi cutoffs. Total costs and reimbursement payments were based on the fee schedule of Shanghai Basic Medical Insurance and converted into United States dollars ($). Two willingness-to-pay thresholds were estimated as one or three times the average gross domestic product per capita of China ($7,760 or $23,279, respectively). RESULTS: The total costs of prostate biopsy and PSA tests were estimated at $315 and $19, respectively. The cost of phi test varied between $72 to $130 in different medical centers. Under different phi cutoffs (from 23 to 35), phi test predicted reductions of 420 (21.7%) to 972 (50.2%) in unnecessary biopsies, with a total gain of 23.77-57.58 quality adjusted life-years compared to PSA tests. All the cutoffs would be cost-effective for patients with tPSA levels of 2-10 ng/ml. Applying 27 as the cutoff was cost-effective for each tPSA range, with missing positive cases ranging from 11 (3.4%) to 33 (11.5%). CONCLUSIONS: Using phi test was cost-effective in the decision-making process for initial prostate biopsy, especially for patients with tPSA values between 2-10 ng/ml. The phi cutoff of 27 was cost-effective regardless of tPSA ranges and should be recommended from a health-economic perspective.",2020-01-35177,33330035,Front Oncol,Da Huang,2020,10 /,565382,No,33330035,"Da Huang; Xiaoqun Yang; Yishuo Wu; Xiaoling Lin; Danfeng Xu; Rong Na; Jianfeng Xu; Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial Prostate Biopsy, Front Oncol, 2020; 10():2234-943X; 565382",QALY,China,Not Stated,Diagnostic,"biopsy testing using prostate health index (phi=23), total prostate-specific antigen 2-10 ng/ml vs. Standard/Usual Care- prostate biopsy based on prostate-specific antigen test","Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml",74 Years,62 Years,Male,Full,,Not Stated,Not Stated,2247,United States,2019,2274.72
25102,Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial Prostate Biopsy,"BACKGROUND: Clinical studies have suggested that prostate health index (phi) outperforms prostate-specific antigen (PSA) tests in prostate cancer detection. The cost-effectiveness of phi with different cutoffs is poorly understood in the context of decision making for prostate biopsy. METHODS: In a multicenter cohort, 3,348 men with elevated total PSA (tPSA) underwent initial prostate biopsy from August 2013 to May 2019. We constructed a decision model to evaluate the incremental cost-effectiveness ratios of different phi cutoffs. Total costs and reimbursement payments were based on the fee schedule of Shanghai Basic Medical Insurance and converted into United States dollars ($). Two willingness-to-pay thresholds were estimated as one or three times the average gross domestic product per capita of China ($7,760 or $23,279, respectively). RESULTS: The total costs of prostate biopsy and PSA tests were estimated at $315 and $19, respectively. The cost of phi test varied between $72 to $130 in different medical centers. Under different phi cutoffs (from 23 to 35), phi test predicted reductions of 420 (21.7%) to 972 (50.2%) in unnecessary biopsies, with a total gain of 23.77-57.58 quality adjusted life-years compared to PSA tests. All the cutoffs would be cost-effective for patients with tPSA levels of 2-10 ng/ml. Applying 27 as the cutoff was cost-effective for each tPSA range, with missing positive cases ranging from 11 (3.4%) to 33 (11.5%). CONCLUSIONS: Using phi test was cost-effective in the decision-making process for initial prostate biopsy, especially for patients with tPSA values between 2-10 ng/ml. The phi cutoff of 27 was cost-effective regardless of tPSA ranges and should be recommended from a health-economic perspective.",2020-01-35177,33330035,Front Oncol,Da Huang,2020,10 /,565382,No,33330035,"Da Huang; Xiaoqun Yang; Yishuo Wu; Xiaoling Lin; Danfeng Xu; Rong Na; Jianfeng Xu; Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial Prostate Biopsy, Front Oncol, 2020; 10():2234-943X; 565382",QALY,China,Not Stated,Diagnostic,"biopsy testing using prostate health index (phi=27), total prostate-specific antigen 2-10 ng/ml vs. Standard/Usual Care- prostate biopsy based on prostate-specific antigen test","Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml",74 Years,62 Years,Male,Full,,Not Stated,Not Stated,Not Stated,United States,2019,Not Stated
25103,Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial Prostate Biopsy,"BACKGROUND: Clinical studies have suggested that prostate health index (phi) outperforms prostate-specific antigen (PSA) tests in prostate cancer detection. The cost-effectiveness of phi with different cutoffs is poorly understood in the context of decision making for prostate biopsy. METHODS: In a multicenter cohort, 3,348 men with elevated total PSA (tPSA) underwent initial prostate biopsy from August 2013 to May 2019. We constructed a decision model to evaluate the incremental cost-effectiveness ratios of different phi cutoffs. Total costs and reimbursement payments were based on the fee schedule of Shanghai Basic Medical Insurance and converted into United States dollars ($). Two willingness-to-pay thresholds were estimated as one or three times the average gross domestic product per capita of China ($7,760 or $23,279, respectively). RESULTS: The total costs of prostate biopsy and PSA tests were estimated at $315 and $19, respectively. The cost of phi test varied between $72 to $130 in different medical centers. Under different phi cutoffs (from 23 to 35), phi test predicted reductions of 420 (21.7%) to 972 (50.2%) in unnecessary biopsies, with a total gain of 23.77-57.58 quality adjusted life-years compared to PSA tests. All the cutoffs would be cost-effective for patients with tPSA levels of 2-10 ng/ml. Applying 27 as the cutoff was cost-effective for each tPSA range, with missing positive cases ranging from 11 (3.4%) to 33 (11.5%). CONCLUSIONS: Using phi test was cost-effective in the decision-making process for initial prostate biopsy, especially for patients with tPSA values between 2-10 ng/ml. The phi cutoff of 27 was cost-effective regardless of tPSA ranges and should be recommended from a health-economic perspective.",2020-01-35177,33330035,Front Oncol,Da Huang,2020,10 /,565382,No,33330035,"Da Huang; Xiaoqun Yang; Yishuo Wu; Xiaoling Lin; Danfeng Xu; Rong Na; Jianfeng Xu; Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial Prostate Biopsy, Front Oncol, 2020; 10():2234-943X; 565382",QALY,China,Not Stated,Diagnostic,"biopsy testing using prostate health index (phi=31), total prostate-specific antigen 2-10 ng/ml vs. Standard/Usual Care- prostate biopsy based on prostate-specific antigen test","Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml",74 Years,62 Years,Male,Full,,Not Stated,Not Stated,Not Stated,United States,2019,Not Stated
25104,Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial Prostate Biopsy,"BACKGROUND: Clinical studies have suggested that prostate health index (phi) outperforms prostate-specific antigen (PSA) tests in prostate cancer detection. The cost-effectiveness of phi with different cutoffs is poorly understood in the context of decision making for prostate biopsy. METHODS: In a multicenter cohort, 3,348 men with elevated total PSA (tPSA) underwent initial prostate biopsy from August 2013 to May 2019. We constructed a decision model to evaluate the incremental cost-effectiveness ratios of different phi cutoffs. Total costs and reimbursement payments were based on the fee schedule of Shanghai Basic Medical Insurance and converted into United States dollars ($). Two willingness-to-pay thresholds were estimated as one or three times the average gross domestic product per capita of China ($7,760 or $23,279, respectively). RESULTS: The total costs of prostate biopsy and PSA tests were estimated at $315 and $19, respectively. The cost of phi test varied between $72 to $130 in different medical centers. Under different phi cutoffs (from 23 to 35), phi test predicted reductions of 420 (21.7%) to 972 (50.2%) in unnecessary biopsies, with a total gain of 23.77-57.58 quality adjusted life-years compared to PSA tests. All the cutoffs would be cost-effective for patients with tPSA levels of 2-10 ng/ml. Applying 27 as the cutoff was cost-effective for each tPSA range, with missing positive cases ranging from 11 (3.4%) to 33 (11.5%). CONCLUSIONS: Using phi test was cost-effective in the decision-making process for initial prostate biopsy, especially for patients with tPSA values between 2-10 ng/ml. The phi cutoff of 27 was cost-effective regardless of tPSA ranges and should be recommended from a health-economic perspective.",2020-01-35177,33330035,Front Oncol,Da Huang,2020,10 /,565382,No,33330035,"Da Huang; Xiaoqun Yang; Yishuo Wu; Xiaoling Lin; Danfeng Xu; Rong Na; Jianfeng Xu; Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial Prostate Biopsy, Front Oncol, 2020; 10():2234-943X; 565382",QALY,China,Not Stated,Diagnostic,"biopsy testing using prostate health index (phi=31), total prostate-specific antigen 2-10 ng/ml vs. Standard/Usual Care- prostate biopsy based on prostate-specific antigen test","Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml",74 Years,62 Years,Male,Full,,Not Stated,Not Stated,Not Stated,United States,2019,Not Stated
25105,Cost-effectiveness of PCSK9 inhibition with evolocumab in patients with a history of myocardial infarction in Sweden,"AIMS: To assess the cost-effectiveness of PCSK9 inhibition with evolocumab added to standard-of-care lipid-lowering treatment (maximum tolerated dose [MTD] of statin and ezetimibe) in Swedish patients with a history of myocardial infarction (MI). METHODS AND RESULTS: Cost-effectiveness was evaluated using a Markov model based on Swedish observational data on cardiovascular event rates and efficacy from the FOURIER trial. Three risk profiles were considered: recent MI in the previous year; history of MI with a risk factor; and history of MI with a second event within 2 years. For each population, three minimum baseline low-density lipoprotein cholesterol (LDL-C) levels were considered: 2.5?mmol/L (˜100?mg/dL), based on the current reimbursement recommendation in Sweden); 1.8?mmol/L (˜70?mg/dL), based on 2016 ESC/EAS guidelines; and 1.4?mmol/L (˜55?mg/dL), or 1.0?mmol/L (˜40?mg/dL) for MI with a second event, based on 2019 ESC/EAS guidelines. PCSK9 inhibition with evolocumab was associated with increased quality-adjusted life-years and costs versus standard-of-care therapy. Incremental cost-effectiveness ratios (ICERs) were below SEK700,000 (~€66,500), the generally accepted willingness-to-pay threshold in Sweden, for minimum LDL-C levels of 2.3 (recent MI), 1.7 (MI with a risk factor) and 1.7?mmol/L (MI with a second event). Sensitivity analyses demonstrated that base-case results were robust to changes in model parameters. CONCLUSION: PCSK9 inhibition with evolocumab added to MTD of statin and ezetimibe may be considered cost-effective at its list price for minimum LDL-C levels of 1.7-2.3?mmol/L, depending on risk profile, with ICERs below the accepted willingness-to-pay threshold in Sweden.",2020-01-35201,33063111,Eur Heart J Qual Care Clin Outcomes,Ulf Landmesser,2020,/,,No,33063111,"Ulf Landmesser; Peter Lindgren; Emil Hagström; Ben van Hout; Guillermo Villa; Peter Pemberton-Ross; Jorge Arellano; Maria Eriksson Svensson; Mahendra Sibartie; Gregg C Fonarow; Cost-effectiveness of PCSK9 inhibition with evolocumab in patients with a history of myocardial infarction in Sweden, Eur Heart J Qual Care Clin Outcomes, 2020 Dec 18; ():2058-1742",QALY,Sweden,Not Stated,Pharmaceutical,evolocumab + standard of care vs. Standard/Usual Care- 20 or 40 mg atorvastatin daily + 10 mg ezetimibe,"myocardial infarction in the previous year, low-density lipoprotein cholesterol level of 2.5 mmol/L",72 Years,72 Years,"Female, Male",Full,Lifetime,3.00,3.00,623367,Sweden,2019,66765.24
25106,Cost-effectiveness of PCSK9 inhibition with evolocumab in patients with a history of myocardial infarction in Sweden,"AIMS: To assess the cost-effectiveness of PCSK9 inhibition with evolocumab added to standard-of-care lipid-lowering treatment (maximum tolerated dose [MTD] of statin and ezetimibe) in Swedish patients with a history of myocardial infarction (MI). METHODS AND RESULTS: Cost-effectiveness was evaluated using a Markov model based on Swedish observational data on cardiovascular event rates and efficacy from the FOURIER trial. Three risk profiles were considered: recent MI in the previous year; history of MI with a risk factor; and history of MI with a second event within 2 years. For each population, three minimum baseline low-density lipoprotein cholesterol (LDL-C) levels were considered: 2.5?mmol/L (˜100?mg/dL), based on the current reimbursement recommendation in Sweden); 1.8?mmol/L (˜70?mg/dL), based on 2016 ESC/EAS guidelines; and 1.4?mmol/L (˜55?mg/dL), or 1.0?mmol/L (˜40?mg/dL) for MI with a second event, based on 2019 ESC/EAS guidelines. PCSK9 inhibition with evolocumab was associated with increased quality-adjusted life-years and costs versus standard-of-care therapy. Incremental cost-effectiveness ratios (ICERs) were below SEK700,000 (~€66,500), the generally accepted willingness-to-pay threshold in Sweden, for minimum LDL-C levels of 2.3 (recent MI), 1.7 (MI with a risk factor) and 1.7?mmol/L (MI with a second event). Sensitivity analyses demonstrated that base-case results were robust to changes in model parameters. CONCLUSION: PCSK9 inhibition with evolocumab added to MTD of statin and ezetimibe may be considered cost-effective at its list price for minimum LDL-C levels of 1.7-2.3?mmol/L, depending on risk profile, with ICERs below the accepted willingness-to-pay threshold in Sweden.",2020-01-35201,33063111,Eur Heart J Qual Care Clin Outcomes,Ulf Landmesser,2020,/,,No,33063111,"Ulf Landmesser; Peter Lindgren; Emil Hagström; Ben van Hout; Guillermo Villa; Peter Pemberton-Ross; Jorge Arellano; Maria Eriksson Svensson; Mahendra Sibartie; Gregg C Fonarow; Cost-effectiveness of PCSK9 inhibition with evolocumab in patients with a history of myocardial infarction in Sweden, Eur Heart J Qual Care Clin Outcomes, 2020 Dec 18; ():2058-1742",QALY,Sweden,Not Stated,Pharmaceutical,evolocumab + standard of care vs. Standard/Usual Care- 20 or 40 mg atorvastatin daily + 10 mg ezetimibe,"myocardial infarction in the previous year, low-density lipoprotein cholesterol level of 1.8 mmol/L",72 Years,72 Years,"Female, Male",Full,Lifetime,3.00,3.00,933748,Sweden,2019,100008.36
25107,Cost-effectiveness of PCSK9 inhibition with evolocumab in patients with a history of myocardial infarction in Sweden,"AIMS: To assess the cost-effectiveness of PCSK9 inhibition with evolocumab added to standard-of-care lipid-lowering treatment (maximum tolerated dose [MTD] of statin and ezetimibe) in Swedish patients with a history of myocardial infarction (MI). METHODS AND RESULTS: Cost-effectiveness was evaluated using a Markov model based on Swedish observational data on cardiovascular event rates and efficacy from the FOURIER trial. Three risk profiles were considered: recent MI in the previous year; history of MI with a risk factor; and history of MI with a second event within 2 years. For each population, three minimum baseline low-density lipoprotein cholesterol (LDL-C) levels were considered: 2.5?mmol/L (˜100?mg/dL), based on the current reimbursement recommendation in Sweden); 1.8?mmol/L (˜70?mg/dL), based on 2016 ESC/EAS guidelines; and 1.4?mmol/L (˜55?mg/dL), or 1.0?mmol/L (˜40?mg/dL) for MI with a second event, based on 2019 ESC/EAS guidelines. PCSK9 inhibition with evolocumab was associated with increased quality-adjusted life-years and costs versus standard-of-care therapy. Incremental cost-effectiveness ratios (ICERs) were below SEK700,000 (~€66,500), the generally accepted willingness-to-pay threshold in Sweden, for minimum LDL-C levels of 2.3 (recent MI), 1.7 (MI with a risk factor) and 1.7?mmol/L (MI with a second event). Sensitivity analyses demonstrated that base-case results were robust to changes in model parameters. CONCLUSION: PCSK9 inhibition with evolocumab added to MTD of statin and ezetimibe may be considered cost-effective at its list price for minimum LDL-C levels of 1.7-2.3?mmol/L, depending on risk profile, with ICERs below the accepted willingness-to-pay threshold in Sweden.",2020-01-35201,33063111,Eur Heart J Qual Care Clin Outcomes,Ulf Landmesser,2020,/,,No,33063111,"Ulf Landmesser; Peter Lindgren; Emil Hagström; Ben van Hout; Guillermo Villa; Peter Pemberton-Ross; Jorge Arellano; Maria Eriksson Svensson; Mahendra Sibartie; Gregg C Fonarow; Cost-effectiveness of PCSK9 inhibition with evolocumab in patients with a history of myocardial infarction in Sweden, Eur Heart J Qual Care Clin Outcomes, 2020 Dec 18; ():2058-1742",QALY,Sweden,Not Stated,Pharmaceutical,evolocumab + standard of care vs. Standard/Usual Care- 20 or 40 mg atorvastatin daily + 10 mg ezetimibe,"myocardial infarction in the previous year, low-density lipoprotein cholesterol level of 1.4 mmol/L",72 Years,72 Years,"Female, Male",Full,Lifetime,3.00,3.00,1257578,Sweden,2019,134691.92
25108,Cost-effectiveness of PCSK9 inhibition with evolocumab in patients with a history of myocardial infarction in Sweden,"AIMS: To assess the cost-effectiveness of PCSK9 inhibition with evolocumab added to standard-of-care lipid-lowering treatment (maximum tolerated dose [MTD] of statin and ezetimibe) in Swedish patients with a history of myocardial infarction (MI). METHODS AND RESULTS: Cost-effectiveness was evaluated using a Markov model based on Swedish observational data on cardiovascular event rates and efficacy from the FOURIER trial. Three risk profiles were considered: recent MI in the previous year; history of MI with a risk factor; and history of MI with a second event within 2 years. For each population, three minimum baseline low-density lipoprotein cholesterol (LDL-C) levels were considered: 2.5?mmol/L (˜100?mg/dL), based on the current reimbursement recommendation in Sweden); 1.8?mmol/L (˜70?mg/dL), based on 2016 ESC/EAS guidelines; and 1.4?mmol/L (˜55?mg/dL), or 1.0?mmol/L (˜40?mg/dL) for MI with a second event, based on 2019 ESC/EAS guidelines. PCSK9 inhibition with evolocumab was associated with increased quality-adjusted life-years and costs versus standard-of-care therapy. Incremental cost-effectiveness ratios (ICERs) were below SEK700,000 (~€66,500), the generally accepted willingness-to-pay threshold in Sweden, for minimum LDL-C levels of 2.3 (recent MI), 1.7 (MI with a risk factor) and 1.7?mmol/L (MI with a second event). Sensitivity analyses demonstrated that base-case results were robust to changes in model parameters. CONCLUSION: PCSK9 inhibition with evolocumab added to MTD of statin and ezetimibe may be considered cost-effective at its list price for minimum LDL-C levels of 1.7-2.3?mmol/L, depending on risk profile, with ICERs below the accepted willingness-to-pay threshold in Sweden.",2020-01-35201,33063111,Eur Heart J Qual Care Clin Outcomes,Ulf Landmesser,2020,/,,No,33063111,"Ulf Landmesser; Peter Lindgren; Emil Hagström; Ben van Hout; Guillermo Villa; Peter Pemberton-Ross; Jorge Arellano; Maria Eriksson Svensson; Mahendra Sibartie; Gregg C Fonarow; Cost-effectiveness of PCSK9 inhibition with evolocumab in patients with a history of myocardial infarction in Sweden, Eur Heart J Qual Care Clin Outcomes, 2020 Dec 18; ():2058-1742",QALY,Sweden,Not Stated,Pharmaceutical,evolocumab + standard of care vs. Standard/Usual Care- 20 or 40 mg atorvastatin daily + 10 mg ezetimibe,"history of myocardial infarction with a risk factor, low-density lipoprotein cholesterol level of 2.5 mmol/L",69 Years,69 Years,"Female, Male",Full,Lifetime,3.00,3.00,460241,Sweden,2019,49293.76
25109,Cost-effectiveness of PCSK9 inhibition with evolocumab in patients with a history of myocardial infarction in Sweden,"AIMS: To assess the cost-effectiveness of PCSK9 inhibition with evolocumab added to standard-of-care lipid-lowering treatment (maximum tolerated dose [MTD] of statin and ezetimibe) in Swedish patients with a history of myocardial infarction (MI). METHODS AND RESULTS: Cost-effectiveness was evaluated using a Markov model based on Swedish observational data on cardiovascular event rates and efficacy from the FOURIER trial. Three risk profiles were considered: recent MI in the previous year; history of MI with a risk factor; and history of MI with a second event within 2 years. For each population, three minimum baseline low-density lipoprotein cholesterol (LDL-C) levels were considered: 2.5?mmol/L (˜100?mg/dL), based on the current reimbursement recommendation in Sweden); 1.8?mmol/L (˜70?mg/dL), based on 2016 ESC/EAS guidelines; and 1.4?mmol/L (˜55?mg/dL), or 1.0?mmol/L (˜40?mg/dL) for MI with a second event, based on 2019 ESC/EAS guidelines. PCSK9 inhibition with evolocumab was associated with increased quality-adjusted life-years and costs versus standard-of-care therapy. Incremental cost-effectiveness ratios (ICERs) were below SEK700,000 (~€66,500), the generally accepted willingness-to-pay threshold in Sweden, for minimum LDL-C levels of 2.3 (recent MI), 1.7 (MI with a risk factor) and 1.7?mmol/L (MI with a second event). Sensitivity analyses demonstrated that base-case results were robust to changes in model parameters. CONCLUSION: PCSK9 inhibition with evolocumab added to MTD of statin and ezetimibe may be considered cost-effective at its list price for minimum LDL-C levels of 1.7-2.3?mmol/L, depending on risk profile, with ICERs below the accepted willingness-to-pay threshold in Sweden.",2020-01-35201,33063111,Eur Heart J Qual Care Clin Outcomes,Ulf Landmesser,2020,/,,No,33063111,"Ulf Landmesser; Peter Lindgren; Emil Hagström; Ben van Hout; Guillermo Villa; Peter Pemberton-Ross; Jorge Arellano; Maria Eriksson Svensson; Mahendra Sibartie; Gregg C Fonarow; Cost-effectiveness of PCSK9 inhibition with evolocumab in patients with a history of myocardial infarction in Sweden, Eur Heart J Qual Care Clin Outcomes, 2020 Dec 18; ():2058-1742",QALY,Sweden,Not Stated,Pharmaceutical,evolocumab + standard of care vs. Standard/Usual Care- 20 or 40 mg atorvastatin daily + 10 mg ezetimibe,"history of myocardial infarction with a risk factor, low-density lipoprotein cholesterol level of 1.8 mmol/L",69 Years,69 Years,"Female, Male",Full,Lifetime,3.00,3.00,667456,Sweden,2019,71487.36
25110,Cost-effectiveness of PCSK9 inhibition with evolocumab in patients with a history of myocardial infarction in Sweden,"AIMS: To assess the cost-effectiveness of PCSK9 inhibition with evolocumab added to standard-of-care lipid-lowering treatment (maximum tolerated dose [MTD] of statin and ezetimibe) in Swedish patients with a history of myocardial infarction (MI). METHODS AND RESULTS: Cost-effectiveness was evaluated using a Markov model based on Swedish observational data on cardiovascular event rates and efficacy from the FOURIER trial. Three risk profiles were considered: recent MI in the previous year; history of MI with a risk factor; and history of MI with a second event within 2 years. For each population, three minimum baseline low-density lipoprotein cholesterol (LDL-C) levels were considered: 2.5?mmol/L (˜100?mg/dL), based on the current reimbursement recommendation in Sweden); 1.8?mmol/L (˜70?mg/dL), based on 2016 ESC/EAS guidelines; and 1.4?mmol/L (˜55?mg/dL), or 1.0?mmol/L (˜40?mg/dL) for MI with a second event, based on 2019 ESC/EAS guidelines. PCSK9 inhibition with evolocumab was associated with increased quality-adjusted life-years and costs versus standard-of-care therapy. Incremental cost-effectiveness ratios (ICERs) were below SEK700,000 (~€66,500), the generally accepted willingness-to-pay threshold in Sweden, for minimum LDL-C levels of 2.3 (recent MI), 1.7 (MI with a risk factor) and 1.7?mmol/L (MI with a second event). Sensitivity analyses demonstrated that base-case results were robust to changes in model parameters. CONCLUSION: PCSK9 inhibition with evolocumab added to MTD of statin and ezetimibe may be considered cost-effective at its list price for minimum LDL-C levels of 1.7-2.3?mmol/L, depending on risk profile, with ICERs below the accepted willingness-to-pay threshold in Sweden.",2020-01-35201,33063111,Eur Heart J Qual Care Clin Outcomes,Ulf Landmesser,2020,/,,No,33063111,"Ulf Landmesser; Peter Lindgren; Emil Hagström; Ben van Hout; Guillermo Villa; Peter Pemberton-Ross; Jorge Arellano; Maria Eriksson Svensson; Mahendra Sibartie; Gregg C Fonarow; Cost-effectiveness of PCSK9 inhibition with evolocumab in patients with a history of myocardial infarction in Sweden, Eur Heart J Qual Care Clin Outcomes, 2020 Dec 18; ():2058-1742",QALY,Sweden,Not Stated,Pharmaceutical,evolocumab + standard of care vs. Standard/Usual Care- 20 or 40 mg atorvastatin daily + 10 mg ezetimibe,"history of myocardial infarction with a risk factor, low-density lipoprotein cholesterol level of 1.4 mmol/L",69 Years,69 Years,"Female, Male",Full,Lifetime,3.00,3.00,882265,Sweden,2019,94494.31
