index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
20201,Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country,"BACKGROUND: Chronic infection with hepatitis B or C virus (HBV/HCV) can progress to cirrhosis, liver cancer, and even death. In a low endemic country as the Netherlands, migrants are a key risk group and could benefit from early diagnosis and antiviral treatment. We assessed the cost-effectiveness of screening foreign-born migrants for chronic HBV and/or HCV using a societal perspective. METHODS: The cost-effectiveness was evaluated using a Markov model. Estimates on prevalence, screening programme costs, participation and treatment uptake, transition probabilities, healthcare costs, productivity losses and utilities were derived from the literature. The cost per Quality Adjusted Life Year (QALY) gained was estimated and sensitivity analyses were performed. RESULTS: For most migrant groups with an expected high number of chronically infected cases in the Netherlands combined screening is cost-effective, with incremental cost-effectiveness ratios (ICERs) ranging from euro4,962/QALY gained for migrants originating from the Former Soviet Union and Vietnam to euro9,375/QALY gained for Polish migrants. HBV and HCV screening proved to be cost-effective for migrants from countries with chronic HBV or HCV prevalence of >/=0.41% and >/=0.22%, with ICERs below the Dutch cost-effectiveness reference value of euro20,000/QALY gained. Sensitivity analysis showed that treatment costs influenced the ICER for both infections. CONCLUSIONS: For most migrant populations in a low-endemic country offering combined HBV and HCV screening is cost-effective. Implementation of targeted HBV and HCV screening programmes to increase early diagnosis and treatment is important to reduce the burden of chronic hepatitis B and C among migrants.",2018-01-28565,30408079,PLoS One,Anita W M Suijkerbuijk,2018,13 / 11,e0207037,No,30408079,"Anita W M Suijkerbuijk; Albert Jan van Hoek; Jelle Koopsen; Robert A de Man; Marie-Josee J Mangen; Hester E de Melker; Johan J Polder; G Ardine de Wit; Irene K Veldhuijzen; Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country, PLoS One , 2018; 13(11):1932-6203; e0207037",QALY,Netherlands,Not Stated,Screening,Screening for Hepatitis B and Hepatitis C vs. None,Migrants from Turkey,Not Stated,Not Stated,"Female, Male",Full,Lifetime,4.00,1.50,6418.86,Euro,2016,7659.34
20202,Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country,"BACKGROUND: Chronic infection with hepatitis B or C virus (HBV/HCV) can progress to cirrhosis, liver cancer, and even death. In a low endemic country as the Netherlands, migrants are a key risk group and could benefit from early diagnosis and antiviral treatment. We assessed the cost-effectiveness of screening foreign-born migrants for chronic HBV and/or HCV using a societal perspective. METHODS: The cost-effectiveness was evaluated using a Markov model. Estimates on prevalence, screening programme costs, participation and treatment uptake, transition probabilities, healthcare costs, productivity losses and utilities were derived from the literature. The cost per Quality Adjusted Life Year (QALY) gained was estimated and sensitivity analyses were performed. RESULTS: For most migrant groups with an expected high number of chronically infected cases in the Netherlands combined screening is cost-effective, with incremental cost-effectiveness ratios (ICERs) ranging from euro4,962/QALY gained for migrants originating from the Former Soviet Union and Vietnam to euro9,375/QALY gained for Polish migrants. HBV and HCV screening proved to be cost-effective for migrants from countries with chronic HBV or HCV prevalence of >/=0.41% and >/=0.22%, with ICERs below the Dutch cost-effectiveness reference value of euro20,000/QALY gained. Sensitivity analysis showed that treatment costs influenced the ICER for both infections. CONCLUSIONS: For most migrant populations in a low-endemic country offering combined HBV and HCV screening is cost-effective. Implementation of targeted HBV and HCV screening programmes to increase early diagnosis and treatment is important to reduce the burden of chronic hepatitis B and C among migrants.",2018-01-28565,30408079,PLoS One,Anita W M Suijkerbuijk,2018,13 / 11,e0207037,No,30408079,"Anita W M Suijkerbuijk; Albert Jan van Hoek; Jelle Koopsen; Robert A de Man; Marie-Josee J Mangen; Hester E de Melker; Johan J Polder; G Ardine de Wit; Irene K Veldhuijzen; Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country, PLoS One , 2018; 13(11):1932-6203; e0207037",QALY,Netherlands,Not Stated,Screening,Hepatitis B Screening vs. None,Migrants from Somalia,Not Stated,Not Stated,"Female, Male",Full,Lifetime,4.00,1.50,5097.71,Euro,2016,6082.87
20203,Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country,"BACKGROUND: Chronic infection with hepatitis B or C virus (HBV/HCV) can progress to cirrhosis, liver cancer, and even death. In a low endemic country as the Netherlands, migrants are a key risk group and could benefit from early diagnosis and antiviral treatment. We assessed the cost-effectiveness of screening foreign-born migrants for chronic HBV and/or HCV using a societal perspective. METHODS: The cost-effectiveness was evaluated using a Markov model. Estimates on prevalence, screening programme costs, participation and treatment uptake, transition probabilities, healthcare costs, productivity losses and utilities were derived from the literature. The cost per Quality Adjusted Life Year (QALY) gained was estimated and sensitivity analyses were performed. RESULTS: For most migrant groups with an expected high number of chronically infected cases in the Netherlands combined screening is cost-effective, with incremental cost-effectiveness ratios (ICERs) ranging from euro4,962/QALY gained for migrants originating from the Former Soviet Union and Vietnam to euro9,375/QALY gained for Polish migrants. HBV and HCV screening proved to be cost-effective for migrants from countries with chronic HBV or HCV prevalence of >/=0.41% and >/=0.22%, with ICERs below the Dutch cost-effectiveness reference value of euro20,000/QALY gained. Sensitivity analysis showed that treatment costs influenced the ICER for both infections. CONCLUSIONS: For most migrant populations in a low-endemic country offering combined HBV and HCV screening is cost-effective. Implementation of targeted HBV and HCV screening programmes to increase early diagnosis and treatment is important to reduce the burden of chronic hepatitis B and C among migrants.",2018-01-28565,30408079,PLoS One,Anita W M Suijkerbuijk,2018,13 / 11,e0207037,No,30408079,"Anita W M Suijkerbuijk; Albert Jan van Hoek; Jelle Koopsen; Robert A de Man; Marie-Josee J Mangen; Hester E de Melker; Johan J Polder; G Ardine de Wit; Irene K Veldhuijzen; Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country, PLoS One , 2018; 13(11):1932-6203; e0207037",QALY,Netherlands,Not Stated,Screening,Hepatitis C Screening vs. None,Migrants from Somalia,Not Stated,Not Stated,"Female, Male",Full,Lifetime,4.00,1.50,9987.01,Euro,2016,11917.07
20204,Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country,"BACKGROUND: Chronic infection with hepatitis B or C virus (HBV/HCV) can progress to cirrhosis, liver cancer, and even death. In a low endemic country as the Netherlands, migrants are a key risk group and could benefit from early diagnosis and antiviral treatment. We assessed the cost-effectiveness of screening foreign-born migrants for chronic HBV and/or HCV using a societal perspective. METHODS: The cost-effectiveness was evaluated using a Markov model. Estimates on prevalence, screening programme costs, participation and treatment uptake, transition probabilities, healthcare costs, productivity losses and utilities were derived from the literature. The cost per Quality Adjusted Life Year (QALY) gained was estimated and sensitivity analyses were performed. RESULTS: For most migrant groups with an expected high number of chronically infected cases in the Netherlands combined screening is cost-effective, with incremental cost-effectiveness ratios (ICERs) ranging from euro4,962/QALY gained for migrants originating from the Former Soviet Union and Vietnam to euro9,375/QALY gained for Polish migrants. HBV and HCV screening proved to be cost-effective for migrants from countries with chronic HBV or HCV prevalence of >/=0.41% and >/=0.22%, with ICERs below the Dutch cost-effectiveness reference value of euro20,000/QALY gained. Sensitivity analysis showed that treatment costs influenced the ICER for both infections. CONCLUSIONS: For most migrant populations in a low-endemic country offering combined HBV and HCV screening is cost-effective. Implementation of targeted HBV and HCV screening programmes to increase early diagnosis and treatment is important to reduce the burden of chronic hepatitis B and C among migrants.",2018-01-28565,30408079,PLoS One,Anita W M Suijkerbuijk,2018,13 / 11,e0207037,No,30408079,"Anita W M Suijkerbuijk; Albert Jan van Hoek; Jelle Koopsen; Robert A de Man; Marie-Josee J Mangen; Hester E de Melker; Johan J Polder; G Ardine de Wit; Irene K Veldhuijzen; Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country, PLoS One , 2018; 13(11):1932-6203; e0207037",QALY,Netherlands,Not Stated,Screening,Both Hepatitis B and Hepatitis C Screening vs. None,Migrants from Somalia,Not Stated,Not Stated,"Female, Male",Full,Lifetime,4.00,1.50,5070,Euro,2016,6049.81
20205,Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country,"BACKGROUND: Chronic infection with hepatitis B or C virus (HBV/HCV) can progress to cirrhosis, liver cancer, and even death. In a low endemic country as the Netherlands, migrants are a key risk group and could benefit from early diagnosis and antiviral treatment. We assessed the cost-effectiveness of screening foreign-born migrants for chronic HBV and/or HCV using a societal perspective. METHODS: The cost-effectiveness was evaluated using a Markov model. Estimates on prevalence, screening programme costs, participation and treatment uptake, transition probabilities, healthcare costs, productivity losses and utilities were derived from the literature. The cost per Quality Adjusted Life Year (QALY) gained was estimated and sensitivity analyses were performed. RESULTS: For most migrant groups with an expected high number of chronically infected cases in the Netherlands combined screening is cost-effective, with incremental cost-effectiveness ratios (ICERs) ranging from euro4,962/QALY gained for migrants originating from the Former Soviet Union and Vietnam to euro9,375/QALY gained for Polish migrants. HBV and HCV screening proved to be cost-effective for migrants from countries with chronic HBV or HCV prevalence of >/=0.41% and >/=0.22%, with ICERs below the Dutch cost-effectiveness reference value of euro20,000/QALY gained. Sensitivity analysis showed that treatment costs influenced the ICER for both infections. CONCLUSIONS: For most migrant populations in a low-endemic country offering combined HBV and HCV screening is cost-effective. Implementation of targeted HBV and HCV screening programmes to increase early diagnosis and treatment is important to reduce the burden of chronic hepatitis B and C among migrants.",2018-01-28565,30408079,PLoS One,Anita W M Suijkerbuijk,2018,13 / 11,e0207037,No,30408079,"Anita W M Suijkerbuijk; Albert Jan van Hoek; Jelle Koopsen; Robert A de Man; Marie-Josee J Mangen; Hester E de Melker; Johan J Polder; G Ardine de Wit; Irene K Veldhuijzen; Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country, PLoS One , 2018; 13(11):1932-6203; e0207037",QALY,Netherlands,Not Stated,Screening,Hepatitis B Screening vs. None,Migrants from China,Not Stated,Not Stated,"Female, Male",Full,Lifetime,4.00,1.50,5775.33,Euro,2016,6891.45
20206,Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country,"BACKGROUND: Chronic infection with hepatitis B or C virus (HBV/HCV) can progress to cirrhosis, liver cancer, and even death. In a low endemic country as the Netherlands, migrants are a key risk group and could benefit from early diagnosis and antiviral treatment. We assessed the cost-effectiveness of screening foreign-born migrants for chronic HBV and/or HCV using a societal perspective. METHODS: The cost-effectiveness was evaluated using a Markov model. Estimates on prevalence, screening programme costs, participation and treatment uptake, transition probabilities, healthcare costs, productivity losses and utilities were derived from the literature. The cost per Quality Adjusted Life Year (QALY) gained was estimated and sensitivity analyses were performed. RESULTS: For most migrant groups with an expected high number of chronically infected cases in the Netherlands combined screening is cost-effective, with incremental cost-effectiveness ratios (ICERs) ranging from euro4,962/QALY gained for migrants originating from the Former Soviet Union and Vietnam to euro9,375/QALY gained for Polish migrants. HBV and HCV screening proved to be cost-effective for migrants from countries with chronic HBV or HCV prevalence of >/=0.41% and >/=0.22%, with ICERs below the Dutch cost-effectiveness reference value of euro20,000/QALY gained. Sensitivity analysis showed that treatment costs influenced the ICER for both infections. CONCLUSIONS: For most migrant populations in a low-endemic country offering combined HBV and HCV screening is cost-effective. Implementation of targeted HBV and HCV screening programmes to increase early diagnosis and treatment is important to reduce the burden of chronic hepatitis B and C among migrants.",2018-01-28565,30408079,PLoS One,Anita W M Suijkerbuijk,2018,13 / 11,e0207037,No,30408079,"Anita W M Suijkerbuijk; Albert Jan van Hoek; Jelle Koopsen; Robert A de Man; Marie-Josee J Mangen; Hester E de Melker; Johan J Polder; G Ardine de Wit; Irene K Veldhuijzen; Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country, PLoS One , 2018; 13(11):1932-6203; e0207037",QALY,Netherlands,Not Stated,Screening,Hepatitis C Screening vs. None,Migrants from China,Not Stated,Not Stated,"Female, Male",Full,Lifetime,4.00,1.50,15987.65,Euro,2016,19077.37
20207,Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country,"BACKGROUND: Chronic infection with hepatitis B or C virus (HBV/HCV) can progress to cirrhosis, liver cancer, and even death. In a low endemic country as the Netherlands, migrants are a key risk group and could benefit from early diagnosis and antiviral treatment. We assessed the cost-effectiveness of screening foreign-born migrants for chronic HBV and/or HCV using a societal perspective. METHODS: The cost-effectiveness was evaluated using a Markov model. Estimates on prevalence, screening programme costs, participation and treatment uptake, transition probabilities, healthcare costs, productivity losses and utilities were derived from the literature. The cost per Quality Adjusted Life Year (QALY) gained was estimated and sensitivity analyses were performed. RESULTS: For most migrant groups with an expected high number of chronically infected cases in the Netherlands combined screening is cost-effective, with incremental cost-effectiveness ratios (ICERs) ranging from euro4,962/QALY gained for migrants originating from the Former Soviet Union and Vietnam to euro9,375/QALY gained for Polish migrants. HBV and HCV screening proved to be cost-effective for migrants from countries with chronic HBV or HCV prevalence of >/=0.41% and >/=0.22%, with ICERs below the Dutch cost-effectiveness reference value of euro20,000/QALY gained. Sensitivity analysis showed that treatment costs influenced the ICER for both infections. CONCLUSIONS: For most migrant populations in a low-endemic country offering combined HBV and HCV screening is cost-effective. Implementation of targeted HBV and HCV screening programmes to increase early diagnosis and treatment is important to reduce the burden of chronic hepatitis B and C among migrants.",2018-01-28565,30408079,PLoS One,Anita W M Suijkerbuijk,2018,13 / 11,e0207037,No,30408079,"Anita W M Suijkerbuijk; Albert Jan van Hoek; Jelle Koopsen; Robert A de Man; Marie-Josee J Mangen; Hester E de Melker; Johan J Polder; G Ardine de Wit; Irene K Veldhuijzen; Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country, PLoS One , 2018; 13(11):1932-6203; e0207037",QALY,Netherlands,Not Stated,Screening,Both Hepatitis B and Hepatitis C Screening vs. None,Migrants from China,Not Stated,Not Stated,"Female, Male",Full,Lifetime,4.00,1.50,5752,Euro,2016,6863.61
20208,Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country,"BACKGROUND: Chronic infection with hepatitis B or C virus (HBV/HCV) can progress to cirrhosis, liver cancer, and even death. In a low endemic country as the Netherlands, migrants are a key risk group and could benefit from early diagnosis and antiviral treatment. We assessed the cost-effectiveness of screening foreign-born migrants for chronic HBV and/or HCV using a societal perspective. METHODS: The cost-effectiveness was evaluated using a Markov model. Estimates on prevalence, screening programme costs, participation and treatment uptake, transition probabilities, healthcare costs, productivity losses and utilities were derived from the literature. The cost per Quality Adjusted Life Year (QALY) gained was estimated and sensitivity analyses were performed. RESULTS: For most migrant groups with an expected high number of chronically infected cases in the Netherlands combined screening is cost-effective, with incremental cost-effectiveness ratios (ICERs) ranging from euro4,962/QALY gained for migrants originating from the Former Soviet Union and Vietnam to euro9,375/QALY gained for Polish migrants. HBV and HCV screening proved to be cost-effective for migrants from countries with chronic HBV or HCV prevalence of >/=0.41% and >/=0.22%, with ICERs below the Dutch cost-effectiveness reference value of euro20,000/QALY gained. Sensitivity analysis showed that treatment costs influenced the ICER for both infections. CONCLUSIONS: For most migrant populations in a low-endemic country offering combined HBV and HCV screening is cost-effective. Implementation of targeted HBV and HCV screening programmes to increase early diagnosis and treatment is important to reduce the burden of chronic hepatitis B and C among migrants.",2018-01-28565,30408079,PLoS One,Anita W M Suijkerbuijk,2018,13 / 11,e0207037,No,30408079,"Anita W M Suijkerbuijk; Albert Jan van Hoek; Jelle Koopsen; Robert A de Man; Marie-Josee J Mangen; Hester E de Melker; Johan J Polder; G Ardine de Wit; Irene K Veldhuijzen; Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country, PLoS One , 2018; 13(11):1932-6203; e0207037",QALY,Netherlands,Not Stated,Screening,Hepatitis B Screening; vs. None,Migrants from former Yugoslavia,Not Stated,Not Stated,"Female, Male",Full,Lifetime,4.00,1.50,6228.12,Euro,2016,7431.74
20209,Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country,"BACKGROUND: Chronic infection with hepatitis B or C virus (HBV/HCV) can progress to cirrhosis, liver cancer, and even death. In a low endemic country as the Netherlands, migrants are a key risk group and could benefit from early diagnosis and antiviral treatment. We assessed the cost-effectiveness of screening foreign-born migrants for chronic HBV and/or HCV using a societal perspective. METHODS: The cost-effectiveness was evaluated using a Markov model. Estimates on prevalence, screening programme costs, participation and treatment uptake, transition probabilities, healthcare costs, productivity losses and utilities were derived from the literature. The cost per Quality Adjusted Life Year (QALY) gained was estimated and sensitivity analyses were performed. RESULTS: For most migrant groups with an expected high number of chronically infected cases in the Netherlands combined screening is cost-effective, with incremental cost-effectiveness ratios (ICERs) ranging from euro4,962/QALY gained for migrants originating from the Former Soviet Union and Vietnam to euro9,375/QALY gained for Polish migrants. HBV and HCV screening proved to be cost-effective for migrants from countries with chronic HBV or HCV prevalence of >/=0.41% and >/=0.22%, with ICERs below the Dutch cost-effectiveness reference value of euro20,000/QALY gained. Sensitivity analysis showed that treatment costs influenced the ICER for both infections. CONCLUSIONS: For most migrant populations in a low-endemic country offering combined HBV and HCV screening is cost-effective. Implementation of targeted HBV and HCV screening programmes to increase early diagnosis and treatment is important to reduce the burden of chronic hepatitis B and C among migrants.",2018-01-28565,30408079,PLoS One,Anita W M Suijkerbuijk,2018,13 / 11,e0207037,No,30408079,"Anita W M Suijkerbuijk; Albert Jan van Hoek; Jelle Koopsen; Robert A de Man; Marie-Josee J Mangen; Hester E de Melker; Johan J Polder; G Ardine de Wit; Irene K Veldhuijzen; Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country, PLoS One , 2018; 13(11):1932-6203; e0207037",QALY,Netherlands,Not Stated,Screening,Hepatitis C Screening vs. None,Migrants from former Yugoslavia,Not Stated,Not Stated,"Female, Male",Full,Lifetime,4.00,1.50,7546.74,Euro,2016,9005.19
20210,Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country,"BACKGROUND: Chronic infection with hepatitis B or C virus (HBV/HCV) can progress to cirrhosis, liver cancer, and even death. In a low endemic country as the Netherlands, migrants are a key risk group and could benefit from early diagnosis and antiviral treatment. We assessed the cost-effectiveness of screening foreign-born migrants for chronic HBV and/or HCV using a societal perspective. METHODS: The cost-effectiveness was evaluated using a Markov model. Estimates on prevalence, screening programme costs, participation and treatment uptake, transition probabilities, healthcare costs, productivity losses and utilities were derived from the literature. The cost per Quality Adjusted Life Year (QALY) gained was estimated and sensitivity analyses were performed. RESULTS: For most migrant groups with an expected high number of chronically infected cases in the Netherlands combined screening is cost-effective, with incremental cost-effectiveness ratios (ICERs) ranging from euro4,962/QALY gained for migrants originating from the Former Soviet Union and Vietnam to euro9,375/QALY gained for Polish migrants. HBV and HCV screening proved to be cost-effective for migrants from countries with chronic HBV or HCV prevalence of >/=0.41% and >/=0.22%, with ICERs below the Dutch cost-effectiveness reference value of euro20,000/QALY gained. Sensitivity analysis showed that treatment costs influenced the ICER for both infections. CONCLUSIONS: For most migrant populations in a low-endemic country offering combined HBV and HCV screening is cost-effective. Implementation of targeted HBV and HCV screening programmes to increase early diagnosis and treatment is important to reduce the burden of chronic hepatitis B and C among migrants.",2018-01-28565,30408079,PLoS One,Anita W M Suijkerbuijk,2018,13 / 11,e0207037,No,30408079,"Anita W M Suijkerbuijk; Albert Jan van Hoek; Jelle Koopsen; Robert A de Man; Marie-Josee J Mangen; Hester E de Melker; Johan J Polder; G Ardine de Wit; Irene K Veldhuijzen; Cost-effectiveness of screening for chronic hepatitis B and C among migrant populations in a low endemic country, PLoS One , 2018; 13(11):1932-6203; e0207037",QALY,Netherlands,Not Stated,Screening,Both Hepatitis B and Hepatitis C Screening vs. None,Migrants from former Yugoslavia,Not Stated,Not Stated,"Female, Male",Full,Lifetime,4.00,1.50,5670,Euro,2016,6765.76
