index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
28201,Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study,"OBJECTIVE: To determine the relative costs, effects, and cost effectiveness of selected interventions to control cataract, trachoma, refractive error, hearing loss, meningitis and chronic otitis media. DESIGN: Cost effectiveness analysis of or combined strategies for controlling vision and hearing loss by means of a lifetime population model. SETTING: Two World Health Organization sub-regions of the world where vision and hearing loss are major burdens: sub-Saharan Africa and South East Asia. DATA SOURCES: Biological and behavioural parameters from clinical and observational studies and population based surveys. Intervention effects and resource inputs based on published reports, expert opinion, and the WHO-CHOICE database. MAIN OUTCOME MEASURES: Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005. RESULTS : Treatment of chronic otitis media, extracapsular cataract surgery, trichiasis surgery, treatment for meningitis, and annual screening of schoolchildren for refractive error are among the most cost effective interventions to control hearing and vision impairment, with the cost per DALY averted <$Int285 in both regions. Screening of both schoolchildren (annually) and adults (every five years) for hearing loss costs around $Int1000 per DALY averted. These interventions can be considered highly cost effective. Mass treatment with azithromycin to control trachoma can be considered cost effective in the African but not the South East Asian sub-region. CONCLUSIONS : Vision and hearing impairment control interventions are generally cost effective. To decide whether substantial investments in these interventions is warranted, this finding should be considered in relation to the economic attractiveness of other, existing or new, interventions in health.",2012-99-08804,22389341,BMJ,Rob Baltussen,2012,344 /,e615,No,22389341,"Rob Baltussen; Andrew Smith; Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e615",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Pharmaceutical, Screening, Surgical",Annual screening for hearing loss of primary and secondary school children + screening of adults every 10 years vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3,3,1010,United States,2005,1338.45
28202,Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study,"OBJECTIVE: To determine the relative costs, effects, and cost effectiveness of selected interventions to control cataract, trachoma, refractive error, hearing loss, meningitis and chronic otitis media. DESIGN: Cost effectiveness analysis of or combined strategies for controlling vision and hearing loss by means of a lifetime population model. SETTING: Two World Health Organization sub-regions of the world where vision and hearing loss are major burdens: sub-Saharan Africa and South East Asia. DATA SOURCES: Biological and behavioural parameters from clinical and observational studies and population based surveys. Intervention effects and resource inputs based on published reports, expert opinion, and the WHO-CHOICE database. MAIN OUTCOME MEASURES: Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005. RESULTS : Treatment of chronic otitis media, extracapsular cataract surgery, trichiasis surgery, treatment for meningitis, and annual screening of schoolchildren for refractive error are among the most cost effective interventions to control hearing and vision impairment, with the cost per DALY averted <$Int285 in both regions. Screening of both schoolchildren (annually) and adults (every five years) for hearing loss costs around $Int1000 per DALY averted. These interventions can be considered highly cost effective. Mass treatment with azithromycin to control trachoma can be considered cost effective in the African but not the South East Asian sub-region. CONCLUSIONS : Vision and hearing impairment control interventions are generally cost effective. To decide whether substantial investments in these interventions is warranted, this finding should be considered in relation to the economic attractiveness of other, existing or new, interventions in health.",2012-99-08804,22389341,BMJ,Rob Baltussen,2012,344 /,e615,No,22389341,"Rob Baltussen; Andrew Smith; Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e615",DALY,"Botswana, Burundi, Central African Republic, Congo Democratic Republic, Congo, Côte d'Ivoire, Eritrea, Ethiopia, Kenya, Lesotho, Malawi, Mozambique, Namibia, Rwanda, South Africa, Swaziland, Tanzania, Uganda, Zambia, Zimbabwe",Not Stated,"Pharmaceutical, Screening, Surgical",Annual screening for hearing lossof primary and secondary school children + screening of adults every 10 years vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3,3,902,United States,2005,1195.33
28203,Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study,"OBJECTIVE: To determine the relative costs, effects, and cost effectiveness of selected interventions to control cataract, trachoma, refractive error, hearing loss, meningitis and chronic otitis media. DESIGN: Cost effectiveness analysis of or combined strategies for controlling vision and hearing loss by means of a lifetime population model. SETTING: Two World Health Organization sub-regions of the world where vision and hearing loss are major burdens: sub-Saharan Africa and South East Asia. DATA SOURCES: Biological and behavioural parameters from clinical and observational studies and population based surveys. Intervention effects and resource inputs based on published reports, expert opinion, and the WHO-CHOICE database. MAIN OUTCOME MEASURES: Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005. RESULTS : Treatment of chronic otitis media, extracapsular cataract surgery, trichiasis surgery, treatment for meningitis, and annual screening of schoolchildren for refractive error are among the most cost effective interventions to control hearing and vision impairment, with the cost per DALY averted <$Int285 in both regions. Screening of both schoolchildren (annually) and adults (every five years) for hearing loss costs around $Int1000 per DALY averted. These interventions can be considered highly cost effective. Mass treatment with azithromycin to control trachoma can be considered cost effective in the African but not the South East Asian sub-region. CONCLUSIONS : Vision and hearing impairment control interventions are generally cost effective. To decide whether substantial investments in these interventions is warranted, this finding should be considered in relation to the economic attractiveness of other, existing or new, interventions in health.",2012-99-08804,22389341,BMJ,Rob Baltussen,2012,344 /,e615,No,22389341,"Rob Baltussen; Andrew Smith; Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e615",DALY,"Botswana, Burundi, Central African Republic, Congo Democratic Republic, Congo, Côte d'Ivoire, Eritrea, Ethiopia, Kenya, Lesotho, Malawi, Mozambique, Namibia, Rwanda, South Africa, Swaziland, Tanzania, Uganda, Zambia, Zimbabwe",Not Stated,"Pharmaceutical, Screening, Surgical",Aural toilet for chronic otitis media control vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,23,United States,2005,30.48
28204,Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study,"OBJECTIVE: To determine the relative costs, effects, and cost effectiveness of selected interventions to control cataract, trachoma, refractive error, hearing loss, meningitis and chronic otitis media. DESIGN: Cost effectiveness analysis of or combined strategies for controlling vision and hearing loss by means of a lifetime population model. SETTING: Two World Health Organization sub-regions of the world where vision and hearing loss are major burdens: sub-Saharan Africa and South East Asia. DATA SOURCES: Biological and behavioural parameters from clinical and observational studies and population based surveys. Intervention effects and resource inputs based on published reports, expert opinion, and the WHO-CHOICE database. MAIN OUTCOME MEASURES: Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005. RESULTS : Treatment of chronic otitis media, extracapsular cataract surgery, trichiasis surgery, treatment for meningitis, and annual screening of schoolchildren for refractive error are among the most cost effective interventions to control hearing and vision impairment, with the cost per DALY averted <$Int285 in both regions. Screening of both schoolchildren (annually) and adults (every five years) for hearing loss costs around $Int1000 per DALY averted. These interventions can be considered highly cost effective. Mass treatment with azithromycin to control trachoma can be considered cost effective in the African but not the South East Asian sub-region. CONCLUSIONS : Vision and hearing impairment control interventions are generally cost effective. To decide whether substantial investments in these interventions is warranted, this finding should be considered in relation to the economic attractiveness of other, existing or new, interventions in health.",2012-99-08804,22389341,BMJ,Rob Baltussen,2012,344 /,e615,No,22389341,"Rob Baltussen; Andrew Smith; Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e615",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Pharmaceutical, Screening, Surgical",Aural toilet for chronic otitis media control vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,23.31,United States,2005,30.89
28205,Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study,"OBJECTIVE: To determine the relative costs, effects, and cost effectiveness of selected interventions to control cataract, trachoma, refractive error, hearing loss, meningitis and chronic otitis media. DESIGN: Cost effectiveness analysis of or combined strategies for controlling vision and hearing loss by means of a lifetime population model. SETTING: Two World Health Organization sub-regions of the world where vision and hearing loss are major burdens: sub-Saharan Africa and South East Asia. DATA SOURCES: Biological and behavioural parameters from clinical and observational studies and population based surveys. Intervention effects and resource inputs based on published reports, expert opinion, and the WHO-CHOICE database. MAIN OUTCOME MEASURES: Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005. RESULTS : Treatment of chronic otitis media, extracapsular cataract surgery, trichiasis surgery, treatment for meningitis, and annual screening of schoolchildren for refractive error are among the most cost effective interventions to control hearing and vision impairment, with the cost per DALY averted <$Int285 in both regions. Screening of both schoolchildren (annually) and adults (every five years) for hearing loss costs around $Int1000 per DALY averted. These interventions can be considered highly cost effective. Mass treatment with azithromycin to control trachoma can be considered cost effective in the African but not the South East Asian sub-region. CONCLUSIONS : Vision and hearing impairment control interventions are generally cost effective. To decide whether substantial investments in these interventions is warranted, this finding should be considered in relation to the economic attractiveness of other, existing or new, interventions in health.",2012-99-08804,22389341,BMJ,Rob Baltussen,2012,344 /,e615,No,22389341,"Rob Baltussen; Andrew Smith; Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e615",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Pharmaceutical, Screening, Surgical",Annual screening for uncorrected refractive error of children 8 years vs. None,Not Stated,8 Years,8 Years,"Female, Male",Full,,3,3,199,United States,2005,263.71
28206,Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study,"OBJECTIVE: To determine the relative costs, effects, and cost effectiveness of selected interventions to control cataract, trachoma, refractive error, hearing loss, meningitis and chronic otitis media. DESIGN: Cost effectiveness analysis of or combined strategies for controlling vision and hearing loss by means of a lifetime population model. SETTING: Two World Health Organization sub-regions of the world where vision and hearing loss are major burdens: sub-Saharan Africa and South East Asia. DATA SOURCES: Biological and behavioural parameters from clinical and observational studies and population based surveys. Intervention effects and resource inputs based on published reports, expert opinion, and the WHO-CHOICE database. MAIN OUTCOME MEASURES: Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005. RESULTS : Treatment of chronic otitis media, extracapsular cataract surgery, trichiasis surgery, treatment for meningitis, and annual screening of schoolchildren for refractive error are among the most cost effective interventions to control hearing and vision impairment, with the cost per DALY averted <$Int285 in both regions. Screening of both schoolchildren (annually) and adults (every five years) for hearing loss costs around $Int1000 per DALY averted. These interventions can be considered highly cost effective. Mass treatment with azithromycin to control trachoma can be considered cost effective in the African but not the South East Asian sub-region. CONCLUSIONS : Vision and hearing impairment control interventions are generally cost effective. To decide whether substantial investments in these interventions is warranted, this finding should be considered in relation to the economic attractiveness of other, existing or new, interventions in health.",2012-99-08804,22389341,BMJ,Rob Baltussen,2012,344 /,e615,No,22389341,"Rob Baltussen; Andrew Smith; Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e615",DALY,"Botswana, Burundi, Central African Republic, Congo Democratic Republic, Congo, Côte d'Ivoire, Eritrea, Ethiopia, Kenya, Lesotho, Malawi, Mozambique, Namibia, Rwanda, South Africa, Swaziland, Tanzania, Uganda, Zambia, Zimbabwe",Not Stated,"Pharmaceutical, Screening, Surgical",Annual screening for uncorrected refractive error of children 8 years vs. None,Not Stated,8 Years,8 Years,"Female, Male",Full,,3,3,437,United States,2005,579.11
28207,Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study,"OBJECTIVE: To determine the relative costs, effects, and cost effectiveness of selected interventions to control cataract, trachoma, refractive error, hearing loss, meningitis and chronic otitis media. DESIGN: Cost effectiveness analysis of or combined strategies for controlling vision and hearing loss by means of a lifetime population model. SETTING: Two World Health Organization sub-regions of the world where vision and hearing loss are major burdens: sub-Saharan Africa and South East Asia. DATA SOURCES: Biological and behavioural parameters from clinical and observational studies and population based surveys. Intervention effects and resource inputs based on published reports, expert opinion, and the WHO-CHOICE database. MAIN OUTCOME MEASURES: Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005. RESULTS : Treatment of chronic otitis media, extracapsular cataract surgery, trichiasis surgery, treatment for meningitis, and annual screening of schoolchildren for refractive error are among the most cost effective interventions to control hearing and vision impairment, with the cost per DALY averted <$Int285 in both regions. Screening of both schoolchildren (annually) and adults (every five years) for hearing loss costs around $Int1000 per DALY averted. These interventions can be considered highly cost effective. Mass treatment with azithromycin to control trachoma can be considered cost effective in the African but not the South East Asian sub-region. CONCLUSIONS : Vision and hearing impairment control interventions are generally cost effective. To decide whether substantial investments in these interventions is warranted, this finding should be considered in relation to the economic attractiveness of other, existing or new, interventions in health.",2012-99-08804,22389341,BMJ,Rob Baltussen,2012,344 /,e615,No,22389341,"Rob Baltussen; Andrew Smith; Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e615",DALY,"Botswana, Burundi, Central African Republic, Congo Democratic Republic, Congo, Côte d'Ivoire, Eritrea, Ethiopia, Kenya, Lesotho, Malawi, Mozambique, Namibia, Rwanda, South Africa, Swaziland, Tanzania, Uganda, Zambia, Zimbabwe",Not Stated,"Pharmaceutical, Screening, Surgical",Annual screening for uncorrected refractive error of all primary school children vs. None,Not Stated,11 Years,6 Years,"Female, Male",Full,,3,3,229,United States,2005,303.47
28208,Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study,"OBJECTIVE: To determine the relative costs, effects, and cost effectiveness of selected interventions to control cataract, trachoma, refractive error, hearing loss, meningitis and chronic otitis media. DESIGN: Cost effectiveness analysis of or combined strategies for controlling vision and hearing loss by means of a lifetime population model. SETTING: Two World Health Organization sub-regions of the world where vision and hearing loss are major burdens: sub-Saharan Africa and South East Asia. DATA SOURCES: Biological and behavioural parameters from clinical and observational studies and population based surveys. Intervention effects and resource inputs based on published reports, expert opinion, and the WHO-CHOICE database. MAIN OUTCOME MEASURES: Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005. RESULTS : Treatment of chronic otitis media, extracapsular cataract surgery, trichiasis surgery, treatment for meningitis, and annual screening of schoolchildren for refractive error are among the most cost effective interventions to control hearing and vision impairment, with the cost per DALY averted <$Int285 in both regions. Screening of both schoolchildren (annually) and adults (every five years) for hearing loss costs around $Int1000 per DALY averted. These interventions can be considered highly cost effective. Mass treatment with azithromycin to control trachoma can be considered cost effective in the African but not the South East Asian sub-region. CONCLUSIONS : Vision and hearing impairment control interventions are generally cost effective. To decide whether substantial investments in these interventions is warranted, this finding should be considered in relation to the economic attractiveness of other, existing or new, interventions in health.",2012-99-08804,22389341,BMJ,Rob Baltussen,2012,344 /,e615,No,22389341,"Rob Baltussen; Andrew Smith; Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e615",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Pharmaceutical, Screening, Surgical",Annual screening for uncorrected refractive errorof all primary school children vs. None,Not Stated,11 Years,6 Years,"Female, Male",Full,,3,3,142,United States,2005,188.18
28209,Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study,"OBJECTIVE: To determine the relative costs, effects, and cost effectiveness of selected interventions to control cataract, trachoma, refractive error, hearing loss, meningitis and chronic otitis media. DESIGN: Cost effectiveness analysis of or combined strategies for controlling vision and hearing loss by means of a lifetime population model. SETTING: Two World Health Organization sub-regions of the world where vision and hearing loss are major burdens: sub-Saharan Africa and South East Asia. DATA SOURCES: Biological and behavioural parameters from clinical and observational studies and population based surveys. Intervention effects and resource inputs based on published reports, expert opinion, and the WHO-CHOICE database. MAIN OUTCOME MEASURES: Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005. RESULTS : Treatment of chronic otitis media, extracapsular cataract surgery, trichiasis surgery, treatment for meningitis, and annual screening of schoolchildren for refractive error are among the most cost effective interventions to control hearing and vision impairment, with the cost per DALY averted <$Int285 in both regions. Screening of both schoolchildren (annually) and adults (every five years) for hearing loss costs around $Int1000 per DALY averted. These interventions can be considered highly cost effective. Mass treatment with azithromycin to control trachoma can be considered cost effective in the African but not the South East Asian sub-region. CONCLUSIONS : Vision and hearing impairment control interventions are generally cost effective. To decide whether substantial investments in these interventions is warranted, this finding should be considered in relation to the economic attractiveness of other, existing or new, interventions in health.",2012-99-08804,22389341,BMJ,Rob Baltussen,2012,344 /,e615,No,22389341,"Rob Baltussen; Andrew Smith; Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e615",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Pharmaceutical, Screening, Surgical",Annual screening for uncorrected refractive errorof children age 13 vs. None,Not Stated,13 Years,13 Years,"Female, Male",Full,,3,3,137,United States,2005,181.55
28210,Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study,"OBJECTIVE: To determine the relative costs, effects, and cost effectiveness of selected interventions to control cataract, trachoma, refractive error, hearing loss, meningitis and chronic otitis media. DESIGN: Cost effectiveness analysis of or combined strategies for controlling vision and hearing loss by means of a lifetime population model. SETTING: Two World Health Organization sub-regions of the world where vision and hearing loss are major burdens: sub-Saharan Africa and South East Asia. DATA SOURCES: Biological and behavioural parameters from clinical and observational studies and population based surveys. Intervention effects and resource inputs based on published reports, expert opinion, and the WHO-CHOICE database. MAIN OUTCOME MEASURES: Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005. RESULTS : Treatment of chronic otitis media, extracapsular cataract surgery, trichiasis surgery, treatment for meningitis, and annual screening of schoolchildren for refractive error are among the most cost effective interventions to control hearing and vision impairment, with the cost per DALY averted <$Int285 in both regions. Screening of both schoolchildren (annually) and adults (every five years) for hearing loss costs around $Int1000 per DALY averted. These interventions can be considered highly cost effective. Mass treatment with azithromycin to control trachoma can be considered cost effective in the African but not the South East Asian sub-region. CONCLUSIONS : Vision and hearing impairment control interventions are generally cost effective. To decide whether substantial investments in these interventions is warranted, this finding should be considered in relation to the economic attractiveness of other, existing or new, interventions in health.",2012-99-08804,22389341,BMJ,Rob Baltussen,2012,344 /,e615,No,22389341,"Rob Baltussen; Andrew Smith; Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e615",DALY,"Botswana, Burundi, Central African Republic, Congo Democratic Republic, Congo, Côte d'Ivoire, Eritrea, Ethiopia, Kenya, Lesotho, Malawi, Mozambique, Namibia, Rwanda, South Africa, Swaziland, Tanzania, Uganda, Zambia, Zimbabwe",Not Stated,"Pharmaceutical, Screening, Surgical",Annual screening for uncorrected refractive errorof children age 13 vs. None,Not Stated,13 Years,13 Years,"Female, Male",Full,,3,3,376,United States,2005,498.27
