index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
23101,The cost-effectiveness of pharmacotherapy and lifestyle intervention in the treatment of obesity,"BACKGROUND: The Food and Drug Administration has approved several pharmacotherapies for the treatment of obesity. This study assesses the cost-effectiveness of six pharmacotherapies and lifestyle intervention for people with mild obesity (body mass indices [BMIs] 30 to 35). METHODS: A microsimulation model was constructed to compare seven weight loss strategies plus no treatment: intensive lifestyle intervention, orlistat, phentermine, phentermine/topiramate, lorcaserin, liraglutide, and semaglutide. Weight loss, quality-of-life scores, and costs were estimated using clinical trials and other published literature. Endpoints included costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratios (ICERs) with a willingness-to-pay (WTP) threshold of $100 000/QALY. Results were analysed at 1-, 3-, and 5-year time horizons. RESULTS: At each of the three follow-up periods, phentermine was the cost-effective strategy, with ICERs of $46 258/QALY, $20 157/QALY, and $17 880/QALY after 1, 3, and 5 years, respectively. Semaglutide was the most effective strategy in the 3- and 5-year time horizons, with total QALYs of 2.224 and 3.711, respectively. However, the ICERs were prohibitively high at $1 437 340/QALY after 3 years and $576 931/QALY after 5 years. Deterministic and probabilistic sensitivity analyses indicated these results were robust. CONCLUSIONS: Phentermine is the cost-effective pharmacologic weight-loss strategy. Although semaglutide is the most effective, it is not cost-effective because of its high price.",2020-01-32731,32313674,Obes Sci Pract,Minyi Lee,2020,6 / 2,162-170,No,32313674,"Minyi Lee; Brianna N Lauren; Tiannan Zhan; Jin Choi; Matthew Klebanoff; Barham Abu Dayyeh; Elsie M Taveras; Kathleen Corey; Lee Kaplan; Chin Hur; The cost-effectiveness of pharmacotherapy and lifestyle intervention in the treatment of obesity, Obes Sci Pract, 2020 Apr; 6(2):2055-2238; 162-170",QALY,United States of America,Not Stated,Pharmaceutical,phentermine + topiramate vs. Orlistat,Year 5 diagnosis,Not Stated,41 Years,"Female, Male",Full,"5 Years, 1, 3 years",3.00,3.00,64156.25,United States,2019,64947.74
23102,The cost-effectiveness of pharmacotherapy and lifestyle intervention in the treatment of obesity,"BACKGROUND: The Food and Drug Administration has approved several pharmacotherapies for the treatment of obesity. This study assesses the cost-effectiveness of six pharmacotherapies and lifestyle intervention for people with mild obesity (body mass indices [BMIs] 30 to 35). METHODS: A microsimulation model was constructed to compare seven weight loss strategies plus no treatment: intensive lifestyle intervention, orlistat, phentermine, phentermine/topiramate, lorcaserin, liraglutide, and semaglutide. Weight loss, quality-of-life scores, and costs were estimated using clinical trials and other published literature. Endpoints included costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratios (ICERs) with a willingness-to-pay (WTP) threshold of $100 000/QALY. Results were analysed at 1-, 3-, and 5-year time horizons. RESULTS: At each of the three follow-up periods, phentermine was the cost-effective strategy, with ICERs of $46 258/QALY, $20 157/QALY, and $17 880/QALY after 1, 3, and 5 years, respectively. Semaglutide was the most effective strategy in the 3- and 5-year time horizons, with total QALYs of 2.224 and 3.711, respectively. However, the ICERs were prohibitively high at $1 437 340/QALY after 3 years and $576 931/QALY after 5 years. Deterministic and probabilistic sensitivity analyses indicated these results were robust. CONCLUSIONS: Phentermine is the cost-effective pharmacologic weight-loss strategy. Although semaglutide is the most effective, it is not cost-effective because of its high price.",2020-01-32731,32313674,Obes Sci Pract,Minyi Lee,2020,6 / 2,162-170,No,32313674,"Minyi Lee; Brianna N Lauren; Tiannan Zhan; Jin Choi; Matthew Klebanoff; Barham Abu Dayyeh; Elsie M Taveras; Kathleen Corey; Lee Kaplan; Chin Hur; The cost-effectiveness of pharmacotherapy and lifestyle intervention in the treatment of obesity, Obes Sci Pract, 2020 Apr; 6(2):2055-2238; 162-170",QALY,United States of America,Not Stated,Pharmaceutical,ili vs. Phentermine + Topiramate,Year 5 diagnosis,Not Stated,41 Years,"Female, Male",Full,"5 Years, 1, 3 years",3.00,3.00,Not Stated,United States,2019,Not Stated
23103,The cost-effectiveness of pharmacotherapy and lifestyle intervention in the treatment of obesity,"BACKGROUND: The Food and Drug Administration has approved several pharmacotherapies for the treatment of obesity. This study assesses the cost-effectiveness of six pharmacotherapies and lifestyle intervention for people with mild obesity (body mass indices [BMIs] 30 to 35). METHODS: A microsimulation model was constructed to compare seven weight loss strategies plus no treatment: intensive lifestyle intervention, orlistat, phentermine, phentermine/topiramate, lorcaserin, liraglutide, and semaglutide. Weight loss, quality-of-life scores, and costs were estimated using clinical trials and other published literature. Endpoints included costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratios (ICERs) with a willingness-to-pay (WTP) threshold of $100 000/QALY. Results were analysed at 1-, 3-, and 5-year time horizons. RESULTS: At each of the three follow-up periods, phentermine was the cost-effective strategy, with ICERs of $46 258/QALY, $20 157/QALY, and $17 880/QALY after 1, 3, and 5 years, respectively. Semaglutide was the most effective strategy in the 3- and 5-year time horizons, with total QALYs of 2.224 and 3.711, respectively. However, the ICERs were prohibitively high at $1 437 340/QALY after 3 years and $576 931/QALY after 5 years. Deterministic and probabilistic sensitivity analyses indicated these results were robust. CONCLUSIONS: Phentermine is the cost-effective pharmacologic weight-loss strategy. Although semaglutide is the most effective, it is not cost-effective because of its high price.",2020-01-32731,32313674,Obes Sci Pract,Minyi Lee,2020,6 / 2,162-170,No,32313674,"Minyi Lee; Brianna N Lauren; Tiannan Zhan; Jin Choi; Matthew Klebanoff; Barham Abu Dayyeh; Elsie M Taveras; Kathleen Corey; Lee Kaplan; Chin Hur; The cost-effectiveness of pharmacotherapy and lifestyle intervention in the treatment of obesity, Obes Sci Pract, 2020 Apr; 6(2):2055-2238; 162-170",QALY,United States of America,Not Stated,Pharmaceutical,phentermine vs. ILI,Year 5 diagnosis,Not Stated,41 Years,"Female, Male",Full,"5 Years, 1, 3 years",3.00,3.00,-455033.33,United States,2019,-460647.01
23104,The cost-effectiveness of pharmacotherapy and lifestyle intervention in the treatment of obesity,"BACKGROUND: The Food and Drug Administration has approved several pharmacotherapies for the treatment of obesity. This study assesses the cost-effectiveness of six pharmacotherapies and lifestyle intervention for people with mild obesity (body mass indices [BMIs] 30 to 35). METHODS: A microsimulation model was constructed to compare seven weight loss strategies plus no treatment: intensive lifestyle intervention, orlistat, phentermine, phentermine/topiramate, lorcaserin, liraglutide, and semaglutide. Weight loss, quality-of-life scores, and costs were estimated using clinical trials and other published literature. Endpoints included costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratios (ICERs) with a willingness-to-pay (WTP) threshold of $100 000/QALY. Results were analysed at 1-, 3-, and 5-year time horizons. RESULTS: At each of the three follow-up periods, phentermine was the cost-effective strategy, with ICERs of $46 258/QALY, $20 157/QALY, and $17 880/QALY after 1, 3, and 5 years, respectively. Semaglutide was the most effective strategy in the 3- and 5-year time horizons, with total QALYs of 2.224 and 3.711, respectively. However, the ICERs were prohibitively high at $1 437 340/QALY after 3 years and $576 931/QALY after 5 years. Deterministic and probabilistic sensitivity analyses indicated these results were robust. CONCLUSIONS: Phentermine is the cost-effective pharmacologic weight-loss strategy. Although semaglutide is the most effective, it is not cost-effective because of its high price.",2020-01-32731,32313674,Obes Sci Pract,Minyi Lee,2020,6 / 2,162-170,No,32313674,"Minyi Lee; Brianna N Lauren; Tiannan Zhan; Jin Choi; Matthew Klebanoff; Barham Abu Dayyeh; Elsie M Taveras; Kathleen Corey; Lee Kaplan; Chin Hur; The cost-effectiveness of pharmacotherapy and lifestyle intervention in the treatment of obesity, Obes Sci Pract, 2020 Apr; 6(2):2055-2238; 162-170",QALY,United States of America,Not Stated,Pharmaceutical,semaglutide vs. Phentermine,Year 5,Not Stated,41 Years,"Female, Male",Full,"5 Years, 1, 3 years",3.00,3.00,576931,United States,2019,584048.51
23105,Anti-reflux Surgery Versus Proton Pump Inhibitors for Severe Gastroesophageal Reflux Disease: A Cost-Effectiveness Study in Korea,"BACKGROUND/AIMS: The economic burden for gastroesophageal reflux disease (GERD) has recently increased in Asian countries. This study investigates the cost-effectiveness between anti-reflux surgery and medication, with proton pump inhibitors (PPIs) for GERD in Korea. METHODS: We used a decision tree and Markov model to obtain the costs and quality-adjusted life years (QALYs) of the surgical and medical strategies. Our target cohort was the severe GERD patients aged 50 years old who required a continuous double dose of PPIs. The time horizon was 10 years and all estimates were discounted at 5% per year. The incremental cost-effectiveness ratio of the anti-reflux surgery compared with medication with PPIs was calculated. Sensitivity analyses were performed on all relevant variables. RESULTS: The cost-utility analysis indicated anti-reflux surgery was more cost-effective than medication among severe GERD patients over a 10-year period. The model predicted that the surgical strategy had a cost savings of $551 and the QALYs had a gain of 1.18 as compared with the medical strategy. The break-even point in costs of the anti-reflux surgery over the medication was estimated to be 9 years. Sensitivity analyses using the varying parameter assumptions demonstrated the robustness of the study results. CONCLUSIONS: This study showed anti-reflux surgery was less expensive and more effective therapy over the PPI medication after 9 years of follow-up. This suggests the surgical strategy is a cost-effective alternative to PPI medication among patients who need long-term management for GERD in Korea.",2020-01-32735,32235028,J Neurogastroenterol Motil,Susan Park,2020,26 / 2,215-223,No,32235028,"Susan Park; Sungsoo Park; Joong-Min Park; Soorack Ryu; Jinseub Hwang; Jin-Won Kwon; Kyung Won Seo; Anti-reflux Surgery Versus Proton Pump Inhibitors for Severe Gastroesophageal Reflux Disease: A Cost-Effectiveness Study in Korea, J Neurogastroenterol Motil , 2020 Apr 30; 26(2):2093-0887; 215-223",QALY,South Korea,Not Stated,"Pharmaceutical, Surgical",anti-reflux surgery vs. Standard/Usual Care- Proton pump inhibitors,severe gastroesophageal reflux disease,Not Stated,19 Years,"Female, Male",Full,10 Years,5.00,5.00,-466.95,United States,2018,-481.28
23106,Model-Based Biomarker Selection for Dose Individualization of Tyrosine-Kinase Inhibitors,"Tyrosine-kinase inhibitors (TKIs) demonstrate high inter-individual variability with respect to safety and efficacy and would therefore benefit from dose or schedule adjustments. This study investigated the efficacy, safety, and economical aspects of alternative dosing options for sunitinib in gastro-intestinal stromal tumors (GIST) and axitinib in metastatic renal cell carcinoma (mRCC). Dose individualization based on drug concentration, adverse effects, and sVEGFR-3 was explored using a modeling framework connecting pharmacokinetic and pharmacodynamic models, as well as overall survival. Model-based simulations were performed to investigate four different scenarios: (I) the predicted value of high-dose pulsatile schedules to improve clinical outcomes as compared to regular daily dosing, (II) the potential of biomarkers for dose individualizations, such as drug concentrations, toxicity measurements, and the biomarker sVEGFR-3, (III) the cost-effectiveness of biomarker-guided dose-individualizations, and (IV) model-based dosing approaches versus standard sample-based methods to guide dose adjustments in clinical practice. Simulations from the axitinib and sunitinib frameworks suggest that weekly or once every two weeks high-dosing result in lower overall survival in patients with mRCC and GIST, compared to continuous daily dosing. Moreover, sVEGFR-3 appears a safe and cost-effective biomarker to guide dose adjustments and improve overall survival (€36 784.- per QALY). Model-based estimations were for biomarkers in general found to correctly predict dose adjustments similar to or more accurately than single clinical measurements and might therefore guide dose adjustments. A simulation framework represents a rapid and resource saving method to explore various propositions for dose and schedule adjustments of TKIs, while accounting for complicating factors such as circulating biomarker dynamics and inter-or intra-individual variability.",2020-01-32736,32226388,Front Pharmacol,Maddalena Centanni,2020,11 /,316,No,32226388,"Maddalena Centanni; Lena E Friberg; Model-Based Biomarker Selection for Dose Individualization of Tyrosine-Kinase Inhibitors, Front Pharmacol, 2020; 11():1663-9812; 316",QALY,Sweden,Not Stated,Pharmaceutical,therapeutic drug monitoring + management of drug plasma concentration vs. Standard/Usual Care- Fixed sunitinib dosage,Taking sunitinib,Not Stated,19 Years,"Female, Male",Full,5 Years,Not Stated,Not Stated,173150,Euro,2019,196343.07
23107,Model-Based Biomarker Selection for Dose Individualization of Tyrosine-Kinase Inhibitors,"Tyrosine-kinase inhibitors (TKIs) demonstrate high inter-individual variability with respect to safety and efficacy and would therefore benefit from dose or schedule adjustments. This study investigated the efficacy, safety, and economical aspects of alternative dosing options for sunitinib in gastro-intestinal stromal tumors (GIST) and axitinib in metastatic renal cell carcinoma (mRCC). Dose individualization based on drug concentration, adverse effects, and sVEGFR-3 was explored using a modeling framework connecting pharmacokinetic and pharmacodynamic models, as well as overall survival. Model-based simulations were performed to investigate four different scenarios: (I) the predicted value of high-dose pulsatile schedules to improve clinical outcomes as compared to regular daily dosing, (II) the potential of biomarkers for dose individualizations, such as drug concentrations, toxicity measurements, and the biomarker sVEGFR-3, (III) the cost-effectiveness of biomarker-guided dose-individualizations, and (IV) model-based dosing approaches versus standard sample-based methods to guide dose adjustments in clinical practice. Simulations from the axitinib and sunitinib frameworks suggest that weekly or once every two weeks high-dosing result in lower overall survival in patients with mRCC and GIST, compared to continuous daily dosing. Moreover, sVEGFR-3 appears a safe and cost-effective biomarker to guide dose adjustments and improve overall survival (€36 784.- per QALY). Model-based estimations were for biomarkers in general found to correctly predict dose adjustments similar to or more accurately than single clinical measurements and might therefore guide dose adjustments. A simulation framework represents a rapid and resource saving method to explore various propositions for dose and schedule adjustments of TKIs, while accounting for complicating factors such as circulating biomarker dynamics and inter-or intra-individual variability.",2020-01-32736,32226388,Front Pharmacol,Maddalena Centanni,2020,11 /,316,No,32226388,"Maddalena Centanni; Lena E Friberg; Model-Based Biomarker Selection for Dose Individualization of Tyrosine-Kinase Inhibitors, Front Pharmacol, 2020; 11():1663-9812; 316",QALY,Sweden,Not Stated,Pharmaceutical,absolute change in neutrophil count dosing vs. Standard/Usual Care- Fixed sunitinib dosing,Taking sunitinib,Not Stated,19 Years,"Female, Male",Full,5 Years,Not Stated,Not Stated,104438,Euro,2019,118427.25
23108,Model-Based Biomarker Selection for Dose Individualization of Tyrosine-Kinase Inhibitors,"Tyrosine-kinase inhibitors (TKIs) demonstrate high inter-individual variability with respect to safety and efficacy and would therefore benefit from dose or schedule adjustments. This study investigated the efficacy, safety, and economical aspects of alternative dosing options for sunitinib in gastro-intestinal stromal tumors (GIST) and axitinib in metastatic renal cell carcinoma (mRCC). Dose individualization based on drug concentration, adverse effects, and sVEGFR-3 was explored using a modeling framework connecting pharmacokinetic and pharmacodynamic models, as well as overall survival. Model-based simulations were performed to investigate four different scenarios: (I) the predicted value of high-dose pulsatile schedules to improve clinical outcomes as compared to regular daily dosing, (II) the potential of biomarkers for dose individualizations, such as drug concentrations, toxicity measurements, and the biomarker sVEGFR-3, (III) the cost-effectiveness of biomarker-guided dose-individualizations, and (IV) model-based dosing approaches versus standard sample-based methods to guide dose adjustments in clinical practice. Simulations from the axitinib and sunitinib frameworks suggest that weekly or once every two weeks high-dosing result in lower overall survival in patients with mRCC and GIST, compared to continuous daily dosing. Moreover, sVEGFR-3 appears a safe and cost-effective biomarker to guide dose adjustments and improve overall survival (€36 784.- per QALY). Model-based estimations were for biomarkers in general found to correctly predict dose adjustments similar to or more accurately than single clinical measurements and might therefore guide dose adjustments. A simulation framework represents a rapid and resource saving method to explore various propositions for dose and schedule adjustments of TKIs, while accounting for complicating factors such as circulating biomarker dynamics and inter-or intra-individual variability.",2020-01-32736,32226388,Front Pharmacol,Maddalena Centanni,2020,11 /,316,No,32226388,"Maddalena Centanni; Lena E Friberg; Model-Based Biomarker Selection for Dose Individualization of Tyrosine-Kinase Inhibitors, Front Pharmacol, 2020; 11():1663-9812; 316",QALY,Sweden,Not Stated,Pharmaceutical,soluble vascular endothelial growth factor 3 based dosing vs. Standard/Usual Care- Fixed sunitinib dosing,Taking sunitinib,Not Stated,19 Years,"Female, Male",Full,5 Years,Not Stated,Not Stated,36784,Euro,2019,41711.14
23109,Omalizumab for Severe Allergic Asthma Treatment in Italy: A Cost-Effectiveness Analysis from PROXIMA Study,"INTRODUCTION: Inadequately controlled severe asthma patients require additional therapy accounting for significant clinical and economic burden. Our analysis aims to determine the cost-effectiveness of omalizumab in the management of severe allergic asthma in Italy based on observational data from the PROXIMA study. METHODS: Observational data on efficacy, healthcare resource utilization and changes in quality of life at 12 months after the initiation of omalizumab were examined to estimate the cost-effectiveness compared to pre-omalizumab period and results were expressed with Incremental Cost-Effectiveness Ratio (ICER). The cost-utility analysis estimated the cost per quality-adjusted life-year (QALY) gained. Direct health costs were assessed from the perspective of the Italian National Health Service (NHS). RESULTS: Omalizumab reduced the incidence of exacerbations, number of hospitalizations, physician visits, and improved quality of life after 12 months of treatment. Omalizumab had a greater effectiveness than pre-omalizumab treatment involving 0.132 QALYs gained and led to a €3729 per patient reduction in direct healthcare costs, excluding the add-on treatment cost. Nevertheless, the addition of omalizumab cost led to €7478 increase in total direct costs with respect to pre-omalizumab period. Based on difference in total direct cost and difference in QALY between post and pre-omalizumab period, the ICER was €56,847. According to sensitivity analysis, omalizumab provided a cost-effective use of NHS resources, already at 20% discounted price. CONCLUSION: This study offers a real-world evidence of omalizumab effectiveness in Italy. Despite the high acquisition cost of the innovative drug, omalizumab is a sustainable treatment option for patients with uncontrolled severe allergic asthma.",2020-01-32738,32158289,Risk Manag Healthc Policy,Giorgio Walter Canonica,2020,13 /,43-53,No,32158289,"Giorgio Walter Canonica; Giorgio Lorenzo Colombo; Paola Rogliani; Pierachille Santus; Claudia Pitotti; Sergio Di Matteo; Chiara Martinotti; Giacomo Matteo Bruno; Omalizumab for Severe Allergic Asthma Treatment in Italy: A Cost-Effectiveness Analysis from PROXIMA Study, Risk Manag Healthc Policy, 2020; 13():1179-1594; 43-53",QALY,Italy,Not Stated,Pharmaceutical,omalizumab vs. Standard/Usual Care,severe allergic asthma,Not Stated,19 Years,"Female, Male",Full,12 Months,Not Stated,Not Stated,56847,Euro,2018,69236.79
23110,Cost-Utility of Attachment-Based Compassion Therapy (ABCT) for Fibromyalgia Compared to Relaxation: A Pilot Randomized Controlled Trial,"A recent study has supported the efficacy of Attachment-Based Compassion Therapy (ABCT) compared to relaxation (REL) for the management of fibromyalgia (FM). The main objective of this paper is to examine the cost-utility of ABCT compared to REL in terms of effects on quality-adjusted life years (QALYs) as well as healthcare costs. Forty-two Spanish patients with FM received 8 weekly group sessions of ABCT or REL. Data collection took place at pre- and 3-month follow-up. Cost-utility of the two treatment groups (ABCT vs. REL) was compared by examining treatment outcomes in terms of QALYs (obtained with the EQ-5D-3L) and healthcare costs (data about service use obtained with the Client Service Receipt Inventory). Data analyses were computed from a completers, ITT, and per protocol approach. Data analysis from the healthcare perspective revealed that those patients receiving ABCT exhibited larger improvements in quality of life than those doing relaxation, while being less costly 3 months after their 8-week treatment program had ended (completers: incremental cost M, 95% CI = €-194.1 (-450.3 to 356.1); incremental effect M, 95% CI = 0.023 QALYs (0.010 to 0.141)). Results were similar using an ITT approach (incremental cost M, 95% CI = €-256.3 (-447.4 to -65.3); incremental effect M, 95% CI = 0.021 QALYs (0.009 to 0.033)). A similar pattern of results were obtained from the per protocol approach. This RCT has contributed to the evidence base of compassion-based interventions and provided useful information about the cost-utility of ABCT for FM patients when compared to relaxation. However, the small sample size and short follow-up period limited the generalizability of the findings.",2020-01-32739,32156065,J Clin Med,Francesco D'Amico,2020,9 / 3,,No,32156065,"Francesco D'Amico; Albert Feliu-Soler; Jesús Montero-Marín; María T Peñarrubía-María; Mayte Navarro-Gil; William Van Gordon; Javier García-Campayo; Juan V Luciano; Cost-Utility of Attachment-Based Compassion Therapy (ABCT) for Fibromyalgia Compared to Relaxation: A Pilot Randomized Controlled Trial, J Clin Med, 2020 Mar 7; 9(3):2077-0383",QALY,Spain,Not Stated,"Care Delivery, Health Education or Behavior",attachment-based compassion therapy vs. Standard/Usual Care- Relaxation therapy,Not Stated,Not Stated,19 Years,"Female, Male",Full,3 Months,Not Stated,Not Stated,-8439.13,Euro,2016,-10070.05
