index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
8401,Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness,"Current guidelines recommend mammography every 1 or 2 years starting at age 40 or 50 years, regardless of individual risk for breast cancer.To estimate the cost-effectiveness of mammography by age, breast density, history of breast biopsy, family history of breast cancer, and screening interval.Markov microsimulation model.Surveillance, Epidemiology, and End Results program, Breast Cancer Surveillance Consortium, and the medical literature.U.S. women aged 40 to 49, 50 to 59, 60 to 69, and 70 to 79 years with initial mammography at age 40 years and breast density of Breast Imaging Reporting and Data System (BI-RADS) categories 1 to 4.Lifetime.National health payer.Mammography annually, biennially, or every 3 to 4 years or no mammography.Costs per quality-adjusted life-year (QALY) gained and number of women screened over 10 years to prevent 1 death from breast cancer.Biennial mammography cost less than $100,000 per QALY gained for women aged 40 to 79 years with BI-RADS category 3 or 4 breast density or aged 50 to 69 years with category 2 density; women aged 60 to 79 years with category 1 density and either a family history of breast cancer or a previous breast biopsy; and all women aged 40 to 79 years with both a family history of breast cancer and a previous breast biopsy, regardless of breast density. Biennial mammography cost less than $50,000 per QALY gained for women aged 40 to 49 years with category 3 or 4 breast density and either a previous breast biopsy or a family history of breast cancer. Annual mammography was not cost-effective for any group, regardless of age or breast density.Mammography is expensive if the disutility of false-positive mammography results and the costs of detecting nonprogressive and nonlethal invasive cancer are considered.Results are not applicable to carriers of BRCA1 or BRCA2 mutations.Mammography screening should be personalized on the basis of a woman's age, breast density, history of breast biopsy, family history of breast cancer, and beliefs about the potential benefit and harms of screening.Eli Lilly, Da Costa Family Foundation for Research in Breast Cancer Prevention of the California Pacific Medical Center, and Breast Cancer Surveillance Consortium.",2011-01-07991,21727289,Ann Intern Med,John T Schousboe,2011,155 /,10-20,No,21727289,"John T Schousboe; Karla Kerlikowske; Andrew Loh; Steven R Cummings; Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness, Ann Intern Med, ; 155 ():1539-3704; 10-20",QALY,Not Stated,Not Stated,Not Stated,Mammography every 2 years vs. Mammography every 3 to 4 years,Not Stated,49 Years,40 Years,Female,Full,Lifetime,3.00,3.00,36699,United States,2008,44115.06
8402,Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness,"Current guidelines recommend mammography every 1 or 2 years starting at age 40 or 50 years, regardless of individual risk for breast cancer.To estimate the cost-effectiveness of mammography by age, breast density, history of breast biopsy, family history of breast cancer, and screening interval.Markov microsimulation model.Surveillance, Epidemiology, and End Results program, Breast Cancer Surveillance Consortium, and the medical literature.U.S. women aged 40 to 49, 50 to 59, 60 to 69, and 70 to 79 years with initial mammography at age 40 years and breast density of Breast Imaging Reporting and Data System (BI-RADS) categories 1 to 4.Lifetime.National health payer.Mammography annually, biennially, or every 3 to 4 years or no mammography.Costs per quality-adjusted life-year (QALY) gained and number of women screened over 10 years to prevent 1 death from breast cancer.Biennial mammography cost less than $100,000 per QALY gained for women aged 40 to 79 years with BI-RADS category 3 or 4 breast density or aged 50 to 69 years with category 2 density; women aged 60 to 79 years with category 1 density and either a family history of breast cancer or a previous breast biopsy; and all women aged 40 to 79 years with both a family history of breast cancer and a previous breast biopsy, regardless of breast density. Biennial mammography cost less than $50,000 per QALY gained for women aged 40 to 49 years with category 3 or 4 breast density and either a previous breast biopsy or a family history of breast cancer. Annual mammography was not cost-effective for any group, regardless of age or breast density.Mammography is expensive if the disutility of false-positive mammography results and the costs of detecting nonprogressive and nonlethal invasive cancer are considered.Results are not applicable to carriers of BRCA1 or BRCA2 mutations.Mammography screening should be personalized on the basis of a woman's age, breast density, history of breast biopsy, family history of breast cancer, and beliefs about the potential benefit and harms of screening.Eli Lilly, Da Costa Family Foundation for Research in Breast Cancer Prevention of the California Pacific Medical Center, and Breast Cancer Surveillance Consortium.",2011-01-07991,21727289,Ann Intern Med,John T Schousboe,2011,155 /,10-20,No,21727289,"John T Schousboe; Karla Kerlikowske; Andrew Loh; Steven R Cummings; Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness, Ann Intern Med, ; 155 ():1539-3704; 10-20",QALY,Not Stated,Not Stated,Not Stated,Mammography every 3 to 4 years vs. None,Not Stated,49 Years,40 Years,Female,Full,Lifetime,3.00,3.00,120113,United States,2008,144385.2
8403,Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness,"Current guidelines recommend mammography every 1 or 2 years starting at age 40 or 50 years, regardless of individual risk for breast cancer.To estimate the cost-effectiveness of mammography by age, breast density, history of breast biopsy, family history of breast cancer, and screening interval.Markov microsimulation model.Surveillance, Epidemiology, and End Results program, Breast Cancer Surveillance Consortium, and the medical literature.U.S. women aged 40 to 49, 50 to 59, 60 to 69, and 70 to 79 years with initial mammography at age 40 years and breast density of Breast Imaging Reporting and Data System (BI-RADS) categories 1 to 4.Lifetime.National health payer.Mammography annually, biennially, or every 3 to 4 years or no mammography.Costs per quality-adjusted life-year (QALY) gained and number of women screened over 10 years to prevent 1 death from breast cancer.Biennial mammography cost less than $100,000 per QALY gained for women aged 40 to 79 years with BI-RADS category 3 or 4 breast density or aged 50 to 69 years with category 2 density; women aged 60 to 79 years with category 1 density and either a family history of breast cancer or a previous breast biopsy; and all women aged 40 to 79 years with both a family history of breast cancer and a previous breast biopsy, regardless of breast density. Biennial mammography cost less than $50,000 per QALY gained for women aged 40 to 49 years with category 3 or 4 breast density and either a previous breast biopsy or a family history of breast cancer. Annual mammography was not cost-effective for any group, regardless of age or breast density.Mammography is expensive if the disutility of false-positive mammography results and the costs of detecting nonprogressive and nonlethal invasive cancer are considered.Results are not applicable to carriers of BRCA1 or BRCA2 mutations.Mammography screening should be personalized on the basis of a woman's age, breast density, history of breast biopsy, family history of breast cancer, and beliefs about the potential benefit and harms of screening.Eli Lilly, Da Costa Family Foundation for Research in Breast Cancer Prevention of the California Pacific Medical Center, and Breast Cancer Surveillance Consortium.",2011-01-07991,21727289,Ann Intern Med,John T Schousboe,2011,155 /,10-20,No,21727289,"John T Schousboe; Karla Kerlikowske; Andrew Loh; Steven R Cummings; Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness, Ann Intern Med, ; 155 ():1539-3704; 10-20",QALY,Not Stated,Not Stated,Not Stated,Mammography every 2 years vs. Mammography every 3 to 4 years,Not Stated,49 Years,40 Years,Female,Full,Lifetime,3.00,3.00,140048,United States,2008,168348.62
8404,Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness,"Current guidelines recommend mammography every 1 or 2 years starting at age 40 or 50 years, regardless of individual risk for breast cancer.To estimate the cost-effectiveness of mammography by age, breast density, history of breast biopsy, family history of breast cancer, and screening interval.Markov microsimulation model.Surveillance, Epidemiology, and End Results program, Breast Cancer Surveillance Consortium, and the medical literature.U.S. women aged 40 to 49, 50 to 59, 60 to 69, and 70 to 79 years with initial mammography at age 40 years and breast density of Breast Imaging Reporting and Data System (BI-RADS) categories 1 to 4.Lifetime.National health payer.Mammography annually, biennially, or every 3 to 4 years or no mammography.Costs per quality-adjusted life-year (QALY) gained and number of women screened over 10 years to prevent 1 death from breast cancer.Biennial mammography cost less than $100,000 per QALY gained for women aged 40 to 79 years with BI-RADS category 3 or 4 breast density or aged 50 to 69 years with category 2 density; women aged 60 to 79 years with category 1 density and either a family history of breast cancer or a previous breast biopsy; and all women aged 40 to 79 years with both a family history of breast cancer and a previous breast biopsy, regardless of breast density. Biennial mammography cost less than $50,000 per QALY gained for women aged 40 to 49 years with category 3 or 4 breast density and either a previous breast biopsy or a family history of breast cancer. Annual mammography was not cost-effective for any group, regardless of age or breast density.Mammography is expensive if the disutility of false-positive mammography results and the costs of detecting nonprogressive and nonlethal invasive cancer are considered.Results are not applicable to carriers of BRCA1 or BRCA2 mutations.Mammography screening should be personalized on the basis of a woman's age, breast density, history of breast biopsy, family history of breast cancer, and beliefs about the potential benefit and harms of screening.Eli Lilly, Da Costa Family Foundation for Research in Breast Cancer Prevention of the California Pacific Medical Center, and Breast Cancer Surveillance Consortium.",2011-01-07991,21727289,Ann Intern Med,John T Schousboe,2011,155 /,10-20,No,21727289,"John T Schousboe; Karla Kerlikowske; Andrew Loh; Steven R Cummings; Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness, Ann Intern Med, ; 155 ():1539-3704; 10-20",QALY,Not Stated,Not Stated,Not Stated,Mammography every 3 to 4 years vs. None,Not Stated,49 Years,40 Years,Female,Full,Lifetime,3.00,3.00,90646,United States,2008,108963.56
8405,Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness,"Current guidelines recommend mammography every 1 or 2 years starting at age 40 or 50 years, regardless of individual risk for breast cancer.To estimate the cost-effectiveness of mammography by age, breast density, history of breast biopsy, family history of breast cancer, and screening interval.Markov microsimulation model.Surveillance, Epidemiology, and End Results program, Breast Cancer Surveillance Consortium, and the medical literature.U.S. women aged 40 to 49, 50 to 59, 60 to 69, and 70 to 79 years with initial mammography at age 40 years and breast density of Breast Imaging Reporting and Data System (BI-RADS) categories 1 to 4.Lifetime.National health payer.Mammography annually, biennially, or every 3 to 4 years or no mammography.Costs per quality-adjusted life-year (QALY) gained and number of women screened over 10 years to prevent 1 death from breast cancer.Biennial mammography cost less than $100,000 per QALY gained for women aged 40 to 79 years with BI-RADS category 3 or 4 breast density or aged 50 to 69 years with category 2 density; women aged 60 to 79 years with category 1 density and either a family history of breast cancer or a previous breast biopsy; and all women aged 40 to 79 years with both a family history of breast cancer and a previous breast biopsy, regardless of breast density. Biennial mammography cost less than $50,000 per QALY gained for women aged 40 to 49 years with category 3 or 4 breast density and either a previous breast biopsy or a family history of breast cancer. Annual mammography was not cost-effective for any group, regardless of age or breast density.Mammography is expensive if the disutility of false-positive mammography results and the costs of detecting nonprogressive and nonlethal invasive cancer are considered.Results are not applicable to carriers of BRCA1 or BRCA2 mutations.Mammography screening should be personalized on the basis of a woman's age, breast density, history of breast biopsy, family history of breast cancer, and beliefs about the potential benefit and harms of screening.Eli Lilly, Da Costa Family Foundation for Research in Breast Cancer Prevention of the California Pacific Medical Center, and Breast Cancer Surveillance Consortium.",2011-01-07991,21727289,Ann Intern Med,John T Schousboe,2011,155 /,10-20,No,21727289,"John T Schousboe; Karla Kerlikowske; Andrew Loh; Steven R Cummings; Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness, Ann Intern Med, ; 155 ():1539-3704; 10-20",QALY,Not Stated,Not Stated,Not Stated,Mammography every 2 years vs. Mammography every 3 to 4 years,Not Stated,49 Years,40 Years,Female,Full,Lifetime,3.00,3.00,87769,United States,2008,105505.18
8406,Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness,"Current guidelines recommend mammography every 1 or 2 years starting at age 40 or 50 years, regardless of individual risk for breast cancer.To estimate the cost-effectiveness of mammography by age, breast density, history of breast biopsy, family history of breast cancer, and screening interval.Markov microsimulation model.Surveillance, Epidemiology, and End Results program, Breast Cancer Surveillance Consortium, and the medical literature.U.S. women aged 40 to 49, 50 to 59, 60 to 69, and 70 to 79 years with initial mammography at age 40 years and breast density of Breast Imaging Reporting and Data System (BI-RADS) categories 1 to 4.Lifetime.National health payer.Mammography annually, biennially, or every 3 to 4 years or no mammography.Costs per quality-adjusted life-year (QALY) gained and number of women screened over 10 years to prevent 1 death from breast cancer.Biennial mammography cost less than $100,000 per QALY gained for women aged 40 to 79 years with BI-RADS category 3 or 4 breast density or aged 50 to 69 years with category 2 density; women aged 60 to 79 years with category 1 density and either a family history of breast cancer or a previous breast biopsy; and all women aged 40 to 79 years with both a family history of breast cancer and a previous breast biopsy, regardless of breast density. Biennial mammography cost less than $50,000 per QALY gained for women aged 40 to 49 years with category 3 or 4 breast density and either a previous breast biopsy or a family history of breast cancer. Annual mammography was not cost-effective for any group, regardless of age or breast density.Mammography is expensive if the disutility of false-positive mammography results and the costs of detecting nonprogressive and nonlethal invasive cancer are considered.Results are not applicable to carriers of BRCA1 or BRCA2 mutations.Mammography screening should be personalized on the basis of a woman's age, breast density, history of breast biopsy, family history of breast cancer, and beliefs about the potential benefit and harms of screening.Eli Lilly, Da Costa Family Foundation for Research in Breast Cancer Prevention of the California Pacific Medical Center, and Breast Cancer Surveillance Consortium.",2011-01-07991,21727289,Ann Intern Med,John T Schousboe,2011,155 /,10-20,No,21727289,"John T Schousboe; Karla Kerlikowske; Andrew Loh; Steven R Cummings; Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness, Ann Intern Med, ; 155 ():1539-3704; 10-20",QALY,Not Stated,Not Stated,Not Stated,Mammography every 3 to 4 years vs. None,Not Stated,49 Years,40 Years,Female,Full,Lifetime,3.00,3.00,83899,United States,2008,100853.14
8407,Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness,"Current guidelines recommend mammography every 1 or 2 years starting at age 40 or 50 years, regardless of individual risk for breast cancer.To estimate the cost-effectiveness of mammography by age, breast density, history of breast biopsy, family history of breast cancer, and screening interval.Markov microsimulation model.Surveillance, Epidemiology, and End Results program, Breast Cancer Surveillance Consortium, and the medical literature.U.S. women aged 40 to 49, 50 to 59, 60 to 69, and 70 to 79 years with initial mammography at age 40 years and breast density of Breast Imaging Reporting and Data System (BI-RADS) categories 1 to 4.Lifetime.National health payer.Mammography annually, biennially, or every 3 to 4 years or no mammography.Costs per quality-adjusted life-year (QALY) gained and number of women screened over 10 years to prevent 1 death from breast cancer.Biennial mammography cost less than $100,000 per QALY gained for women aged 40 to 79 years with BI-RADS category 3 or 4 breast density or aged 50 to 69 years with category 2 density; women aged 60 to 79 years with category 1 density and either a family history of breast cancer or a previous breast biopsy; and all women aged 40 to 79 years with both a family history of breast cancer and a previous breast biopsy, regardless of breast density. Biennial mammography cost less than $50,000 per QALY gained for women aged 40 to 49 years with category 3 or 4 breast density and either a previous breast biopsy or a family history of breast cancer. Annual mammography was not cost-effective for any group, regardless of age or breast density.Mammography is expensive if the disutility of false-positive mammography results and the costs of detecting nonprogressive and nonlethal invasive cancer are considered.Results are not applicable to carriers of BRCA1 or BRCA2 mutations.Mammography screening should be personalized on the basis of a woman's age, breast density, history of breast biopsy, family history of breast cancer, and beliefs about the potential benefit and harms of screening.Eli Lilly, Da Costa Family Foundation for Research in Breast Cancer Prevention of the California Pacific Medical Center, and Breast Cancer Surveillance Consortium.",2011-01-07991,21727289,Ann Intern Med,John T Schousboe,2011,155 /,10-20,No,21727289,"John T Schousboe; Karla Kerlikowske; Andrew Loh; Steven R Cummings; Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness, Ann Intern Med, ; 155 ():1539-3704; 10-20",QALY,Not Stated,Not Stated,Not Stated,Mammography every 2 years vs. None,Not Stated,49 Years,40 Years,Female,Full,Lifetime,3.00,3.00,74482,United States,2008,89533.17
8408,Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness,"Current guidelines recommend mammography every 1 or 2 years starting at age 40 or 50 years, regardless of individual risk for breast cancer.To estimate the cost-effectiveness of mammography by age, breast density, history of breast biopsy, family history of breast cancer, and screening interval.Markov microsimulation model.Surveillance, Epidemiology, and End Results program, Breast Cancer Surveillance Consortium, and the medical literature.U.S. women aged 40 to 49, 50 to 59, 60 to 69, and 70 to 79 years with initial mammography at age 40 years and breast density of Breast Imaging Reporting and Data System (BI-RADS) categories 1 to 4.Lifetime.National health payer.Mammography annually, biennially, or every 3 to 4 years or no mammography.Costs per quality-adjusted life-year (QALY) gained and number of women screened over 10 years to prevent 1 death from breast cancer.Biennial mammography cost less than $100,000 per QALY gained for women aged 40 to 79 years with BI-RADS category 3 or 4 breast density or aged 50 to 69 years with category 2 density; women aged 60 to 79 years with category 1 density and either a family history of breast cancer or a previous breast biopsy; and all women aged 40 to 79 years with both a family history of breast cancer and a previous breast biopsy, regardless of breast density. Biennial mammography cost less than $50,000 per QALY gained for women aged 40 to 49 years with category 3 or 4 breast density and either a previous breast biopsy or a family history of breast cancer. Annual mammography was not cost-effective for any group, regardless of age or breast density.Mammography is expensive if the disutility of false-positive mammography results and the costs of detecting nonprogressive and nonlethal invasive cancer are considered.Results are not applicable to carriers of BRCA1 or BRCA2 mutations.Mammography screening should be personalized on the basis of a woman's age, breast density, history of breast biopsy, family history of breast cancer, and beliefs about the potential benefit and harms of screening.Eli Lilly, Da Costa Family Foundation for Research in Breast Cancer Prevention of the California Pacific Medical Center, and Breast Cancer Surveillance Consortium.",2011-01-07991,21727289,Ann Intern Med,John T Schousboe,2011,155 /,10-20,No,21727289,"John T Schousboe; Karla Kerlikowske; Andrew Loh; Steven R Cummings; Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness, Ann Intern Med, ; 155 ():1539-3704; 10-20",QALY,Not Stated,Not Stated,Not Stated,Mammography every 3 to 4 years vs. None,Not Stated,59 Years,50 Years,Female,Full,Lifetime,3.00,3.00,72184,United States,2008,86770.8
8409,Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness,"Current guidelines recommend mammography every 1 or 2 years starting at age 40 or 50 years, regardless of individual risk for breast cancer.To estimate the cost-effectiveness of mammography by age, breast density, history of breast biopsy, family history of breast cancer, and screening interval.Markov microsimulation model.Surveillance, Epidemiology, and End Results program, Breast Cancer Surveillance Consortium, and the medical literature.U.S. women aged 40 to 49, 50 to 59, 60 to 69, and 70 to 79 years with initial mammography at age 40 years and breast density of Breast Imaging Reporting and Data System (BI-RADS) categories 1 to 4.Lifetime.National health payer.Mammography annually, biennially, or every 3 to 4 years or no mammography.Costs per quality-adjusted life-year (QALY) gained and number of women screened over 10 years to prevent 1 death from breast cancer.Biennial mammography cost less than $100,000 per QALY gained for women aged 40 to 79 years with BI-RADS category 3 or 4 breast density or aged 50 to 69 years with category 2 density; women aged 60 to 79 years with category 1 density and either a family history of breast cancer or a previous breast biopsy; and all women aged 40 to 79 years with both a family history of breast cancer and a previous breast biopsy, regardless of breast density. Biennial mammography cost less than $50,000 per QALY gained for women aged 40 to 49 years with category 3 or 4 breast density and either a previous breast biopsy or a family history of breast cancer. Annual mammography was not cost-effective for any group, regardless of age or breast density.Mammography is expensive if the disutility of false-positive mammography results and the costs of detecting nonprogressive and nonlethal invasive cancer are considered.Results are not applicable to carriers of BRCA1 or BRCA2 mutations.Mammography screening should be personalized on the basis of a woman's age, breast density, history of breast biopsy, family history of breast cancer, and beliefs about the potential benefit and harms of screening.Eli Lilly, Da Costa Family Foundation for Research in Breast Cancer Prevention of the California Pacific Medical Center, and Breast Cancer Surveillance Consortium.",2011-01-07991,21727289,Ann Intern Med,John T Schousboe,2011,155 /,10-20,No,21727289,"John T Schousboe; Karla Kerlikowske; Andrew Loh; Steven R Cummings; Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness, Ann Intern Med, ; 155 ():1539-3704; 10-20",QALY,Not Stated,Not Stated,Not Stated,Mammography every 2 years vs. Mammography every 3 to 4 years,Not Stated,59 Years,50 Years,Female,Full,Lifetime,3.00,3.00,208748,United States,2008,250931.38
8410,Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness,"Current guidelines recommend mammography every 1 or 2 years starting at age 40 or 50 years, regardless of individual risk for breast cancer.To estimate the cost-effectiveness of mammography by age, breast density, history of breast biopsy, family history of breast cancer, and screening interval.Markov microsimulation model.Surveillance, Epidemiology, and End Results program, Breast Cancer Surveillance Consortium, and the medical literature.U.S. women aged 40 to 49, 50 to 59, 60 to 69, and 70 to 79 years with initial mammography at age 40 years and breast density of Breast Imaging Reporting and Data System (BI-RADS) categories 1 to 4.Lifetime.National health payer.Mammography annually, biennially, or every 3 to 4 years or no mammography.Costs per quality-adjusted life-year (QALY) gained and number of women screened over 10 years to prevent 1 death from breast cancer.Biennial mammography cost less than $100,000 per QALY gained for women aged 40 to 79 years with BI-RADS category 3 or 4 breast density or aged 50 to 69 years with category 2 density; women aged 60 to 79 years with category 1 density and either a family history of breast cancer or a previous breast biopsy; and all women aged 40 to 79 years with both a family history of breast cancer and a previous breast biopsy, regardless of breast density. Biennial mammography cost less than $50,000 per QALY gained for women aged 40 to 49 years with category 3 or 4 breast density and either a previous breast biopsy or a family history of breast cancer. Annual mammography was not cost-effective for any group, regardless of age or breast density.Mammography is expensive if the disutility of false-positive mammography results and the costs of detecting nonprogressive and nonlethal invasive cancer are considered.Results are not applicable to carriers of BRCA1 or BRCA2 mutations.Mammography screening should be personalized on the basis of a woman's age, breast density, history of breast biopsy, family history of breast cancer, and beliefs about the potential benefit and harms of screening.Eli Lilly, Da Costa Family Foundation for Research in Breast Cancer Prevention of the California Pacific Medical Center, and Breast Cancer Surveillance Consortium.",2011-01-07991,21727289,Ann Intern Med,John T Schousboe,2011,155 /,10-20,No,21727289,"John T Schousboe; Karla Kerlikowske; Andrew Loh; Steven R Cummings; Personalizing mammography by breast density and other risk factors for breast cancer: analysis of health benefits and cost-effectiveness, Ann Intern Med, ; 155 ():1539-3704; 10-20",QALY,Not Stated,Not Stated,Not Stated,Mammography every 3 to 4 years vs. None,Not Stated,59 Years,50 Years,Female,Full,Lifetime,3.00,3.00,36212,United States,2008,43529.65
