index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
11501,Cost-effectiveness of febuxostat in chronic gout,"Our objective was to evaluate data on the cost-effectiveness of febuxostat compared with standard clinical practice with allopurinol in patients with gout that was presented to the Scottish Medicines Consortium (SMC) in 2010. A Markov health-state model estimated the direct health-related costs and clinical benefits expressed as quality-adjusted life-years (QALYs). Adults with chronic gout and established hyperuricaemia received treatment sequences of daily doses of allopurinol 300 mg alone or allopurinol 300 mg followed by febuxostat 80 mg/120 mg. The proportion of patients achieving the target serum uric acid (sUA) level of less than 6 mg/dl (0.36 mmol/l) was linked to the utility per sUA level to generate an incremental cost-effectiveness ratio (ICER). Second-line therapy with febuxostat 80 mg/120 mg versus with allopurinol alone resulted in an ICER of pound3,578 per QALY over a 5-year time horizon. Additional univariate analyses showed that ICER values were robust and ranged from pound2,550 to pound7,165 per QALY when different parameters (e.g., low- and high-dose allopurinol titrations and variations in treatment-induced flare rates) were varied. Febuxostat reduces sUA below the European League Against Rheumatism target of 0.36 mmol/l (6 mg/dl) in significantly more patients with gout than allopurinol in its most frequently prescribed dose of 300 mg per day. The SMC accepted febuxostat as cost-effective as a suitable second-line option for urate-lowering therapy for the treatment of patients with chronic hyperuricaemia in conditions where urate deposition has already occurred (including a history or presence of tophus and/or gouty arthritis) when treatment with allopurinol was inadequate, not tolerated, or contraindicated.",2013-01-11427,23719971,Eur J Health Econ,Stephen M Beard,2014,15 / 5,,Yes,23719971,"Stephen M Beard; Birgitta G von Scheele; George Nuki; Isobel V Pearson; Cost-effectiveness of febuxostat in chronic gout, Eur J Health Econ, 2014 Jun; 15(5):1618-7598",QALY,United Kingdom,Not Stated,Not Stated,First-line use of febuxostat vs. allopurinol alone,Not Stated,Not Stated,19 Years,"Female, Male",Full,5 Years,3.50,3.50,5164,United Kingdom,2011,9532.14
11502,Cost-effectiveness of febuxostat in chronic gout,"Our objective was to evaluate data on the cost-effectiveness of febuxostat compared with standard clinical practice with allopurinol in patients with gout that was presented to the Scottish Medicines Consortium (SMC) in 2010. A Markov health-state model estimated the direct health-related costs and clinical benefits expressed as quality-adjusted life-years (QALYs). Adults with chronic gout and established hyperuricaemia received treatment sequences of daily doses of allopurinol 300 mg alone or allopurinol 300 mg followed by febuxostat 80 mg/120 mg. The proportion of patients achieving the target serum uric acid (sUA) level of less than 6 mg/dl (0.36 mmol/l) was linked to the utility per sUA level to generate an incremental cost-effectiveness ratio (ICER). Second-line therapy with febuxostat 80 mg/120 mg versus with allopurinol alone resulted in an ICER of pound3,578 per QALY over a 5-year time horizon. Additional univariate analyses showed that ICER values were robust and ranged from pound2,550 to pound7,165 per QALY when different parameters (e.g., low- and high-dose allopurinol titrations and variations in treatment-induced flare rates) were varied. Febuxostat reduces sUA below the European League Against Rheumatism target of 0.36 mmol/l (6 mg/dl) in significantly more patients with gout than allopurinol in its most frequently prescribed dose of 300 mg per day. The SMC accepted febuxostat as cost-effective as a suitable second-line option for urate-lowering therapy for the treatment of patients with chronic hyperuricaemia in conditions where urate deposition has already occurred (including a history or presence of tophus and/or gouty arthritis) when treatment with allopurinol was inadequate, not tolerated, or contraindicated.",2013-01-11427,23719971,Eur J Health Econ,Stephen M Beard,2014,15 / 5,,Yes,23719971,"Stephen M Beard; Birgitta G von Scheele; George Nuki; Isobel V Pearson; Cost-effectiveness of febuxostat in chronic gout, Eur J Health Econ, 2014 Jun; 15(5):1618-7598",QALY,United Kingdom,Not Stated,Not Stated,Allopurinol alone vs. Placebo,Not Stated,Not Stated,19 Years,"Female, Male",Full,5 Years,3.50,3.50,3020,United Kingdom,2011,5574.57
11503,Cost-effectiveness of febuxostat in chronic gout,"Our objective was to evaluate data on the cost-effectiveness of febuxostat compared with standard clinical practice with allopurinol in patients with gout that was presented to the Scottish Medicines Consortium (SMC) in 2010. A Markov health-state model estimated the direct health-related costs and clinical benefits expressed as quality-adjusted life-years (QALYs). Adults with chronic gout and established hyperuricaemia received treatment sequences of daily doses of allopurinol 300 mg alone or allopurinol 300 mg followed by febuxostat 80 mg/120 mg. The proportion of patients achieving the target serum uric acid (sUA) level of less than 6 mg/dl (0.36 mmol/l) was linked to the utility per sUA level to generate an incremental cost-effectiveness ratio (ICER). Second-line therapy with febuxostat 80 mg/120 mg versus with allopurinol alone resulted in an ICER of pound3,578 per QALY over a 5-year time horizon. Additional univariate analyses showed that ICER values were robust and ranged from pound2,550 to pound7,165 per QALY when different parameters (e.g., low- and high-dose allopurinol titrations and variations in treatment-induced flare rates) were varied. Febuxostat reduces sUA below the European League Against Rheumatism target of 0.36 mmol/l (6 mg/dl) in significantly more patients with gout than allopurinol in its most frequently prescribed dose of 300 mg per day. The SMC accepted febuxostat as cost-effective as a suitable second-line option for urate-lowering therapy for the treatment of patients with chronic hyperuricaemia in conditions where urate deposition has already occurred (including a history or presence of tophus and/or gouty arthritis) when treatment with allopurinol was inadequate, not tolerated, or contraindicated.",2013-01-11427,23719971,Eur J Health Econ,Stephen M Beard,2014,15 / 5,,Yes,23719971,"Stephen M Beard; Birgitta G von Scheele; George Nuki; Isobel V Pearson; Cost-effectiveness of febuxostat in chronic gout, Eur J Health Econ, 2014 Jun; 15(5):1618-7598",QALY,United Kingdom,Not Stated,Not Stated,"First line use of allopurinol 300 mg QD, followed by a switch to febuxostat 80 or 120 mg vs. allopurinol alone",Not Stated,Not Stated,19 Years,"Female, Male",Full,5 Years,3.50,3.50,3578,United Kingdom,2011,6604.57
11504,Cost-effectiveness of febuxostat in chronic gout,"Our objective was to evaluate data on the cost-effectiveness of febuxostat compared with standard clinical practice with allopurinol in patients with gout that was presented to the Scottish Medicines Consortium (SMC) in 2010. A Markov health-state model estimated the direct health-related costs and clinical benefits expressed as quality-adjusted life-years (QALYs). Adults with chronic gout and established hyperuricaemia received treatment sequences of daily doses of allopurinol 300 mg alone or allopurinol 300 mg followed by febuxostat 80 mg/120 mg. The proportion of patients achieving the target serum uric acid (sUA) level of less than 6 mg/dl (0.36 mmol/l) was linked to the utility per sUA level to generate an incremental cost-effectiveness ratio (ICER). Second-line therapy with febuxostat 80 mg/120 mg versus with allopurinol alone resulted in an ICER of pound3,578 per QALY over a 5-year time horizon. Additional univariate analyses showed that ICER values were robust and ranged from pound2,550 to pound7,165 per QALY when different parameters (e.g., low- and high-dose allopurinol titrations and variations in treatment-induced flare rates) were varied. Febuxostat reduces sUA below the European League Against Rheumatism target of 0.36 mmol/l (6 mg/dl) in significantly more patients with gout than allopurinol in its most frequently prescribed dose of 300 mg per day. The SMC accepted febuxostat as cost-effective as a suitable second-line option for urate-lowering therapy for the treatment of patients with chronic hyperuricaemia in conditions where urate deposition has already occurred (including a history or presence of tophus and/or gouty arthritis) when treatment with allopurinol was inadequate, not tolerated, or contraindicated.",2013-01-11427,23719971,Eur J Health Econ,Stephen M Beard,2014,15 / 5,,Yes,23719971,"Stephen M Beard; Birgitta G von Scheele; George Nuki; Isobel V Pearson; Cost-effectiveness of febuxostat in chronic gout, Eur J Health Econ, 2014 Jun; 15(5):1618-7598",QALY,United Kingdom,Not Stated,Not Stated,Febuxostat 80 mg or 120 mg alone vs. allopurinol alone,Not Stated,Not Stated,19 Years,"Female, Male",Full,5 Years,3.50,3.50,6272,United Kingdom,2011,11577.38
11505,"Active surveillance, radiofrequency ablation, or cryoablation for the nonsurgical management of a small renal mass: a cost-utility analysis","BACKGROUND: Patients with a cortical small (</=4 cm) renal mass often are not candidates for or choose not to undergo surgery. The optimal management strategy for such patients is unclear. METHODS: A decision-analytic Markov model was developed from the perspective of a third party payer to compare the quality-adjusted life expectancy and lifetime costs for 67-year-old patients with a small renal mass undergoing premanagement decision biopsy, immediate percutaneous radiofrequency ablation or percutaneous cryoablation (without premanagement biopsy), or active surveillance with serial imaging and subsequent ablation if needed. RESULTS: The dominant strategy (most effective and least costly) was active surveillance with subsequent cryoablation if needed. On a quality-adjusted and discounted basis, immediate cryoablation resulted in a similar life expectancy (3 days fewer) but cost $3,010 more. This result was sensitive to the relative rate of progression to metastatic disease. Strategies that employed radiofrequency ablation had decreased quality-adjusted life expectancies (82-87 days fewer than the dominant strategy) and higher costs ($3,231-$6,398 more). CONCLUSIONS: Active surveillance with delayed percutaneous cryoablation, if needed, may be a safe and cost-effective alternative to immediate cryoablation. The uncertainty in the relative long-term rate of progression to metastatic disease in patients managed with active surveillance versus immediate cryoablation needs to be weighed against the higher cost of immediate cryoablation. A randomized trial is needed directly to evaluate the nonsurgical management of patients with a small renal mass, and could be limited to the most promising strategies identified in this analysis.",2013-01-11428,23720071,Ann Surg Oncol,Sasha N Bhan,2013,20 / 11,,No,23720071,"Sasha N Bhan; Stephen E Pautler; Bobby Shayegan; Maurice D Voss; Ron A Goeree; John J You; Active surveillance, radiofrequency ablation, or cryoablation for the nonsurgical management of a small renal mass: a cost-utility analysis, Ann Surg Oncol, 2013 Oct; 20(11):1068-9265",QALY,Canada,Not Stated,Not Stated,"Biopsy plus RFA (radiofrequency ablation) if needed vs. no biopsy, active surveillance plus cryoablation if needed",Not Stated,Not Stated,19 Years,"Female, Male",Full,Lifetime,5.00,5.00,-26658.33,Canada,2010,-30735.83
11506,"Active surveillance, radiofrequency ablation, or cryoablation for the nonsurgical management of a small renal mass: a cost-utility analysis","BACKGROUND: Patients with a cortical small (</=4 cm) renal mass often are not candidates for or choose not to undergo surgery. The optimal management strategy for such patients is unclear. METHODS: A decision-analytic Markov model was developed from the perspective of a third party payer to compare the quality-adjusted life expectancy and lifetime costs for 67-year-old patients with a small renal mass undergoing premanagement decision biopsy, immediate percutaneous radiofrequency ablation or percutaneous cryoablation (without premanagement biopsy), or active surveillance with serial imaging and subsequent ablation if needed. RESULTS: The dominant strategy (most effective and least costly) was active surveillance with subsequent cryoablation if needed. On a quality-adjusted and discounted basis, immediate cryoablation resulted in a similar life expectancy (3 days fewer) but cost $3,010 more. This result was sensitive to the relative rate of progression to metastatic disease. Strategies that employed radiofrequency ablation had decreased quality-adjusted life expectancies (82-87 days fewer than the dominant strategy) and higher costs ($3,231-$6,398 more). CONCLUSIONS: Active surveillance with delayed percutaneous cryoablation, if needed, may be a safe and cost-effective alternative to immediate cryoablation. The uncertainty in the relative long-term rate of progression to metastatic disease in patients managed with active surveillance versus immediate cryoablation needs to be weighed against the higher cost of immediate cryoablation. A randomized trial is needed directly to evaluate the nonsurgical management of patients with a small renal mass, and could be limited to the most promising strategies identified in this analysis.",2013-01-11428,23720071,Ann Surg Oncol,Sasha N Bhan,2013,20 / 11,,No,23720071,"Sasha N Bhan; Stephen E Pautler; Bobby Shayegan; Maurice D Voss; Ron A Goeree; John J You; Active surveillance, radiofrequency ablation, or cryoablation for the nonsurgical management of a small renal mass: a cost-utility analysis, Ann Surg Oncol, 2013 Oct; 20(11):1068-9265",QALY,Canada,Not Stated,Not Stated,"No biopsy, immediate cryoablation vs. no biopsy, active surveillance plus cryoablation if needed",Not Stated,Not Stated,19 Years,"Female, Male",Full,Lifetime,5.00,5.00,-301000,Canada,2010,-347039.18
11507,"Active surveillance, radiofrequency ablation, or cryoablation for the nonsurgical management of a small renal mass: a cost-utility analysis","BACKGROUND: Patients with a cortical small (</=4 cm) renal mass often are not candidates for or choose not to undergo surgery. The optimal management strategy for such patients is unclear. METHODS: A decision-analytic Markov model was developed from the perspective of a third party payer to compare the quality-adjusted life expectancy and lifetime costs for 67-year-old patients with a small renal mass undergoing premanagement decision biopsy, immediate percutaneous radiofrequency ablation or percutaneous cryoablation (without premanagement biopsy), or active surveillance with serial imaging and subsequent ablation if needed. RESULTS: The dominant strategy (most effective and least costly) was active surveillance with subsequent cryoablation if needed. On a quality-adjusted and discounted basis, immediate cryoablation resulted in a similar life expectancy (3 days fewer) but cost $3,010 more. This result was sensitive to the relative rate of progression to metastatic disease. Strategies that employed radiofrequency ablation had decreased quality-adjusted life expectancies (82-87 days fewer than the dominant strategy) and higher costs ($3,231-$6,398 more). CONCLUSIONS: Active surveillance with delayed percutaneous cryoablation, if needed, may be a safe and cost-effective alternative to immediate cryoablation. The uncertainty in the relative long-term rate of progression to metastatic disease in patients managed with active surveillance versus immediate cryoablation needs to be weighed against the higher cost of immediate cryoablation. A randomized trial is needed directly to evaluate the nonsurgical management of patients with a small renal mass, and could be limited to the most promising strategies identified in this analysis.",2013-01-11428,23720071,Ann Surg Oncol,Sasha N Bhan,2013,20 / 11,,No,23720071,"Sasha N Bhan; Stephen E Pautler; Bobby Shayegan; Maurice D Voss; Ron A Goeree; John J You; Active surveillance, radiofrequency ablation, or cryoablation for the nonsurgical management of a small renal mass: a cost-utility analysis, Ann Surg Oncol, 2013 Oct; 20(11):1068-9265",QALY,Canada,Not Stated,Not Stated,"No biopsy, immediate RFA (radiofrequency ablation) vs. no biopsy, active surveillance plus cryoablation if needed",Not Stated,Not Stated,19 Years,"Female, Male",Full,Lifetime,5.00,5.00,-25304.35,Canada,2010,-29174.75
11508,"Active surveillance, radiofrequency ablation, or cryoablation for the nonsurgical management of a small renal mass: a cost-utility analysis","BACKGROUND: Patients with a cortical small (</=4 cm) renal mass often are not candidates for or choose not to undergo surgery. The optimal management strategy for such patients is unclear. METHODS: A decision-analytic Markov model was developed from the perspective of a third party payer to compare the quality-adjusted life expectancy and lifetime costs for 67-year-old patients with a small renal mass undergoing premanagement decision biopsy, immediate percutaneous radiofrequency ablation or percutaneous cryoablation (without premanagement biopsy), or active surveillance with serial imaging and subsequent ablation if needed. RESULTS: The dominant strategy (most effective and least costly) was active surveillance with subsequent cryoablation if needed. On a quality-adjusted and discounted basis, immediate cryoablation resulted in a similar life expectancy (3 days fewer) but cost $3,010 more. This result was sensitive to the relative rate of progression to metastatic disease. Strategies that employed radiofrequency ablation had decreased quality-adjusted life expectancies (82-87 days fewer than the dominant strategy) and higher costs ($3,231-$6,398 more). CONCLUSIONS: Active surveillance with delayed percutaneous cryoablation, if needed, may be a safe and cost-effective alternative to immediate cryoablation. The uncertainty in the relative long-term rate of progression to metastatic disease in patients managed with active surveillance versus immediate cryoablation needs to be weighed against the higher cost of immediate cryoablation. A randomized trial is needed directly to evaluate the nonsurgical management of patients with a small renal mass, and could be limited to the most promising strategies identified in this analysis.",2013-01-11428,23720071,Ann Surg Oncol,Sasha N Bhan,2013,20 / 11,,No,23720071,"Sasha N Bhan; Stephen E Pautler; Bobby Shayegan; Maurice D Voss; Ron A Goeree; John J You; Active surveillance, radiofrequency ablation, or cryoablation for the nonsurgical management of a small renal mass: a cost-utility analysis, Ann Surg Oncol, 2013 Oct; 20(11):1068-9265",QALY,Canada,Not Stated,Not Stated,"No biopsy, active surveillance plus RFA (radiofrequency ablation) if needed vs. no biopsy, active surveillance plus cryoablation if needed",Not Stated,Not Stated,19 Years,"Female, Male",Full,Lifetime,5.00,5.00,-14686.36,Canada,2010,-16932.7
11509,"Active surveillance, radiofrequency ablation, or cryoablation for the nonsurgical management of a small renal mass: a cost-utility analysis","BACKGROUND: Patients with a cortical small (</=4 cm) renal mass often are not candidates for or choose not to undergo surgery. The optimal management strategy for such patients is unclear. METHODS: A decision-analytic Markov model was developed from the perspective of a third party payer to compare the quality-adjusted life expectancy and lifetime costs for 67-year-old patients with a small renal mass undergoing premanagement decision biopsy, immediate percutaneous radiofrequency ablation or percutaneous cryoablation (without premanagement biopsy), or active surveillance with serial imaging and subsequent ablation if needed. RESULTS: The dominant strategy (most effective and least costly) was active surveillance with subsequent cryoablation if needed. On a quality-adjusted and discounted basis, immediate cryoablation resulted in a similar life expectancy (3 days fewer) but cost $3,010 more. This result was sensitive to the relative rate of progression to metastatic disease. Strategies that employed radiofrequency ablation had decreased quality-adjusted life expectancies (82-87 days fewer than the dominant strategy) and higher costs ($3,231-$6,398 more). CONCLUSIONS: Active surveillance with delayed percutaneous cryoablation, if needed, may be a safe and cost-effective alternative to immediate cryoablation. The uncertainty in the relative long-term rate of progression to metastatic disease in patients managed with active surveillance versus immediate cryoablation needs to be weighed against the higher cost of immediate cryoablation. A randomized trial is needed directly to evaluate the nonsurgical management of patients with a small renal mass, and could be limited to the most promising strategies identified in this analysis.",2013-01-11428,23720071,Ann Surg Oncol,Sasha N Bhan,2013,20 / 11,,No,23720071,"Sasha N Bhan; Stephen E Pautler; Bobby Shayegan; Maurice D Voss; Ron A Goeree; John J You; Active surveillance, radiofrequency ablation, or cryoablation for the nonsurgical management of a small renal mass: a cost-utility analysis, Ann Surg Oncol, 2013 Oct; 20(11):1068-9265",QALY,Canada,Not Stated,Not Stated,"Biopsy plus cryoablation if needed vs. no biopsy, active surveillance plus cryoablation if needed",Not Stated,Not Stated,19 Years,"Female, Male",Full,Lifetime,5.00,5.00,-172450,Canada,2010,-198826.93
11510,Cost-effectiveness of stereotactic body radiation therapy versus surgical resection for stage I non-small cell lung cancer,"BACKGROUND: The traditional treatment for clearly operable (CO) patients with stage I non-small cell lung cancer (NSCLC) is lobectomy, with wedge resection (WR) and stereotactic body radiation therapy (SBRT) serving as alternatives in marginally operable (MO) patients. Given an aging population with an increasing prevalence of screening, it is likely that progressively more people will be diagnosed with stage I NSCLC, and thus it is critical to compare the cost-effectiveness of these treatments. METHODS: A Markov model was created to compare the cost-effectiveness of SBRT with WR and lobectomy for MO and CO patients, respectively. Disease, treatment, and toxicity data were extracted from the literature and varied in sensitivity analyses. A payer (Medicare) perspective was used. RESULTS: In the base case, SBRT (MO cohort), SBRT (CO cohort), WR, and lobectomy were associated with mean cost and quality-adjusted life expectancies of $42,094/8.03, $40,107/8.21, $51,487/7.93, and $49,093/8.89, respectively. In MO patients, SBRT was the dominant and thus cost-effective strategy. This result was confirmed in most deterministic sensitivity analyses as well as probabilistic sensitivity analysis, in which SBRT was most likely cost-effective up to a willingness-to-pay of more than $500,000/quality-adjusted life year. For CO patients, lobectomy was the cost-effective treatment option in the base case (incremental cost-effectiveness ratio of $13,216/quality-adjusted life year) and in nearly every sensitivity analysis. CONCLUSIONS: SBRT was nearly always the most cost-effective treatment strategy for MO patients with stage I NSCLC. In contrast, for patients with CO disease, lobectomy was the most cost-effective option.",2013-01-11429,23720093,Cancer,Anand Shah,2013,119 / 17,,No,23720093,"Anand Shah; Stephen M Hahn; Robert L Stetson; Joseph S Friedberg; Taine T V Pechet; David J Sher; Cost-effectiveness of stereotactic body radiation therapy versus surgical resection for stage I non-small cell lung cancer, Cancer, 2013 Sep 1; 119(17):0008-543X",QALY,United States of America,Not Stated,Not Stated,Lobectomy vs. SBRT-CO (stereotactic body radiation therapy-clearly operable),Not Stated,Not Stated,19 Years,"Female, Male",Full,5 Years,3.00,3.00,13200,United States,2012,14879.77
