index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
1501,Cost effectiveness of nasal calcitonin in postmenopausal women: use of Cochrane Collaboration methods for meta-analysis within economic evaluation,"OBJECTIVE: To assess the cost effectiveness of nasal calcitonin (Miacalcin) compared with no therapy, alendronate or etidronate in the treatment of postmenopausal women with previous osteoporotic fracture. DESIGN AND SETTING: Meta-analysis followed by economic analysis. PERSPECTIVE: A Canadian provincial Ministry of Health. METHODS: The meta-analysis of randomised controlled clinical trials was based on the recommendations of the Cochrane Collaboration. Economic analysis was conducted within a Markov model using probabilities and costs derived from Canadian sources. RESULTS: The meta-analysis found evidence of the positive effect of both nasal calcitonin and alendronate in reducing the risks of hip, wrist and vertebral fractures in postmenopausal women. However, there was a lack of evidence of the effect of etidronate on hip and wrist fractures. For a 65-year-old woman, with 5 years' therapy, the incremental cost per quality-adjusted life-year (QALY) gained for nasal calcitonin was 46,500 Canadian dollars ($Can) compared with no therapy and $Can32,600 compared with etidronate (1998 values). Comparison with alendronate was highly sensitive to the inclusion of one specific trial. CONCLUSIONS: Given the results of the analysis, based on current evidence, nasal calcitonin can be considered at the margins of being cost effective when compared with no therapy. Compared with active therapy, nasal calcitonin can be considered more cost effective than etidronate, but its cost effectiveness versus alendronate is inconclusive.",2001-01-02217,11465301,Pharmacoeconomics,D Coyle,2001,19 / 5 Pt 2,565-75,Yes,11465301,"D Coyle; A Cranney; K M Lee; V Welch; P Tugwell; Cost effectiveness of nasal calcitonin in postmenopausal women: use of Cochrane Collaboration methods for meta-analysis within economic evaluation, Pharmacoeconomics, 2001; 19(5 Pt 2):1179-2027; 565-75",QALY,Not Stated,Not Stated,Not Stated,10 years of therapy with nasal calcitonin 200IU vs. 10 years of therapy with cyclical etidronate,Not Stated,65 Years,65 Years,Female,Full,5 Years,5.00,5.00,30100,Canada,1998,32249.53
1502,Cost-effectiveness analysis of inhaled zanamivir in the treatment of influenza A and B in high-risk patients,"OBJECTIVE: To evaluate the cost effectiveness of zanamivir 10 mg twice daily for 5 days in the treatment of influenza in high-risk patients. DESIGN: Bootstrap cost-effectiveness analysis incorporating within-trial analysis of pooled patient-level cost and effect data. SETTING: UK unit costs and utilities applied to high-risk patients drawn from 6 multinational clinical trials. PATIENTS: A total of 154 zanamivir and 167 placebo high-risk patients were included in the analysis. MAIN OUTCOME MEASURES: Cost per day of normal activities; cost per symptom-free day; cost per complication averted; cost per quality-adjusted life-year (QALY). RESULTS: The mean benefit was estimated to be 2.5 days [95% confidence interval (CI): 0.68 to 4.27] of normal activities gained; 2.0 (95% CI: 0.56 to 3.51) symptom-free days; and a 9% reduction in complications (95% CI: 0 to 18%). Excluding the effect of rare hospitalisation costs, the cost (1999 values) of gaining a day of normal activities was 9.50 Pounds (95% CI: 5 Pounds to 39 Pounds); cost per symptom-free day was 11.56 Pounds (95% CI: 6 Pounds to 43 Pounds); cost per complication averted was 262 Pounds (95% CI: 90 Pounds to 1574 Pounds). Influenza was estimated to reduce utility by 0.883 per day, demonstrating the debilitating effect of the disease. Extrapolating a day of normal activities to a standard utility measure resulted in a cost per QALY of 3900 Pounds excluding inpatient costs (7490 Pounds including inpatient costs). Cost-effectiveness acceptability curves demonstrated 90% certainty that zanamivir would be cost effective at 8000 Pounds per QALY. CONCLUSIONS: Significant health benefits can be obtained with zanamivir treatment in high-risk patients. The cost per QALY for zanamivir in these patients compares well with that of other commonly used pharmacological interventions.",2001-01-02218,11303417,Pharmacoeconomics,A D Griffin,2001,19 / 3,293-301,Yes,11303417,"A D Griffin; A S Perry; D M Fleming; Cost-effectiveness analysis of inhaled zanamivir in the treatment of influenza A and B in high-risk patients, Pharmacoeconomics, 2001; 19(3):1179-2027; 293-301",QALY,Not Stated,Not Stated,Not Stated,Zanamavir (10mg twice daily for 5 days) vs. Placebo,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated / None,Not Stated,Not Stated,7490,United Kingdom,1999,18817.13
1503,Cost-effectiveness analysis of dopamine agonists in the treatment of Parkinson's disease in Japan,"BACKGROUND: Dopamine agonists such as bromocriptine or pergolide are often used in Japan to treat Parkinson's disease. Dopamine agonists are relatively expensive drugs; economic evaluations are required. OBJECTIVE: To evaluate the cost effectiveness of dopamine agonists for the treatment of Parkinson's disease in Japan. DESIGN AND SETTING: We used a Markov model to simulate the course of Parkinson's disease and to compare the cost effectiveness of dopamine agonists added to levodopa with that of levodopa alone in Japan. The model assumed that 60-year-old men with Parkinson's disease in Hoehn-Yahr (HY) stages 2 to 5 using levodopa were administered dopamine agonists or continued on levodopa alone. The incremental cost effectiveness of dopamine agonists used for 10 years was then estimated. STUDY PERSPECTIVE: Societal. MAIN OUTCOME MEASURES AND RESULTS: In the patients in HY stage 2, the incremental cost effectiveness of dopamine agonists was 18,610,000 to 19,320,000 yen per quality-adjusted life-year (QALY) [$US 172,300 to $US 178,900/QALY; 1998 values] . In patients in HY stage 3 or higher, the use of dopamine agonists was dominant over levodopa alone mainly due to reduced cost for care. In sensitivity analyses, costs and effectiveness of dopamine agonists significantly influenced the results. The use of a generic formulation of bromocriptine was dominant over levodopa alone even in the patients with HY stage 2 disease. CONCLUSIONS: Dopamine agonists appear to be cost effective in advanced Parkinson's disease, although their use is sensitive to the costs and effectiveness of dopamine agonists. If factors discouraging the prescription of generic drugs in Japan were removed, the treatment of Parkinson's disease would become more cost effective.",2001-01-02219,11596839,Pharmacoeconomics,T Shimbo,2001,19 / 8,875-86,Yes,11596839,"T Shimbo; K Hira; M Takemura; T Fukui; Cost-effectiveness analysis of dopamine agonists in the treatment of Parkinson's disease in Japan, Pharmacoeconomics, 2001; 19(8):1179-2027; 875-86",QALY,Japan,Not Stated,Not Stated,Dopamine agonists plus levodopa vs. Levodopa alone,Not Stated,60 Years,60 Years,Male,Full,10 Years,5.00,5.00,175500,United States,1998,278658.47
1504,Cost-effectiveness analysis of dopamine agonists in the treatment of Parkinson's disease in Japan,"BACKGROUND: Dopamine agonists such as bromocriptine or pergolide are often used in Japan to treat Parkinson's disease. Dopamine agonists are relatively expensive drugs; economic evaluations are required. OBJECTIVE: To evaluate the cost effectiveness of dopamine agonists for the treatment of Parkinson's disease in Japan. DESIGN AND SETTING: We used a Markov model to simulate the course of Parkinson's disease and to compare the cost effectiveness of dopamine agonists added to levodopa with that of levodopa alone in Japan. The model assumed that 60-year-old men with Parkinson's disease in Hoehn-Yahr (HY) stages 2 to 5 using levodopa were administered dopamine agonists or continued on levodopa alone. The incremental cost effectiveness of dopamine agonists used for 10 years was then estimated. STUDY PERSPECTIVE: Societal. MAIN OUTCOME MEASURES AND RESULTS: In the patients in HY stage 2, the incremental cost effectiveness of dopamine agonists was 18,610,000 to 19,320,000 yen per quality-adjusted life-year (QALY) [$US 172,300 to $US 178,900/QALY; 1998 values] . In patients in HY stage 3 or higher, the use of dopamine agonists was dominant over levodopa alone mainly due to reduced cost for care. In sensitivity analyses, costs and effectiveness of dopamine agonists significantly influenced the results. The use of a generic formulation of bromocriptine was dominant over levodopa alone even in the patients with HY stage 2 disease. CONCLUSIONS: Dopamine agonists appear to be cost effective in advanced Parkinson's disease, although their use is sensitive to the costs and effectiveness of dopamine agonists. If factors discouraging the prescription of generic drugs in Japan were removed, the treatment of Parkinson's disease would become more cost effective.",2001-01-02219,11596839,Pharmacoeconomics,T Shimbo,2001,19 / 8,875-86,Yes,11596839,"T Shimbo; K Hira; M Takemura; T Fukui; Cost-effectiveness analysis of dopamine agonists in the treatment of Parkinson's disease in Japan, Pharmacoeconomics, 2001; 19(8):1179-2027; 875-86",QALY,Japan,Not Stated,Not Stated,Dopamine agonists plus levodopa vs. Levodopa alone,Not Stated,60 Years,60 Years,Male,Full,10 Years,5.00,5.00,Not Stated,United States,1998,Not Stated
1505,Cost-effectiveness analysis of dopamine agonists in the treatment of Parkinson's disease in Japan,"BACKGROUND: Dopamine agonists such as bromocriptine or pergolide are often used in Japan to treat Parkinson's disease. Dopamine agonists are relatively expensive drugs; economic evaluations are required. OBJECTIVE: To evaluate the cost effectiveness of dopamine agonists for the treatment of Parkinson's disease in Japan. DESIGN AND SETTING: We used a Markov model to simulate the course of Parkinson's disease and to compare the cost effectiveness of dopamine agonists added to levodopa with that of levodopa alone in Japan. The model assumed that 60-year-old men with Parkinson's disease in Hoehn-Yahr (HY) stages 2 to 5 using levodopa were administered dopamine agonists or continued on levodopa alone. The incremental cost effectiveness of dopamine agonists used for 10 years was then estimated. STUDY PERSPECTIVE: Societal. MAIN OUTCOME MEASURES AND RESULTS: In the patients in HY stage 2, the incremental cost effectiveness of dopamine agonists was 18,610,000 to 19,320,000 yen per quality-adjusted life-year (QALY) [$US 172,300 to $US 178,900/QALY; 1998 values] . In patients in HY stage 3 or higher, the use of dopamine agonists was dominant over levodopa alone mainly due to reduced cost for care. In sensitivity analyses, costs and effectiveness of dopamine agonists significantly influenced the results. The use of a generic formulation of bromocriptine was dominant over levodopa alone even in the patients with HY stage 2 disease. CONCLUSIONS: Dopamine agonists appear to be cost effective in advanced Parkinson's disease, although their use is sensitive to the costs and effectiveness of dopamine agonists. If factors discouraging the prescription of generic drugs in Japan were removed, the treatment of Parkinson's disease would become more cost effective.",2001-01-02219,11596839,Pharmacoeconomics,T Shimbo,2001,19 / 8,875-86,Yes,11596839,"T Shimbo; K Hira; M Takemura; T Fukui; Cost-effectiveness analysis of dopamine agonists in the treatment of Parkinson's disease in Japan, Pharmacoeconomics, 2001; 19(8):1179-2027; 875-86",QALY,Japan,Not Stated,Not Stated,Dopamine agonists plus levodopa vs. Levodopa alone,Not Stated,60 Years,60 Years,Male,Full,10 Years,5.00,5.00,Not Stated,United States,1998,Not Stated
1506,Cost-effectiveness analysis of dopamine agonists in the treatment of Parkinson's disease in Japan,"BACKGROUND: Dopamine agonists such as bromocriptine or pergolide are often used in Japan to treat Parkinson's disease. Dopamine agonists are relatively expensive drugs; economic evaluations are required. OBJECTIVE: To evaluate the cost effectiveness of dopamine agonists for the treatment of Parkinson's disease in Japan. DESIGN AND SETTING: We used a Markov model to simulate the course of Parkinson's disease and to compare the cost effectiveness of dopamine agonists added to levodopa with that of levodopa alone in Japan. The model assumed that 60-year-old men with Parkinson's disease in Hoehn-Yahr (HY) stages 2 to 5 using levodopa were administered dopamine agonists or continued on levodopa alone. The incremental cost effectiveness of dopamine agonists used for 10 years was then estimated. STUDY PERSPECTIVE: Societal. MAIN OUTCOME MEASURES AND RESULTS: In the patients in HY stage 2, the incremental cost effectiveness of dopamine agonists was 18,610,000 to 19,320,000 yen per quality-adjusted life-year (QALY) [$US 172,300 to $US 178,900/QALY; 1998 values] . In patients in HY stage 3 or higher, the use of dopamine agonists was dominant over levodopa alone mainly due to reduced cost for care. In sensitivity analyses, costs and effectiveness of dopamine agonists significantly influenced the results. The use of a generic formulation of bromocriptine was dominant over levodopa alone even in the patients with HY stage 2 disease. CONCLUSIONS: Dopamine agonists appear to be cost effective in advanced Parkinson's disease, although their use is sensitive to the costs and effectiveness of dopamine agonists. If factors discouraging the prescription of generic drugs in Japan were removed, the treatment of Parkinson's disease would become more cost effective.",2001-01-02219,11596839,Pharmacoeconomics,T Shimbo,2001,19 / 8,875-86,Yes,11596839,"T Shimbo; K Hira; M Takemura; T Fukui; Cost-effectiveness analysis of dopamine agonists in the treatment of Parkinson's disease in Japan, Pharmacoeconomics, 2001; 19(8):1179-2027; 875-86",QALY,Japan,Not Stated,Not Stated,Dopamine agonists plus levodopa vs. Levodopa alone,Not Stated,60 Years,60 Years,Male,Full,10 Years,5.00,5.00,Not Stated,United States,1998,Not Stated
1507,Cost-Utility analysis of tissue plasminogen activator therapy for acute ischaemic stroke: a Canadian healthcare perspective,"BACKGROUND: There are over 40000 ischaemic strokes annually in Canada, which result in significant morbidity, mortality and burden to the healthcare system. A recent, large clinical trial has evaluated tissue plasminogen activator (t-PA) intravenously for the treatment of acute ischaemic stroke with promising outcomes but with an increased risk of symptomatic intracranial haemorrhage. OBJECTIVE: To compare clinical and economic outcomes of intravenous t-PA therapy (0.9 mg/kg, to a maximum of 90 mg, initiated within 3 hours of stroke onset) versus no t-PA for acute ischaemic stroke based on the outcomes achieved in the National Institute of Neurological Disorders and Stroke (NINDS) trial. DESIGN: A Markov model depicting the natural lifetime course after an initial acute ischaemic stroke. On the basis of this model, a simulated trial compared no t-PA with t-PA. PATIENTS: A hypothetical cohort of 1000 patients with acute ischaemic stroke. STUDY PERSPECTIVE: Canadian healthcare system. OUTCOME MEASURES: Total acute stroke and post-stroke treatment costs and cumulative quality-adjusted life-years (QALYs). RESULTS: For a hypothetical cohort of 1000 patients, the estimated lifetime stroke costs were 103100000 Canadian dollars (SCan) [1999 values) in the t-PA arm ($Can103100 per patient) compared with SCan106900000 in the no t-PA arm ($Can106900 per patient), yielding a lifetime cost difference of $Can3800000 in favour of t-PA versus no t-PA (SCan3800 per patient). In the hypothetical cohort, t-PA treatment resulted in 13 130 QALYs versus 9670 QALYs with no t-PA treatment. This translated into a net benefit of 3460 additional QALYs per 1000 patients (3.46 QALYs per patient). No treatment, outcome or economic variables influenced the model outcome. CONCLUSION: From the standpoint of cost effectiveness, treatment of acute ischaemic stroke with intravenous t-PA is an economically attractive strategy.",2001-01-02220,11700779,Pharmacoeconomics,S E Sinclair,2001,19 / 9,927-36,Yes,11700779,"S E Sinclair; L Frighetto; P S Loewen; R Sunderji; P Teal; S C Fagan; C A Marra; Cost-Utility analysis of tissue plasminogen activator therapy for acute ischaemic stroke: a Canadian healthcare perspective, Pharmacoeconomics, 2001; 19(9):1179-2027; 927-36",QALY,Not Stated,Not Stated,Not Stated,Tissue plasminogen activator (t-PA) strategy vs. No tissue plasminogen activator,Not Stated,Not Stated,Not Stated,"Female, Male",Full,30 Years,5.00,3.00,-1098.27,Canada,1999,-1148.51
1508,Cost effectiveness of treatment options in advanced breast cancer in the UK,"OBJECTIVE: To compare clinical and economic study data for docetaxel, paclitaxel and vinorelbine in the treatment of anthracycline-resistant advanced breast cancer. STUDY DESIGN AND METHODS: A Markov decision-analysis model to simulate the clinical course of a 'typical' patient with advanced breast cancer during salvage chemotherapy was updated with response rates and adverse effect rates from phase III clinical trial data for docetaxel, paclitaxel and vinorelbine. Costs were taken from UK national databases and hospitals. Utilities were estimated from 30 oncology nurses in the UK using the standard gamble method. PERSPECTIVE: National Health Service. RESULTS: When compared with other chemotherapeutic agents, docetaxel has been shown to increase response rate, time to progression and survival in patients with advanced breast cancer. In the base-case analysis, the incremental cost-utility ratio for docetaxel versus paclitaxel was pound1995 per quality-adjusted life year (QALY) gained (1998 values). The incremental cost-utility ratio for docetaxel versus vinorelbine was pound14 055 per QALY gained. In the comparison with vinorelbine, docetaxel provided the equivalent of an additional 92 days of perfect health. Sensitivity analyses confirmed the robustness of the model and the validity of the base-case analysis results. Even in the worst case scenarios, docetaxel remained cost effective compared with paclitaxel and vinorelbine. CONCLUSIONS: These findings support the use of the taxoids, notably docetaxel, in the management of advanced breast cancer.",2001-01-02221,11735676,Pharmacoeconomics,R E Brown,2001,19 / 11,1091-102,Yes,11735676,"R E Brown; J Hutton; A Burrell; Cost effectiveness of treatment options in advanced breast cancer in the UK, Pharmacoeconomics, 2001; 19(11):1179-2027; 1091-102",QALY,Not Stated,Not Stated,Not Stated,Docetaxel as 2nd-line chemotherapy vs. Paclitaxel (6 courses at 3-week intervals) as 2nd-line chemotherapy,Not Stated,Not Stated,Not Stated,"Female, Male",Full,3 Years,6.00,Not Stated,2070,United Kingdom,1998,5447.27
1509,Cost effectiveness of treatment options in advanced breast cancer in the UK,"OBJECTIVE: To compare clinical and economic study data for docetaxel, paclitaxel and vinorelbine in the treatment of anthracycline-resistant advanced breast cancer. STUDY DESIGN AND METHODS: A Markov decision-analysis model to simulate the clinical course of a 'typical' patient with advanced breast cancer during salvage chemotherapy was updated with response rates and adverse effect rates from phase III clinical trial data for docetaxel, paclitaxel and vinorelbine. Costs were taken from UK national databases and hospitals. Utilities were estimated from 30 oncology nurses in the UK using the standard gamble method. PERSPECTIVE: National Health Service. RESULTS: When compared with other chemotherapeutic agents, docetaxel has been shown to increase response rate, time to progression and survival in patients with advanced breast cancer. In the base-case analysis, the incremental cost-utility ratio for docetaxel versus paclitaxel was pound1995 per quality-adjusted life year (QALY) gained (1998 values). The incremental cost-utility ratio for docetaxel versus vinorelbine was pound14 055 per QALY gained. In the comparison with vinorelbine, docetaxel provided the equivalent of an additional 92 days of perfect health. Sensitivity analyses confirmed the robustness of the model and the validity of the base-case analysis results. Even in the worst case scenarios, docetaxel remained cost effective compared with paclitaxel and vinorelbine. CONCLUSIONS: These findings support the use of the taxoids, notably docetaxel, in the management of advanced breast cancer.",2001-01-02221,11735676,Pharmacoeconomics,R E Brown,2001,19 / 11,1091-102,Yes,11735676,"R E Brown; J Hutton; A Burrell; Cost effectiveness of treatment options in advanced breast cancer in the UK, Pharmacoeconomics, 2001; 19(11):1179-2027; 1091-102",QALY,Not Stated,Not Stated,Not Stated,Docetaxel as 2nd-line chemotherapy vs. Vinorelbine (12 weekly courses) as 2nd-line chemotherapy,Not Stated,Not Stated,Not Stated,"Female, Male",Full,3 Years,6.00,Not Stated,14800,United Kingdom,1998,38946.66
1510,Methylphenidate in children with hyperactivity: review and cost-utility analysis,OBJECTIVE: To evaluate the effectiveness and cost effectiveness of methylphenidate in the treatment of children with hyperkinetic disorder as defined using ICD-10 criteria. DESIGN: Comprehensive literature review and cost utility analysis comparing methylphenidate treatment with placebo. Costs and effects were estimated from a NHS perspective according to the methodology developed by the previous South and West Development and Evaluation Committee. The number of Quality Adjusted Life Years (QALYs) gained was estimated by using the Index of Health Related Quality of Life to model treatment effects. RESULTS: Evidence from good and medium quality randomized controlled trials shows benefits of methylphenidate over weeks and months respectively. Evidence beyond 6 months is poorer and it is uncertain whether effects of methylphenidate persist into adolescence and adulthood. Methylphenidate is of reasonable cost-effectiveness when considering short- and medium- term benefits with an estimated cost per QALY of 7 pounds 400 to 9 pounds 200 at 1997 prices. CONCLUSIONS: Short-term treatment of hyperkinetic children with methylphenidate is effective and cost effective.,2001-01-02222,11499858,Pharmacoepidemiol Drug Saf,A Gilmore,2001,10 / 2,85-94,No,11499858,"A Gilmore; R Milne; Methylphenidate in children with hyperactivity: review and cost-utility analysis, Pharmacoepidemiol Drug Saf, 2001 Mar-Apr; 10(2):1053-8569; 85-94",QALY,Not Stated,Not Stated,Not Stated,Methylphenidate vs. No treatment,Not Stated,12 Years,6 Years,"Female, Male",Full,1 Year,Not Stated,Not Stated,9174.91,United Kingdom,1997,24228.52
