index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
1901,"Cost effectiveness of treatment for benign prostatic hyperplasia: an economic model for comparison of medical, minimally invasive, and surgical therapy","PURPOSE: To evaluate the cost effectiveness of minimally invasive therapy relative to medical (alpha-blocker) therapy and transurethral resection (TURP) for patients with moderate to severe symptoms of benign prostatic hyperplasia (BPH). METHODS: We constructed a decision-analytic Markov model for a hypothetical cohort of 65-year-old men with moderate to severe BPH symptoms. Microwave thermotherapy was selected to represent minimally invasive treatment. Cost-effectiveness analysis was performed with 25 health states using the 3 treatments, 5 short-term clinical events, and 17 possible long-term outcomes. Each health state had an associated cost and utility. Quality of life (QoL) and utility estimates were obtained by interviewing 13 men with BPH symptoms using the standard gamble reference methods. Patients were classified as risk averse (RA) or non-risk averse (NRA) on the basis of their attitudes to risk. We calculated the incremental cost effectiveness of microwave thermotherapy relative to medical therapy and TURP over 5 years after treatment initiation. Event probabilities were obtained from the literature, a consensus panel, and published randomized clinical trials. RESULTS AND CONCLUSIONS: The utility values generated were internally consistent and externally valid for a hypothetical cohort of 10,000 RA patients. Microwave thermotherapy was preferred by the NRA group, while medical therapy was preferred by the RA group. Surgery was least preferred by both groups. Microwave thermotherapy had a small incremental cost but improved QoL in comparison with medical therapy. Microwave thermotherapy had a higher utility and lower cost than TURP and thus was dominant over TURP. This analytical method can be applied to evaluate the cost effectiveness of any BPH therapy.",2002-01-01167,11890452,J Endourol,Michael J Manyak,2002,16 / 1,51-6,No,11890452,"Michael J Manyak; Stacey J Ackerman; Michael L Blute; Alison L Rein; Kathleen Buesterien; Erin M Sullivan; Craig P Tanio; Michael J Strauss; Stacey J Ackerman; Michael L Blute; Alison L Rein; Kathleen Buesterien; Erin M Sullivan; Craig P Tanio; Michael J Strauss; Cost effectiveness of treatment for benign prostatic hyperplasia: an economic model for comparison of medical, minimally invasive, and surgical therapy, J Endourol, 2002-Feb; 16(1):0892-7790; 51-6",QALY,Not Stated,Not Stated,Not Stated,Transurethral microwave cooled thermo-therapy vs. Alpha-adrenergic blockage,Not Stated,65 Years,65 Years,"Female, Male",Full,5 Years,3.00,Not Stated,38664,United States,1999,60064.04
1902,"Cost effectiveness of treatment for benign prostatic hyperplasia: an economic model for comparison of medical, minimally invasive, and surgical therapy","PURPOSE: To evaluate the cost effectiveness of minimally invasive therapy relative to medical (alpha-blocker) therapy and transurethral resection (TURP) for patients with moderate to severe symptoms of benign prostatic hyperplasia (BPH). METHODS: We constructed a decision-analytic Markov model for a hypothetical cohort of 65-year-old men with moderate to severe BPH symptoms. Microwave thermotherapy was selected to represent minimally invasive treatment. Cost-effectiveness analysis was performed with 25 health states using the 3 treatments, 5 short-term clinical events, and 17 possible long-term outcomes. Each health state had an associated cost and utility. Quality of life (QoL) and utility estimates were obtained by interviewing 13 men with BPH symptoms using the standard gamble reference methods. Patients were classified as risk averse (RA) or non-risk averse (NRA) on the basis of their attitudes to risk. We calculated the incremental cost effectiveness of microwave thermotherapy relative to medical therapy and TURP over 5 years after treatment initiation. Event probabilities were obtained from the literature, a consensus panel, and published randomized clinical trials. RESULTS AND CONCLUSIONS: The utility values generated were internally consistent and externally valid for a hypothetical cohort of 10,000 RA patients. Microwave thermotherapy was preferred by the NRA group, while medical therapy was preferred by the RA group. Surgery was least preferred by both groups. Microwave thermotherapy had a small incremental cost but improved QoL in comparison with medical therapy. Microwave thermotherapy had a higher utility and lower cost than TURP and thus was dominant over TURP. This analytical method can be applied to evaluate the cost effectiveness of any BPH therapy.",2002-01-01167,11890452,J Endourol,Michael J Manyak,2002,16 / 1,51-6,No,11890452,"Michael J Manyak; Stacey J Ackerman; Michael L Blute; Alison L Rein; Kathleen Buesterien; Erin M Sullivan; Craig P Tanio; Michael J Strauss; Stacey J Ackerman; Michael L Blute; Alison L Rein; Kathleen Buesterien; Erin M Sullivan; Craig P Tanio; Michael J Strauss; Cost effectiveness of treatment for benign prostatic hyperplasia: an economic model for comparison of medical, minimally invasive, and surgical therapy, J Endourol, 2002-Feb; 16(1):0892-7790; 51-6",QALY,Not Stated,Not Stated,Not Stated,Transurethral microwave cooled thermo-therapy vs. Transuretharal resection of the prostate,Not Stated,65 Years,65 Years,"Female, Male",Full,5 Years,3.00,Not Stated,-2135.71,United States,1999,-3317.81
1903,Introduction of lamivudine for the treatment of chronic hepatitis B: expected clinical and economic outcomes based on 4-year clinical trial data,"BACKGROUND: Chronic hepatitis B (CHB) is associated with a significant burden of illness and treatment involves substantial health-care costs. This study estimates clinical outcomes and cost-effectiveness of lamivudine compared with other treatment scenarios for CHB, from an Australian health-care provider perspective. METHODS: A two-step modeling approach depicted clinical progression of hepatitis B in hypothetical patient cohorts using three different treatment scenarios: scenario A, lamivudine and alpha-interferon (IFN-alpha) available; scenario B, IFN-alpha available only; and scenario C, no treatment available. Assumptions were based on clinical trials, published studies, a hepatologist's questionnaire and an expert panel follow up. One-year clinical outcomes and costs were estimated using a decision tree, while lifetime costs and outcomes were estimated using available clinical trial data for lamivudine (up to 4 years therapy duration) and a Markov model. RESULTS: The analysis considered only patients with pretreatment elevated alanine aminotransferase levels > or = 2 x upper limit of normal. In the short term, the introduction of lamivudine is expected to result in almost 3.5 times more CHB patients receiving therapy (lamivudine or IFN-alpha) compared to IFN-alpha only (67% compared to 20%, respectively). Hence, scenario A subsequently doubled the seroconversion rate. The incremental cost-effectiveness ratio was $3341 Australian per additional seroconversion. Also, non-seroconverted lamivudine patients are less likely to progress to cirrhosis than those receiving IFN-alpha/no treatment. One-year progression to cirrhosis was estimated at 5.1% with scenario A, compared to 12.2% and 12.7%, scenarios B and C, respectively. From the long-term analysis, lamivudine is expected to increase life expectancy by years and reduce the lifetime risk of compensated cirrhosis, decompensated cirrhosis and hepatocellular carcinoma by 6%, 12% and 12%, respectively. Additionally, the introduction of lamivudine decreases lifetime costs by $548, thus making it a cost-saving and life-extending strategy. In both short- and long-term models, worst case scenarios in sensitivity analyses still associate lamivudine with a favorable cost-effectiveness ratio. CONCLUSION: Introduction of lamivudine is expected to improve health outcomes in CHB patients, resulting in overall savings in health-care costs. In this model, compared with IFN-alpha only and no treatment, lamivudine allowed more CHB patients to be treated, increased the seroconversion rate, delayed disease progression and prolonged life expectancy.",2002-01-01168,11966945,J Gastroenterol Hepatol,Steven Crowley,2002,17 / 2,153-64,No,11966945,"Steven Crowley; David Tognarini; Paul Desmond; Michael Lees; Gauri Saal; David Tognarini; Paul Desmond; Michael Lees; Gauri Saal; David Tognarini; Paul Desmond; Michael Lees; Gauri Saal; Introduction of lamivudine for the treatment of chronic hepatitis B: expected clinical and economic outcomes based on 4-year clinical trial data, J Gastroenterol Hepatol, 2002-Feb; 17(2):0815-9319; 153-64",QALY,Australia,Not Stated,Not Stated,Scenario where only treatment with IFN-alpha or no treatment was available vs. Scenario where treatment with lamivudine was available in addition to treatment with IFN-alpha or no treatment,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,5.00,5.00,-134,Australia,2000,-117.12
1904,Introduction of lamivudine for the treatment of chronic hepatitis B: expected clinical and economic outcomes based on 4-year clinical trial data,"BACKGROUND: Chronic hepatitis B (CHB) is associated with a significant burden of illness and treatment involves substantial health-care costs. This study estimates clinical outcomes and cost-effectiveness of lamivudine compared with other treatment scenarios for CHB, from an Australian health-care provider perspective. METHODS: A two-step modeling approach depicted clinical progression of hepatitis B in hypothetical patient cohorts using three different treatment scenarios: scenario A, lamivudine and alpha-interferon (IFN-alpha) available; scenario B, IFN-alpha available only; and scenario C, no treatment available. Assumptions were based on clinical trials, published studies, a hepatologist's questionnaire and an expert panel follow up. One-year clinical outcomes and costs were estimated using a decision tree, while lifetime costs and outcomes were estimated using available clinical trial data for lamivudine (up to 4 years therapy duration) and a Markov model. RESULTS: The analysis considered only patients with pretreatment elevated alanine aminotransferase levels > or = 2 x upper limit of normal. In the short term, the introduction of lamivudine is expected to result in almost 3.5 times more CHB patients receiving therapy (lamivudine or IFN-alpha) compared to IFN-alpha only (67% compared to 20%, respectively). Hence, scenario A subsequently doubled the seroconversion rate. The incremental cost-effectiveness ratio was $3341 Australian per additional seroconversion. Also, non-seroconverted lamivudine patients are less likely to progress to cirrhosis than those receiving IFN-alpha/no treatment. One-year progression to cirrhosis was estimated at 5.1% with scenario A, compared to 12.2% and 12.7%, scenarios B and C, respectively. From the long-term analysis, lamivudine is expected to increase life expectancy by years and reduce the lifetime risk of compensated cirrhosis, decompensated cirrhosis and hepatocellular carcinoma by 6%, 12% and 12%, respectively. Additionally, the introduction of lamivudine decreases lifetime costs by $548, thus making it a cost-saving and life-extending strategy. In both short- and long-term models, worst case scenarios in sensitivity analyses still associate lamivudine with a favorable cost-effectiveness ratio. CONCLUSION: Introduction of lamivudine is expected to improve health outcomes in CHB patients, resulting in overall savings in health-care costs. In this model, compared with IFN-alpha only and no treatment, lamivudine allowed more CHB patients to be treated, increased the seroconversion rate, delayed disease progression and prolonged life expectancy.",2002-01-01168,11966945,J Gastroenterol Hepatol,Steven Crowley,2002,17 / 2,153-64,No,11966945,"Steven Crowley; David Tognarini; Paul Desmond; Michael Lees; Gauri Saal; David Tognarini; Paul Desmond; Michael Lees; Gauri Saal; David Tognarini; Paul Desmond; Michael Lees; Gauri Saal; Introduction of lamivudine for the treatment of chronic hepatitis B: expected clinical and economic outcomes based on 4-year clinical trial data, J Gastroenterol Hepatol, 2002-Feb; 17(2):0815-9319; 153-64",QALY,Australia,Not Stated,Not Stated,No antiviral treatment vs. Scenario where treatment with lamivudine was available in addition to treatment with IFN-alpha or no treatment,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,5.00,5.00,-16,Australia,2000,-13.98
1905,The cost-effectiveness of ramipril in the treatment of patients at high risk of cardiovascular events: a Swedish sub-study to the HOPE study,"OBJECTIVE: To evaluate if long-term treatment with ramipril is cost-effective in patients at high risk of cardiovascular events. DESIGN: Randomized double-blind and placebo controlled. Information was gathered prospectively for a number of direct medical, direct nonmedical and indirect costs. SETTING AND SUBJECT: This is a sub-study to the Heart Outcomes Prevention Evaluation (HOPE) study performed in Swedish patients. All Swedish centres (19; n= 554) were invited to take part and 18 centres agreed to do so (n=537). The patients were managed in a specialist setting with a mean follow-up period of 4.5 years. Main outcome measures. The number of life-years saved was derived from the global HOPE study (n=9297) and subsequently the estimated life expectancy of those who completed the clinical study alive was added to the calculation. Direct medical costs related to cardiovascular disease only were considered in the primary analysis, whilst all kinds of costs and costs for all kinds of diseases were included in subsequent analyses. The cost of added years of life, according to the future cost method, was included in sensitivity analyses. RESULTS: The cost per life-year gained was SEK 16 600 (Euro 1940) when direct medical costs for cardiovascular reasons only were considered and SEK 45 400 (Euro 5300) when direct medical costs for all diseases were considered. The corresponding costs when direct nonmedical and indirect cost were added to the estimate were SEK 16 100 (Euro 1880) and SEK 54 600 (Euro 6380), respectively. When the future cost method was applied, the cost per life-year gained was SEK 208 300 (Euro 24 300). CONCLUSION: Ramipril is highly cost-effective in the treatment of patients at high risk of cardiovascular events.",2002-01-01169,12028506,J Intern Med,I Björholt,2002,251 / 6,508-17,No,12028506,"I Björholt; F L Andersson; T Kahan; J Ostergren; F L Andersson; T Kahan; J Ostergren; The cost-effectiveness of ramipril in the treatment of patients at high risk of cardiovascular events: a Swedish sub-study to the HOPE study, J Intern Med, 2002-Jun; 251(6):0954-6820; 508-17",QALY,Sweden,Not Stated,Not Stated,Treatment with ramipril vs. Placebo,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated / None,3.00,3.00,26600,Sweden,1999,4997.71
1906,Economic evaluation of spinal cord stimulation for chronic reflex sympathetic dystrophy,"OBJECTIVE: To evaluate the economic aspects of treatment of chronic reflex sympathetic dystrophy (RSD) with spinal cord stimulation (SCS), using outcomes and costs of care before and after the start of treatment. METHODS: Fifty-four patients with chronic RSD were randomized to receive either SCS together with physical therapy (SCS+PT; n = 36) or physical therapy alone (PT; n = 18). Twenty-four SCS+PT patients responded positively to trial stimulation and underwent SCS implantation. During 12 months of follow-up, costs (routine RSD costs, SCS costs, out-of-pocket costs) and effects (pain relief by visual analogue scale, health-related quality of life [HRQL] improvement by EQ-5D) were assessed in both groups. Analyses were carried out up to 1 year and up to the expected time of death. RESULTS: SCS was both more effective and less costly than the standard treatment protocol. As a result of high initial costs of SCS, in the first year, the treatment per patient is $4,000 more than control therapy. However, in the lifetime analysis, SCS per patient is $60,000 cheaper than control therapy. In addition, at 12 months, SCS resulted in pain relief (SCS+PT [-2.7] vs PT [0.4] [p < 0.001]) and improved HRQL (SCS+PT [0.22] vs PT [0.03] [p = 0.004]). CONCLUSIONS: The authors found SCS to be both more effective and less expensive as compared with the standard treatment protocol for chronic RSD.",2002-01-01170,12391348,Neurology,Marius A Kemler,2002,59 / 8,1203-9,No,12391348,"Marius A Kemler; Carina A Furnée; Carina A Furnée; Economic evaluation of spinal cord stimulation for chronic reflex sympathetic dystrophy, Neurology, 2002-Oct-22; 59(8):1526-632X; 1203-9",QALY,Not Stated,Not Stated,Not Stated,Spinal cord stimulation plus physical therapy vs. Physical therapy alone,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,3.00,Not Stated,ECU,1998,Not Stated
1907,Global drug-resistance patterns and the management of latent tuberculosis infection in immigrants to the United States,"BACKGROUND: In the United States, an increasingly disproportionate burden of tuberculosis among the foreign-born population has led to calls for improvements in the detection and treatment of latent infection in new immigrants. Current treatment guidelines do not take into account global differences in drug-resistance patterns or their implications for the treatment of immigrants. The use of multinational surveillance systems to guide the management of latent infection according to region-specific drug-resistance profiles could improve the efficiency of efforts to reduce the burden of tuberculosis in immigrants to the United States. METHODS: We constructed a decision-analysis model by using a hypothetical cohort of all documented immigrants entering the United States from developing nations. Region-specific drug-resistance profiles were derived from data on 30,388 cases of infection. The model examined the effectiveness and cost effectiveness of four strategies: no intervention or tuberculin skin testing followed by treatment with isoniazid, treatment with rifampin, or treatment with rifampin plus pyrazinamide for those with a positive test result. RESULTS: A strategy of detecting and treating latent tuberculosis infection was cost-saving among immigrants from Mexico, Haiti, sub-Saharan Africa, South Asia, and developing nations in East Asia and the Pacific. This strategy was highly cost effective among immigrants from other developing nations. Rifampin plus pyrazinamide was the preferred strategy for treating latent infection in immigrants from Vietnam, Haiti, and the Philippines. CONCLUSIONS: For new immigrants to the United States from developing nations, a strategy of detecting and treating latent tuberculosis infection would lead to substantial health and economic benefits. Because of the high prevalence of resistance to isoniazid, treatment with a rifampin-containing regimen should be strongly considered for immigrants from Vietnam, Haiti, and the Philippines.",2002-01-01171,12466510,N Engl J Med,K Khan,2002,347 / 23,1850-9,No,12466510,"K Khan; P Muennig; Maryam Behta; Joshua Graff Zivin; P Muennig; Maryam Behta; Joshua Graff Zivin; Global drug-resistance patterns and the management of latent tuberculosis infection in immigrants to the United States, N Engl J Med, 2002-Dec-05; 347(23):1533-4406; 1850-9",QALY,China,Not Stated,Not Stated,Tuberculin skin testing and treatment with isoniazid and pyridoxine daily for 9 months for positive test results vs. No treatment,Not Stated,Not Stated,18 Years,"Female, Male",Full,Lifetime,3.00,3.00,-2421.31,United States,2000,-3639.15
1908,Global drug-resistance patterns and the management of latent tuberculosis infection in immigrants to the United States,"BACKGROUND: In the United States, an increasingly disproportionate burden of tuberculosis among the foreign-born population has led to calls for improvements in the detection and treatment of latent infection in new immigrants. Current treatment guidelines do not take into account global differences in drug-resistance patterns or their implications for the treatment of immigrants. The use of multinational surveillance systems to guide the management of latent infection according to region-specific drug-resistance profiles could improve the efficiency of efforts to reduce the burden of tuberculosis in immigrants to the United States. METHODS: We constructed a decision-analysis model by using a hypothetical cohort of all documented immigrants entering the United States from developing nations. Region-specific drug-resistance profiles were derived from data on 30,388 cases of infection. The model examined the effectiveness and cost effectiveness of four strategies: no intervention or tuberculin skin testing followed by treatment with isoniazid, treatment with rifampin, or treatment with rifampin plus pyrazinamide for those with a positive test result. RESULTS: A strategy of detecting and treating latent tuberculosis infection was cost-saving among immigrants from Mexico, Haiti, sub-Saharan Africa, South Asia, and developing nations in East Asia and the Pacific. This strategy was highly cost effective among immigrants from other developing nations. Rifampin plus pyrazinamide was the preferred strategy for treating latent infection in immigrants from Vietnam, Haiti, and the Philippines. CONCLUSIONS: For new immigrants to the United States from developing nations, a strategy of detecting and treating latent tuberculosis infection would lead to substantial health and economic benefits. Because of the high prevalence of resistance to isoniazid, treatment with a rifampin-containing regimen should be strongly considered for immigrants from Vietnam, Haiti, and the Philippines.",2002-01-01171,12466510,N Engl J Med,K Khan,2002,347 / 23,1850-9,No,12466510,"K Khan; P Muennig; Maryam Behta; Joshua Graff Zivin; P Muennig; Maryam Behta; Joshua Graff Zivin; Global drug-resistance patterns and the management of latent tuberculosis infection in immigrants to the United States, N Engl J Med, 2002-Dec-05; 347(23):1533-4406; 1850-9",QALY,China,Not Stated,Not Stated,Tuberculin skin testing and treatment with rifampin daily for 4 months for positive test results vs. Tuberculin skin testing and treatment with isoniazid and pyridoxine daily for 9 months for positive test results,Not Stated,Not Stated,18 Years,"Female, Male",Full,Lifetime,3.00,3.00,14102.56,United States,2000,21195.7
1909,Global drug-resistance patterns and the management of latent tuberculosis infection in immigrants to the United States,"BACKGROUND: In the United States, an increasingly disproportionate burden of tuberculosis among the foreign-born population has led to calls for improvements in the detection and treatment of latent infection in new immigrants. Current treatment guidelines do not take into account global differences in drug-resistance patterns or their implications for the treatment of immigrants. The use of multinational surveillance systems to guide the management of latent infection according to region-specific drug-resistance profiles could improve the efficiency of efforts to reduce the burden of tuberculosis in immigrants to the United States. METHODS: We constructed a decision-analysis model by using a hypothetical cohort of all documented immigrants entering the United States from developing nations. Region-specific drug-resistance profiles were derived from data on 30,388 cases of infection. The model examined the effectiveness and cost effectiveness of four strategies: no intervention or tuberculin skin testing followed by treatment with isoniazid, treatment with rifampin, or treatment with rifampin plus pyrazinamide for those with a positive test result. RESULTS: A strategy of detecting and treating latent tuberculosis infection was cost-saving among immigrants from Mexico, Haiti, sub-Saharan Africa, South Asia, and developing nations in East Asia and the Pacific. This strategy was highly cost effective among immigrants from other developing nations. Rifampin plus pyrazinamide was the preferred strategy for treating latent infection in immigrants from Vietnam, Haiti, and the Philippines. CONCLUSIONS: For new immigrants to the United States from developing nations, a strategy of detecting and treating latent tuberculosis infection would lead to substantial health and economic benefits. Because of the high prevalence of resistance to isoniazid, treatment with a rifampin-containing regimen should be strongly considered for immigrants from Vietnam, Haiti, and the Philippines.",2002-01-01171,12466510,N Engl J Med,K Khan,2002,347 / 23,1850-9,No,12466510,"K Khan; P Muennig; Maryam Behta; Joshua Graff Zivin; P Muennig; Maryam Behta; Joshua Graff Zivin; Global drug-resistance patterns and the management of latent tuberculosis infection in immigrants to the United States, N Engl J Med, 2002-Dec-05; 347(23):1533-4406; 1850-9",QALY,China,Not Stated,Not Stated,Tuberculin skin testing and treatment with rifampin and pyrazinamide daily for 2 months for positive test results vs. Tuberculin skin testing and treatment with isoniazid and pyridoxine daily for 9 months for positive test results,Not Stated,Not Stated,18 Years,"Female, Male",Full,Lifetime,3.00,3.00,1282.05,United States,2000,1926.88
1910,Impact of universal Haemophilus influenzae type b vaccination starting at 2 months of age in the United States: an economic analysis,"OBJECTIVE: To evaluate the economic impact of universal Haemophilus influenzae type b (Hib) vaccination starting at 2 months of age. METHODS: Decision-tree-based analysis was conducted of a hypothetical US birth cohort of 3 815 469 infants using population-based vaccination coverage and disease incidence data. All costs were estimated from both the direct cost (medical and nonmedical) and societal perspectives. Net present value, cost-effectiveness ratios, and benefit-cost ratios of the US Hib vaccination program were evaluated. RESULTS: The results of these analyses showed that the universal vaccination program using the Hib conjugate vaccines in the United States in 2000 was cost-saving from both the direct and societal perspectives, with the benefit of the Hib vaccination program (net present value) from the direct cost and societal perspectives of $0.95 billion and $2.09 billion, respectively. Without a Hib vaccination program, the direct and societal costs of Hib invasive cases would be $1.35 billion and $2.58 billion, respectively. The direct and societal costs of the Hib vaccination program were estimated at $0.39 billion and $0.48 billion, respectively. The direct and societal benefit-cost ratios for the Hib vaccination program were 3.4 and 5.4, respectively. Varying the proportion of vaccines purchased and administered in the public versus the private sector and the proportion of combination vaccine versus monovalent vaccine administered did not have much effect on the results. CONCLUSIONS: Regardless of the perspective (direct cost or societal) and the assumptions used, the benefit-cost ratios of the US vaccination program are >1.0. Potential changes in the program, including use of more or less Hib combination vaccines, would not significantly alter the benefit-cost ratio. The national Hib vaccination program is highly cost beneficial and results in substantial cost savings.",2002-01-01172,12359777,Pediatrics,Fangjun Zhou,2002,110 / 4,653-61,No,12359777,"Fangjun Zhou; Kristine M Bisgard; Hussain R Yusuf; Robert R Deuson; Sue K Bath; Trudy V Murphy; Kristine M Bisgard; Hussain R Yusuf; Robert R Deuson; Sue K Bath; Trudy V Murphy; Impact of universal Haemophilus influenzae type b vaccination starting at 2 months of age in the United States: an economic analysis, Pediatrics, 2002-Oct; 110(4):1098-4275; 653-61",QALY,United States of America,Not Stated,Not Stated,"Universal haemophilus influenzae Type b vaccination - at ages 2, 4, and 12-15 months vs. No vaccination",Not Stated,Not Stated,Not Stated,"Female, Male",Full,5 Years,3.00,3.00,-18373.17,United States,2000,-27614.27
