index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
31301,Implications of scaling up cardiovascular disease treatment in South Africa: a microsimulation and cost-effectiveness analysis,"BACKGROUND: Cardiovascular diseases and their risk factors-particularly hypertension, dyslipidaemia, and diabetes-have become an increasing concern for middle-income countries. Using newly available, nationally representative data, we assessed how cardiovascular risk factors are distributed across subpopulations within South Africa and identified which cardiovascular treatments should be prioritised. METHODS: We created a demographically representative simulated population for South Africa and used data from 17 743 respondents aged 15 years or older of the 2012 South African National Health and Nutrition Examination Survey (SANHANES) to assign information on cardiovascular risk factors to each member of the simulated population. We created a microsimulation model to estimate the health and economic implications of two globally recognised treatment recommendations: WHO''s package of essential non-communicable disease interventions (PEN) and South Africa''s Primary Care 101 (SA PC 101) guidelines. The primary outcome was total disability-adjusted life-years (DALYs) averted through treatment of all cardiovascular disease or microvascular type 2 diabetes complications per 1000 population. We compared outcomes at the aspirational level of achieving access to treatment among 70% of the population. FINDINGS: Based on the SANHANES data, South Africans had a high prevalence of hypertension (24.8%), dyslipidaemia (17.5%), and diabetes (15.3%). Prevalence was disproportionately high and treatment low among male, black, and poor populations. Our simulated population experienced a burden of 40.0 DALYs (95% CI 29.5-52.0) per 1000 population per year from cardiovascular disease or type 2 diabetes complications at current treatment levels, which lowered to 32.9 DALYs (24.4-44.7) under WHO PEN implementation and to 32.5 (24.4-44.8) under SA PC 101 implementation. Under both guidelines, there were increases in blood pressure treatment (4.2 percentage points under WHO PEN vs 12.6 percentage points under SA PC 101), lipid treatment (16.0 vs 14.9), and glucose control medications (1.2 vs 0.6). The incremental cost-effectiveness of implementing SA PC 101 over current treatment would be a saving of US$24 902 (95% CI 14 666-62 579) per DALY averted compared with a saving of $17 587 (1840-42 589) under WHO PEN guidelines. INTERPRETATION: Cardiovascular risk factors are common and disproportionate among disadvantaged populations in South Africa. Treatment with blood pressure agents and statins might need greater prioritisation than blood glucose therapies, which contrasts with observed treatment levels despite a lower monthly cost of blood pressure or statin treatment than of sulfonylurea or insulin treatment. FUNDING: Stanford University.",2019-99-28289,30528531,Lancet Glob Health,Sanjay Basu,2019,7 / 2,e270-e280,No,30528531,"Sanjay Basu; Ryan G Wagner; Ronel Sewpaul; Priscilla Reddy; Justine Davies; Implications of scaling up cardiovascular disease treatment in South Africa: a microsimulation and cost-effectiveness analysis, Lancet Glob Health, 2019 Feb; 7(2):2214-109X; e270-e280",DALY,South Africa,Not Stated,Pharmaceutical,Scale-up of cardiovascular disease treatment based on South Africa’s Primary Care 101 guidelines vs. Standard/Usual Care- Current levels of treatment for cardiovascular diseases,Not Stated,Not Stated,12 Years,"Female, Male",Full,,3.00,3.00,-24902,United States,2018,-25666
31302,Risks and benefits of dolutegravir-based antiretroviral drug regimens in sub-Saharan Africa: a modelling study,"BACKGROUND: The integrase inhibitor dolutegravir could have a major role in future antiretroviral therapy (ART) regimens in sub-Saharan Africa because of its high potency and barrier to resistance, good tolerability, and low cost, but there is uncertainty over appropriate policies for use relating to the potential for drug resistance spread and a possible increased risk of neural tube defects in infants if used in women at the time of conception. We used an existing individual-based model of HIV transmission, progression, and the effect of ART with the aim of informing policy makers on approaches to the use of dolutegravir that are likely to lead to the highest population health gains. METHODS: We used an existing individual-based model of HIV transmission and progression in adults, which takes into account the effects of drug resistance and differential drug potency in determining viral suppression and clinical outcomes to compare predicted outcomes of alternative ART regimen policies. We calculated disability adjusted life-years (DALYs) for each policy, assuming that a woman having a child with a neural tube defect incurs an extra DALY per year for the remainder of the time horizon and accounting for mother-to-child transmission. We used a 20 year time horizon, a 3% discount rate, and a cost-effectiveness threshold of US$500 per DALY averted. FINDINGS: The greatest number of DALYs is predicted to be averted with use of a policy in which tenofovir, lamivudine, and dolutegravir is used in all people on ART, including switching to tenofovir, lamivudine, and dolutegravir in those currently on ART, regardless of current viral load suppression and intention to have (more) children. This result was consistent in several sensitivity analyses. We predict that this policy would be cost-saving. INTERPRETATION: Using a standard DALY framework to compare health outcomes from a public health perspective, the benefits of transition to tenofovir, lamivudine, and dolutegravir for all substantially outweighed the risks. FUNDING: Bill & Melinda Gates Foundation.",2019-99-28324,30503325,Lancet HIV,Andrew N Phillips,2019,6 / 2,e116-e127,No,30503325,"Andrew N Phillips; Francois Venter; Diane Havlir; Anton Pozniak; Daniel Kuritzkes; Annemarie Wensing; Jens D Lundgren; Andrea De Luca; Deenan Pillay; John Mellors; Valentina Cambiano; Loveleen Bansi-Matharu; Fumiyo Nakagawa; Thokozani Kalua; Andreas Jahn; Tsitsi Apollo; Owen Mugurungi; Polly Clayden; Ravindra K Gupta; Ruanne Barnabas; Paul Revill; Jennifer Cohn; Silvia Bertagnolio; Alexandra Calmy; Risks and benefits of dolutegravir-based antiretroviral drug regimens in sub-Saharan Africa: a modelling study, Lancet HIV, 2019 Feb; 6(2):2352-3018; e116-e127",DALY,"Angola, Benin, Botswana, Burkina Faso, Burundi, Cabo Verde, Cameroon, Central African Republic, Chad, Congo Democratic Republic, Comoros, Congo, Côte d'Ivoire, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Ghana, Guinea, Guinea-Bissau, Kenya, Lesotho, Liberia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mozambique, Namibia, Niger, Nigeria, Rwanda, Sao Tome and Principe, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, Sudan, Swaziland, Tanzania, Togo, Uganda, Zambia, Zimbabwe",Not Stated,"Maternal / Neonatal / Reproductive Care, Pharmaceutical","Tenofovir, lamivudine, and efavirenz for all HIV-positive vs. Tenofovir, lamivudine, and dolutegravir dependent on viral suppression only",Not Stated,Not Stated,19 Years,"Female, Male",Full,", 50 years",3.00,3.00,-265.82,United States,2016,-286.65
31303,Risks and benefits of dolutegravir-based antiretroviral drug regimens in sub-Saharan Africa: a modelling study,"BACKGROUND: The integrase inhibitor dolutegravir could have a major role in future antiretroviral therapy (ART) regimens in sub-Saharan Africa because of its high potency and barrier to resistance, good tolerability, and low cost, but there is uncertainty over appropriate policies for use relating to the potential for drug resistance spread and a possible increased risk of neural tube defects in infants if used in women at the time of conception. We used an existing individual-based model of HIV transmission, progression, and the effect of ART with the aim of informing policy makers on approaches to the use of dolutegravir that are likely to lead to the highest population health gains. METHODS: We used an existing individual-based model of HIV transmission and progression in adults, which takes into account the effects of drug resistance and differential drug potency in determining viral suppression and clinical outcomes to compare predicted outcomes of alternative ART regimen policies. We calculated disability adjusted life-years (DALYs) for each policy, assuming that a woman having a child with a neural tube defect incurs an extra DALY per year for the remainder of the time horizon and accounting for mother-to-child transmission. We used a 20 year time horizon, a 3% discount rate, and a cost-effectiveness threshold of US$500 per DALY averted. FINDINGS: The greatest number of DALYs is predicted to be averted with use of a policy in which tenofovir, lamivudine, and dolutegravir is used in all people on ART, including switching to tenofovir, lamivudine, and dolutegravir in those currently on ART, regardless of current viral load suppression and intention to have (more) children. This result was consistent in several sensitivity analyses. We predict that this policy would be cost-saving. INTERPRETATION: Using a standard DALY framework to compare health outcomes from a public health perspective, the benefits of transition to tenofovir, lamivudine, and dolutegravir for all substantially outweighed the risks. FUNDING: Bill & Melinda Gates Foundation.",2019-99-28324,30503325,Lancet HIV,Andrew N Phillips,2019,6 / 2,e116-e127,No,30503325,"Andrew N Phillips; Francois Venter; Diane Havlir; Anton Pozniak; Daniel Kuritzkes; Annemarie Wensing; Jens D Lundgren; Andrea De Luca; Deenan Pillay; John Mellors; Valentina Cambiano; Loveleen Bansi-Matharu; Fumiyo Nakagawa; Thokozani Kalua; Andreas Jahn; Tsitsi Apollo; Owen Mugurungi; Polly Clayden; Ravindra K Gupta; Ruanne Barnabas; Paul Revill; Jennifer Cohn; Silvia Bertagnolio; Alexandra Calmy; Risks and benefits of dolutegravir-based antiretroviral drug regimens in sub-Saharan Africa: a modelling study, Lancet HIV, 2019 Feb; 6(2):2352-3018; e116-e127",DALY,"Angola, Benin, Botswana, Burkina Faso, Burundi, Cabo Verde, Cameroon, Central African Republic, Chad, Congo Democratic Republic, Comoros, Congo, Côte d'Ivoire, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Ghana, Guinea, Guinea-Bissau, Kenya, Lesotho, Liberia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mozambique, Namibia, Niger, Nigeria, Rwanda, Sao Tome and Principe, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, Sudan, Swaziland, Tanzania, Togo, Uganda, Zambia, Zimbabwe",Not Stated,Pharmaceutical,"Tenofovir, lamivudine, and dolutegravir dependent on viral suppression and intention to have (more) children vs. Tenofovir, lamivudine, and dolutegravir dependent on viral suppression only",Not Stated,Not Stated,19 Years,"Female, Male",Full,", 50 years",3.00,3.00,-302.33,United States,2016,-326.01
31304,Risks and benefits of dolutegravir-based antiretroviral drug regimens in sub-Saharan Africa: a modelling study,"BACKGROUND: The integrase inhibitor dolutegravir could have a major role in future antiretroviral therapy (ART) regimens in sub-Saharan Africa because of its high potency and barrier to resistance, good tolerability, and low cost, but there is uncertainty over appropriate policies for use relating to the potential for drug resistance spread and a possible increased risk of neural tube defects in infants if used in women at the time of conception. We used an existing individual-based model of HIV transmission, progression, and the effect of ART with the aim of informing policy makers on approaches to the use of dolutegravir that are likely to lead to the highest population health gains. METHODS: We used an existing individual-based model of HIV transmission and progression in adults, which takes into account the effects of drug resistance and differential drug potency in determining viral suppression and clinical outcomes to compare predicted outcomes of alternative ART regimen policies. We calculated disability adjusted life-years (DALYs) for each policy, assuming that a woman having a child with a neural tube defect incurs an extra DALY per year for the remainder of the time horizon and accounting for mother-to-child transmission. We used a 20 year time horizon, a 3% discount rate, and a cost-effectiveness threshold of US$500 per DALY averted. FINDINGS: The greatest number of DALYs is predicted to be averted with use of a policy in which tenofovir, lamivudine, and dolutegravir is used in all people on ART, including switching to tenofovir, lamivudine, and dolutegravir in those currently on ART, regardless of current viral load suppression and intention to have (more) children. This result was consistent in several sensitivity analyses. We predict that this policy would be cost-saving. INTERPRETATION: Using a standard DALY framework to compare health outcomes from a public health perspective, the benefits of transition to tenofovir, lamivudine, and dolutegravir for all substantially outweighed the risks. FUNDING: Bill & Melinda Gates Foundation.",2019-99-28324,30503325,Lancet HIV,Andrew N Phillips,2019,6 / 2,e116-e127,No,30503325,"Andrew N Phillips; Francois Venter; Diane Havlir; Anton Pozniak; Daniel Kuritzkes; Annemarie Wensing; Jens D Lundgren; Andrea De Luca; Deenan Pillay; John Mellors; Valentina Cambiano; Loveleen Bansi-Matharu; Fumiyo Nakagawa; Thokozani Kalua; Andreas Jahn; Tsitsi Apollo; Owen Mugurungi; Polly Clayden; Ravindra K Gupta; Ruanne Barnabas; Paul Revill; Jennifer Cohn; Silvia Bertagnolio; Alexandra Calmy; Risks and benefits of dolutegravir-based antiretroviral drug regimens in sub-Saharan Africa: a modelling study, Lancet HIV, 2019 Feb; 6(2):2352-3018; e116-e127",DALY,"Angola, Benin, Botswana, Burkina Faso, Burundi, Cabo Verde, Cameroon, Central African Republic, Chad, Congo Democratic Republic, Comoros, Congo, Côte d'Ivoire, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Ghana, Guinea, Guinea-Bissau, Kenya, Lesotho, Liberia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mozambique, Namibia, Niger, Nigeria, Rwanda, Sao Tome and Principe, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, Sudan, Swaziland, Tanzania, Togo, Uganda, Zambia, Zimbabwe",Not Stated,Pharmaceutical,"Tenofovir, lamivudine, and dolutegravir dependent on intention to have (more) children only vs. Tenofovir, lamivudine, and dolutegravir dependent on viral suppression only",Not Stated,Not Stated,19 Years,"Female, Male",Full,", 50 years",3.00,3.00,-776.12,United States,2016,-836.93
31305,Risks and benefits of dolutegravir-based antiretroviral drug regimens in sub-Saharan Africa: a modelling study,"BACKGROUND: The integrase inhibitor dolutegravir could have a major role in future antiretroviral therapy (ART) regimens in sub-Saharan Africa because of its high potency and barrier to resistance, good tolerability, and low cost, but there is uncertainty over appropriate policies for use relating to the potential for drug resistance spread and a possible increased risk of neural tube defects in infants if used in women at the time of conception. We used an existing individual-based model of HIV transmission, progression, and the effect of ART with the aim of informing policy makers on approaches to the use of dolutegravir that are likely to lead to the highest population health gains. METHODS: We used an existing individual-based model of HIV transmission and progression in adults, which takes into account the effects of drug resistance and differential drug potency in determining viral suppression and clinical outcomes to compare predicted outcomes of alternative ART regimen policies. We calculated disability adjusted life-years (DALYs) for each policy, assuming that a woman having a child with a neural tube defect incurs an extra DALY per year for the remainder of the time horizon and accounting for mother-to-child transmission. We used a 20 year time horizon, a 3% discount rate, and a cost-effectiveness threshold of US$500 per DALY averted. FINDINGS: The greatest number of DALYs is predicted to be averted with use of a policy in which tenofovir, lamivudine, and dolutegravir is used in all people on ART, including switching to tenofovir, lamivudine, and dolutegravir in those currently on ART, regardless of current viral load suppression and intention to have (more) children. This result was consistent in several sensitivity analyses. We predict that this policy would be cost-saving. INTERPRETATION: Using a standard DALY framework to compare health outcomes from a public health perspective, the benefits of transition to tenofovir, lamivudine, and dolutegravir for all substantially outweighed the risks. FUNDING: Bill & Melinda Gates Foundation.",2019-99-28324,30503325,Lancet HIV,Andrew N Phillips,2019,6 / 2,e116-e127,No,30503325,"Andrew N Phillips; Francois Venter; Diane Havlir; Anton Pozniak; Daniel Kuritzkes; Annemarie Wensing; Jens D Lundgren; Andrea De Luca; Deenan Pillay; John Mellors; Valentina Cambiano; Loveleen Bansi-Matharu; Fumiyo Nakagawa; Thokozani Kalua; Andreas Jahn; Tsitsi Apollo; Owen Mugurungi; Polly Clayden; Ravindra K Gupta; Ruanne Barnabas; Paul Revill; Jennifer Cohn; Silvia Bertagnolio; Alexandra Calmy; Risks and benefits of dolutegravir-based antiretroviral drug regimens in sub-Saharan Africa: a modelling study, Lancet HIV, 2019 Feb; 6(2):2352-3018; e116-e127",DALY,"Angola, Benin, Botswana, Burkina Faso, Burundi, Cabo Verde, Cameroon, Central African Republic, Chad, Congo Democratic Republic, Comoros, Congo, Côte d'Ivoire, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Ghana, Guinea, Guinea-Bissau, Kenya, Lesotho, Liberia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mozambique, Namibia, Niger, Nigeria, Rwanda, Sao Tome and Principe, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, Sudan, Swaziland, Tanzania, Togo, Uganda, Zambia, Zimbabwe",Not Stated,"Maternal / Neonatal / Reproductive Care, Pharmaceutical","Tenofovir, lamivudine, and dolutegravir for all HIV-positive vs. Tenofovir, lamivudine, and dolutegravir dependent on viral suppression only",Not Stated,Not Stated,19 Years,"Female, Male",Full,", 50 years",3.00,3.00,44,United States,2016,47.45
31306,The potential effect of improved provision of rabies post-exposure prophylaxis in Gavi-eligible countries: a modelling study,"BACKGROUND: Tens of thousands of people die from dog-mediated rabies annually. Deaths can be prevented through post-exposure prophylaxis for people who have been bitten, and the disease eliminated through dog vaccination. Current post-exposure prophylaxis use saves many lives, but availability remains poor in many rabies-endemic countries due to high costs, poor access, and supply. METHODS: We developed epidemiological and economic models to investigate the effect of an investment in post-exposure prophylaxis by Gavi, the Vaccine Alliance. We modelled post-exposure prophylaxis use according to the status quo, with improved access using WHO-recommended intradermal vaccination, with and without rabies immunoglobulin, and with and without dog vaccination. We took the health provider perspective, including only direct costs. FINDINGS: We predict more than 1 million deaths will occur in the 67 rabies-endemic countries considered from 2020 to 2035, under the status quo. Current post-exposure prophylaxis use prevents approximately 56 000 deaths annually. Expanded access to, and free provision of, post-exposure prophylaxis would prevent an additional 489 000 deaths between 2020 and 2035. Under this switch to efficient intradermal post-exposure prophylaxis regimens, total projected vaccine needs remain similar (about 73 million vials) yet 17.4 million more people are vaccinated, making this an extremely cost-effective method, with costs of US$635 per death averted and $33 per disability-adjusted life-years averted. Scaling up dog vaccination programmes could eliminate dog-mediated rabies over this time period; improved post-exposure prophylaxis access remains cost-effective under this scenario, especially in combination with patient risk assessments to reduce unnecessary post-exposure prophylaxis use. INTERPRETATION: Investing in post-exposure vaccines would be an extremely cost-effective intervention that could substantially reduce disease burden and catalyse dog vaccination efforts to eliminate dog-mediated rabies. FUNDING: World Health Organization.",2019-99-28429,30472178,Lancet Infect Dis,WHO Rabies Modelling Consortium,2019,19 / 1,102-111,No,30472178,"WHO Rabies Modelling Consortium; The potential effect of improved provision of rabies post-exposure prophylaxis in Gavi-eligible countries: a modelling study, Lancet Infect Dis, 2019 Jan; 19(1):1473-3099; 102-111",DALY,"Afghanistan, Angola, Armenia, Azerbaijan, Bangladesh, Benin, Bhutan, Bolivia, Burkina Faso, Burundi, Cambodia, Cameroon, Central African Republic, Chad, Congo Democratic Republic, Congo, Côte d'Ivoire, Cuba, Djibouti, Eritrea, Ethiopia, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Guyana, Haiti, Honduras, India, Indonesia, Kenya, North Korea, Kyrgyzstan, Lao, Lesotho, Liberia, Madagascar, Malawi, Mali, Mauritania, Moldova, Mongolia, Mozambique, Myanmar, Nepal, Nicaragua, Niger, Nigeria, Pakistan, Rwanda, Senegal, Sierra Leone, Somalia, South Sudan, Sri Lanka, Sudan, Tajikistan, Tanzania, Togo, Uganda, Ukraine, Uzbekistan, Viet Nam, Yemen, Zambia, Zimbabwe",Not Stated,Immunization,Increased rabies post-exposure prophylaxis access vs. Standard/Usual Care- Countries delivering rabies post-exposure prophylaxis according to current provision rates and practices,Not Stated,Not Stated,6 Years,"Female, Male",Full,,3.00,3.00,33,United States,2016,35.59
31307,Costs and cost-effectiveness analyses of mCARE strategies for promoting care seeking of maternal and newborn health services in rural Bangladesh,"OBJECTIVE: We examined the incremental cost-effectiveness between two mHealth programs, implemented from 2011 to 2015 in rural Bangladesh: (1) Comprehensive mCARE package as an intervention group and (2) Basic mCARE package as a control group. METHODS: Both programs included a core package of census enumeration and pregnancy surveillance provided by an established cadre of digitally enabled community health workers (CHWs). In the comprehensive mCARE package, short message service (SMS) and home visit reminders were additionally sent to pregnant women (n = 610) and CHWs (n = 70) to promote the pregnant women''s care-seeking of essential maternal and newborn care services. Economic costs were assessed from a program perspective inclusive of development, start-up, and implementation phases. Effects were calculated as disability adjusted life years (DALYs) and the number of newborn deaths averted. For comparative purposes, we normalized our evaluation to estimate total costs and total newborn deaths averted per 1 million people in a community for both groups. Uncertainty was assessed using probabilistic sensitivity analyses with Monte Carlo simulation. RESULTS: The addition of SMS and home visit reminders based on a mobile phone-facilitated pregnancy surveillance system was highly cost effective at a cost per DALY averted of $31 (95% uncertainty range: $19-81). The comprehensive mCARE program had at least 88% probability of being highly cost-effective as compared to the basic mCARE program based on the threshold of Bangladesh''s GDP per capita. CONCLUSION: mHealth strategies such as SMS and home visit reminders on a well-established pregnancy surveillance system may improve service utilization and program cost-effectiveness in low-resource settings.",2019-99-31757,31574133,PLoS One,Youngji Jo,2019,14 / 10,e0223004,No,31574133,"Youngji Jo; Rishi Caleyachetty; Olalekan A Uthman; Hana Nekatebeb Bekele; Rocio Martin-Canavate; Debbie Marais; Jennifer Coles; Briony Steele; Ricardo Uauy; Peggy Koniz-Booher; Costs and cost-effectiveness analyses of mCARE strategies for promoting care seeking of maternal and newborn health services in rural Bangladesh, PLoS One , 2019; 14(10):1932-6203; e0223004",DALY,Bangladesh,Not Stated,"Health Education or Behavior, Maternal / Neonatal / Reproductive Care",Comprehensive mCARE package: short message service and home visit reminders vs. Basic mCARE package:regular pregnancy suveillance without short message service and home visit reminders,Pregnant,40 Years,12 Years,Female,Full,,3.00,3.00,31,United States,2016,33.43
31308,Health impact and cost-effectiveness of introducing the vaccine (Bexsero) against MenB disease into the Brazilian immunization programme,"Invasive meningococcal disease (IMD) is associated with a high mortality and severe sequelae. The aim of the present study was to evaluate the potential cost-effectiveness of the Bexsero vaccine in Brazil. We used a cohort model to compare routine vaccination against MenB disease with no vaccination. Epidemiological and cost estimates were obtained from the Brazilian Health Information System. The cost per disability-adjusted life year (DALY) averted and incremental cost-effectiveness ratio (ICER) was estimated assuming a 3-dose vaccination schedule, at R$90 ( pound 20.50) per vaccine dose, 82.0% vaccine efficacy against MenB disease and a vaccine uptake of 90.0%. We estimated that 1,527 MenB cases would be prevented and 78 deaths averted. This strategy would cost R$ 762,381, 000 ( pound 174,059,503) with a R$ 4,364,280 ( pound 996,410) reduction in disease treatment costs. However, at an ICER of 372,256 ( pound 84,990) per DALY averted, a vaccination programme is unlikely to be cost-effective.",2019-99-31770,31570182,Vaccine,Marcelle Moura Silveira,2019,37 / 45,6783-6786,Yes,31570182,"Marcelle Moura Silveira; Emily A F Holmes; Dyfrig A Hughes; Health impact and cost-effectiveness of introducing the vaccine (Bexsero) against MenB disease into the Brazilian immunization programme, Vaccine, 2019 Oct 23; 37(45):1873-2518; 6783-6786",DALY,Brazil,Not Stated,Immunization,Bexsero vaccination against meningococcal disease vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 years, 10 years",5.00,5.00,370219,Brazil,2016,114592.74
31309,Health impact and cost-effectiveness of introducing the vaccine (Bexsero) against MenB disease into the Brazilian immunization programme,"Invasive meningococcal disease (IMD) is associated with a high mortality and severe sequelae. The aim of the present study was to evaluate the potential cost-effectiveness of the Bexsero vaccine in Brazil. We used a cohort model to compare routine vaccination against MenB disease with no vaccination. Epidemiological and cost estimates were obtained from the Brazilian Health Information System. The cost per disability-adjusted life year (DALY) averted and incremental cost-effectiveness ratio (ICER) was estimated assuming a 3-dose vaccination schedule, at R$90 ( pound 20.50) per vaccine dose, 82.0% vaccine efficacy against MenB disease and a vaccine uptake of 90.0%. We estimated that 1,527 MenB cases would be prevented and 78 deaths averted. This strategy would cost R$ 762,381, 000 ( pound 174,059,503) with a R$ 4,364,280 ( pound 996,410) reduction in disease treatment costs. However, at an ICER of 372,256 ( pound 84,990) per DALY averted, a vaccination programme is unlikely to be cost-effective.",2019-99-31770,31570182,Vaccine,Marcelle Moura Silveira,2019,37 / 45,6783-6786,Yes,31570182,"Marcelle Moura Silveira; Emily A F Holmes; Dyfrig A Hughes; Health impact and cost-effectiveness of introducing the vaccine (Bexsero) against MenB disease into the Brazilian immunization programme, Vaccine, 2019 Oct 23; 37(45):1873-2518; 6783-6786",DALY,Brazil,Not Stated,Immunization,Beexsero vaccination against meningococcal disease (all serogroups) vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 years, 10 years",5.00,5.00,202606,Brazil,2016,62712.01
31310,Cost-effectiveness and budget impact of the community-based management of hypertension in Nepal study (COBIN): a retrospective analysis,"BACKGROUND: The greatest risk factor for cardiovascular disease is hypertension, which can be alleviated via diet, exercise, and adherence to medication. Yet, blood pressure control in Nepal is inadequate, which is partly hindered by a lack of evidence-based, low-cost, scalable, and cost-effective cardiovascular disease prevention programmes. The the community-based management of hypertension in Nepal (COBIN) study was a 12-month community-based hypertension management programme of blood pressure monitoring and lifestyle counselling intervention undertaken by female community health volunteers (FCHVs) in Nepal, against usual care, which showed success in reducing blood pressure. Here we aimed to retrospectively quantify the budget impact and cost-effectiveness of the scale-up of the programme. METHODS: In this retrospective analysis, we collected participant-level data from the COBIN study; programme delivery cost data from programme administrators from the COBIN study group; and popualtion and other data from WHO, the World Bank, and the Nepalese Government. We estimated costs per participant and total costs of a national scale-up of the COBIN programme focusing on two scenarios: scenario A, delivery of the intervention to only people aged 25-65 years with hypertension; and scenario B, delivery of the intervention to all adults aged 25-65 years regardless of hypertension status. Effectiveness was based on in-trial blood pressure reductions converted to cardiovascular disease disability-adjusted life-years (DALYs) averted. The primary cost-effectiveness measure was incremental cost per averted cardiovascular disease DALY (calculated using the incremental cost-effectiveness ratio [ICER]) from a health system perspective, including programme delivery and incremental medication costs. We did univariate sensitivity analyses of scenario B to assess the effect of uncertainty in key parameter values in our calculations. FINDINGS: From a health system perspective, the first-year budget impact was US$7.1 million in scenario A and $10.8 million in scenario B. With each subsequent year, the costs decreased by approximately 50%. In the base-case cost-effectiveness analysis, from the health system perspective, scenario A resulted in an ICER of $582 per DALY averted and scenario B resulted in an ICER of $411 per DALY averted. The ICER was most sensitive to uncertainty in the number of total avertable cardiovascular disease DALYs in the eligible population. INTERPRETATION: The programme is projected to be highly cost-effective in both scenarios compared with the WHO thresholds for cost-effectiveness for Nepal. For policy makers intending to meet the UN Sustainable Development Goal of reducing premature mortality from non-communicible diseases, this intervention should be considered. FUNDING: Duke-NUS Medical School, Singapore.",2019-99-31869,31537367,Lancet Glob Health,Anirudh Krishnan,2019,7 / 10,e1367-e1374,No,31537367,"Anirudh Krishnan; Donald R Sullivan; Benjamin Chan; Jodi A Lapidus; Linda Ganzini; Lissi Hansen; Patricia A Carney; Erik K Fromme; Miguel Marino; Sara E Golden; Kelly C Vranas; Christopher G Slatore; Cost-effectiveness and budget impact of the community-based management of hypertension in Nepal study (COBIN): a retrospective analysis, Lancet Glob Health, 2019 Oct; 7(10):2214-109X; e1367-e1374",DALY,Nepal,Not Stated,"Care Delivery, Health Education or Behavior, Screening",Nationwide expansion of community-based management of hypertension (COBIN) vs. Standard/Usual Care,Not Stated,64 Years,19 Years,"Female, Male",Full,,3.00,Not Stated,582,United States,2018,599.86
