index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
7101,Cost-effectiveness of magnetic resonance angiography versus intra-arterial digital subtraction angiography to follow-up patients with coiled intracranial aneurysms,"BACKGROUND AND PURPOSE: To follow up patients with coiled intracranial aneurysms, magnetic resonance angiography (MRA) is a promising noninvasive alternative to current standard intra-arterial digital subtraction angiography (IA-DSA). MRA test results do not always concord with those of IA-DSA, and the impact of discrepancies on health benefits and costs is unknown. We evaluated the cost-effectiveness of follow-up with MRA vs IA-DSA to assess whether in this setting MRA may replace IA-DSA. METHODS: We studied aneurysm occlusion on MRA in addition to follow-up IA-DSA in 310 patients with 341 coiled intracranial aneurysms. The observed sensitivity (82%) and specificity (89%) of MRA for detection of reopening with IA-DSA as a reference were used as input for a Markov decision-analytic model. Other determinants were derived from the literature. We compared life expectancy, quality-adjusted life-years (QALY), costs, and expected number of events for the two strategies. RESULTS: Follow-up with MRA yielded similar life expectancy (MRA, 26.66 years; IA-DSA, 26.63 years; difference, 0.03 years; 95% CI, -0.17-0.23) and QALY (MRA, 10.96; IA-DSA, 10.95; difference, 0.01 QALY; 95% CI, -0.05-0.08) at lower costs (MRA, $7003; IA-DSA, $8241 per patient; difference, -$1238; 95% CI, -2617--36). The expected number of events was comparable except for complications from IA-DSA. CONCLUSIONS: MRA provided equivalent health benefits as IA-DSA and was cost-saving. MRA dominates and should replace routine IA-DSA to follow-up patients with coiled aneurysms.",2010-01-06597,20595661,Stroke,JD Schaafsma,2010,41 / 8,1736-42,No,20595661,"JD Schaafsma; Cost-effectiveness of magnetic resonance angiography versus intra-arterial digital subtraction angiography to follow-up patients with coiled intracranial aneurysms, Stroke, 2010-Aug; 41(8):1524-4628; 1736-42",QALY,Not Stated,Not Stated,Not Stated,Magnetic resonance imaging (MRA) vs. Intra-arterial digital subtraction angiography (IA-DSA),Not Stated,Not Stated,Not Stated,Female,Full,Lifetime,4.00,4.00,-123800,United States,2007,-154531.17
7102,"Cost-effectiveness of current treatment strategies for lumbar spinal stenosis: nonsurgical care, laminectomy, and X-STOP","OBJECT Standard treatment options for patients with lumbar spinal stenosis include nonoperative therapies as well as decompressive laminectomy. The introduction of interspinous decompression devices such as the X-STOP has broadened treatment options, but data comparing these treatment strategies are lacking. The object of this study was to provide a cost-effectiveness analysis of laminectomy, interspinous decompression, and nonoperative treatment for patients with lumbar stenosis. METHODS The authors performed a structured literature review of lumbar stenosis and constructed a cost-effectiveness model. Using conservative treatment, decompressive laminectomy, and placement of X-STOP as the treatment arms, their primary analysis evaluated the optimal treatment strategy for a patient with lumbar stenosis at a 2-year time horizon. Secondary analyses were done to compare cases in which patients required single-level procedures with those in which multilevel procedures were required as well as to examine the outcomes for a 4-year time horizon. Outcomes were calculated using quality-adjusted life years and costs were considered from the perspective of society. RESULTS Laminectomy was found to be the most effective treatment strategy, followed by X-STOP and then conservative treatment at a 2-year time horizon. Both surgical procedures were more costly than conservative treatment. Because laminectomy was both more effective and less costly than X-STOP, it is said to dominate overall. When single level procedures were considered alone, laminectomy was more effective but also more costly than X-STOP. CONCLUSIONS Lumbar laminectomy appears to be the most cost-effective treatment strategy for patients with symptomatic lumbar spinal stenosis.",2010-01-06598,20594016,J Neurosurg Spine,Mark G Burnett,2010,13 / 1,39-46,No,20594016,"Mark G Burnett; Cost-effectiveness of current treatment strategies for lumbar spinal stenosis: nonsurgical care, laminectomy, and X-STOP, J Neurosurg Spine, 2010-Jul; 13(1):1547-5654; 39-46",QALY,Not Stated,Not Stated,Not Stated,Laminectomy vs. Conservative nonoperative therapies,Not Stated,Not Stated,Not Stated,"Female, Male",Full,2 Years,3.00,3.00,59487.49,United States,2008,71508.6
7103,"Cost-effectiveness of current treatment strategies for lumbar spinal stenosis: nonsurgical care, laminectomy, and X-STOP","OBJECT Standard treatment options for patients with lumbar spinal stenosis include nonoperative therapies as well as decompressive laminectomy. The introduction of interspinous decompression devices such as the X-STOP has broadened treatment options, but data comparing these treatment strategies are lacking. The object of this study was to provide a cost-effectiveness analysis of laminectomy, interspinous decompression, and nonoperative treatment for patients with lumbar stenosis. METHODS The authors performed a structured literature review of lumbar stenosis and constructed a cost-effectiveness model. Using conservative treatment, decompressive laminectomy, and placement of X-STOP as the treatment arms, their primary analysis evaluated the optimal treatment strategy for a patient with lumbar stenosis at a 2-year time horizon. Secondary analyses were done to compare cases in which patients required single-level procedures with those in which multilevel procedures were required as well as to examine the outcomes for a 4-year time horizon. Outcomes were calculated using quality-adjusted life years and costs were considered from the perspective of society. RESULTS Laminectomy was found to be the most effective treatment strategy, followed by X-STOP and then conservative treatment at a 2-year time horizon. Both surgical procedures were more costly than conservative treatment. Because laminectomy was both more effective and less costly than X-STOP, it is said to dominate overall. When single level procedures were considered alone, laminectomy was more effective but also more costly than X-STOP. CONCLUSIONS Lumbar laminectomy appears to be the most cost-effective treatment strategy for patients with symptomatic lumbar spinal stenosis.",2010-01-06598,20594016,J Neurosurg Spine,Mark G Burnett,2010,13 / 1,39-46,No,20594016,"Mark G Burnett; Cost-effectiveness of current treatment strategies for lumbar spinal stenosis: nonsurgical care, laminectomy, and X-STOP, J Neurosurg Spine, 2010-Jul; 13(1):1547-5654; 39-46",QALY,Not Stated,Not Stated,Not Stated,X-STOP vs. Conservative nonoperative therapies,Not Stated,Not Stated,Not Stated,"Female, Male",Full,2 Years,3.00,3.00,73719.77,United States,2008,88616.91
7104,"Cost-effectiveness of current treatment strategies for lumbar spinal stenosis: nonsurgical care, laminectomy, and X-STOP","OBJECT Standard treatment options for patients with lumbar spinal stenosis include nonoperative therapies as well as decompressive laminectomy. The introduction of interspinous decompression devices such as the X-STOP has broadened treatment options, but data comparing these treatment strategies are lacking. The object of this study was to provide a cost-effectiveness analysis of laminectomy, interspinous decompression, and nonoperative treatment for patients with lumbar stenosis. METHODS The authors performed a structured literature review of lumbar stenosis and constructed a cost-effectiveness model. Using conservative treatment, decompressive laminectomy, and placement of X-STOP as the treatment arms, their primary analysis evaluated the optimal treatment strategy for a patient with lumbar stenosis at a 2-year time horizon. Secondary analyses were done to compare cases in which patients required single-level procedures with those in which multilevel procedures were required as well as to examine the outcomes for a 4-year time horizon. Outcomes were calculated using quality-adjusted life years and costs were considered from the perspective of society. RESULTS Laminectomy was found to be the most effective treatment strategy, followed by X-STOP and then conservative treatment at a 2-year time horizon. Both surgical procedures were more costly than conservative treatment. Because laminectomy was both more effective and less costly than X-STOP, it is said to dominate overall. When single level procedures were considered alone, laminectomy was more effective but also more costly than X-STOP. CONCLUSIONS Lumbar laminectomy appears to be the most cost-effective treatment strategy for patients with symptomatic lumbar spinal stenosis.",2010-01-06598,20594016,J Neurosurg Spine,Mark G Burnett,2010,13 / 1,39-46,No,20594016,"Mark G Burnett; Cost-effectiveness of current treatment strategies for lumbar spinal stenosis: nonsurgical care, laminectomy, and X-STOP, J Neurosurg Spine, 2010-Jul; 13(1):1547-5654; 39-46",QALY,Not Stated,Not Stated,Not Stated,Laminectomy vs. X-STOP,Not Stated,Not Stated,Not Stated,"Female, Male",Full,2 Years,3.00,3.00,-29987.5,United States,2008,-36047.31
7105,"Cost-effectiveness of current treatment strategies for lumbar spinal stenosis: nonsurgical care, laminectomy, and X-STOP","OBJECT Standard treatment options for patients with lumbar spinal stenosis include nonoperative therapies as well as decompressive laminectomy. The introduction of interspinous decompression devices such as the X-STOP has broadened treatment options, but data comparing these treatment strategies are lacking. The object of this study was to provide a cost-effectiveness analysis of laminectomy, interspinous decompression, and nonoperative treatment for patients with lumbar stenosis. METHODS The authors performed a structured literature review of lumbar stenosis and constructed a cost-effectiveness model. Using conservative treatment, decompressive laminectomy, and placement of X-STOP as the treatment arms, their primary analysis evaluated the optimal treatment strategy for a patient with lumbar stenosis at a 2-year time horizon. Secondary analyses were done to compare cases in which patients required single-level procedures with those in which multilevel procedures were required as well as to examine the outcomes for a 4-year time horizon. Outcomes were calculated using quality-adjusted life years and costs were considered from the perspective of society. RESULTS Laminectomy was found to be the most effective treatment strategy, followed by X-STOP and then conservative treatment at a 2-year time horizon. Both surgical procedures were more costly than conservative treatment. Because laminectomy was both more effective and less costly than X-STOP, it is said to dominate overall. When single level procedures were considered alone, laminectomy was more effective but also more costly than X-STOP. CONCLUSIONS Lumbar laminectomy appears to be the most cost-effective treatment strategy for patients with symptomatic lumbar spinal stenosis.",2010-01-06598,20594016,J Neurosurg Spine,Mark G Burnett,2010,13 / 1,39-46,No,20594016,"Mark G Burnett; Cost-effectiveness of current treatment strategies for lumbar spinal stenosis: nonsurgical care, laminectomy, and X-STOP, J Neurosurg Spine, 2010-Jul; 13(1):1547-5654; 39-46",QALY,Not Stated,Not Stated,Not Stated,Laminectomy vs. X-STOP (intersponous decompression device),Not Stated,Not Stated,Not Stated,"Female, Male",Full,2 Years,3.00,3.00,102234.56,United States,2008,122893.92
7106,"Cost-effectiveness of current treatment strategies for lumbar spinal stenosis: nonsurgical care, laminectomy, and X-STOP","OBJECT Standard treatment options for patients with lumbar spinal stenosis include nonoperative therapies as well as decompressive laminectomy. The introduction of interspinous decompression devices such as the X-STOP has broadened treatment options, but data comparing these treatment strategies are lacking. The object of this study was to provide a cost-effectiveness analysis of laminectomy, interspinous decompression, and nonoperative treatment for patients with lumbar stenosis. METHODS The authors performed a structured literature review of lumbar stenosis and constructed a cost-effectiveness model. Using conservative treatment, decompressive laminectomy, and placement of X-STOP as the treatment arms, their primary analysis evaluated the optimal treatment strategy for a patient with lumbar stenosis at a 2-year time horizon. Secondary analyses were done to compare cases in which patients required single-level procedures with those in which multilevel procedures were required as well as to examine the outcomes for a 4-year time horizon. Outcomes were calculated using quality-adjusted life years and costs were considered from the perspective of society. RESULTS Laminectomy was found to be the most effective treatment strategy, followed by X-STOP and then conservative treatment at a 2-year time horizon. Both surgical procedures were more costly than conservative treatment. Because laminectomy was both more effective and less costly than X-STOP, it is said to dominate overall. When single level procedures were considered alone, laminectomy was more effective but also more costly than X-STOP. CONCLUSIONS Lumbar laminectomy appears to be the most cost-effective treatment strategy for patients with symptomatic lumbar spinal stenosis.",2010-01-06598,20594016,J Neurosurg Spine,Mark G Burnett,2010,13 / 1,39-46,No,20594016,"Mark G Burnett; Cost-effectiveness of current treatment strategies for lumbar spinal stenosis: nonsurgical care, laminectomy, and X-STOP, J Neurosurg Spine, 2010-Jul; 13(1):1547-5654; 39-46",QALY,Not Stated,Not Stated,Not Stated,X-STOP vs. Conservative nonoperative therapies,Not Stated,Not Stated,Not Stated,"Female, Male",Full,2 Years,3.00,3.00,51719.3,United States,2008,62170.63
7107,"Cost-effectiveness of current treatment strategies for lumbar spinal stenosis: nonsurgical care, laminectomy, and X-STOP","OBJECT Standard treatment options for patients with lumbar spinal stenosis include nonoperative therapies as well as decompressive laminectomy. The introduction of interspinous decompression devices such as the X-STOP has broadened treatment options, but data comparing these treatment strategies are lacking. The object of this study was to provide a cost-effectiveness analysis of laminectomy, interspinous decompression, and nonoperative treatment for patients with lumbar stenosis. METHODS The authors performed a structured literature review of lumbar stenosis and constructed a cost-effectiveness model. Using conservative treatment, decompressive laminectomy, and placement of X-STOP as the treatment arms, their primary analysis evaluated the optimal treatment strategy for a patient with lumbar stenosis at a 2-year time horizon. Secondary analyses were done to compare cases in which patients required single-level procedures with those in which multilevel procedures were required as well as to examine the outcomes for a 4-year time horizon. Outcomes were calculated using quality-adjusted life years and costs were considered from the perspective of society. RESULTS Laminectomy was found to be the most effective treatment strategy, followed by X-STOP and then conservative treatment at a 2-year time horizon. Both surgical procedures were more costly than conservative treatment. Because laminectomy was both more effective and less costly than X-STOP, it is said to dominate overall. When single level procedures were considered alone, laminectomy was more effective but also more costly than X-STOP. CONCLUSIONS Lumbar laminectomy appears to be the most cost-effective treatment strategy for patients with symptomatic lumbar spinal stenosis.",2010-01-06598,20594016,J Neurosurg Spine,Mark G Burnett,2010,13 / 1,39-46,No,20594016,"Mark G Burnett; Cost-effectiveness of current treatment strategies for lumbar spinal stenosis: nonsurgical care, laminectomy, and X-STOP, J Neurosurg Spine, 2010-Jul; 13(1):1547-5654; 39-46",QALY,Not Stated,Not Stated,Not Stated,Laminectomy vs. Conservative nonoperative therapies,Not Stated,Not Stated,Not Stated,"Female, Male",Full,2 Years,3.00,3.00,59479.41,United States,2008,71498.89
7108,"Cost-effectiveness of current treatment strategies for lumbar spinal stenosis: nonsurgical care, laminectomy, and X-STOP","OBJECT Standard treatment options for patients with lumbar spinal stenosis include nonoperative therapies as well as decompressive laminectomy. The introduction of interspinous decompression devices such as the X-STOP has broadened treatment options, but data comparing these treatment strategies are lacking. The object of this study was to provide a cost-effectiveness analysis of laminectomy, interspinous decompression, and nonoperative treatment for patients with lumbar stenosis. METHODS The authors performed a structured literature review of lumbar stenosis and constructed a cost-effectiveness model. Using conservative treatment, decompressive laminectomy, and placement of X-STOP as the treatment arms, their primary analysis evaluated the optimal treatment strategy for a patient with lumbar stenosis at a 2-year time horizon. Secondary analyses were done to compare cases in which patients required single-level procedures with those in which multilevel procedures were required as well as to examine the outcomes for a 4-year time horizon. Outcomes were calculated using quality-adjusted life years and costs were considered from the perspective of society. RESULTS Laminectomy was found to be the most effective treatment strategy, followed by X-STOP and then conservative treatment at a 2-year time horizon. Both surgical procedures were more costly than conservative treatment. Because laminectomy was both more effective and less costly than X-STOP, it is said to dominate overall. When single level procedures were considered alone, laminectomy was more effective but also more costly than X-STOP. CONCLUSIONS Lumbar laminectomy appears to be the most cost-effective treatment strategy for patients with symptomatic lumbar spinal stenosis.",2010-01-06598,20594016,J Neurosurg Spine,Mark G Burnett,2010,13 / 1,39-46,No,20594016,"Mark G Burnett; Cost-effectiveness of current treatment strategies for lumbar spinal stenosis: nonsurgical care, laminectomy, and X-STOP, J Neurosurg Spine, 2010-Jul; 13(1):1547-5654; 39-46",QALY,Not Stated,Not Stated,Not Stated,Laminectomy vs. X-STOP,Not Stated,Not Stated,Not Stated,"Female, Male",Full,2 Years,3.00,3.00,-301427.22,United States,2008,-362339.03
7109,Accuracy and cost-effectiveness of cervical cancer screening by high-risk human papillomavirus DNA testing of self-collected vaginal samples,"OBJECTIVE: Estimate the accuracy and cost-effectiveness of cervical cancer screening strategies based on high-risk human papillomavirus (HPV) DNA testing of self-collected vaginal samples. MATERIALS AND METHODS: A subset of 1,665 women (age range, 18-50 y) participating in a cervical cancer screening study were screened by liquid-based cytology and by high-risk HPV DNA testing of both self-collected vaginal swab samples and clinician-collected cervical samples. Women with positive/abnormal screening test results and a subset of women with negative screening test results were triaged to colposcopy. On the basis of individual and combined test results, 5 screening strategies were defined. Estimates of sensitivity and specificity for cervical intraepithelial neoplasia grade 2 or worse were calculated, and a Markov model was used to estimate the incremental cost-effectiveness ratios for each strategy. RESULTS: Compared with cytology-based screening, high-risk HPV DNA testing of self-collected vaginal samples was more sensitive (68%, 95% CI = 58%-78% vs 85%, 95% CI = 76%-94%) but less specific (89%, 95% CI = 86%-91% vs 73%, 95% CI = 67%-79%). A strategy of high-risk HPV DNA testing of self-collected vaginal samples followed by cytology triage of HPV-positive women was comparably sensitive (75%, 95% CI = 64%-86%) and specific (88%, 95% CI = 85%-92%) to cytology-based screening. In-home self-collection for high-risk HPV DNA detection followed by in-clinic cytology triage had a slightly lower lifetime cost and a slightly higher quality-adjusted life year (QALY) expectancy than did cytology-based screening (incremental cost-effectiveness ratio of triennial screening compared with no screening was $9,871/QALY and $12,878/QALY, respectively). CONCLUSIONS: Triennial screening by high-risk HPV DNA testing of in-home, self-collected vaginal samples followed by in-clinic cytology triage was cost-effective.",2010-01-06600,20592553,J Low Genit Tract Dis,A Balasubramanian,2010,14 / 3,185-95,No,20592553,"A Balasubramanian; Accuracy and cost-effectiveness of cervical cancer screening by high-risk human papillomavirus DNA testing of self-collected vaginal samples, J Low Genit Tract Dis, 2010-Jul; 14(3):1526-0976; 185-95",QALY,Not Stated,Not Stated,Not Stated,Triennial Cervical Human Papillomavirus DNA testing vs. Triennial vaginal Human Papillomavirus screening with cytology triage,Not Stated,50 Years,18 Years,Female,Full,Lifetime,3.00,3.00,238706,United States,2007,297960.56
7110,Accuracy and cost-effectiveness of cervical cancer screening by high-risk human papillomavirus DNA testing of self-collected vaginal samples,"OBJECTIVE: Estimate the accuracy and cost-effectiveness of cervical cancer screening strategies based on high-risk human papillomavirus (HPV) DNA testing of self-collected vaginal samples. MATERIALS AND METHODS: A subset of 1,665 women (age range, 18-50 y) participating in a cervical cancer screening study were screened by liquid-based cytology and by high-risk HPV DNA testing of both self-collected vaginal swab samples and clinician-collected cervical samples. Women with positive/abnormal screening test results and a subset of women with negative screening test results were triaged to colposcopy. On the basis of individual and combined test results, 5 screening strategies were defined. Estimates of sensitivity and specificity for cervical intraepithelial neoplasia grade 2 or worse were calculated, and a Markov model was used to estimate the incremental cost-effectiveness ratios for each strategy. RESULTS: Compared with cytology-based screening, high-risk HPV DNA testing of self-collected vaginal samples was more sensitive (68%, 95% CI = 58%-78% vs 85%, 95% CI = 76%-94%) but less specific (89%, 95% CI = 86%-91% vs 73%, 95% CI = 67%-79%). A strategy of high-risk HPV DNA testing of self-collected vaginal samples followed by cytology triage of HPV-positive women was comparably sensitive (75%, 95% CI = 64%-86%) and specific (88%, 95% CI = 85%-92%) to cytology-based screening. In-home self-collection for high-risk HPV DNA detection followed by in-clinic cytology triage had a slightly lower lifetime cost and a slightly higher quality-adjusted life year (QALY) expectancy than did cytology-based screening (incremental cost-effectiveness ratio of triennial screening compared with no screening was $9,871/QALY and $12,878/QALY, respectively). CONCLUSIONS: Triennial screening by high-risk HPV DNA testing of in-home, self-collected vaginal samples followed by in-clinic cytology triage was cost-effective.",2010-01-06600,20592553,J Low Genit Tract Dis,A Balasubramanian,2010,14 / 3,185-95,No,20592553,"A Balasubramanian; Accuracy and cost-effectiveness of cervical cancer screening by high-risk human papillomavirus DNA testing of self-collected vaginal samples, J Low Genit Tract Dis, 2010-Jul; 14(3):1526-0976; 185-95",QALY,Not Stated,Not Stated,Not Stated,Triennial vaginal Human Papillomavirus screening with cytology triage vs. Screening,Not Stated,50 Years,18 Years,Female,Full,Lifetime,3.00,3.00,9871,United States,2007,12321.3
