index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
29001,Cost-effectiveness analysis of infant feeding strategies to prevent mother-to-child transmission of HIV in South Africa,"Despite increasing availability of perinatal interventions to prevent mother-to-child transmission (MTCT) of HIV in South Africa, MTCT remains high due to breastfeeding. To inform policy decisions in the country, cost-effectiveness of alternative infant-feeding interventions was conducted. Mathematical modelling was used to simulate post-natal transmission and mortality due to infant feeding in a hypothetical cohort of 1 000 HIV-exposed infants. Lifetime costs to the health system were calculated for each strategy. Interventions compared with current practice were: increasing coverage of extended nevirapine prophylaxis (ENP) to infants from 30% (base case) to 60% without changing current feeding practices; actively supporting breastfeeding with ENP to infants for 12 months; and actively supporting exclusive formula (replacement) feeding for 6 months. HIV-free survival at 24 months and disability-adjusted life years (DALYs) averted were estimated for typical rural and certain urban settings. Base-case analysis revealed that expanding coverage of nevirapine prophylaxis with breastfeeding is cost-saving and improves HIV-free survival. Changing feeding practices is beneficial, depending on context. Breastfeeding is dominant (less costly, more effective) in rural settings, whilst formula feeding is a dominant strategy in urban settings. Cost-effectiveness was most sensitive to proportion of women on lifelong antiretroviral therapy (ART) and infant mortality rate (IMR). When >55% of women are on ART, breastfeeding dominates in the urban settings modelled, whilst formula feeding is cost-effective in rural settings when IMR </= 45/1000. The study concludes that strategies to support breastfeeding are essential. Strengthening health systems is critical to ensure optimal nevirapine delivery during breastfeeding. A case can be made for formula feeding or breastfeeding in HIV-infected women in specific contexts.",2013-99-19279,25860321,Afr J AIDS Res,Mandy Maredza,2013,12 / 3,151-60,No,25860321,"Mandy Maredza; Melanie Y Bertram; Haroon Saloojee; Matthew F Chersich; Stephen M Tollman; Karen J Hofman; Cost-effectiveness analysis of infant feeding strategies to prevent mother-to-child transmission of HIV in South Africa, Afr J AIDS Res, 2013 Sep; 12(3):1727-9445; 151-60",DALY,South Africa,Not Stated,"Health Education or Behavior, Maternal / Neonatal / Reproductive Care, Other",Promote formula feeding (80% initially formula feeding) vs. Standard/Usual Care- 80% of women initially breastfeed. Women who do not breastfeed receive free milk formula at public sector facilities in both the urban and rural settings. ENP for infants is introduced in line with SADoH protocols of 2010 and coverage is estimated at 30%.,"HIV-exposed, unaffected infants of HIV-positive women in urban settings",Not Stated,19 Years,"Female, Male",Full,", 60",3.00,3.00,1300,United States,2010,1542.97
29002,Cost-effectiveness analysis of infant feeding strategies to prevent mother-to-child transmission of HIV in South Africa,"Despite increasing availability of perinatal interventions to prevent mother-to-child transmission (MTCT) of HIV in South Africa, MTCT remains high due to breastfeeding. To inform policy decisions in the country, cost-effectiveness of alternative infant-feeding interventions was conducted. Mathematical modelling was used to simulate post-natal transmission and mortality due to infant feeding in a hypothetical cohort of 1 000 HIV-exposed infants. Lifetime costs to the health system were calculated for each strategy. Interventions compared with current practice were: increasing coverage of extended nevirapine prophylaxis (ENP) to infants from 30% (base case) to 60% without changing current feeding practices; actively supporting breastfeeding with ENP to infants for 12 months; and actively supporting exclusive formula (replacement) feeding for 6 months. HIV-free survival at 24 months and disability-adjusted life years (DALYs) averted were estimated for typical rural and certain urban settings. Base-case analysis revealed that expanding coverage of nevirapine prophylaxis with breastfeeding is cost-saving and improves HIV-free survival. Changing feeding practices is beneficial, depending on context. Breastfeeding is dominant (less costly, more effective) in rural settings, whilst formula feeding is a dominant strategy in urban settings. Cost-effectiveness was most sensitive to proportion of women on lifelong antiretroviral therapy (ART) and infant mortality rate (IMR). When >55% of women are on ART, breastfeeding dominates in the urban settings modelled, whilst formula feeding is cost-effective in rural settings when IMR </= 45/1000. The study concludes that strategies to support breastfeeding are essential. Strengthening health systems is critical to ensure optimal nevirapine delivery during breastfeeding. A case can be made for formula feeding or breastfeeding in HIV-infected women in specific contexts.",2013-99-19279,25860321,Afr J AIDS Res,Mandy Maredza,2013,12 / 3,151-60,No,25860321,"Mandy Maredza; Melanie Y Bertram; Haroon Saloojee; Matthew F Chersich; Stephen M Tollman; Karen J Hofman; Cost-effectiveness analysis of infant feeding strategies to prevent mother-to-child transmission of HIV in South Africa, Afr J AIDS Res, 2013 Sep; 12(3):1727-9445; 151-60",DALY,South Africa,Not Stated,"Health Education or Behavior, Maternal / Neonatal / Reproductive Care, Other",Promote breastfeeding (90% initially breastfeeding) vs. Standard/Usual Care- 80% of women initially breastfeed. Women who do not breastfeed receive free milk formula at public sector facilities in both the urban and rural settings. ENP for infants is introduced in line with SADoH protocols of 2010 and coverage is estimated at 30%.,Rural setting,Not Stated,19 Years,"Female, Male",Full,", 60",3.00,3.00,-3862.5,United States,2010,-4584.41
29003,Cost-effectiveness analysis of infant feeding strategies to prevent mother-to-child transmission of HIV in South Africa,"Despite increasing availability of perinatal interventions to prevent mother-to-child transmission (MTCT) of HIV in South Africa, MTCT remains high due to breastfeeding. To inform policy decisions in the country, cost-effectiveness of alternative infant-feeding interventions was conducted. Mathematical modelling was used to simulate post-natal transmission and mortality due to infant feeding in a hypothetical cohort of 1 000 HIV-exposed infants. Lifetime costs to the health system were calculated for each strategy. Interventions compared with current practice were: increasing coverage of extended nevirapine prophylaxis (ENP) to infants from 30% (base case) to 60% without changing current feeding practices; actively supporting breastfeeding with ENP to infants for 12 months; and actively supporting exclusive formula (replacement) feeding for 6 months. HIV-free survival at 24 months and disability-adjusted life years (DALYs) averted were estimated for typical rural and certain urban settings. Base-case analysis revealed that expanding coverage of nevirapine prophylaxis with breastfeeding is cost-saving and improves HIV-free survival. Changing feeding practices is beneficial, depending on context. Breastfeeding is dominant (less costly, more effective) in rural settings, whilst formula feeding is a dominant strategy in urban settings. Cost-effectiveness was most sensitive to proportion of women on lifelong antiretroviral therapy (ART) and infant mortality rate (IMR). When >55% of women are on ART, breastfeeding dominates in the urban settings modelled, whilst formula feeding is cost-effective in rural settings when IMR </= 45/1000. The study concludes that strategies to support breastfeeding are essential. Strengthening health systems is critical to ensure optimal nevirapine delivery during breastfeeding. A case can be made for formula feeding or breastfeeding in HIV-infected women in specific contexts.",2013-99-19279,25860321,Afr J AIDS Res,Mandy Maredza,2013,12 / 3,151-60,No,25860321,"Mandy Maredza; Melanie Y Bertram; Haroon Saloojee; Matthew F Chersich; Stephen M Tollman; Karen J Hofman; Cost-effectiveness analysis of infant feeding strategies to prevent mother-to-child transmission of HIV in South Africa, Afr J AIDS Res, 2013 Sep; 12(3):1727-9445; 151-60",DALY,South Africa,Not Stated,"Care Delivery, Maternal / Neonatal / Reproductive Care, Pharmaceutical",Increase coverage of extended nevirapine to infants vs. Standard/Usual Care- 30% of women initially breastfeed. Women who do not breastfeed receive free milk formula at public sector facilities in both the urban and rural settings. ENP for infants is introduced in line with SADoH protocols of 2010 and coverage is estimated at 30%.,Urban setting,Not Stated,19 Years,"Female, Male",Full,", 60",3.00,3.00,-555.56,United States,2010,-659.39
29004,Cost-effectiveness analysis of infant feeding strategies to prevent mother-to-child transmission of HIV in South Africa,"Despite increasing availability of perinatal interventions to prevent mother-to-child transmission (MTCT) of HIV in South Africa, MTCT remains high due to breastfeeding. To inform policy decisions in the country, cost-effectiveness of alternative infant-feeding interventions was conducted. Mathematical modelling was used to simulate post-natal transmission and mortality due to infant feeding in a hypothetical cohort of 1 000 HIV-exposed infants. Lifetime costs to the health system were calculated for each strategy. Interventions compared with current practice were: increasing coverage of extended nevirapine prophylaxis (ENP) to infants from 30% (base case) to 60% without changing current feeding practices; actively supporting breastfeeding with ENP to infants for 12 months; and actively supporting exclusive formula (replacement) feeding for 6 months. HIV-free survival at 24 months and disability-adjusted life years (DALYs) averted were estimated for typical rural and certain urban settings. Base-case analysis revealed that expanding coverage of nevirapine prophylaxis with breastfeeding is cost-saving and improves HIV-free survival. Changing feeding practices is beneficial, depending on context. Breastfeeding is dominant (less costly, more effective) in rural settings, whilst formula feeding is a dominant strategy in urban settings. Cost-effectiveness was most sensitive to proportion of women on lifelong antiretroviral therapy (ART) and infant mortality rate (IMR). When >55% of women are on ART, breastfeeding dominates in the urban settings modelled, whilst formula feeding is cost-effective in rural settings when IMR </= 45/1000. The study concludes that strategies to support breastfeeding are essential. Strengthening health systems is critical to ensure optimal nevirapine delivery during breastfeeding. A case can be made for formula feeding or breastfeeding in HIV-infected women in specific contexts.",2013-99-19279,25860321,Afr J AIDS Res,Mandy Maredza,2013,12 / 3,151-60,No,25860321,"Mandy Maredza; Melanie Y Bertram; Haroon Saloojee; Matthew F Chersich; Stephen M Tollman; Karen J Hofman; Cost-effectiveness analysis of infant feeding strategies to prevent mother-to-child transmission of HIV in South Africa, Afr J AIDS Res, 2013 Sep; 12(3):1727-9445; 151-60",DALY,South Africa,Not Stated,"Health Education or Behavior, Maternal / Neonatal / Reproductive Care, Other",Promote formula feeding (50% initially formula feeding) vs. Increase coverage of extended NVP to infants,"HIV-exposed, unaffected infants of HIV-positive women in urban settings",Not Stated,19 Years,"Female, Male",Full,", 60",3.00,3.00,-62.5,United States,2010,-74.18
29005,Cost-effectiveness analysis of infant feeding strategies to prevent mother-to-child transmission of HIV in South Africa,"Despite increasing availability of perinatal interventions to prevent mother-to-child transmission (MTCT) of HIV in South Africa, MTCT remains high due to breastfeeding. To inform policy decisions in the country, cost-effectiveness of alternative infant-feeding interventions was conducted. Mathematical modelling was used to simulate post-natal transmission and mortality due to infant feeding in a hypothetical cohort of 1 000 HIV-exposed infants. Lifetime costs to the health system were calculated for each strategy. Interventions compared with current practice were: increasing coverage of extended nevirapine prophylaxis (ENP) to infants from 30% (base case) to 60% without changing current feeding practices; actively supporting breastfeeding with ENP to infants for 12 months; and actively supporting exclusive formula (replacement) feeding for 6 months. HIV-free survival at 24 months and disability-adjusted life years (DALYs) averted were estimated for typical rural and certain urban settings. Base-case analysis revealed that expanding coverage of nevirapine prophylaxis with breastfeeding is cost-saving and improves HIV-free survival. Changing feeding practices is beneficial, depending on context. Breastfeeding is dominant (less costly, more effective) in rural settings, whilst formula feeding is a dominant strategy in urban settings. Cost-effectiveness was most sensitive to proportion of women on lifelong antiretroviral therapy (ART) and infant mortality rate (IMR). When >55% of women are on ART, breastfeeding dominates in the urban settings modelled, whilst formula feeding is cost-effective in rural settings when IMR </= 45/1000. The study concludes that strategies to support breastfeeding are essential. Strengthening health systems is critical to ensure optimal nevirapine delivery during breastfeeding. A case can be made for formula feeding or breastfeeding in HIV-infected women in specific contexts.",2013-99-19279,25860321,Afr J AIDS Res,Mandy Maredza,2013,12 / 3,151-60,No,25860321,"Mandy Maredza; Melanie Y Bertram; Haroon Saloojee; Matthew F Chersich; Stephen M Tollman; Karen J Hofman; Cost-effectiveness analysis of infant feeding strategies to prevent mother-to-child transmission of HIV in South Africa, Afr J AIDS Res, 2013 Sep; 12(3):1727-9445; 151-60",DALY,South Africa,Not Stated,"Health Education or Behavior, Maternal / Neonatal / Reproductive Care, Other",Promote breastfeeding (90% initially breastfeeding) vs. Standard/Usual Care- 30% of women initially breastfeed. Women who do not breastfeed receive free milk formula at public sector facilities in both the urban and rural settings. ENP for infants is introduced in line with SADoH protocols of 2010 and coverage is estimated at 30%.,Urban setting,Not Stated,19 Years,"Female, Male",Full,", 60",3.00,3.00,375,United States,2010,445.09
29006,The cost effectiveness of reconstructive surgery in Cambodia,"Background: Surgical care is often regarded as too expensive and complex for people in poor countries and so has long been neglected. Objective: We demonstrated that the cost per disability-adjusted life year (DALY) saved of reconstructive surgery in Cambodia is competitive with many basic public health interventions. Methods: The Children''s Surgical Centre (CSC) in Phnom Penh provides orthopedic, plastic, ophthalmological, and general reconstructive surgical services free to disabled people in Cambodia. Following standard guidelines for calculating operation costs and assigning disability weights we calculated the cost effectiveness of surgical treatment for 343 patients treated at CSC in January and March, 2012. Results: Our data for these two months yielded 1785 DALYs averted and operating costs totaling $164,543; resulting in $99 per DALY averted. Conclusion: Reconstructive surgery is cost effective compared to other basic public health interventions and should not be neglected when designing integrated health care services in a developing country.",2013-01-04052,0,Asian Biomed.,K.,2013,7 /,319-324,No,Not Stated,"K.; Martijn D. Steenwijk; Marita Daams; Petra J. W. Pouwels; Lisanne J. Balk; Prejaas K. Tewarie; Joep Killestein; Bernard M. J. Uitdehaag; Jeroen J. G. Geurts; Frederik Barkhof; Hugo Vrenken; Adam Goode; Chad Cook; Christopher Brown; Robert Isaacs; Matthew Roman; William Richardson; Daniel Lubelski; Matthew D. Alvin; Michael Silverstein; Nilgun Senol; Kalil G. Abdullah; Edward C. Benzel; Thomas E. Mroz; The cost effectiveness of reconstructive surgery in Cambodia, Asian Biomed., 2013; 7():1905-7415; 319-324",DALY,Cambodia,Not Stated,Surgical,Not Stated,"Patients who underwent reconstructive surgeries in orthopedics, opthamlmology, plastics, and reconstructive surgery",Not Stated,Not Stated,"Female, Male",Full,,Not Stated,Not Stated,99,United States,2011,113.91
29007,Newborn screening by tandem mass spectrometry for glutaric aciduria type 1: A cost-effectiveness analysis,"Background: Glutaric aciduria type I (GA-I) is a rare metabolic disorder caused by inherited deficiency of glutaryl-CoA dehydrogenase. Despite high prognostic relevance of early diagnosis and start of metabolic treatment as well as an additional cost saving potential later in life, only a limited number of countries recommend newborn screening for GA-I. So far only limited data is available enabling health care decision makers to evaluate whether investing into GA-I screening represents value for money. The aim of our study was therefore to assess the cost-effectiveness of newborn screening for GA-I by tandem mass spectrometry (MS/MS) compared to a scenario where GA-I is not included in the MS/MS screening panel. Methods. We assessed the cost-effectiveness of newborn screening for GA-I against the alternative of not including GA-I in MS/MS screening. A Markov model was developed simulating the clinical course of screened and unscreened newborns within different time horizons of 20 and 70 years. Monte Carlo simulation based probabilistic sensitivity analysis was used to determine the probability of GA-I screening representing a cost-effective therapeutic strategy. Results: Within a 20 year time horizon, GA-I screening averts approximately 3.7 DALYs (95% CI 2.9 - 4.5) and about one life year is gained (95% CI 0.7 - 1.4) per 100,000 neonates screened initially. Moreover, the screening programme saves a total of around 30,682 Euro (95% CI 14,343 to 49,176 Euro) per 100,000 screened neonates over a 20 year time horizon. Conclusion: Within the limitations of the present study, extending pre-existing MS/MS newborn screening programmes by GA-I represents a highly cost-effective diagnostic strategy when assessed under conditions comparable to the German health care system. © 2013 Pfeil et al.; licensee BioMed Central Ltd.",2013-01-04276,24135440,Orphanet J Rare Dis,,2013,8 /,,No,24135440,"Nina A. Sayer; Emily M. Hagel; Siamak Noorbaloochi; Michele R. Spoont; Robert A. Rosenheck; Joan M. Griffin; Paul A. Arbisi; Maureen Murdoch; Soong-Nang Jang; Sung-Il Cho; Ichiro Kawachi; Luca Prosperini; Chiara Rosa Mancinelli; Laura De Giglio; Floriana De Angelis; Valeria Barletta; Carlo Pozzilli; Newborn screening by tandem mass spectrometry for glutaric aciduria type 1: A cost-effectiveness analysis, Orphanet J Rare Dis, 2013; 8():1750-1172",DALY,Germany,Not Stated,Screening,Not Stated,Not Stated,40 Years,6 Years,"Female, Male",Full,", 70 years",3.00,3.00,-8292.43,Euro,2010,-13025.66
29008,Newborn screening by tandem mass spectrometry for glutaric aciduria type 1: A cost-effectiveness analysis,"Background: Glutaric aciduria type I (GA-I) is a rare metabolic disorder caused by inherited deficiency of glutaryl-CoA dehydrogenase. Despite high prognostic relevance of early diagnosis and start of metabolic treatment as well as an additional cost saving potential later in life, only a limited number of countries recommend newborn screening for GA-I. So far only limited data is available enabling health care decision makers to evaluate whether investing into GA-I screening represents value for money. The aim of our study was therefore to assess the cost-effectiveness of newborn screening for GA-I by tandem mass spectrometry (MS/MS) compared to a scenario where GA-I is not included in the MS/MS screening panel. Methods. We assessed the cost-effectiveness of newborn screening for GA-I against the alternative of not including GA-I in MS/MS screening. A Markov model was developed simulating the clinical course of screened and unscreened newborns within different time horizons of 20 and 70 years. Monte Carlo simulation based probabilistic sensitivity analysis was used to determine the probability of GA-I screening representing a cost-effective therapeutic strategy. Results: Within a 20 year time horizon, GA-I screening averts approximately 3.7 DALYs (95% CI 2.9 - 4.5) and about one life year is gained (95% CI 0.7 - 1.4) per 100,000 neonates screened initially. Moreover, the screening programme saves a total of around 30,682 Euro (95% CI 14,343 to 49,176 Euro) per 100,000 screened neonates over a 20 year time horizon. Conclusion: Within the limitations of the present study, extending pre-existing MS/MS newborn screening programmes by GA-I represents a highly cost-effective diagnostic strategy when assessed under conditions comparable to the German health care system. © 2013 Pfeil et al.; licensee BioMed Central Ltd.",2013-01-04276,24135440,Orphanet J Rare Dis,,2013,8 /,,No,24135440,"Nina A. Sayer; Emily M. Hagel; Siamak Noorbaloochi; Michele R. Spoont; Robert A. Rosenheck; Joan M. Griffin; Paul A. Arbisi; Maureen Murdoch; Soong-Nang Jang; Sung-Il Cho; Ichiro Kawachi; Luca Prosperini; Chiara Rosa Mancinelli; Laura De Giglio; Floriana De Angelis; Valeria Barletta; Carlo Pozzilli; Newborn screening by tandem mass spectrometry for glutaric aciduria type 1: A cost-effectiveness analysis, Orphanet J Rare Dis, 2013; 8():1750-1172",DALY,Germany,Not Stated,Screening,Not Stated,Not Stated,Not Stated,6 Years,"Female, Male",Full,", 70 years",3.00,3.00,-6123.83,Euro,2010,-9619.25
29018,An analysis of the costs of Uganda's Child Days Plus: do low costs reveal an efficient program or an underfinanced one?,"BACKGROUND: Twice annually, Uganda implements Child Days Plus (CDP), a month-long outreach activity that distributes vitamin A capsules to preschool children and deworms children 6 months to 14 years old. Introduced initially as a temporary, interim strategy, CDP is now a decade old. OBJECTIVE: To assess how well CDP is implemented using an activity-based cost analysis. METHODS: In the absence of a cost-accounting system for CDP, we defined the six major CDP activities as cost centers and identified five important subactivities required to implement a round of CDP. Based on a purposive sample, we conducted a structured interview survey of 59 Ministry of Health facilities, 9 district offices, and national-level CDP staff. RESULTS: Only one-third of the facilities implemented all 11 CDP core activities. The survey revealed that Ministry of Health staff and volunteers are frequently paid substantially less in allowances than they are entitled to for their CDP outreach activities. Viewing these two practices--nonimplementation and less-than-full-reimbursement--as indicators of CDP's underfinancing, we estimate the program is underfinanced by the equivalent of 37% of its 'full implementation"" costs. Two-thirds of underfinancing is manifested in nonimplementation and one-third as less-than full-reimbursement. CDP exploits economies of scale and scope and has an average cost per child served of US$0.22. We estimate that it annually saves 367,000 disability-adjusted life-years (DALYs) at an average cost of US$12.5, making it--despite its underfinancing--highly cost-effective. CONCLUSIONS AND RECOMMENDATIONS: Increased CDP funding would enable its vitamin A coverage rate of 58% and its deworming coverage rate of 62% to be increased, thereby increasing its effectiveness and efficiency. CDP should be ""relaunched,"" as part of an effort to improve the structure of the program, set expectations about it, and earmark a minimum of resources for CDP. The Ministry of Health should demonstrate its new, greater commitment to CDP by introducing a program-specific budget line item, increasing CDP's budget allocation, and developing and implementing a training program that identifies the minimum uniform activities required to implement CDP.",2014-99-16642,24791583,Food Nutr Bull,John L Fiedler,2014,35 / 1,92-104,No,24791583,"John L Fiedler; Richard Semakula; An analysis of the costs of Uganda's Child Days Plus: do low costs reveal an efficient program or an underfinanced one?, Food Nutr Bull, ; 35(1):0379-5721; 92-104",DALY,Uganda,Not Stated,"Health Education or Behavior, Other",Child Days Plus (CDP): month-long outreach activity distributing vitamin A capsules to preschool children and deworms children 6 months-14 years old vs. None,Not Stated,18 Years,6 Years,"Female, Male",Full,,Not Stated,Not Stated,12.5,United States,2010,14.84
29019,Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico,"This paper reports the most cost-effective policy options to support and improve breast cancer control in Costa Rica and Mexico. Total costs and effects of breast cancer interventions were estimated using the health care perspective and WHO-CHOICE methodology. Effects were measured in disability-adjusted life years (DALYs) averted. Costs were assessed in 2009 United States Dollars (US$). To the extent available, analyses were based on locally obtained data. In Costa Rica, the current strategy of treating breast cancer in stages I to IV at a 80% coverage level seems to be the most cost-effective with an incremental cost-effectiveness ratio (ICER) of US$4,739 per DALY averted. At a coverage level of 95%, biennial clinical breast examination (CBE) screening could improve Costa Rica's population health twofold, and can still be considered very cost-effective (ICER US$5,964/DALY). For Mexico, our results indicate that at 95% coverage a mass-media awareness raising program (MAR) could be the most cost-effective (ICER US$5,021/DALY). If more resources are available in Mexico, biennial mammography screening for women 50-70 yrs (ICER US$12,718/DALY), adding trastuzumab (ICER US$13,994/DALY) or screening women 40-70 yrs biennially plus trastuzumab (ICER US$17,115/DALY) are less cost-effective options. We recommend both Costa Rica and Mexico to engage in MAR, CBE or mammography screening programs, depending on their budget. The results of this study should be interpreted with caution however, as the evidence on the intervention effectiveness is uncertain. Also, these programs require several organizational, budgetary and human resources, and the accessibility of breast cancer diagnostic, referral, treatment and palliative care facilities should be improved simultaneously. A gradual implementation of early detection programs should give the respective Ministries of Health the time to negotiate the required budget, train the required human resources and understand possible socioeconomic barriers.",2014-99-15195,24769920,PLoS One,Laurens M Niens,2014,9 / 4,e95836,No,24769920,"Laurens M Niens; Sten G Zelle; Cristina Gutierrez-Delgado; Gustavo Rivera Pena; Blanca Rosa Hidalgo Balarezo; Erick Rodriguez Steller; Frans F H Rutten; Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico, PLoS One , ; 9(4):1932-6203; e95836",DALY,Mexico,Not Stated,"Medical Procedure, Screening, Other",Stage I to IV treatment (70% coverage) vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,5715,United States,2009,6894.4
