index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
501,A cost-utility analysis of second-line chemotherapy in metastatic breast cancer. Docetaxel versus paclitaxel versus vinorelbine,"The aim of this study was to determine the incremental effectiveness, the incremental health-related quality of life (differences in quality-adjusted progression-free survival between treatments), the incremental cost and the incremental cost-effectiveness and cost-utility ratios, for docetaxel, paclitaxel and vinorelbine, when these drugs were used as second-line treatment in patients with metastatic breast cancer. In the absence of comparative direct evidence of the relative efficacy of docetaxel, paclitaxel and vinorelbine in this setting, a model was designed to determine the effects of the 3 interventions on health outcome and cost. A Markov process model, based on 53 disease states, was thus constructed to evaluate the socioeconomics of the 3 treatment regimens. The model allows assessments from the start of second-line chemotherapy until death. Costs were evaluated from the combined view of the healthcare system and the patient. Direct nonmedical and indirect costs were excluded. Consumption per episode of care was estimated by retrospective analysis of 153 medical reports from 5 different hospitals. Hospital costs were allocated values from the national accounting costs by diagnosis-related group (DRG). The content of the health states was based on the multiattribute health states classification system (MASH). Preference values were assigned by application of a standard reference lottery using 20 oncological nurses as proxies for the patients. The health-related quality-of-life score was used as a quality adjustment weighting factor to calculate quality-adjusted progression-free survival associated with the 3 different regimens. Docetaxel reduces the time spent in progression, decreases the number of complications due to progressive disease and thereby provides better quality of life. It provides a benefit of 57 disease- and discomfort-free days compared with vinorelbine and 22 days compared with paclitaxel. Docetaxel may be thought of as self-financing as a result of savings in hospital admissions, providing net savings of 6800 French francs (FF; 1993 values) compared with expenditure associated with vinorelbine treatment and FF700 compared with the equivalent figures for paclitaxel.",1996-01-01884,10169397,Pharmacoeconomics,R Launois,1996,10 / 5,504-21,Yes,10169397,"R Launois; J Reboul-Marty; B Henry; J Bonneterre; A cost-utility analysis of second-line chemotherapy in metastatic breast cancer. Docetaxel versus paclitaxel versus vinorelbine, Pharmacoeconomics, 1996-Nov; 10(5):1179-2027; 504-21",QALY,Not Stated,Not Stated,Not Stated,Docetaxel vs. Paclitaxel,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,Not Stated,Not Stated,-664.77,France,1993,-210.36
502,Cost-effectiveness evaluation of vaccination against Haemophilus influenzae invasive diseases in France,"A cost-effectiveness analysis of a vaccination program against Haemophilus influenzae type b (Hib) was conducted using French epidemiological data. The vaccine would be added as a fifth valence to the tetravalent vaccines (DTCP) widely used in France. The permanent sequelae of the Hib invasive diseases which might be avoided by vaccination were weighted to determine Quality Adjusted Life Years gained. In a stable French population of 3,746,000 children aged < 5 years old (1990), and for a followup period of ten years, the cost-effectiveness ratio of such a program for the French national health insurance system would equal 54,084 FF per year of life added or 34,050 FF per QALY. The net cost of the program during that period would be 1.02 billion FF for the French national health insurance system and 920 million FF for patients' families. Comparison of these projections with available information supports, a posteriori, the decision of the French government to authorize the licensing of the pentavalent vaccine.",1996-01-01885,8782346,Vaccine,A Livartowski,1996,14 / 6,495-500,Yes,8782346,"A Livartowski; J Boucher; B Detournay; P Reinert; Cost-effectiveness evaluation of vaccination against Haemophilus influenzae invasive diseases in France, Vaccine, 1996-Apr; 14(6):1873-2518; 495-500",QALY,French Republic,Not Stated,Not Stated,Polysaccharide-tetanus toxoid (PRP-T) conjugate Hib vaccine vs. No Hib vaccination,Not Stated,5 Years,5 Years,"Female, Male",Full,Not Stated,6.00,6.00,64688,France,1993,20469.56
503,Cost-effectiveness of lumbar discectomy for the treatment of herniated intervertebral disc,"STUDY DESIGN. A cost-effectiveness analysis of lumbar discectomy based on existing efficacy data and newly gathered cost data. OBJECTIVES. For patients with herniated lumbar discs unresponsive to conservative management, surgery relieves pain more rapidly but at higher costs than continued medical therapy. We evaluated the cost-effectiveness of lumbar discectomy for these patients. SUMMARY OF BACKGROUND DATA. Effectiveness estimates were based on the results of a published trial of 126 herniated disc patients randomized to surgical or nonsurgical treatment. Quality of life values were based on a study of 83 subjects with low back pain. Treatment costs for herniated discs were estimated from insurance data for 372 patients treated surgically and 1,803 treated medically. METHODS. Efficacy results were weighted by quality of life values to estimate the quality-adjusted benefit of surgery. Cost-effectiveness was calculated in dollars per quality-adjusted year of life gained. Supplemental data sources for cost and effectiveness provided ranges for sensitivity analyses. RESULTS. Surgery increased average quality-adjusted life expectancy by 0.43 years during the decade following treatment, a benefit similar to extending a healthy life by 5 months. Reimbursements for surgical patients were $12,550 more than for medical patients. Nondiscounted and 5% discounted cost-effectiveness were $29,200 and $33,900 per quality-adjusted year of life gained. Supplemental analyses confirmed the basecase effectiveness estimates but suggested that the cost of discectomy was overestimated. Replacing the main cost estimate with one based on HMO patients lowered discectomy's cost to $12,000 per quality-adjusted life-year gained. CONCLUSION. For carefully selected patients with herniated discs, surgical discectomy is a cost-effective treatment. Discectomy's favorable cost-effectiveness results from its substantial effect on quality of life and moderate costs.",1996-01-01886,8724089,Spine (Phila Pa 1976) Spine (Phila Pa 1976),A D Malter,1996,21 / 9,1048-54; discussion 1055,No,8724089,"A D Malter; E B Larson; N Urban; R A Deyo; Cost-effectiveness of lumbar discectomy for the treatment of herniated intervertebral disc, Spine (Phila Pa 1976) Spine (Phila Pa 1976) , 1996-May-01; 21(9):1528-1159; 1048-54; discussion 1055",QALY,Not Stated,Not Stated,Not Stated,surgical discectomy vs. medical therapy,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated,Not Stated,5.00,33900,United States,1993,60717.6
504,Cost-effectiveness analysis of potential improvements to emergency medical services for victims of out-of-hospital cardiac arrest,"STUDY OBJECTIVE: To measure the incremental cost-effectiveness of various improvements to emergency medical services (EMS) systems aimed at increasing survival after out-of-hospital cardiac arrest. METHODS: We performed cost-effectiveness analysis based on (1) metaanalysis of effectiveness of the various EMS systems, (2) costing of each component of EMS systems, (3) modeling of the relationship between the proportion of cardiac arrest victims who receive CPR and the proportion of individuals trained, (4) modeling of the relationship between response time interval and the characteristics of the EMS system, (5) measurement of quality of life, and (6) decision analysis to combine the results of the first five components. RESULTS: The incremental cost-effectiveness ratio for a 48-second improvement in mean response time in a one-tier EMS system yielded by the addition of more EMS providers was $368,000 per quality-adjusted life year (QALY). For improved response time in a two-tier EMS system by the addition of more basic life support (BLS)/BLS-defibrillator (BLS-D) providers to the first tier, the ratio was $53,000 per QALY with pump vehicles or $159,000 per QALY with ambulances. Change from a one-tier EMS to a two-tier EMS system by the addition of initial BLS/BLS-D providers in pump vehicles as the first tier was associated with a cost per QALY of $40,000. Change from one-tier EMS to two-tier EMS by the addition of initial BLS/BLS-D providers in ambulances as the first tier was associated with a cost per QALY of $94,000. CONCLUSION: The most attractive options in terms of incremental cost-effectiveness were improved response time in a two-tier EMS system or change from a one-tier to a two-tier EMS system. Future research should be directed toward identification of the costs of instituting the first tier of a two-tier EMS system and identification of cost-effective methods of improving response time.",1996-01-01887,8644957,Ann Emerg Med,G Nichol,1996,27 / 6,711-20,No,8644957,"G Nichol; A Laupacis; I G Stiell; K O'Rourke; A Anis; H Bolley; A S Detsky; Cost-effectiveness analysis of potential improvements to emergency medical services for victims of out-of-hospital cardiac arrest, Ann Emerg Med, 1996-Jun; 27(6):0196-0644; 711-20",QALY,Not Stated,Not Stated,Not Stated,Response time improvement in 1-tier EMS system by adding more EMS providers in ambulances vs. current EMS providers,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated,5.00,5.00,368000,United States,1993,659117.29
505,Cost-effectiveness analysis of potential improvements to emergency medical services for victims of out-of-hospital cardiac arrest,"STUDY OBJECTIVE: To measure the incremental cost-effectiveness of various improvements to emergency medical services (EMS) systems aimed at increasing survival after out-of-hospital cardiac arrest. METHODS: We performed cost-effectiveness analysis based on (1) metaanalysis of effectiveness of the various EMS systems, (2) costing of each component of EMS systems, (3) modeling of the relationship between the proportion of cardiac arrest victims who receive CPR and the proportion of individuals trained, (4) modeling of the relationship between response time interval and the characteristics of the EMS system, (5) measurement of quality of life, and (6) decision analysis to combine the results of the first five components. RESULTS: The incremental cost-effectiveness ratio for a 48-second improvement in mean response time in a one-tier EMS system yielded by the addition of more EMS providers was $368,000 per quality-adjusted life year (QALY). For improved response time in a two-tier EMS system by the addition of more basic life support (BLS)/BLS-defibrillator (BLS-D) providers to the first tier, the ratio was $53,000 per QALY with pump vehicles or $159,000 per QALY with ambulances. Change from a one-tier EMS to a two-tier EMS system by the addition of initial BLS/BLS-D providers in pump vehicles as the first tier was associated with a cost per QALY of $40,000. Change from one-tier EMS to two-tier EMS by the addition of initial BLS/BLS-D providers in ambulances as the first tier was associated with a cost per QALY of $94,000. CONCLUSION: The most attractive options in terms of incremental cost-effectiveness were improved response time in a two-tier EMS system or change from a one-tier to a two-tier EMS system. Future research should be directed toward identification of the costs of instituting the first tier of a two-tier EMS system and identification of cost-effective methods of improving response time.",1996-01-01887,8644957,Ann Emerg Med,G Nichol,1996,27 / 6,711-20,No,8644957,"G Nichol; A Laupacis; I G Stiell; K O'Rourke; A Anis; H Bolley; A S Detsky; Cost-effectiveness analysis of potential improvements to emergency medical services for victims of out-of-hospital cardiac arrest, Ann Emerg Med, 1996-Jun; 27(6):0196-0644; 711-20",QALY,Not Stated,Not Stated,Not Stated,Response time improvement in 2-tier EMS system by adding more EMS providers in pump vehicles to 1st tier vs. current EMS providers,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated,5.00,5.00,53000,United States,1993,94927.22
506,Cost-effectiveness analysis of potential improvements to emergency medical services for victims of out-of-hospital cardiac arrest,"STUDY OBJECTIVE: To measure the incremental cost-effectiveness of various improvements to emergency medical services (EMS) systems aimed at increasing survival after out-of-hospital cardiac arrest. METHODS: We performed cost-effectiveness analysis based on (1) metaanalysis of effectiveness of the various EMS systems, (2) costing of each component of EMS systems, (3) modeling of the relationship between the proportion of cardiac arrest victims who receive CPR and the proportion of individuals trained, (4) modeling of the relationship between response time interval and the characteristics of the EMS system, (5) measurement of quality of life, and (6) decision analysis to combine the results of the first five components. RESULTS: The incremental cost-effectiveness ratio for a 48-second improvement in mean response time in a one-tier EMS system yielded by the addition of more EMS providers was $368,000 per quality-adjusted life year (QALY). For improved response time in a two-tier EMS system by the addition of more basic life support (BLS)/BLS-defibrillator (BLS-D) providers to the first tier, the ratio was $53,000 per QALY with pump vehicles or $159,000 per QALY with ambulances. Change from a one-tier EMS to a two-tier EMS system by the addition of initial BLS/BLS-D providers in pump vehicles as the first tier was associated with a cost per QALY of $40,000. Change from one-tier EMS to two-tier EMS by the addition of initial BLS/BLS-D providers in ambulances as the first tier was associated with a cost per QALY of $94,000. CONCLUSION: The most attractive options in terms of incremental cost-effectiveness were improved response time in a two-tier EMS system or change from a one-tier to a two-tier EMS system. Future research should be directed toward identification of the costs of instituting the first tier of a two-tier EMS system and identification of cost-effective methods of improving response time.",1996-01-01887,8644957,Ann Emerg Med,G Nichol,1996,27 / 6,711-20,No,8644957,"G Nichol; A Laupacis; I G Stiell; K O'Rourke; A Anis; H Bolley; A S Detsky; Cost-effectiveness analysis of potential improvements to emergency medical services for victims of out-of-hospital cardiac arrest, Ann Emerg Med, 1996-Jun; 27(6):0196-0644; 711-20",QALY,Not Stated,Not Stated,Not Stated,Response time improvement in 2-tier EMS system by adding more EMS providers in ambulances to 1st tier vs. current EMS providers,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated,5.00,5.00,159000,United States,1993,284781.65
507,Cost-effectiveness analysis of potential improvements to emergency medical services for victims of out-of-hospital cardiac arrest,"STUDY OBJECTIVE: To measure the incremental cost-effectiveness of various improvements to emergency medical services (EMS) systems aimed at increasing survival after out-of-hospital cardiac arrest. METHODS: We performed cost-effectiveness analysis based on (1) metaanalysis of effectiveness of the various EMS systems, (2) costing of each component of EMS systems, (3) modeling of the relationship between the proportion of cardiac arrest victims who receive CPR and the proportion of individuals trained, (4) modeling of the relationship between response time interval and the characteristics of the EMS system, (5) measurement of quality of life, and (6) decision analysis to combine the results of the first five components. RESULTS: The incremental cost-effectiveness ratio for a 48-second improvement in mean response time in a one-tier EMS system yielded by the addition of more EMS providers was $368,000 per quality-adjusted life year (QALY). For improved response time in a two-tier EMS system by the addition of more basic life support (BLS)/BLS-defibrillator (BLS-D) providers to the first tier, the ratio was $53,000 per QALY with pump vehicles or $159,000 per QALY with ambulances. Change from a one-tier EMS to a two-tier EMS system by the addition of initial BLS/BLS-D providers in pump vehicles as the first tier was associated with a cost per QALY of $40,000. Change from one-tier EMS to two-tier EMS by the addition of initial BLS/BLS-D providers in ambulances as the first tier was associated with a cost per QALY of $94,000. CONCLUSION: The most attractive options in terms of incremental cost-effectiveness were improved response time in a two-tier EMS system or change from a one-tier to a two-tier EMS system. Future research should be directed toward identification of the costs of instituting the first tier of a two-tier EMS system and identification of cost-effective methods of improving response time.",1996-01-01887,8644957,Ann Emerg Med,G Nichol,1996,27 / 6,711-20,No,8644957,"G Nichol; A Laupacis; I G Stiell; K O'Rourke; A Anis; H Bolley; A S Detsky; Cost-effectiveness analysis of potential improvements to emergency medical services for victims of out-of-hospital cardiac arrest, Ann Emerg Med, 1996-Jun; 27(6):0196-0644; 711-20",QALY,Not Stated,Not Stated,Not Stated,Change from 1-tier to 2-tier system by adding ALS/BLS-D providers in pump vehicles as 1st tier vs. no change,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated,5.00,5.00,40000,United States,1993,71643.18
508,Cost-effectiveness analysis of potential improvements to emergency medical services for victims of out-of-hospital cardiac arrest,"STUDY OBJECTIVE: To measure the incremental cost-effectiveness of various improvements to emergency medical services (EMS) systems aimed at increasing survival after out-of-hospital cardiac arrest. METHODS: We performed cost-effectiveness analysis based on (1) metaanalysis of effectiveness of the various EMS systems, (2) costing of each component of EMS systems, (3) modeling of the relationship between the proportion of cardiac arrest victims who receive CPR and the proportion of individuals trained, (4) modeling of the relationship between response time interval and the characteristics of the EMS system, (5) measurement of quality of life, and (6) decision analysis to combine the results of the first five components. RESULTS: The incremental cost-effectiveness ratio for a 48-second improvement in mean response time in a one-tier EMS system yielded by the addition of more EMS providers was $368,000 per quality-adjusted life year (QALY). For improved response time in a two-tier EMS system by the addition of more basic life support (BLS)/BLS-defibrillator (BLS-D) providers to the first tier, the ratio was $53,000 per QALY with pump vehicles or $159,000 per QALY with ambulances. Change from a one-tier EMS to a two-tier EMS system by the addition of initial BLS/BLS-D providers in pump vehicles as the first tier was associated with a cost per QALY of $40,000. Change from one-tier EMS to two-tier EMS by the addition of initial BLS/BLS-D providers in ambulances as the first tier was associated with a cost per QALY of $94,000. CONCLUSION: The most attractive options in terms of incremental cost-effectiveness were improved response time in a two-tier EMS system or change from a one-tier to a two-tier EMS system. Future research should be directed toward identification of the costs of instituting the first tier of a two-tier EMS system and identification of cost-effective methods of improving response time.",1996-01-01887,8644957,Ann Emerg Med,G Nichol,1996,27 / 6,711-20,No,8644957,"G Nichol; A Laupacis; I G Stiell; K O'Rourke; A Anis; H Bolley; A S Detsky; Cost-effectiveness analysis of potential improvements to emergency medical services for victims of out-of-hospital cardiac arrest, Ann Emerg Med, 1996-Jun; 27(6):0196-0644; 711-20",QALY,Not Stated,Not Stated,Not Stated,Change from 1-tier to 2-tier system by adding ALS/BLS-D providers in ambulances as 1st tier vs. no change,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated,5.00,5.00,94000,United States,1993,168361.48
509,Treatment costs in Hodgkin's disease: a cost-utility analysis,"The aim of this study was to estimate costs of treatment for Hodgkin's disease (HD) and the outcome in health in terms of quality-adjusted life-years (QALYs), and compare these to a constructed nontreatment alternative. All 55 patients treated for HD at the oncological unit of the University Hospital of Tromsø between 1985 and 1993 were included. The total treatment costs (medication, hospital stay, hospital hotel stay, radiotherapy, travelling, loss in production, i.e. work) were retrospectively estimated for all patients. In December 1994, the 49 survivors were sent a EuroQol questionnaire recording quality of life: 42 responded. The mean quality of life score was 0.78 on a 0-1 scale, and the mean total cost of treatment was pounds 12512. The total treatment costs were significantly higher in patients with advanced clinical stages of the disease (P = 0.0006), B-symptoms (fever, sweats, weight loss) (P = 0.0027) and relapse (P < 0.0001). The costs of one QALY (with production gains included and using a 10% discount rate) were estimated at pounds 1651. When excluding production gains and using a 5% discount rate, the figures became pounds 1327. This makes HD one of the most cost-effective malignancies to treat.",1996-01-01888,8911110,Eur J Cancer,J Norum,1996,32A / 9,1510-7,No,8911110,"J Norum; V Angelsen; E Wist; J A Olsen; Treatment costs in Hodgkin's disease: a cost-utility analysis, Eur J Cancer, 1996-Aug; 32A(9):0959-8049; 1510-7",QALY,Not Stated,Not Stated,Not Stated,Current treatment for Hodgkin’s disease vs. No treatment of Hodgkin’s disease,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,5.00,Not Stated,1175,United Kingdom,1994,3143.33
510,Cost-effectiveness of carotid endarterectomy,"Carotid endarterectomy (CEA) reduces the risk of stroke in symptomatic patients with high-grade carotid stenosis. In this study, we evaluated the long-term, societal cost-benefit ratio of endarterectomy using a decision analysis model. We reviewed the results of 150 CEAs performed at an academic center and established a Markov model comparing cohorts of patients who experienced transient ischemic attacks and then underwent observation, aspirin therapy, or CEA. The cost-effectiveness of CEA was estimated using perioperative complication rates from our review and from the North American Symptomatic Carotid Endarterectomy Trial. Stroke and mortality rates were estimated from the literature. Cost estimates were based on medicare reimbursement data. Among the 150 CEAs reviewed, complications included major stroke (0.67%), minor stroke (1.33%), myocardial infarction (1.33%), pulmonary edema (0.67%), and wound hematoma (3.33%). There were no deaths or intracerebral hemorrhages. Using complication rates from our review, CEA produced cost savings of $5730.62 over the cost of observation and $3264.66 over the cost of aspirin treatment. CEA extended the average quality-adjusted life expectancy 15.8 months over that of observation and 13.2 months over that of aspirin. Substituting the North American Symptomatic Carotid Endarterectomy Trial results, CEA yielded savings of $2997.50 over the cost of observation and $531.54 over the cost of aspirin. Quality-adjusted life expectancy was extended 13.8 months compared with observation and 11.2 months compared with aspirin therapy. This analysis demonstrates that when performed with low perioperative morbidity and mortality rates, CEA is a highly cost-effective therapy for symptomatic carotid stenosis and results in substantial societal cost and life savings.",1996-01-01889,8869049,Neurosurgery,E S Nussbaum,1996,38 / 2,237-44,No,8869049,"E S Nussbaum; R C Heros; D L Erickson; Cost-effectiveness of carotid endarterectomy, Neurosurgery, 1996-Feb; 38(2):0148-396X; 237-44",QALY,Not Stated,Not Stated,Not Stated,Carotid endarterectomy vs. Observation,Not Stated,65 Years,65 Years,"Female, Male",Full,Not Stated,5.00,5.00,-4658.54,United States,1994,-8135.5
