index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
12901,Exploring the Potential Cost-Effectiveness of Patient Decision Aids for Use in Adults with Obstructive Sleep Apnea: A Case Study,"BACKGROUND: There is increasing evidence highlighting the effectiveness of patient decision aids (PtDAs), but evidence supporting their cost-effectiveness is lacking. We consider patients with obstructive sleep apnea (OSA), in whom a PtDA may decrease nonadherence to treatment by empowering patients to receive the option that is most congruent with their own values. OBJECTIVE: To determine the potential costs and benefits of delivering a PtDA to patients with moderate OSA. METHODS: A Markov cohort decision-analytic model was developed for patients with moderate OSA, comparing a PtDA to usual care over 5 years from a societal perspective. Data for patient preference for treatment options was taken from a recent randomized crossover trial, event data (cardiovascular, motor vehicle accidents) came from national databases and published literature. Potential improvements in adherence are unknown, so we considered a realistic range of values. Outcome measures were 5-year costs (in 2010 Canadian dollars), quality-adjusted life years (QALYs), and the incremental cost-effectiveness ratio (ICER). RESULTS: When adherence to treatment was unchanged, the PtDA strategy was dominated by incurring lower QALYs and higher costs. When nonadherence was decreased by 20% in the PtDA arm (corresponding to an increase in adherence from 63% to 70% for continuous positive airway pressure and from 77% to 82% for mandibular advancement splints in year 1), the ICER fell to $62,414/QALY. Costs associated with the treatment devices and delivering the PtDA had the greatest effect on cost-effectiveness. LIMITATIONS: The model relies on surrogate measures and opinions for key parameters. CONCLUSIONS: The cost-effectiveness of PtDAs will depend on contextual factors, but a framework is described for properly considering their long-term cost-effectiveness. A number of important questions around the appropriateness of benefit measurement for PtDA trials are highlighted.",2014-01-15722,25344130,Med Decis Making,Logan Trenaman,2015,35 / 5,,No,25344130,"Logan Trenaman; Mohsen Sadatsafavi; Fernanda Almeida; Najib Ayas; Larry Lynd; Carlo Marra; Dawn Stacey; Nick Bansback; Exploring the Potential Cost-Effectiveness of Patient Decision Aids for Use in Adults with Obstructive Sleep Apnea: A Case Study, Med Decis Making, 2015 Jul; 35(5):0272-989X",QALY,Canada,Not Stated,Not Stated,Patient decision aids after diagnosis of obstructive sleep apnea but prior to a consultation vs. Standard/Usual Care- Continuous positive airway pressure (CPAP) machine,Not Stated,Not Stated,19 Years,Not Stated,Full,5 Years,5.00,5.00,62414,Canada,2010,71960.48
12902,Refitting of the UKPDS 68 risk equations to contemporary routine clinical practice data in the UK,"OBJECTIVE: Economic evaluations of new diabetes therapies rely heavily upon the UK Prospective Diabetes Study (UKPDS) equations for prediction of cardiovascular events; however, concerns persist regarding their relevance to current clinical practice and appropriate use in populations other than newly diagnosed patients. This study refits the UKPDS 68 event equations, using contemporary data describing low- and intermediate-risk patients. RESEARCH DESIGN AND METHODS: Anonymized patient data describing demographics, risk factors and incidence of cardiovascular and microvascular events were extracted from The Health Improvement Network (THIN) database over the 10-year period from 1 January 2000 to 31 December 2009. Following multiple imputation of missing values, accelerated failure-time Weibull regression equations were refitted to produce new coefficients for each risk group. Discriminatory performance was assessed and compared with both UKPDS 68 and UKPDS 82 risk equations, and the implication of coefficient choice within an economic evaluation was assessed using the Cardiff type 2 diabetes model. RESULTS: When applied to patient-level data, the three sets of coefficients (UKPDS, THIN low-risk and intermediate-risk) lead to fairly consistent predictions of the 5-year risk of events. Exceptions include lower predicted rates of myocardial infarction and higher rates of ischaemic heart disease, congestive heart failure and end-stage renal disease with both sets of revised THIN coefficients compared with UKPDS. Over a modelled lifetime, the coefficients derived from the low-risk data predict fewer total cardiovascular events compared with UKPDS, while those from the intermediate-risk data predict a greater number. The areas under the receiver-operating characteristic curves demonstrated a marginal improvement in the discriminatory performance of the refitted equations. The incremental cost-effectiveness ratio associated with dapagliflozin versus sulphonylurea in addition to metformin changed from pound7,708 to pound7,519 and pound6,906 per QALY gained, using the THIN intermediate- and low-risk coefficients, respectively. CONCLUSION: The results suggest that while the UKPDS equations perform best in newly diagnosed patients, they may overpredict the lifetime risk in this group and underpredict it in patients with more advanced diabetes. Implementation of the revised coefficients will result in different absolute numbers of predicted diabetes-related events; however, they are not expected to significantly affect the conclusions of economic modelling.",2014-01-15723,25344660,Pharmacoeconomics,P McEwan,2015,33 / 2,,Yes,25344660,"P McEwan; H Bennett; T Ward; K Bergenheim; Refitting of the UKPDS 68 risk equations to contemporary routine clinical practice data in the UK, Pharmacoeconomics, 2015 Feb; 33(2):1179-2027",QALY,Not Stated,Not Stated,Not Stated,Dapagliflozin vs. Sulphonylurea in addition to metformin,Not Stated,Not Stated,55 Years,"Female, Male",Full,40 Years,3.50,3.50,7519,United Kingdom,2012,13436.94
12903,Refitting of the UKPDS 68 risk equations to contemporary routine clinical practice data in the UK,"OBJECTIVE: Economic evaluations of new diabetes therapies rely heavily upon the UK Prospective Diabetes Study (UKPDS) equations for prediction of cardiovascular events; however, concerns persist regarding their relevance to current clinical practice and appropriate use in populations other than newly diagnosed patients. This study refits the UKPDS 68 event equations, using contemporary data describing low- and intermediate-risk patients. RESEARCH DESIGN AND METHODS: Anonymized patient data describing demographics, risk factors and incidence of cardiovascular and microvascular events were extracted from The Health Improvement Network (THIN) database over the 10-year period from 1 January 2000 to 31 December 2009. Following multiple imputation of missing values, accelerated failure-time Weibull regression equations were refitted to produce new coefficients for each risk group. Discriminatory performance was assessed and compared with both UKPDS 68 and UKPDS 82 risk equations, and the implication of coefficient choice within an economic evaluation was assessed using the Cardiff type 2 diabetes model. RESULTS: When applied to patient-level data, the three sets of coefficients (UKPDS, THIN low-risk and intermediate-risk) lead to fairly consistent predictions of the 5-year risk of events. Exceptions include lower predicted rates of myocardial infarction and higher rates of ischaemic heart disease, congestive heart failure and end-stage renal disease with both sets of revised THIN coefficients compared with UKPDS. Over a modelled lifetime, the coefficients derived from the low-risk data predict fewer total cardiovascular events compared with UKPDS, while those from the intermediate-risk data predict a greater number. The areas under the receiver-operating characteristic curves demonstrated a marginal improvement in the discriminatory performance of the refitted equations. The incremental cost-effectiveness ratio associated with dapagliflozin versus sulphonylurea in addition to metformin changed from pound7,708 to pound7,519 and pound6,906 per QALY gained, using the THIN intermediate- and low-risk coefficients, respectively. CONCLUSION: The results suggest that while the UKPDS equations perform best in newly diagnosed patients, they may overpredict the lifetime risk in this group and underpredict it in patients with more advanced diabetes. Implementation of the revised coefficients will result in different absolute numbers of predicted diabetes-related events; however, they are not expected to significantly affect the conclusions of economic modelling.",2014-01-15723,25344660,Pharmacoeconomics,P McEwan,2015,33 / 2,,Yes,25344660,"P McEwan; H Bennett; T Ward; K Bergenheim; Refitting of the UKPDS 68 risk equations to contemporary routine clinical practice data in the UK, Pharmacoeconomics, 2015 Feb; 33(2):1179-2027",QALY,Not Stated,Not Stated,Not Stated,Dapagliflozin vs. Sulphonylurea in addition to metformin,Not Stated,65 Years,25 Years,"Female, Male",Full,40 Years,3.50,3.50,6906,United Kingdom,2012,12341.47
12904,Refitting of the UKPDS 68 risk equations to contemporary routine clinical practice data in the UK,"OBJECTIVE: Economic evaluations of new diabetes therapies rely heavily upon the UK Prospective Diabetes Study (UKPDS) equations for prediction of cardiovascular events; however, concerns persist regarding their relevance to current clinical practice and appropriate use in populations other than newly diagnosed patients. This study refits the UKPDS 68 event equations, using contemporary data describing low- and intermediate-risk patients. RESEARCH DESIGN AND METHODS: Anonymized patient data describing demographics, risk factors and incidence of cardiovascular and microvascular events were extracted from The Health Improvement Network (THIN) database over the 10-year period from 1 January 2000 to 31 December 2009. Following multiple imputation of missing values, accelerated failure-time Weibull regression equations were refitted to produce new coefficients for each risk group. Discriminatory performance was assessed and compared with both UKPDS 68 and UKPDS 82 risk equations, and the implication of coefficient choice within an economic evaluation was assessed using the Cardiff type 2 diabetes model. RESULTS: When applied to patient-level data, the three sets of coefficients (UKPDS, THIN low-risk and intermediate-risk) lead to fairly consistent predictions of the 5-year risk of events. Exceptions include lower predicted rates of myocardial infarction and higher rates of ischaemic heart disease, congestive heart failure and end-stage renal disease with both sets of revised THIN coefficients compared with UKPDS. Over a modelled lifetime, the coefficients derived from the low-risk data predict fewer total cardiovascular events compared with UKPDS, while those from the intermediate-risk data predict a greater number. The areas under the receiver-operating characteristic curves demonstrated a marginal improvement in the discriminatory performance of the refitted equations. The incremental cost-effectiveness ratio associated with dapagliflozin versus sulphonylurea in addition to metformin changed from pound7,708 to pound7,519 and pound6,906 per QALY gained, using the THIN intermediate- and low-risk coefficients, respectively. CONCLUSION: The results suggest that while the UKPDS equations perform best in newly diagnosed patients, they may overpredict the lifetime risk in this group and underpredict it in patients with more advanced diabetes. Implementation of the revised coefficients will result in different absolute numbers of predicted diabetes-related events; however, they are not expected to significantly affect the conclusions of economic modelling.",2014-01-15723,25344660,Pharmacoeconomics,P McEwan,2015,33 / 2,,Yes,25344660,"P McEwan; H Bennett; T Ward; K Bergenheim; Refitting of the UKPDS 68 risk equations to contemporary routine clinical practice data in the UK, Pharmacoeconomics, 2015 Feb; 33(2):1179-2027",QALY,Not Stated,Not Stated,Not Stated,Dapagliflozin vs. Sulphonylurea in addition to metformin,Not Stated,Not Stated,19 Years,"Female, Male",Full,40 Years,3.50,3.50,7708,United Kingdom,2012,13774.7
12905,"Cost-effectiveness analysis of neoadjuvant pertuzumab and trastuzumab therapy for locally advanced, inflammatory, or early HER2-positive breast cancer in Canada","OBJECTIVE: The NeoSphere trial demonstrated that the addition of pertuzumab to trastuzumab and docetaxel for the neoadjuvant treatment of HER2-positive locally advanced, inflammatory, or early breast cancer (eBC) resulted in a significant improvement in pathological complete response (pCR). Furthermore, the TRYPHAENA trial supported the benefit of neoadjuvant dual anti-HER2 therapy. Survival data from these trials is not yet available; however, other studies have demonstrated a correlation between pCR and improved event-free survival (EFS) and overall survival (OS) in this patient population. This study represents the first Canadian cost-effectiveness analysis of pertuzumab in the neoadjuvant treatment of HER2-positive eBC. METHODS: A cost-utility analysis (CUA) was conducted using a three health state Markov model ('event-free', 'relapsed', and 'dead'). Two separate analyses were conducted; the first considering total pCR (ypT0/is ypN0) data from NeoSphere, and the second from TRYPHAENA. Published EFS and OS data partitioned for patients achieving/not achieving pCR were used in combination with the percentage achieving pCR in the pertuzumab trials to estimate survival. This CUA included published utility values and direct medical costs including drugs, treatment administration, management of adverse events, supportive care, and subsequent therapy. To address uncertainty, a probabilistic sensitivity analysis (PSA) and alternative scenarios were explored. RESULTS: Both analyses suggested that the addition of pertuzumab resulted in increased life-years and quality-adjusted life-years (QALYs). The incremental cost per QALY ranged from $25,388 (CAD; NeoSphere analysis) to $46,196 (TRYPHAENA analysis). Sensitivity analyses further support the use of pertuzumab, with cost-effectiveness ratios ranging from $9230-$64,421. At a threshold of $100,000, the addition of pertuzumab was cost-effective in nearly all scenarios (93% NeoSphere; 79% TRYPHAENA). CONCLUSION: Given the improvement in clinical efficacy and a favorable cost per QALY, the addition of pertuzumab in the neoadjuvant setting represents an attractive treatment option for HER2-positive eBC patients.",2014-01-15729,25347449,J Med Econ,C L Attard,2015,18 / 3,1-16,Yes,25347449,"C L Attard; A N Pepper; S T Brown; M F Thompson; P-O Thuresson; S Yunger; S Dent; A H Paterson; G A Wells; Cost-effectiveness analysis of neoadjuvant pertuzumab and trastuzumab therapy for locally advanced, inflammatory, or early HER2-positive breast cancer in Canada, J Med Econ, 2015 Mar; 18(3):1369-6998; 1-16",QALY,Canada,Not Stated,Not Stated,"Pertuzumab, trastuzumab, and docetaxel vs. Trastuzumab and docetaxel",Treatment navie,Not Stated,Not Stated,Female,Full,"28 Years, 20, 50 years",5.00,5.00,25388,Canada,2014,25145.13
12906,"Cost-effectiveness analysis of neoadjuvant pertuzumab and trastuzumab therapy for locally advanced, inflammatory, or early HER2-positive breast cancer in Canada","OBJECTIVE: The NeoSphere trial demonstrated that the addition of pertuzumab to trastuzumab and docetaxel for the neoadjuvant treatment of HER2-positive locally advanced, inflammatory, or early breast cancer (eBC) resulted in a significant improvement in pathological complete response (pCR). Furthermore, the TRYPHAENA trial supported the benefit of neoadjuvant dual anti-HER2 therapy. Survival data from these trials is not yet available; however, other studies have demonstrated a correlation between pCR and improved event-free survival (EFS) and overall survival (OS) in this patient population. This study represents the first Canadian cost-effectiveness analysis of pertuzumab in the neoadjuvant treatment of HER2-positive eBC. METHODS: A cost-utility analysis (CUA) was conducted using a three health state Markov model ('event-free', 'relapsed', and 'dead'). Two separate analyses were conducted; the first considering total pCR (ypT0/is ypN0) data from NeoSphere, and the second from TRYPHAENA. Published EFS and OS data partitioned for patients achieving/not achieving pCR were used in combination with the percentage achieving pCR in the pertuzumab trials to estimate survival. This CUA included published utility values and direct medical costs including drugs, treatment administration, management of adverse events, supportive care, and subsequent therapy. To address uncertainty, a probabilistic sensitivity analysis (PSA) and alternative scenarios were explored. RESULTS: Both analyses suggested that the addition of pertuzumab resulted in increased life-years and quality-adjusted life-years (QALYs). The incremental cost per QALY ranged from $25,388 (CAD; NeoSphere analysis) to $46,196 (TRYPHAENA analysis). Sensitivity analyses further support the use of pertuzumab, with cost-effectiveness ratios ranging from $9230-$64,421. At a threshold of $100,000, the addition of pertuzumab was cost-effective in nearly all scenarios (93% NeoSphere; 79% TRYPHAENA). CONCLUSION: Given the improvement in clinical efficacy and a favorable cost per QALY, the addition of pertuzumab in the neoadjuvant setting represents an attractive treatment option for HER2-positive eBC patients.",2014-01-15729,25347449,J Med Econ,C L Attard,2015,18 / 3,1-16,Yes,25347449,"C L Attard; A N Pepper; S T Brown; M F Thompson; P-O Thuresson; S Yunger; S Dent; A H Paterson; G A Wells; Cost-effectiveness analysis of neoadjuvant pertuzumab and trastuzumab therapy for locally advanced, inflammatory, or early HER2-positive breast cancer in Canada, J Med Econ, 2015 Mar; 18(3):1369-6998; 1-16",QALY,Canada,Not Stated,Not Stated,"Pertuzumab+docetaxel, carboplatin, trastuzumab vs. Docetaxel, carboplatin, trastuzumab (TCH)",Treatment navie,Not Stated,Not Stated,Female,Full,"28 Years, 20, 50 years",5.00,5.00,46196,Canada,2014,45754.07
12907,Cost-effectiveness of continuous subcutaneous apomorphine in the treatment of Parkinson's disease in the UK and Germany,"BACKGROUND: Parkinson's disease (PD) is the second most common neurodegenerative disease, affecting approximately 5.2 million people worldwide. Continuous subcutaneous apomorphine (CSAI) represents an alternative treatment option for advanced PD with motor fluctuation. The purpose of this analysis was to estimate the cost-effectiveness of CSAI compared with Levodopa/carbidopa intestinal gel (LCIG), Deep-Brain-Stimulation (DBS) and Standard-of-care (SOC). METHODS: A multi-country Markov-Model to simulate the long-term consequences, disease progression (Hoehn & Yahr stages 3-5, percentage of waking-time in the OFF-state), complications, and adverse events was developed. Monte-Carlo simulation accounted for uncertainty. Probabilities were derived from RCT and open-label studies. Costs were estimated from the UK and German healthcare provider's perspective. QALYs, life-years (LYs), and costs were projected over a life-time horizon. RESULTS: UK lifetime costs associated with CSAI amounts to pound78,251.49 and generates 2.85 QALYs and 6.28 LYs (euro104,500.08, 2.92 QALYs and 6.49 LYs for Germany). Costs associated with LCIG are pound130,011.34, achieves 3.06 QALYs and 6.93 LYs (euro175,004.43, 3.18 QALYs and 7.18 LYs for Germany). The incremental-cost per QALY gained (ICER) was pound244,684.69 (euro272,914.58). Costs for DBS are pound87,730.22, associated with 2.75 QALYs and 6.38 LYs (euro105,737.08, 2.85 QALYs and 6.61 LYs for Germany). CSAI dominates DBS. SOC associated UK costs are pound76,793.49; 2.62 QALYs and 5.76 LYs were reached (euro90,011.91, 2.73 QALYs and 6 LYs for Germany). CONCLUSIONS: From a health economic perspective, CSAI is a cost-effective therapy and could be seen as an alternative treatment to LCIG or DBS for patients with advanced PD.",2014-01-15730,25348011,J Med Econ,Evelyn Walter,2015,18 / 2,1-11,Yes,25348011,"Evelyn Walter; Per Odin; Cost-effectiveness of continuous subcutaneous apomorphine in the treatment of Parkinson's disease in the UK and Germany, J Med Econ, 2015 Feb; 18(2):1369-6998; 1-11",QALY,United Kingdom,Not Stated,Not Stated,Continuous subcutaneous apomorphine infusion vs. Standard/Usual Care- Combination of oral pharmacotherapies,Not Stated,67 Years,52 Years,Not Stated,Full,Lifetime,3.50,3.50,6440.45,United Kingdom,2014,11606.64
12908,Cost-effectiveness of continuous subcutaneous apomorphine in the treatment of Parkinson's disease in the UK and Germany,"BACKGROUND: Parkinson's disease (PD) is the second most common neurodegenerative disease, affecting approximately 5.2 million people worldwide. Continuous subcutaneous apomorphine (CSAI) represents an alternative treatment option for advanced PD with motor fluctuation. The purpose of this analysis was to estimate the cost-effectiveness of CSAI compared with Levodopa/carbidopa intestinal gel (LCIG), Deep-Brain-Stimulation (DBS) and Standard-of-care (SOC). METHODS: A multi-country Markov-Model to simulate the long-term consequences, disease progression (Hoehn & Yahr stages 3-5, percentage of waking-time in the OFF-state), complications, and adverse events was developed. Monte-Carlo simulation accounted for uncertainty. Probabilities were derived from RCT and open-label studies. Costs were estimated from the UK and German healthcare provider's perspective. QALYs, life-years (LYs), and costs were projected over a life-time horizon. RESULTS: UK lifetime costs associated with CSAI amounts to pound78,251.49 and generates 2.85 QALYs and 6.28 LYs (euro104,500.08, 2.92 QALYs and 6.49 LYs for Germany). Costs associated with LCIG are pound130,011.34, achieves 3.06 QALYs and 6.93 LYs (euro175,004.43, 3.18 QALYs and 7.18 LYs for Germany). The incremental-cost per QALY gained (ICER) was pound244,684.69 (euro272,914.58). Costs for DBS are pound87,730.22, associated with 2.75 QALYs and 6.38 LYs (euro105,737.08, 2.85 QALYs and 6.61 LYs for Germany). CSAI dominates DBS. SOC associated UK costs are pound76,793.49; 2.62 QALYs and 5.76 LYs were reached (euro90,011.91, 2.73 QALYs and 6 LYs for Germany). CONCLUSIONS: From a health economic perspective, CSAI is a cost-effective therapy and could be seen as an alternative treatment to LCIG or DBS for patients with advanced PD.",2014-01-15730,25348011,J Med Econ,Evelyn Walter,2015,18 / 2,1-11,Yes,25348011,"Evelyn Walter; Per Odin; Cost-effectiveness of continuous subcutaneous apomorphine in the treatment of Parkinson's disease in the UK and Germany, J Med Econ, 2015 Feb; 18(2):1369-6998; 1-11",QALY,United Kingdom,Not Stated,Not Stated,Levodopa/carbidopa intestinal gel vs. Continuous subcutaneous apomorphine infusion (CSAI),Not Stated,67 Years,52 Years,Not Stated,Full,Lifetime,3.50,3.50,244684.69,United Kingdom,2014,440957.87
12909,Cost-effectiveness of continuous subcutaneous apomorphine in the treatment of Parkinson's disease in the UK and Germany,"BACKGROUND: Parkinson's disease (PD) is the second most common neurodegenerative disease, affecting approximately 5.2 million people worldwide. Continuous subcutaneous apomorphine (CSAI) represents an alternative treatment option for advanced PD with motor fluctuation. The purpose of this analysis was to estimate the cost-effectiveness of CSAI compared with Levodopa/carbidopa intestinal gel (LCIG), Deep-Brain-Stimulation (DBS) and Standard-of-care (SOC). METHODS: A multi-country Markov-Model to simulate the long-term consequences, disease progression (Hoehn & Yahr stages 3-5, percentage of waking-time in the OFF-state), complications, and adverse events was developed. Monte-Carlo simulation accounted for uncertainty. Probabilities were derived from RCT and open-label studies. Costs were estimated from the UK and German healthcare provider's perspective. QALYs, life-years (LYs), and costs were projected over a life-time horizon. RESULTS: UK lifetime costs associated with CSAI amounts to pound78,251.49 and generates 2.85 QALYs and 6.28 LYs (euro104,500.08, 2.92 QALYs and 6.49 LYs for Germany). Costs associated with LCIG are pound130,011.34, achieves 3.06 QALYs and 6.93 LYs (euro175,004.43, 3.18 QALYs and 7.18 LYs for Germany). The incremental-cost per QALY gained (ICER) was pound244,684.69 (euro272,914.58). Costs for DBS are pound87,730.22, associated with 2.75 QALYs and 6.38 LYs (euro105,737.08, 2.85 QALYs and 6.61 LYs for Germany). CSAI dominates DBS. SOC associated UK costs are pound76,793.49; 2.62 QALYs and 5.76 LYs were reached (euro90,011.91, 2.73 QALYs and 6 LYs for Germany). CONCLUSIONS: From a health economic perspective, CSAI is a cost-effective therapy and could be seen as an alternative treatment to LCIG or DBS for patients with advanced PD.",2014-01-15730,25348011,J Med Econ,Evelyn Walter,2015,18 / 2,1-11,Yes,25348011,"Evelyn Walter; Per Odin; Cost-effectiveness of continuous subcutaneous apomorphine in the treatment of Parkinson's disease in the UK and Germany, J Med Econ, 2015 Feb; 18(2):1369-6998; 1-11",QALY,United Kingdom,Not Stated,Not Stated,Deep-Brain-Stimulation vs. Continuous subcutaneous apomorphine infusion (CSAI),Not Stated,67 Years,52 Years,Not Stated,Full,Lifetime,3.50,3.50,-94787.3,United Kingdom,2014,-170820.69
12910,Cost-effectiveness of continuous subcutaneous apomorphine in the treatment of Parkinson's disease in the UK and Germany,"BACKGROUND: Parkinson's disease (PD) is the second most common neurodegenerative disease, affecting approximately 5.2 million people worldwide. Continuous subcutaneous apomorphine (CSAI) represents an alternative treatment option for advanced PD with motor fluctuation. The purpose of this analysis was to estimate the cost-effectiveness of CSAI compared with Levodopa/carbidopa intestinal gel (LCIG), Deep-Brain-Stimulation (DBS) and Standard-of-care (SOC). METHODS: A multi-country Markov-Model to simulate the long-term consequences, disease progression (Hoehn & Yahr stages 3-5, percentage of waking-time in the OFF-state), complications, and adverse events was developed. Monte-Carlo simulation accounted for uncertainty. Probabilities were derived from RCT and open-label studies. Costs were estimated from the UK and German healthcare provider's perspective. QALYs, life-years (LYs), and costs were projected over a life-time horizon. RESULTS: UK lifetime costs associated with CSAI amounts to pound78,251.49 and generates 2.85 QALYs and 6.28 LYs (euro104,500.08, 2.92 QALYs and 6.49 LYs for Germany). Costs associated with LCIG are pound130,011.34, achieves 3.06 QALYs and 6.93 LYs (euro175,004.43, 3.18 QALYs and 7.18 LYs for Germany). The incremental-cost per QALY gained (ICER) was pound244,684.69 (euro272,914.58). Costs for DBS are pound87,730.22, associated with 2.75 QALYs and 6.38 LYs (euro105,737.08, 2.85 QALYs and 6.61 LYs for Germany). CSAI dominates DBS. SOC associated UK costs are pound76,793.49; 2.62 QALYs and 5.76 LYs were reached (euro90,011.91, 2.73 QALYs and 6 LYs for Germany). CONCLUSIONS: From a health economic perspective, CSAI is a cost-effective therapy and could be seen as an alternative treatment to LCIG or DBS for patients with advanced PD.",2014-01-15730,25348011,J Med Econ,Evelyn Walter,2015,18 / 2,1-11,Yes,25348011,"Evelyn Walter; Per Odin; Cost-effectiveness of continuous subcutaneous apomorphine in the treatment of Parkinson's disease in the UK and Germany, J Med Econ, 2015 Feb; 18(2):1369-6998; 1-11",QALY,Germany,Not Stated,Not Stated,Continuous subcutaneous apomorphine infusion vs. Standard/Usual Care- Combination of oral pharmacotherapies,Not Stated,67 Years,52 Years,Not Stated,Full,Lifetime,3.50,3.50,74695.62,United Kingdom,2014,134612.52
