index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
1401,Cost-effectiveness of combined outreach for the pneumococcal and influenza vaccines,"BACKGROUND: We conducted a cost-effectiveness analysis as part of a randomized, controlled trial of a community-based outreach initiative to promote the pneumococcal and influenza vaccines for people aged 65 years or older. METHODS: The analysis was based on primary data from the trial on the increase in vaccination rates and cost of the intervention, and published estimates of the effectiveness of the vaccines and cost of treatment. We performed partial stochastic analyses based on the confidence intervals (CIs) of the effectiveness of the intervention and of the vaccines. RESULTS: The cost-effectiveness ratio of the combined-outreach initiative as implemented was $35 486 per quality-adjusted life-year (QALY), whereas it was $53 547 per QALY for the pneumococcal vaccine and $130 908 per QALY for the influenza vaccine. In partial stochastic analyses, the quasi-CI of the combined-outreach initiative ranged from $15 145 to $152 311 per QALY. The cost-effectiveness ratio of the intervention targeted to people who had never received the pneumococcal vaccine or who had not received the influenza vaccine in the previous year was $11 771 per QALY, with a quasi-CI of $3330 to $46 095 per QALY. With the use of the projected cost of replicating the intervention, the cost-effectiveness ratio was $26 512 per QALY for the initiative as implemented and $7843 per QALY for a targeted initiative. CONCLUSIONS: The community-based outreach initiative to promote the pneumococcal and influenza vaccines was reasonably cost-effective. Further improvements in cost-effectiveness could be made by targeting the initiative or through lessons learned during the first year that would reduce the cost of the initiative in subsequent years.",2001-01-02182,11146707,Arch Intern Med,M Weaver,2001,161 / 1,111-20,No,11146707,"M Weaver; J Krieger; J Castorina; M Walls; S Ciske; Cost-effectiveness of combined outreach for the pneumococcal and influenza vaccines, Arch Intern Med, 2001-Jan-08; 161(1):0003-9926; 111-20",QALY,Not Stated,Not Stated,Not Stated,Combined outreach initiative for the pneumococcal and influenza vaccines vs. No new outreach program,Not Stated,Not Stated,65 Years,"Female, Male",Full,Not Stated / None,3.00,3.00,35486,United States,1999,55127.05
1402,Cost-effectiveness of combined outreach for the pneumococcal and influenza vaccines,"BACKGROUND: We conducted a cost-effectiveness analysis as part of a randomized, controlled trial of a community-based outreach initiative to promote the pneumococcal and influenza vaccines for people aged 65 years or older. METHODS: The analysis was based on primary data from the trial on the increase in vaccination rates and cost of the intervention, and published estimates of the effectiveness of the vaccines and cost of treatment. We performed partial stochastic analyses based on the confidence intervals (CIs) of the effectiveness of the intervention and of the vaccines. RESULTS: The cost-effectiveness ratio of the combined-outreach initiative as implemented was $35 486 per quality-adjusted life-year (QALY), whereas it was $53 547 per QALY for the pneumococcal vaccine and $130 908 per QALY for the influenza vaccine. In partial stochastic analyses, the quasi-CI of the combined-outreach initiative ranged from $15 145 to $152 311 per QALY. The cost-effectiveness ratio of the intervention targeted to people who had never received the pneumococcal vaccine or who had not received the influenza vaccine in the previous year was $11 771 per QALY, with a quasi-CI of $3330 to $46 095 per QALY. With the use of the projected cost of replicating the intervention, the cost-effectiveness ratio was $26 512 per QALY for the initiative as implemented and $7843 per QALY for a targeted initiative. CONCLUSIONS: The community-based outreach initiative to promote the pneumococcal and influenza vaccines was reasonably cost-effective. Further improvements in cost-effectiveness could be made by targeting the initiative or through lessons learned during the first year that would reduce the cost of the initiative in subsequent years.",2001-01-02182,11146707,Arch Intern Med,M Weaver,2001,161 / 1,111-20,No,11146707,"M Weaver; J Krieger; J Castorina; M Walls; S Ciske; Cost-effectiveness of combined outreach for the pneumococcal and influenza vaccines, Arch Intern Med, 2001-Jan-08; 161(1):0003-9926; 111-20",QALY,Not Stated,Not Stated,Not Stated,Community-based outreach initiative for the pneumococcal vaccine vs. No new outreach program,Not Stated,Not Stated,65 Years,"Female, Male",Full,Not Stated / None,3.00,3.00,53547,United States,1999,83184.59
1403,Cost-effectiveness of combined outreach for the pneumococcal and influenza vaccines,"BACKGROUND: We conducted a cost-effectiveness analysis as part of a randomized, controlled trial of a community-based outreach initiative to promote the pneumococcal and influenza vaccines for people aged 65 years or older. METHODS: The analysis was based on primary data from the trial on the increase in vaccination rates and cost of the intervention, and published estimates of the effectiveness of the vaccines and cost of treatment. We performed partial stochastic analyses based on the confidence intervals (CIs) of the effectiveness of the intervention and of the vaccines. RESULTS: The cost-effectiveness ratio of the combined-outreach initiative as implemented was $35 486 per quality-adjusted life-year (QALY), whereas it was $53 547 per QALY for the pneumococcal vaccine and $130 908 per QALY for the influenza vaccine. In partial stochastic analyses, the quasi-CI of the combined-outreach initiative ranged from $15 145 to $152 311 per QALY. The cost-effectiveness ratio of the intervention targeted to people who had never received the pneumococcal vaccine or who had not received the influenza vaccine in the previous year was $11 771 per QALY, with a quasi-CI of $3330 to $46 095 per QALY. With the use of the projected cost of replicating the intervention, the cost-effectiveness ratio was $26 512 per QALY for the initiative as implemented and $7843 per QALY for a targeted initiative. CONCLUSIONS: The community-based outreach initiative to promote the pneumococcal and influenza vaccines was reasonably cost-effective. Further improvements in cost-effectiveness could be made by targeting the initiative or through lessons learned during the first year that would reduce the cost of the initiative in subsequent years.",2001-01-02182,11146707,Arch Intern Med,M Weaver,2001,161 / 1,111-20,No,11146707,"M Weaver; J Krieger; J Castorina; M Walls; S Ciske; Cost-effectiveness of combined outreach for the pneumococcal and influenza vaccines, Arch Intern Med, 2001-Jan-08; 161(1):0003-9926; 111-20",QALY,Not Stated,Not Stated,Not Stated,Community-based outreach initiative for the influenza vaccine vs. No new outreach program,Not Stated,Not Stated,65 Years,"Female, Male",Full,Not Stated / None,3.00,3.00,130908,United States,1999,203363.93
1404,Cost-effectiveness of a school-based tobacco-use prevention program,"OBJECTIVE: To determine the cost-effectiveness of a school-based tobacco-use prevention program. DESIGN: Using data from the previously reported 2-year efficacy study of the Project Toward No Tobacco Use (TNT), we conducted a decision analysis to determine the cost-effectiveness of TNT. The benefits measured were life years (LYs) saved, quality-adjusted life years (QALYs) saved, and medical care costs saved, discounted at 3%. The costs measured were program costs. We quantified TNT's cost-effectiveness as cost per LY saved and cost per QALY saved. INTERVENTION: A 10-lesson curriculum designed to counteract social influences and misconceptions that lead to tobacco use was delivered by trained health educators to a cohort of 1234 seventh-grade students in 8 junior high schools. A 2-lesson booster session was delivered to the eighth-grade students in the second year. The efficacy evaluation was based on 770 ninth-grade students who participated in the program in the seventh and eighth grades and in both the baseline and the 2-year follow-up survey. RESULTS: Under base case assumptions, at an intervention cost of $16 403, TNT prevented an estimated 34.9 students from becoming established smokers. As a result, we could expect a saving of $13 316 per LY saved and a saving of $8482 per QALY saved. Results showed TNT to be cost saving over a reasonable range of model parameter estimates. CONCLUSIONS: The TNT is highly cost-effective compared with other widely accepted prevention interventions. School-based prevention programs of this type warrant careful consideration by policy makers and program planners.",2001-01-02183,11529807,Arch Pediatr Adolesc Med,L Y Wang,2001,155 / 9,1043-50,No,11529807,"L Y Wang; L S Crossett; R Lowry; S Sussman; C W Dent; Cost-effectiveness of a school-based tobacco-use prevention program, Arch Pediatr Adolesc Med, 2001-Sep; 155(9):1072-4710; 1043-50",QALY,Not Stated,Not Stated,Not Stated,Project Toward No Tobacco Use (TNT) vs. No education program,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,3.00,-8490.07,United States,1990,-16811.96
1405,Cost-effectiveness of a school-based tobacco-use prevention program,"OBJECTIVE: To determine the cost-effectiveness of a school-based tobacco-use prevention program. DESIGN: Using data from the previously reported 2-year efficacy study of the Project Toward No Tobacco Use (TNT), we conducted a decision analysis to determine the cost-effectiveness of TNT. The benefits measured were life years (LYs) saved, quality-adjusted life years (QALYs) saved, and medical care costs saved, discounted at 3%. The costs measured were program costs. We quantified TNT's cost-effectiveness as cost per LY saved and cost per QALY saved. INTERVENTION: A 10-lesson curriculum designed to counteract social influences and misconceptions that lead to tobacco use was delivered by trained health educators to a cohort of 1234 seventh-grade students in 8 junior high schools. A 2-lesson booster session was delivered to the eighth-grade students in the second year. The efficacy evaluation was based on 770 ninth-grade students who participated in the program in the seventh and eighth grades and in both the baseline and the 2-year follow-up survey. RESULTS: Under base case assumptions, at an intervention cost of $16 403, TNT prevented an estimated 34.9 students from becoming established smokers. As a result, we could expect a saving of $13 316 per LY saved and a saving of $8482 per QALY saved. Results showed TNT to be cost saving over a reasonable range of model parameter estimates. CONCLUSIONS: The TNT is highly cost-effective compared with other widely accepted prevention interventions. School-based prevention programs of this type warrant careful consideration by policy makers and program planners.",2001-01-02183,11529807,Arch Pediatr Adolesc Med,L Y Wang,2001,155 / 9,1043-50,No,11529807,"L Y Wang; L S Crossett; R Lowry; S Sussman; C W Dent; Cost-effectiveness of a school-based tobacco-use prevention program, Arch Pediatr Adolesc Med, 2001-Sep; 155(9):1072-4710; 1043-50",QALY,Not Stated,Not Stated,Not Stated,Smoking cessation education vs. No education program,Not Stated,18 Years,Not Stated,"Female, Male",Full,Lifetime,3.00,3.00,Not Stated,United States,1990,Not Stated
1406,Cost-utility of enoxaparin compared with unfractionated heparin in unstable coronary artery disease,"BACKGROUND: Low molecular weight heparins hold several advantages over unfractionated heparin including convenience of administration. Enoxaparin is one such heparin licensed in the UK for use in unstable coronary artery disease (unstable stable angina and non-Q wave myocardial infarction). In these patients, two large randomised controlled trials and their meta-analysis showed small benefits for enoxaparin over unfractionated heparin at 30-43 days and potentially at one year.We found no relevant published full economic evaluations, only cost studies, one of which was conducted in the UK. The other studies, from the US, Canada and France, are difficult to interpret since their resource use and costs may not reflect UK practice. METHODS: We aimed to compare the benefits and costs of short-term treatment (two to eight days) with enoxaparin and unfractionated heparin in unstable coronary artery disease. We used published data sources to estimate the incremental cost per quality adjusted life year (QALY), adopting a NHS perspective and using 1998 prices. RESULTS: The base case was a 0.013 QALY gain and net cost saving of 317 pounds sterling per person treated with enoxaparin instead of unfractionated heparin. All but one sensitivity analysis showed net savings and QALY gains, the exception (the worst case) being a cost per QALY of 3,305 pounds sterling. Best cases were a 495 pounds sterling saving and 0.013 QALY gain, or a 317 pounds sterling saving and 0.014 QALY gain per person. CONCLUSIONS: Enoxaparin appears cost saving compared with unfractionated heparin in patients with unstable coronary artery disease. However, cost implications depend on local revascularisation practice.",2001-01-02184,11701090,BMC Cardiovasc Disord,T Nicholson,2001,1 /,2,No,11701090,"T Nicholson; A McGuire; R Milne; Cost-utility of enoxaparin compared with unfractionated heparin in unstable coronary artery disease, BMC Cardiovasc Disord, 2001; 1():1471-2261; 2",QALY,Not Stated,Not Stated,Not Stated,Short-term treatment (2 to 8 days) with Enoxaparin vs. Unfractionated heparin,Not Stated,Not Stated,Not Stated,"Female, Male",Full,1 Year,Not Stated,Not Stated,-178230.77,United Kingdom,1998,-469019.83
1407,Cost-utility analysis of open versus laparoscopic groin hernia repair: results from a multicentre randomized clinical trial,"BACKGROUND: This study was a pragmatic economic evaluation carried out alongside a multicentre randomized controlled trial comparing laparoscopic with open groin hernia repair. The primary economic evaluation framework employed was a cost-utility analysis. METHODS: At 26 hospitals in the UK and Ireland, 928 patients with a groin hernia were assigned randomly to laparoscopic or open repair. Cost data were identified and measured both within and outwith the trial. Cost data were combined with quality-adjusted life years (QALYs) from the EQ-5D questionnaire to obtain cost-per-QALY ratios. RESULTS: The mean cost of laparoscopic hernia repair was pound1112.64, compared with pound788.79 for the open operation. The extra cost of pound323.85 in the laparoscopic group was mainly due to additional theatre time and increased equipment and sterilization costs. The estimated incremental cost per QALY of the laparoscopic over the open method was pound55 548.00 (95 per cent confidence interval pound47 216.00- pound63 885.00). CONCLUSION: While the results show that a high cost was incurred to produce an additional QALY by using laparoscopic over open hernia repair, sensitivity analyses show that there are specific situations in which laparoscopic repair may be a viable alternative, such as when reusable equipment is employed.",2001-01-02185,11350435,Br J Surg,Group Author,2001,88 / 5,653-61,No,11350435,"Group Author; Cost-utility analysis of open versus laparoscopic groin hernia repair: results from a multicentre randomized clinical trial, Br J Surg, 2001-May; 88(5):0007-1323; 653-61",QALY,United Kingdom,Not Stated,Not Stated,Laprascopic groin hernia repair vs. Open groin hernia repair,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated / None,6.00,Not Stated,55548,United Kingdom,1998,146176.3
1408,Cost-utility analysis of open versus laparoscopic groin hernia repair: results from a multicentre randomized clinical trial,"BACKGROUND: This study was a pragmatic economic evaluation carried out alongside a multicentre randomized controlled trial comparing laparoscopic with open groin hernia repair. The primary economic evaluation framework employed was a cost-utility analysis. METHODS: At 26 hospitals in the UK and Ireland, 928 patients with a groin hernia were assigned randomly to laparoscopic or open repair. Cost data were identified and measured both within and outwith the trial. Cost data were combined with quality-adjusted life years (QALYs) from the EQ-5D questionnaire to obtain cost-per-QALY ratios. RESULTS: The mean cost of laparoscopic hernia repair was pound1112.64, compared with pound788.79 for the open operation. The extra cost of pound323.85 in the laparoscopic group was mainly due to additional theatre time and increased equipment and sterilization costs. The estimated incremental cost per QALY of the laparoscopic over the open method was pound55 548.00 (95 per cent confidence interval pound47 216.00- pound63 885.00). CONCLUSION: While the results show that a high cost was incurred to produce an additional QALY by using laparoscopic over open hernia repair, sensitivity analyses show that there are specific situations in which laparoscopic repair may be a viable alternative, such as when reusable equipment is employed.",2001-01-02185,11350435,Br J Surg,Group Author,2001,88 / 5,653-61,No,11350435,"Group Author; Cost-utility analysis of open versus laparoscopic groin hernia repair: results from a multicentre randomized clinical trial, Br J Surg, 2001-May; 88(5):0007-1323; 653-61",QALY,United Kingdom,Not Stated,Not Stated,Laprascopic groin hernia repair vs. Open groin hernia repair,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated / None,6.00,Not Stated,24612,United Kingdom,1998,64767.25
1409,The cost-effectiveness of exclusion arteriography in extremity trauma,"The purpose of this study was to apply decision analysis to an established practice in vascular trauma diagnosis. While exclusion arteriography has resulted in an increase in positive surgical explorations, no formal analysis that determined either the cost-effectiveness of exclusion arteriography or the cost-effectiveness ratio has been reported in the literature. We created a decision model that compared exclusion arteriography and surgical exploration, the standard used prior to the development of extremity arteriography. The decision model used predominantly literature derived estimates for the prevalence of arterial injuries and the accuracy, complications, outcomes and costs of both arteriography and exploration. Exclusion arteriography is cost-effective. This finding is robust to changes in the major model variables. Compared to surgical exploration, exclusion arteriography is a superior strategy by dominance (more effective and costs less). Therefore, a cost-effectiveness ratio cannot be calculated. Under the base case assumption of 28% prevalence of arterial injury requiring operation, exclusion arteriography saves about $2000 and adds 0.3 quality adjusted life years (QALY) for each patient. Decision analysis can be successfully applied to problems in vascular trauma diagnosis.",2001-01-02186,11489646,Cardiovasc Surg,J D Keen,2001,9 / 5,441-7,No,11489646,"J D Keen; R R Keen; The cost-effectiveness of exclusion arteriography in extremity trauma, Cardiovasc Surg, 2001-Oct; 9(5):0967-2109; 441-7",QALY,Not Stated,Not Stated,Not Stated,Exclusion arteriography vs. Surgical exploration,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,Not Stated,Not Stated,-6666.67,United States,1990,-13201.28
1410,Preevaluation of clinical trial data: the case of preemptive cytomegalovirus therapy in patients with human immunodeficiency virus,"We developed a mathematical simulation model to anticipate outcomes from an upcoming trial of targeted, preemptive cytomegalovirus (CMV) therapy in high-risk, human immunodeficiency virus (HIV)-infected patients identified by means of CMV polymerase chain reaction screening. We estimated the costs and consequences of CMV prophylaxis in patients with CD4(+) counts < or =100 cells/microL under various assumptions regarding disease progression, complication rates, drug effects, and costs. Without CMV preemptive therapy, lifetime costs average $44,600 with expected duration of survival of 19.16 quality-adjusted life-months and 213 CMV cases per 1000 patients. Targeted preemptive therapy with orally administered valganciclovir increases costs and duration of survival to $46,900 and 19.63 quality-adjusted life-months, respectively. CMV cases decrease to 174 per 1000 patients. The cost per quality-adjusted life-year gained is $59,000. This result compares favorably with other strategies in end-stage HIV disease but hinges on valganciclovir cost and efficacy assumptions and the absence of minimally effective salvage antiretroviral therapy for HIV. The upcoming trial should resolve the clinical uncertainty surrounding some of these assumptions.",2001-01-02187,11229847,Clin Infect Dis,A D Paltiel,2001,32 / 5,783-93,No,11229847,"A D Paltiel; S J Goldie; E Losina; M C Weinstein; G R Seage; A D Kimmel; H Zhang; K A Freedberg; Preevaluation of clinical trial data: the case of preemptive cytomegalovirus therapy in patients with human immunodeficiency virus, Clin Infect Dis, 2001-Mar-01; 32(5):1537-6591; 783-93",QALY,Not Stated,Not Stated,Not Stated,Targeted preemptive once per week cytomegalovirus (CMV) therapy vs. No cytomegalovirus (CMV) preemptive therapy,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,3.00,59000,United States,1998,93680.06
1411,Preevaluation of clinical trial data: the case of preemptive cytomegalovirus therapy in patients with human immunodeficiency virus,"We developed a mathematical simulation model to anticipate outcomes from an upcoming trial of targeted, preemptive cytomegalovirus (CMV) therapy in high-risk, human immunodeficiency virus (HIV)-infected patients identified by means of CMV polymerase chain reaction screening. We estimated the costs and consequences of CMV prophylaxis in patients with CD4(+) counts < or =100 cells/microL under various assumptions regarding disease progression, complication rates, drug effects, and costs. Without CMV preemptive therapy, lifetime costs average $44,600 with expected duration of survival of 19.16 quality-adjusted life-months and 213 CMV cases per 1000 patients. Targeted preemptive therapy with orally administered valganciclovir increases costs and duration of survival to $46,900 and 19.63 quality-adjusted life-months, respectively. CMV cases decrease to 174 per 1000 patients. The cost per quality-adjusted life-year gained is $59,000. This result compares favorably with other strategies in end-stage HIV disease but hinges on valganciclovir cost and efficacy assumptions and the absence of minimally effective salvage antiretroviral therapy for HIV. The upcoming trial should resolve the clinical uncertainty surrounding some of these assumptions.",2001-01-02187,11229847,Clin Infect Dis,A D Paltiel,2001,32 / 5,783-93,No,11229847,"A D Paltiel; S J Goldie; E Losina; M C Weinstein; G R Seage; A D Kimmel; H Zhang; K A Freedberg; Preevaluation of clinical trial data: the case of preemptive cytomegalovirus therapy in patients with human immunodeficiency virus, Clin Infect Dis, 2001-Mar-01; 32(5):1537-6591; 783-93",QALY,Not Stated,Not Stated,Not Stated,General cytomegalovirus (CMV) prophylaxis vs. Targeted preemptive cytomegalovirus (CMV) therapy,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,3.00,793000,United States,1998,1259123.45
1412,The cost-effectiveness of early vitrectomy for the treatment of vitreous hemorrhage in diabetic retinopathy,"Diabetic vitrectomy has been found to be efficacious for the treatment of vitreous hemorrhage secondary to diabetic retinopathy. The purpose of this study is to determine the cost-effectiveness of early vitrectomy for the management of vitreous hemorrhage secondary to diabetic retinopathy. The analysis was performed from the perspective of a third-party insurer. A cost-utility Markov model was used to determine the cost per quality-adjusted life year (QALY) gained from early versus deferral of vitrectomy. The model used 2-, 3-, and 4-year results from the Diabetic Retinopathy Vitrectomy Study, patient-based utilities, life expectancy data, and incremental medical costs. Early vitrectomy was the dominant strategy and was associated with a gain of 0.41 QALYs over the 57-year expected life span for a hypothetical patient. The cost per additional QALY gained from early vitrectomy treatment was $1910 (US$ discounted at 3%). When sensitivity analyses were performed by varying efficacy probabilities and utilities across their 95% confidence intervals, early treatment was always the dominant strategy. Additionally, even at the extreme sensitivity values, the cost per QALY of early vitrectomy treatment remained under $10,000. Overall, early vitrectomy for the treatment of vitreous hemorrhage secondary to diabetic retinopathy is highly cost-effective.",2001-01-02188,11389353,Curr Opin Ophthalmol,S Sharma,2001,12 / 3,230-4,No,11389353,"S Sharma; H Hollands; G C Brown; M M Brown; G K Shah; S M Sharma; The cost-effectiveness of early vitrectomy for the treatment of vitreous hemorrhage in diabetic retinopathy, Curr Opin Ophthalmol, 2001-Jun; 12(3):1040-8738; 230-4",QALY,Not Stated,Not Stated,Not Stated,Early diabetic vitrectomy vs. Deferred vitrectomy,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Lifetime,3.00,3.00,1910,United States,2000,2870.67
1413,A computer simulation model for cost-effectiveness analysis of mass screening for Type 2 diabetes mellitus,"The cost-effectiveness analysis of mass screening for Type 2 diabetes mellitus (DM) was performed to elucidate whether, who and how often it should be conducted in Taiwan. A series of Markov process was developed to model the disease natural history of Type 2 DM. A hypothetical cohort with 30,000 residents aged over 30 years in Taiwan was randomly assigned to three arms of screening regimes, biennial, five-yearly and the control group. A Monte Carlo computer simulation was performed to calculate effectiveness of two screening regimes compared with the control group. Direct costs and utilities were incorporated to each corresponding state to calculate the incremental costs per life-years gained and per quality-adjusted life-years (QALYs) for biennial and five-yearly screening regimes. The incremental costs for biennial screening regime were estimated at $26,750 per life-year gained, and $17,833 per QALY. The corresponding figures for five-yearly screening regime were $10,531 per life-year gained and $17,113 per QALY. The incremental costs per life-year gained and per QALY increase with age, ranging from $17,238 for aged 30-39 years to $54,700 for aged over 70 years and from $9193 to 36,467, respectively. In conclusion, mass screening for Type 2 DM, especially in younger subjects, with 5-year inter-screening interval is cost-effective in Taiwan.",2001-01-02189,11580967,Diabetes Res Clin Pract,T H Chen,2001,54 Suppl 1 /,S37-42,No,11580967,"T H Chen; M F Yen; T H Tung; A computer simulation model for cost-effectiveness analysis of mass screening for Type 2 diabetes mellitus, Diabetes Res Clin Pract, 2001-Nov; 54 Suppl 1():0168-8227; S37-42",QALY,Not Stated,Not Stated,Not Stated,Screening for Type 2 diabetes at 2 year intervals vs. No screening,Not Stated,Not Stated,31 Years,"Female, Male",Full,30 Years,3.00,3.00,17833,United States,1999,27703.34
1414,A computer simulation model for cost-effectiveness analysis of mass screening for Type 2 diabetes mellitus,"The cost-effectiveness analysis of mass screening for Type 2 diabetes mellitus (DM) was performed to elucidate whether, who and how often it should be conducted in Taiwan. A series of Markov process was developed to model the disease natural history of Type 2 DM. A hypothetical cohort with 30,000 residents aged over 30 years in Taiwan was randomly assigned to three arms of screening regimes, biennial, five-yearly and the control group. A Monte Carlo computer simulation was performed to calculate effectiveness of two screening regimes compared with the control group. Direct costs and utilities were incorporated to each corresponding state to calculate the incremental costs per life-years gained and per quality-adjusted life-years (QALYs) for biennial and five-yearly screening regimes. The incremental costs for biennial screening regime were estimated at $26,750 per life-year gained, and $17,833 per QALY. The corresponding figures for five-yearly screening regime were $10,531 per life-year gained and $17,113 per QALY. The incremental costs per life-year gained and per QALY increase with age, ranging from $17,238 for aged 30-39 years to $54,700 for aged over 70 years and from $9193 to 36,467, respectively. In conclusion, mass screening for Type 2 DM, especially in younger subjects, with 5-year inter-screening interval is cost-effective in Taiwan.",2001-01-02189,11580967,Diabetes Res Clin Pract,T H Chen,2001,54 Suppl 1 /,S37-42,No,11580967,"T H Chen; M F Yen; T H Tung; A computer simulation model for cost-effectiveness analysis of mass screening for Type 2 diabetes mellitus, Diabetes Res Clin Pract, 2001-Nov; 54 Suppl 1():0168-8227; S37-42",QALY,Not Stated,Not Stated,Not Stated,Screening for Type 2 diabetes at 5 year intervals vs. No screening,Not Stated,Not Stated,31 Years,"Female, Male",Full,30 Years,3.00,3.00,10531,United States,1999,16359.78
1415,A computer simulation model for cost-effectiveness analysis of mass screening for Type 2 diabetes mellitus,"The cost-effectiveness analysis of mass screening for Type 2 diabetes mellitus (DM) was performed to elucidate whether, who and how often it should be conducted in Taiwan. A series of Markov process was developed to model the disease natural history of Type 2 DM. A hypothetical cohort with 30,000 residents aged over 30 years in Taiwan was randomly assigned to three arms of screening regimes, biennial, five-yearly and the control group. A Monte Carlo computer simulation was performed to calculate effectiveness of two screening regimes compared with the control group. Direct costs and utilities were incorporated to each corresponding state to calculate the incremental costs per life-years gained and per quality-adjusted life-years (QALYs) for biennial and five-yearly screening regimes. The incremental costs for biennial screening regime were estimated at $26,750 per life-year gained, and $17,833 per QALY. The corresponding figures for five-yearly screening regime were $10,531 per life-year gained and $17,113 per QALY. The incremental costs per life-year gained and per QALY increase with age, ranging from $17,238 for aged 30-39 years to $54,700 for aged over 70 years and from $9193 to 36,467, respectively. In conclusion, mass screening for Type 2 DM, especially in younger subjects, with 5-year inter-screening interval is cost-effective in Taiwan.",2001-01-02189,11580967,Diabetes Res Clin Pract,T H Chen,2001,54 Suppl 1 /,S37-42,No,11580967,"T H Chen; M F Yen; T H Tung; A computer simulation model for cost-effectiveness analysis of mass screening for Type 2 diabetes mellitus, Diabetes Res Clin Pract, 2001-Nov; 54 Suppl 1():0168-8227; S37-42",QALY,Not Stated,Not Stated,Not Stated,Screening for Type 2 diabetes at 5 year intervals vs. No screening,Not Stated,39 Years,30 Years,"Female, Male",Full,30 Years,3.00,3.00,9193,United States,1999,14281.21
